qseqid	sseqid	A_gene	B_gene	A_start	B_start	A_end	B_end
tr|A0A0H2V783|A0A0H2V783_ECOL6	sp|P76114|MCBR_ECOLI	c1874	mcbR		1521975.0		1522641.0
tr|A0A0H2V5H2|A0A0H2V5H2_ECOL6	sp|P75800|PDEI_ECOLI	yliE	pdeI				
tr|A0A0H2V7G4|A0A0H2V7G4_ECOL6	sp|P21829|YBHA_ECOLI	ybhA	ybhA		798034.0		798853.0
tr|A0A0H2V506|A0A0H2V506_ECOL6	sp|P0AAS7|YBCJ_ECOLI	ybcJ	ybcJ		555883.0		556096.0
tr|A0A0H2V667|A0A0H2V667_ECOL6	sp|P75915|YCDY_ECOLI	ycdY	ycdY		1099880.0		1100435.0
tr|A0A0H2VA63|A0A0H2VA63_ECOL6	sp|P04395|3MG2_ECOLI	alkA	alkA		2148828.0		2149677.0
tr|A0A0H2VDM1|A0A0H2VDM1_ECOL6	sp|P77306|YQIK_ECOLI	yqiK	yqiK				
tr|A0A0H2V5R3|A0A0H2V5R3_ECOL6	sp|P00934|THRC_ECOLI	thrC	thrC		3733.0		5020.0
tr|A0A0H2VD90|A0A0H2VD90_ECOL6	sp|P32677|YIJO_ECOLI	yijO	yijO				
tr|A0A0H2V6A4|A0A0H2V6A4_ECOL6	sp|P75916|YCDZ_ECOLI	ycdZ	ycdZ				
tr|A0A0H2V993|A0A0H2V993_ECOL6	sp|P0AFH6|OPPC_ECOLI	oppC	oppC		1305547.0		1306456.0
tr|A0A0H2V854|A0A0H2V854_ECOL6	sp|P77737|OPPF_ECOLI	oppF	oppF		1307477.0		1308482.0
tr|A0A0H2VA21|A0A0H2VA21_ECOL6	sp|P17334|PTQC_ECOLI	celB	chbC		1821569.0		1822928.0
tr|A0A0H2VA45|A0A0H2VA45_ECOL6	sp|P15081|GUTM_ECOLI	gutM	gutM		2827276.0		2827636.0
tr|A0A0H2VBN1|A0A0H2VBN1_ECOL6	sp|O32528|YPDI_ECOLI	ypdI	ypdI		2500143.0		2500419.0
tr|A0A0H2VBN7|A0A0H2VBN7_ECOL6	sp|P0AB96|ARSC_ECOLI	arsC	arsC		3989752.0		3990178.0
tr|A0A0H2V9K6|A0A0H2V9K6_ECOL6	sp|P66948|BEPA_ECOLI	yfgC	bepA		2614749.0		2616213.0
tr|A0A0H2VDZ7|A0A0H2VDZ7_ECOL6	sp|P08401|CREC_ECOLI	creC	creC		4641375.0		4642800.0
tr|A0A0H2V5G7|A0A0H2V5G7_ECOL6	sp|P75793|GRE2_ECOLI	ybiW	ybiW				
tr|A0A0H2VA64|A0A0H2VA64_ECOL6	sp|P19323|FHLA_ECOLI	fhlA	fhlA				
tr|A0A0H2VCY8|A0A0H2VCY8_ECOL6	sp|P45771|YRDD_ECOLI	yrdD	yrdD				
tr|A0A0H2VFB0|A0A0H2VFB0_ECOL6	sp|P0A9N8|NRDG_ECOLI	nrdG	nrdG		4464579.0		4465044.0
tr|A0A0H2V4V4|A0A0H2V4V4_ECOL6	sp|P37056|YAEF_ECOLI	yaeF	yaeF				
tr|A0A0H2VDG8|A0A0H2VDG8_ECOL6	sp|P33222|YJFC_ECOLI	yjfC	yjfC				
tr|A0A0H2VBU7|A0A0H2VBU7_ECOL6	sp|P37643|YHJE_ECOLI	yhjE	yhjE				
tr|A0A0H2VBC9|A0A0H2VBC9_ECOL6	sp|P64585|YQJE_ECOLI	yqjE	yqjE				
tr|A0A0H2V7A5|A0A0H2V7A5_ECOL6	sp|P77730|YDCR_ECOLI	ydcR	ydcR				
tr|A0A0H2V8R7|A0A0H2V8R7_ECOL6	sp|P0A6E9|BIOD2_ECOLI	ynfK	bioD2				
tr|A0A0H2V7P7|A0A0H2V7P7_ECOL6	sp|P75717|EXOD_ECOLI	c1534	exoD				
tr|A0A0H2VDA1|A0A0H2VDA1_ECOL6	sp|P16678|PHNK_ECOLI	phnK	phnK		4322683.0		4323442.0
tr|A0A0H2V7T9|A0A0H2V7T9_ECOL6	sp|P76219|YDJX_ECOLI	ydjX	ydjX				
tr|A0A0H2V8X3|A0A0H2V8X3_ECOL6	sp|P0ABL3|NAPB_ECOLI	napB	napB	127056.0	2301602.0	127506.0	2302052.0
tr|A0A0H2V6B3|A0A0H2V6B3_ECOL6	sp|P75938|FLGF_ECOLI	flgF	flgF	4049758.0	1135378.0	4050514.0	1136134.0
tr|A0A0H2VF58|A0A0H2VF58_ECOL6	sp|P31448|YIDK_ECOLI	yidK	yidK				
tr|A0A0H2V8S2|A0A0H2V8S2_ECOL6	sp|P0AAB2|WZB_ECOLI	c2587	wzb		2137791.0		2138235.0
tr|A0A0H2VCF7|A0A0H2VCF7_ECOL6	sp|P23173|TNAB_ECOLI	tnaB	tnaB		3748107.0		3748980.0
tr|A0A0H2V9Z0|A0A0H2V9Z0_ECOL6	sp|P77237|ESSQ_ECOLI	c3182	essQ				
tr|A0A0H2V8S9|A0A0H2V8S9_ECOL6	sp|P76396|YEGL_ECOLI	yegL	yegL				
tr|A0A0H2VA16|A0A0H2VA16_ECOL6	sp|P77529|TCYP_ECOLI	ydjN	tcyP		1812647.0		1814039.0
tr|A0A0H2VGI9|A0A0H2VGI9_ECOL6	sp|P39405|FHUF_ECOLI	fhuF	fhuF		4609554.0		4610343.0
tr|A0A0H2VB81|A0A0H2VB81_ECOL6	sp|P25737|LYSP_ECOLI	lysP	lysP		2250396.0		2251866.0
tr|A0A0H2VCP8|A0A0H2VCP8_ECOL6	sp|Q46808|YQEB_ECOLI	yqeB	yqeB				
tr|A0A0H2VE91|A0A0H2VE91_ECOL6	sp|P03018|UVRD_ECOLI	uvrD	uvrD		3636535.0		3638698.0
tr|A0A0H2VAJ8|A0A0H2VAJ8_ECOL6	sp|P33607|NUOL_ECOLI	nuoL	nuoL		2397874.0		2399716.0
tr|A0A0H2VDR3|A0A0H2VDR3_ECOL6	sp|P39379|YJIH_ECOLI	yjiH	yjiH				
tr|A0A0H2VBE5|A0A0H2VBE5_ECOL6	sp|P45751|HOFO_ECOLI	yrfB	hofO		4118966.0		4119407.0
tr|A0A0H2V5E2|A0A0H2V5E2_ECOL6	sp|P13000|BIOD1_ECOLI	bioD	bioD1				
tr|A0A0H2VD07|A0A0H2VD07_ECOL6	sp|P45759|GSPE_ECOLI	yheG	gspE		4180595.0		4182077.0
tr|A0A0H2VEE4|A0A0H2VEE4_ECOL6	sp|P32131|HEMN_ECOLI	hemN	hemN		3583262.0		3584636.0
tr|A0A0H2V5Q4|A0A0H2V5Q4_ECOL6	sp|P19925|ENTD_ECOLI	entD	entD		608681.0		609302.0
tr|A0A0H2V4R8|A0A0H2V4R8_ECOL6	sp|P31058|YADC_ECOLI	yadC	yadC		149714.0		150953.0
tr|A0A0H2VDV8|A0A0H2VDV8_ECOL6	sp|P24255|RP54_ECOLI	rpoN	rpoN		3344571.0		3346005.0
tr|A0A0H2V8K8|A0A0H2V8K8_ECOL6	sp|P24174|MANC_ECOLI	c2558	manC				
tr|A0A0H2VBY5|A0A0H2VBY5_ECOL6	sp|P22729|LIVM_ECOLI	livM	livM	1150925.0	4044934.0	1152203.0	4046212.0
tr|A0A0H2VGA3|A0A0H2VGA3_ECOL6	sp|P39321|TAMB_ECOLI	ytfN	tamB		4448791.0		4452571.0
tr|A0A0H2VDT2|A0A0H2VDT2_ECOL6	sp|P39347|INTB_ECOLI	c5371	intB				
tr|A0A0H2V9R6|A0A0H2V9R6_ECOL6	sp|P25526|GABD_ECOLI	gabD	gabD		2789928.0		2791377.0
tr|A0A0H2VBI2|A0A0H2VBI2_ECOL6	sp|P52094|HISQ_ECOLI	hisQ	hisQ		2430675.0		2431362.0
tr|A0A0H2VDC9|A0A0H2VDC9_ECOL6	sp|P27127|RFAB_ECOLI	c3694	rfaB				
tr|A0A0H2VFF1|A0A0H2VFF1_ECOL6	sp|P05719|T1SK_ECOLI	c5423	hsdS		4584747.0		4586142.0
tr|A0A0H2VBD5|A0A0H2VBD5_ECOL6	sp|P45546|YHFT_ECOLI	yhfT	yhfT				
tr|A0A0H2V5Y7|A0A0H2V5Y7_ECOL6	sp|P0AAU2|YBFA_ECOLI	ybfA	ybfA				
tr|A0A0H2VEL1|A0A0H2VEL1_ECOL6	sp|P32680|YJAG_ECOLI	yjaG	yjaG				
tr|A0A0H2V9B3|A0A0H2V9B3_ECOL6	sp|P07109|HISP_ECOLI	hisP	hisP		2429181.0		2429955.0
tr|A0A0H2V5D4|A0A0H2V5D4_ECOL6	sp|P75764|YBHJ_ECOLI	ybhJ	ybhJ				
tr|A0A0H2VFA7|A0A0H2VFA7_ECOL6	sp|P37772|YJFF_ECOLI	yjfF	yjfF		4458262.0		4459258.0
tr|A0A0H2V508|A0A0H2V508_ECOL6	sp|P23869|PPIB_ECOLI	ppiB	ppiB		553165.0		553660.0
tr|A0A0H2V4Q3|A0A0H2V4Q3_ECOL6	sp|P75693|YAHN_ECOLI	yahN	yahN				
tr|A0A0H2VCK9|A0A0H2VCK9_ECOL6	sp|P0ADP5|BIOP_ECOLI	yigM	bioP		3624705.0		3625605.0
tr|A0A0H2V645|A0A0H2V645_ECOL6	sp|P77234|YBEQ_ECOLI	c1269	ybeQ				
tr|A0A0H2VB48|A0A0H2VB48_ECOL6	sp|P0ABU5|ELBB_ECOLI	yhbL	elbB		3349660.0		3350314.0
tr|A0A0H2V9V6|A0A0H2V9V6_ECOL6	sp|P37338|GLAR_ECOLI	ygaE	glaR				
tr|A0A0H2V904|A0A0H2V904_ECOL6	sp|P33353|YEHQ_ECOLI	yehQ	yehQ				
tr|A0A0H2V5R1|A0A0H2V5R1_ECOL6	sp|P31134|POTG_ECOLI	potG	potG	4372905.0	895412.0	4374039.0	896546.0
tr|A0A0H2V5C6|A0A0H2V5C6_ECOL6	sp|P0AFG6|ODO2_ECOLI	sucB	sucB				
tr|A0A0H2VAE4|A0A0H2VAE4_ECOL6	sp|P69824|PTMA_ECOLI	cmtB	cmtB	4979429.0	3077542.0	4979873.0	3077986.0
tr|A0A0H2V5Z3|A0A0H2V5Z3_ECOL6	sp|P75745|PXPC_ECOLI	ybgK	pxpC		744664.0		745597.0
tr|A0A0H2V5S4|A0A0H2V5S4_ECOL6	sp|P45579|HCXA_ECOLI	ybdH	hcxA		631611.0		632700.0
tr|A0A0H2V9I6|A0A0H2V9I6_ECOL6	sp|P67697|HICB_ECOLI	c1862	hicB		1511221.0		1511638.0
tr|A0A0H2V7Z8|A0A0H2V7Z8_ECOL6	sp|P21599|KPYK2_ECOLI	pykA	pykA				
tr|A0A0H2VFI6|A0A0H2VFI6_ECOL6	sp|P0AEZ1|METF_ECOLI	metF	metF		3503174.0		3504065.0
tr|A0A0H2VFU1|A0A0H2VFU1_ECOL6	sp|P77463|DDPC_ECOLI	yddQ	ddpC				
tr|A0A0H2VDJ8|A0A0H2VDJ8_ECOL6	sp|P16681|YJDN_ECOLI	phnB	yjdN		4329975.0		4330419.0
tr|A0A0H2V495|A0A0H2V495_ECOL6	sp|P40710|NLPE_ECOLI	cutF	nlpE		215268.0		215979.0
tr|A0A0H2V4X2|A0A0H2V4X2_ECOL6	sp|P0AAR8|YBAV_ECOLI	ybaV	ybaV				
tr|A0A0H2VAH7|A0A0H2VAH7_ECOL6	sp|P09394|GLPQ_ECOLI	glpQ	glpQ		2354604.0		2355681.0
tr|A0A0H2VAX5|A0A0H2VAX5_ECOL6	sp|P40719|QSEC_ECOLI	ygiY	qseC		3169139.0		3170489.0
tr|A0A0H2VCJ6|A0A0H2VCJ6_ECOL6	sp|P03817|MIOC_ECOLI	mioC	mioC		3710225.0		3710669.0
tr|A0A0H2VCV2|A0A0H2VCV2_ECOL6	sp|P32676|PTFB3_ECOLI	frwD	frwD				
tr|A0A0H2VAR4|A0A0H2VAR4_ECOL6	sp|P0AA93|YPDA_ECOLI	ypdA	ypdA		2504116.0		2505814.0
tr|A0A0H2V655|A0A0H2V655_ECOL6	sp|P30178|HCXB_ECOLI	ybiC	hcxB		836772.0		837858.0
tr|A0A0H2VA03|A0A0H2VA03_ECOL6	sp|Q46908|YGCR_ECOLI	ygcR	ygcR				
tr|A0A0H2V777|A0A0H2V777_ECOL6	sp|P23843|OPPA_ECOLI	oppA	oppA		1302895.0		1304527.0
tr|A0A0H2V8R3|A0A0H2V8R3_ECOL6	sp|P32057|WCAI_ECOLI	wcaI	wcaI		2126659.0		2127883.0
tr|A0A0H2V909|A0A0H2V909_ECOL6	sp|P33927|CCMF_ECOLI	ccmF	ccmF		2296294.0		2298238.0
tr|A0A0H2VD13|A0A0H2VD13_ECOL6	sp|P0AE22|APHA_ECOLI	aphA	aphA		4273003.0		4273717.0
tr|A0A0H2V5N2|A0A0H2V5N2_ECOL6	sp|P09029|PURK_ECOLI	purK	purK		550749.0		551817.0
tr|A0A0H2VBT5|A0A0H2VBT5_ECOL6	sp|P64634|HOFN_ECOLI	yrfC	hofN		4118443.0		4118983.0
tr|A0A0H2VD61|A0A0H2VD61_ECOL6	sp|P16687|PHNI_ECOLI	phnI	phnI		4324276.0		4325341.0
tr|A0A0H2VDP5|A0A0H2VDP5_ECOL6	sp|P31434|XYLS_ECOLI	yicI	yicI		3805877.0		3808196.0
tr|A0A0H2VFV6|A0A0H2VFV6_ECOL6	sp|P16679|PHNL_ECOLI	phnL	phnL		4321892.0		4322573.0
tr|A0A0H2V7B3|A0A0H2V7B3_ECOL6	sp|P0AEK7|FDNI_ECOLI	fdnI	fdnI		1553051.0		1553705.0
tr|A0A0H2VCK4|A0A0H2VCK4_ECOL6	sp|P0A921|PA1_ECOLI	pldA	pldA		3630949.0		3631819.0
tr|A0A0H2V5P0|A0A0H2V5P0_ECOL6	sp|P32140|SQUS_ECOLI	c0977	yihS		3564924.0		3566166.0
tr|A0A0H2VFC0|A0A0H2VFC0_ECOL6	sp|Q47150|DINJ_ECOLI	c5351	dinJ		246241.0		246502.0
tr|A0A0H2V9S4|A0A0H2V9S4_ECOL6	sp|P76158|RZPQ_ECOLI	ydfP	rzpQ				
tr|A0A0H2VCQ9|A0A0H2VCQ9_ECOL6	sp|P31455|YIDR_ECOLI	yidR	yidR				
tr|A0A0H2V5D0|A0A0H2V5D0_ECOL6	sp|P52696|YBHD_ECOLI	ybhD	ybhD				
tr|A0A0H2VB97|A0A0H2VB97_ECOL6	sp|P33915|YEJE_ECOLI	yejE	yejE				
tr|A0A0H2V6Y4|A0A0H2V6Y4_ECOL6	sp|P31069|KCH_ECOLI	kch	kch		1310729.0		1311983.0
tr|A0A0H2VDN3|A0A0H2VDN3_ECOL6	sp|P39310|YTFB_ECOLI	ytfB	ytfB		4432758.0		4433397.0
tr|A0A0H2V9E3|A0A0H2V9E3_ECOL6	sp|P76573|YFGI_ECOLI	yfgI	yfgI				
tr|A0A0H2V951|A0A0H2V951_ECOL6	sp|P0ACY1|YDJA_ECOLI	ydjA	ydjA				
tr|A0A0H2V863|A0A0H2V863_ECOL6	sp|P25798|FLIF_ECOLI	fliF	fliF		2015365.0		2017024.0
tr|A0A0H2VCQ4|A0A0H2VCQ4_ECOL6	sp|P32144|CSQR_ECOLI	yihW	csqR				
tr|A0A0H2V9C4|A0A0H2V9C4_ECOL6	sp|P76034|YCIT_ECOLI	yciT	yciT				
tr|A0A0H2VDT7|A0A0H2VDT7_ECOL6	sp|P67087|RSMI_ECOLI	yraL	rsmI		3292329.0		3293190.0
tr|A0A0H2VCC1|A0A0H2VCC1_ECOL6	sp|P15082|SRLR_ECOLI	srlR	srlR	2071350.0	2827702.0	2072124.0	2828476.0
tr|A0A0H2VA75|A0A0H2VA75_ECOL6	sp|P76403|YEGQ_ECOLI	yegQ	yegQ				
tr|A0A0H2VA61|A0A0H2VA61_ECOL6	sp|P37177|PT1P_ECOLI	ptsP	ptsP		3494459.0		3496961.0
tr|A0A0H2VCE8|A0A0H2VCE8_ECOL6	sp|P65298|YQHH_ECOLI	yqhH	yqhH		3157282.0		3157540.0
tr|A0A0H2V8Y1|A0A0H2V8Y1_ECOL6	sp|P76193|YNHG_ECOLI	ynhG	ynhG				
tr|A0A0H2V9A8|A0A0H2V9A8_ECOL6	sp|P0A9M8|PTA_ECOLI	pta	pta		2571144.0		2572161.0
tr|A0A0H2V9V3|A0A0H2V9V3_ECOL6	sp|P77258|NEMA_ECOLI	nemA	nemA		1728372.0		1729470.0
tr|A0A0H2VCY9|A0A0H2VCY9_ECOL6	sp|P38104|RSPA_ECOLI	c4920	rspA		1655640.0		1656855.0
tr|A0A0H2V9J3|A0A0H2V9J3_ECOL6	sp|P76558|MAO2_ECOLI	c2988	maeB		2574753.0		2577033.0
tr|A0A0H2V8E8|A0A0H2V8E8_ECOL6	sp|P76097|YDCJ_ECOLI	ydcJ	ydcJ				
tr|A0A0H2VFE9|A0A0H2VFE9_ECOL6	sp|P0A9V8|SQUU_ECOLI	yihU	yihU		3563109.0		3564006.0
tr|A0A0H2V8J8|A0A0H2V8J8_ECOL6	sp|P77567|NHOA_ECOLI	nhoA	nhoA		1535737.0		1536583.0
tr|A0A0H2V8V6|A0A0H2V8V6_ECOL6	sp|P33913|YEJA_ECOLI	yejA	yejA				
tr|A0A0H2V934|A0A0H2V934_ECOL6	sp|P0AG16|PUR1_ECOLI	purF	purF		2434166.0		2435684.0
tr|A0A0H2V9T1|A0A0H2V9T1_ECOL6	sp|P14176|PROW_ECOLI	proW	proW		2804665.0		2805730.0
tr|A0A0H2V857|A0A0H2V857_ECOL6	sp|P21363|YCIE_ECOLI	yciE	yciE				
tr|A0A0H2V5T0|A0A0H2V5T0_ECOL6	sp|P23886|CYDC_ECOLI	cydC	cydC		927895.0		929617.0
tr|A0A0H2V6K1|A0A0H2V6K1_ECOL6	sp|Q2EES0|YNFO_ECOLI	c1442	ynfO				
tr|A0A0H2VAF4|A0A0H2VAF4_ECOL6	sp|P0A9T4|TAS_ECOLI	c3429	tas				
tr|A0A0H2V8R8|A0A0H2V8R8_ECOL6	sp|P71238|WCAD_ECOLI	wcaD	wcaD		2131797.0		2133015.0
tr|A0A0H2VB89|A0A0H2VB89_ECOL6	sp|P31062|NOHD_ECOLI	nohB	nohD				
tr|A0A0H2V533|A0A0H2V533_ECOL6	sp|P23876|FEPD_ECOLI	fepD	fepD		620407.0		621412.0
tr|A0A0H2V5K6|A0A0H2V5K6_ECOL6	sp|Q59385|COPA_ECOLI	ybaR	copA		508098.0		510603.0
tr|A0A0H2V736|A0A0H2V736_ECOL6	sp|P76056|INTR_ECOLI	c1819	intR				
tr|A0A0H2V981|A0A0H2V981_ECOL6	sp|P77396|YPDC_ECOLI	ypdC	ypdC				
tr|A0A0H2VA91|A0A0H2VA91_ECOL6	sp|P64554|QUEE_ECOLI	ygcF	queE		2903402.0		2904074.0
tr|A0A0H2VDF5|A0A0H2VDF5_ECOL6	sp|P0ACE0|MBHM_ECOLI	hybC	hybC		3139941.0		3141645.0
tr|A0A0H2VEC9|A0A0H2VEC9_ECOL6	sp|P37005|LAST_ECOLI	lasT	lasT				
tr|A0A0H2VFH8|A0A0H2VFH8_ECOL6	sp|P17888|PRIA_ECOLI	priA	priA		3509870.0		3512069.0
tr|A0A0H2V546|A0A0H2V546_ECOL6	sp|P23878|FEPC_ECOLI	fepC	fepC		618606.0		619422.0
tr|A0A0H2V4V2|A0A0H2V4V2_ECOL6	sp|P0AE16|AMPG_ECOLI	ampG	ampG		451293.0		452769.0
tr|A0A0H2VBR8|A0A0H2VBR8_ECOL6	sp|P37630|YHIM_ECOLI	yhiM	yhiM				
tr|A0A0H2V6I9|A0A0H2V6I9_ECOL6	sp|Q47158|YAFP_ECOLI	yafP	yafP				
tr|A0A0H2VCQ6|A0A0H2VCQ6_ECOL6	sp|P23524|GLXK1_ECOLI	yhaD	garK		3270479.0		3271625.0
tr|A0A0H2VAG6|A0A0H2VAG6_ECOL6	sp|P76462|YFAP_ECOLI	yfaP	yfaP				
tr|A0A0H2V543|A0A0H2V543_ECOL6	sp|P77746|YBDO_ECOLI	ybdO	ybdO				
tr|A0A0H2VCE6|A0A0H2VCE6_ECOL6	sp|Q46889|OTNK_ECOLI	ygbK	otnK				
tr|A0A0H2V8G2|A0A0H2V8G2_ECOL6	sp|P76344|ZINT_ECOLI	yodA	zinT		2043511.0		2044162.0
tr|A0A0H2V418|A0A0H2V418_ECOL6	sp|P30149|YABI_ECOLI	yabI	yabI				
tr|A0A0H2VBD9|A0A0H2VBD9_ECOL6	sp|P45766|YHDW_ECOLI	yhdW	yhdW				
tr|A0A0H2V7T2|A0A0H2V7T2_ECOL6	sp|P0ADB1|OSME_ECOLI	osmE	osmE		1823631.0		1823970.0
tr|A0A0H2VAK5|A0A0H2VAK5_ECOL6	sp|P52048|YGGP_ECOLI	c3514	yggP				
tr|A0A0H2V5Q6|A0A0H2V5Q6_ECOL6	sp|P64439|YBJM_ECOLI	ybjM	ybjM				
tr|A0A0H2V862|A0A0H2V862_ECOL6	sp|P33218|YEBE_ECOLI	yebE	yebE				
tr|A0A0H2V802|A0A0H2V802_ECOL6	sp|P38683|TORT_ECOLI	torT	torT		1056682.0		1057711.0
tr|A0A0H2VCT4|A0A0H2VCT4_ECOL6	sp|P32141|SQUT_ECOLI	yihT	yihT		3564029.0		3564908.0
tr|A0A0H2VCT7|A0A0H2VCT7_ECOL6	sp|P00935|METB_ECOLI	metB	metB		3506848.0		3508009.0
tr|A0A0H2VBI8|A0A0H2VBI8_ECOL6	sp|P34749|HOFQ_ECOLI	hofQ	hofQ		4119712.0		4120951.0
tr|A0A0H2VC78|A0A0H2VC78_ECOL6	sp|P11286|YIAB_ECOLI	yiaB	yiaB				
tr|A0A0H2V8P1|A0A0H2V8P1_ECOL6	sp|P77216|YBDN_ECOLI	c2485	ybdN				
tr|A0A0H2VAJ2|A0A0H2VAJ2_ECOL6	sp|P09184|VSR_ECOLI	vsr	vsr		2032584.0		2033055.0
tr|A0A0H2V6A0|A0A0H2V6A0_ECOL6	sp|P16869|FHUE_ECOLI	fhuE	fhuE		1160938.0		1163128.0
tr|A0A0H2V7Q6|A0A0H2V7Q6_ECOL6	sp|P77247|HXPB_ECOLI	yniC	hxpB		1811093.0		1811762.0
tr|A0A0H2V9A4|A0A0H2V9A4_ECOL6	sp|P76536|YFEX_ECOLI	yfeX	yfeX		2555091.0		2555991.0
tr|A0A0H2V9F7|A0A0H2V9F7_ECOL6	sp|P77434|ALAC_ECOLI	yfdZ	alaC		2502502.0		2503741.0
tr|A0A0H2VCY5|A0A0H2VCY5_ECOL6	sp|P32674|GRE1_ECOLI	pflD	pflD				
tr|A0A0H2V4J9|A0A0H2V4J9_ECOL6	sp|Q47146|FADE_ECOLI	yafH	fadE		240858.0		243303.0
tr|A0A0H2VDL3|A0A0H2VDL3_ECOL6	sp|P02930|TOLC_ECOLI	tolC	tolC		3176770.0		3178252.0
tr|A0A0H2VD42|A0A0H2VD42_ECOL6	sp|P0AF34|YIIR_ECOLI	yiiR	yiiR				
tr|A0A0H2V4U4|A0A0H2V4U4_ECOL6	sp|P46122|YAJI_ECOLI	yajI	yajI				
tr|A0A0H2VBR7|A0A0H2VBR7_ECOL6	sp|P76538|YFEZ_ECOLI	yfeZ	yfeZ				
tr|A0A0H2V5U8|A0A0H2V5U8_ECOL6	sp|P31549|THIP_ECOLI	yabK	thiP		72910.0		74521.0
tr|A0A0H2V4W0|A0A0H2V4W0_ECOL6	sp|P77265|MDLA_ECOLI	mdlA	mdlA				
tr|A0A0H2V6Z3|A0A0H2V6Z3_ECOL6	sp|P0CB62|YMIA_ECOLI	c1743	ymiA				
tr|A0A0H2V4R9|A0A0H2V4R9_ECOL6	sp|P0AAP5|IPRA_ECOLI	yaiV	iprA		393729.0		394353.0
tr|A0A0H2VCG6|A0A0H2VCG6_ECOL6	sp|P03061|LPIV_ECOLI	ivbL	ivbL		3787426.0		3787525.0
tr|A0A0H2VA83|A0A0H2VA83_ECOL6	sp|P76419|YEGV_ECOLI	yegV	yegV				
tr|A0A0H2VDG2|A0A0H2VDG2_ECOL6	sp|P0AF80|YJFL_ECOLI	yjfL	yjfL				
tr|A0A0H2VB57|A0A0H2VB57_ECOL6	sp|P46139|DGCN_ECOLI	yfiN	dgcN		2741038.0		2742265.0
tr|A0A0H2VA18|A0A0H2VA18_ECOL6	sp|P0AEY3|MAZG_ECOLI	mazG	mazG		2908549.0		2909341.0
tr|A0A0H2VES8|A0A0H2VES8_ECOL6	sp|P0AF56|YJCO_ECOLI	yjcO	yjcO				
tr|A0A0H2V612|A0A0H2V612_ECOL6	sp|P0AFK2|PNUC_ECOLI	pnuC	pnuC		783587.0		784307.0
tr|A0A0H2V6Q8|A0A0H2V6Q8_ECOL6	sp|P76509|YFDM_ECOLI	c1555	yfdM				
tr|A0A0H2VBM8|A0A0H2VBM8_ECOL6	sp|P46856|YRHA_ECOLI	yrhA	yrhA				
tr|A0A0H2VET1|A0A0H2VET1_ECOL6	sp|P37692|RFAF_ECOLI	rfaF	rfaF		3844439.0		3845486.0
tr|A0A0H2V6U2|A0A0H2V6U2_ECOL6	sp|P0AG11|UMUD_ECOLI	umuD	umuD		1232343.0		1232763.0
tr|A0A0H2VA60|A0A0H2VA60_ECOL6	sp|P63284|CLPB_ECOLI	c3392	clpB		2730255.0		2732829.0
tr|A0A0H2V9T0|A0A0H2V9T0_ECOL6	sp|P21507|SRMB_ECOLI	srmB	srmB		2711551.0		2712886.0
tr|A0A0H2VD85|A0A0H2VD85_ECOL6	sp|P22731|LIVF_ECOLI	livF	livF	1152968.0	4046977.0	1153682.0	4047691.0
tr|A0A0H2V7S6|A0A0H2V7S6_ECOL6	sp|P75719|RZPD_ECOLI	c1563	rzpD				
tr|A0A0H2V7W1|A0A0H2V7W1_ECOL6	sp|P77704|YDJI_ECOLI	ydjI	ydjI				
tr|A0A0H2V999|A0A0H2V999_ECOL6	sp|P30855|EVGS_ECOLI	evgS	evgS		2489819.0		2493413.0
tr|A0A0H2V6R0|A0A0H2V6R0_ECOL6	sp|P33226|TORC_ECOLI	torC	torC		1058505.0		1059678.0
tr|A0A0H2V455|A0A0H2V455_ECOL6	sp|P36879|YADG_ECOLI	yadG	yadG				
tr|A0A0H2VDK3|A0A0H2VDK3_ECOL6	sp|P14081|SELB_ECOLI	selB	selB		3880553.0		3882398.0
tr|A0A0H2VBN0|A0A0H2VBN0_ECOL6	sp|P45769|YHDZ_ECOLI	yhdZ	yhdZ				
tr|A0A0H2V6M6|A0A0H2V6M6_ECOL6	sp|P75853|SSUA_ECOLI	ycbO	ssuA		996406.0		997366.0
tr|A0A0H2V820|A0A0H2V820_ECOL6	sp|P52005|TORY_ECOLI	yecK	torY				
tr|A0A0H2VEJ2|A0A0H2VEJ2_ECOL6	sp|P37659|BCSG_ECOLI	yhjU	bcsG		3940521.0		3942201.0
tr|A0A0H2VFB3|A0A0H2VFB3_ECOL6	sp|P0ABB8|ATMA_ECOLI	mgtA	mgtA		4472304.0		4475001.0
tr|A0A0H2V929|A0A0H2V929_ECOL6	sp|P77775|YFCH_ECOLI	yfcH	yfcH				
tr|A0A0H2V752|A0A0H2V752_ECOL6	sp|P76046|YCJX_ECOLI	ycjX	ycjX				
tr|A0A0H2VEA9|A0A0H2VEA9_ECOL6	sp|P39407|YJJU_ECOLI	yjjU	yjjU				
tr|A0A0H2VDB5|A0A0H2VDB5_ECOL6	sp|P33234|ADIY_ECOLI	adiY	adiY		4341845.0		4342607.0
tr|A0A0H2V4K4|A0A0H2V4K4_ECOL6	sp|Q47153|LFHA_ECOLI	fhiA	lfhA				
tr|A0A0H2VCR6|A0A0H2VCR6_ECOL6	sp|P32151|YIIG_ECOLI	c4848	yiiG				
tr|A0A0H2VF90|A0A0H2VF90_ECOL6	sp|P04968|ILVA_ECOLI	ilvA	ilvA		3679805.0		3681350.0
