Locus_tag,gbk_locus_tag,gbk_start,gbk_end,gbk_midpoint,gbk_gene_id,gbk_old_locus_tag,gbk_strand,norm_exp
b3636,BW25113_RS18880,3804610,3804777,3804693,,BW25113_3636,1,51.5214550599575
b3637,BW25113_RS18885,3804798,3805034,3804916,,BW25113_3637,1,146.108650265858
b3638,BW25113_RS18890,3805251,3805919,3805585,,BW25113_3638,1,10.7139337686754
b3639,BW25113_RS18895,3806091,3807311,3806701,,BW25113_3639,0,98.8193059079242
b3640,BW25113_RS18900,3807292,3807747,3807519,,BW25113_3640,0,45.191659931708
b3641,BW25113_RS18905,3807854,3808450,3808152,,BW25113_3641,0,14.9504050647644
b3642,BW25113_RS18910,3808487,3809128,3808807,,BW25113_3642,1,0.951798876734379
b3644,BW25113_RS18920,3810036,3810899,3810467,,BW25113_3644,0,40.6280891276612
b3645,BW25113_RS18925,3811120,3811944,3811532,,BW25113_3645,0,2.73534160440496
b3646,BW25113_RS18930,3812234,3812851,3812542,,BW25113_3646,0,6.94528470211243
b3647,BW25113_RS18935,3812848,3814530,3813689,,BW25113_3647,1,2.37773198825332
b3648,BW25113_RS18940,3814788,3815411,3815099,,BW25113_3648,0,322.162797200365
b3649,BW25113_RS18945,3815466,3815741,3815603,,BW25113_3649,0,712.031386133307
b3650,BW25113_RS18950,3815760,3817868,3816814,,BW25113_3650,0,209.111764401388
b3651,BW25113_RS18955,3817875,3818564,3818219,,BW25113_3651,0,60.2452174370993
b3652,BW25113_RS18960,3818570,3820651,3819610,,BW25113_3652,0,30.9260095550602
b3653,BW25113_RS18965,3820820,3822025,3821422,,BW25113_3653,1,11.418886606385
b3654,BW25113_RS18970,3822305,3823696,3823000,,BW25113_3654,0,13.9743623518697
b3655,BW25113_RS18975,3823817,3825526,3824671,,BW25113_3655,0,40.2840329547916
b3656,BW25113_RS18980,3825579,3827897,3826738,,BW25113_3656,1,3.45480504008604
b3657,BW25113_RS18985,3827907,3829289,3828598,,BW25113_3657,1,4.77672803350879
b3659,BW25113_RS19000,3830313,3831497,3830905,,BW25113_3659,0,1.074652972228
b3660,BW25113_RS19005,3831608,3832531,3832069,,BW25113_3660,0,15.2594726577526
b3661,BW25113_RS19010,3832535,3833353,3832944,,BW25113_3661,1,107.210812290615
b3662,BW25113_RS19025,3833909,3835099,3834504,nepI,BW25113_3662,1,7.61283825521401
b3663,BW25113_RS19030,3835310,3835762,3835536,,BW25113_3663,1,15.28641638972
b3664,BW25113_RS19035,3835815,3837149,3836482,,BW25113_3664,1,0.0236841366068789
b3665,BW25113_RS19040,3837324,3839090,3838207,,BW25113_3665,0,2.69847449887343
b3666,BW25113_RS19045,3839136,3840527,3839831,,BW25113_3666,1,0.0359731717840542
b3667,BW25113_RS19050,3840665,3841984,3841324,,BW25113_3667,1,1.60013739003856
b3668,BW25113_RS19055,3841994,3843496,3842745,,BW25113_3668,1,2.68869571279206
b3669,BW25113_RS19060,3843496,3844086,3843791,,BW25113_3669,1,23.6587898587365
b3670,BW25113_RS19065,3844162,3844452,3844307,,BW25113_3670,1,416.207343042569
b3671,BW25113_RS19070,3844456,3846144,3845300,,BW25113_3671,1,206.95904531822
b3672,BW25113_RS19075,3846250,3846348,3846299,,BW25113_3672,1,621.218510310171
b3673,BW25113_RS19095,3847282,3848466,3847874,,BW25113_3673,0,2.42464875882009
b3674,BW25113_RS19100,3848474,3848971,3848722,,BW25113_3674,1,2.30618308370645
b3675,BW25113_RS19105,3848968,3849330,3849149,,BW25113_3675,1,6.83129743153726
b3676,BW25113_RS19110,3849320,3849667,3849493,,BW25113_3676,1,11.5606571918323
b3677,BW25113_RS19115,3849775,3850224,3849999,,BW25113_3677,0,12.6116260274534
b3678,BW25113_RS19120,3850271,3851764,3851017,,BW25113_3678,1,1.81329461950047
b3679,BW25113_RS19125,3851761,3853476,3852618,,BW25113_3679,1,0.0816981649856861
b3680,BW25113_RS19130,3853643,3854536,3854089,,BW25113_3680,0,11.6086214208777
b3684,BW25113_RS19150,3857259,3857975,3857617,,BW25113_3684,0,1.5968777946781
b3685,BW25113_RS19155,3857972,3859633,3858802,,BW25113_3685,1,7.92311534965122
b3686,BW25113_RS19160,3859829,3860257,3860043,,BW25113_3686,1,2.68737737535955
b3687,BW25113_RS19165,3860369,3860782,3860575,,BW25113_3687,1,57.8441350416543
b3688,BW25113_RS19170,3861088,3861420,3861254,,,0,263.841141969946
b3689,BW25113_RS19175,3861422,3862669,3862045,,BW25113_3689,1,10.1884943429441
b3690,BW25113_RS19180,3862737,3863801,3863269,,BW25113_3690,0,3.78794478278986
b3691,BW25113_RS19185,3863798,3865090,3864444,,BW25113_3691,1,0.738641647272469
b3693,BW25113_RS19200,3866956,3867834,3867395,,BW25113_3693,1,10.0201771101847
b3696,BW25113_RS19210,3868798,3869454,3869126,,BW25113_3696,0,3.71436409645797
b3697,BW25113_RS19215,3869500,3870312,3869906,,BW25113_3697,1,53.8599361193527
b3698,BW25113_RS19220,3870427,3870834,3870630,,BW25113_3698,1,8.99319038908625
b3699,BW25113_RS19230,3871065,3873479,3872272,,BW25113_3699,1,88.5515517569903
b3700,BW25113_RS19235,3873508,3874581,3874044,,BW25113_3700,1,8.65393813526267
b3701,BW25113_RS19240,3874581,3875681,3875131,,BW25113_3701,1,68.6638029520166
b3702,BW25113_RS19245,3875686,3877089,3876387,dnaA,BW25113_3702,1,85.6186646752246
b3703,BW25113_RS19250,3877696,3877836,3877766,,BW25113_3703,0,204.531859211342
b3704,BW25113_RS19255,3877853,3878212,3878032,,BW25113_3704,0,126.282049230782
b3705,BW25113_RS19265,3878436,3880082,3879259,,BW25113_3705,0,65.7822222372827
b3706,BW25113_RS19270,3880188,3881552,3880870,,BW25113_3706,0,38.2708003471467
b3707,BW25113_RS19275,3881795,3881869,3881832,,BW25113_3707,0,1.21675779186927
b3708,BW25113_RS19280,3882090,3883505,3882797,,BW25113_3708,0,2.35258582079569
b3709,BW25113_RS19285,3883596,3884843,3884219,,BW25113_3709,0,0.0236841366068789
b3710,BW25113_RS19290,3884975,3886150,3885562,,BW25113_3710,0,6.32949715033358
b3711,BW25113_RS19295,3886125,3887084,3886604,,BW25113_3711,0,32.1019177596578
b3712,BW25113_RS19300,3887241,3887990,3887615,,BW25113_3712,0,81.9995512929699
b3713,BW25113_RS19305,3888012,3888578,3888295,,BW25113_3713,0,65.1837519451162
b3714,BW25113_RS19310,3888632,3889969,3889300,,BW25113_3714,1,40.7482437488629
b3715,BW25113_RS19315,3890134,3890799,3890466,,BW25113_3715,0,14.1182550390059
b3716,BW25113_RS19320,3890866,3891333,3891099,,BW25113_3716,0,3.26082602221551
b3717,BW25113_RS19325,3891382,3891969,3891675,,BW25113_3717,0,1.25481680906409
b3718,BW25113_RS19330,3892031,3892753,3892392,,BW25113_3718,1,1.09833710883488
b3719,BW25113_RS19335,3892768,3893937,3893352,,BW25113_3719,1,1.24282575180274
b3720,BW25113_RS19340,3893964,3895580,3894772,,BW25113_3720,1,0.119910572613514
b3721,BW25113_RS19345,3895649,3897061,3896355,,BW25113_3721,1,0.53747547507191
b3722,BW25113_RS19350,3897080,3898957,3898018,,BW25113_3722,1,0.0710524098206367
b3723,BW25113_RS19355,3899091,3899927,3899509,,BW25113_3723,1,0.0719463435681084
b3724,BW25113_RS19360,3900213,3900938,3900575,,BW25113_3724,1,63.6072986916845
b3725,BW25113_RS19365,3900953,3901726,3901339,,BW25113_3725,1,256.456820432799
b3726,BW25113_RS19370,3901909,3902799,3902354,,BW25113_3726,1,4.98117196278341
b3727,BW25113_RS19375,3902799,3903758,3903278,,BW25113_3727,1,11.3211163514716
b3728,BW25113_RS19380,3903845,3904885,3904365,,BW25113_3728,1,7.50067453648404
b3729,BW25113_RS19385,3905199,3907028,3906113,,BW25113_3729,1,260.099915929577
b3730,BW25113_RS19390,3907190,3908560,3907875,,BW25113_3730,1,131.577139942243
b3731,BW25113_RS19395,3908913,3909332,3909122,atpC,BW25113_3731,1,21.0815622973245
b3732,BW25113_RS19400,3909353,3910735,3910044,,BW25113_3732,1,74.3973235462004
b3733,BW25113_RS19405,3910762,3911625,3911193,,BW25113_3733,1,140.038637096037
b3734,BW25113_RS19410,3911676,3913217,3912446,,BW25113_3734,1,477.572163469262
b3735,BW25113_RS19415,3913230,3913763,3913496,,BW25113_3735,1,2326.64826194965
b3736,BW25113_RS19420,3913778,3914248,3914013,,BW25113_3736,1,471.086476584953
b3737,BW25113_RS19425,3914310,3914549,3914429,,BW25113_3737,1,193.482178537657
b3738,BW25113_RS19430,3914596,3915411,3915003,,BW25113_3738,1,105.907392256561
b3739,BW25113_RS19435,3915420,3915800,3915610,,BW25113_3739,1,59.6160577073144
b3740,BW25113_RS19440,3916417,3917040,3916728,,BW25113_3740,1,32.7648855194248
b3741,BW25113_RS19445,3917104,3918993,3918048,,BW25113_3741,1,34.7858843588682
b3742,BW25113_RS19450,3919372,3919815,3919593,,BW25113_3742,1,363.767118754781
b3743,BW25113_RS19455,3919905,3920363,3920134,,BW25113_3743,1,41.239596791712
b3744,BW25113_RS19460,3920515,3921507,3921011,,BW25113_3744,0,4.8433470308702
b3745,BW25113_RS19465,3921512,3922963,3922237,,BW25113_3745,1,12.3880401428655
b3746,BW25113_RS19470,3922957,3924453,3923705,,BW25113_3746,1,129.93232260639
b3747,BW25113_RS19475,3924676,3926544,3925610,trkD,BW25113_3747,0,4.39785436035499
b3748,BW25113_RS19480,3926711,3927130,3926920,,BW25113_3748,0,38.5261514564189
b3749,BW25113_RS19485,3927138,3928643,3927890,,BW25113_3749,0,9.69556088665884
b3750,BW25113_RS19490,3928648,3929613,3929130,,BW25113_3750,0,26.3408398878894
b3751,BW25113_RS19495,3929638,3930528,3930083,,BW25113_3751,0,21.6287985310624
b3752,BW25113_RS19500,3930654,3931583,3931118,,BW25113_3752,0,17.463533035227
b3753,BW25113_RS19505,3931587,3932579,3932083,,BW25113_3753,0,24.0961387088964
b3754,BW25113_RS19510,3932545,3933972,3933258,,BW25113_3754,1,26.5805890092243
b3755,BW25113_RS19515,3933995,3934687,3934341,,BW25113_3755,1,150.335911767034
b3764,BW25113_RS19555,3941446,3941784,3941615,,BW25113_3764,0,101.567843859053
b3765,BW25113_RS19560,3941809,3943329,3942569,,BW25113_3765,1,8.99629880365794
b3766,BW25113_RS19565,3943682,3943780,3943731,,BW25113_3766,0,163.638811168546
b3769,BW25113_RS19575,3945561,3945824,3945692,,BW25113_3769,0,2733.49002221579
b3770,BW25113_RS19580,3945844,3946773,3946308,,BW25113_3770,0,276.054092942183
b3771,BW25113_RS19585,3946838,3948688,3947763,,BW25113_3771,0,77.2581103916921
b3772,BW25113_RS19590,3948691,3950235,3949463,,BW25113_3772,0,252.744924157368
b3773,BW25113_RS19595,3950287,3951180,3950733,,BW25113_3773,1,11.0394169773995
b3774,BW25113_RS19600,3951330,3952805,3952067,,BW25113_3774,0,1483.31064699968
b3775,BW25113_RS19605,3952892,3953173,3953032,,BW25113_3775,1,65.241765973495
b3778,BW25113_RS19615,3954037,3956058,3955047,,BW25113_3778,0,23.7041254245783
b3779,BW25113_RS19620,3956105,3957589,3956847,,BW25113_3779,1,22.8326713319228
b3780,BW25113_RS19625,3957725,3958990,3958357,,BW25113_3780,1,693.180566089488
b3781,BW25113_RS19630,3959121,3959450,3959285,,BW25113_3781,0,363.994948842747
b3783,BW25113_RS19640,3959777,3961036,3960406,,BW25113_3783,0,956.27199055407
b3784,BW25113_RS19650,3961276,3962379,3961827,,BW25113_3784,0,58.0222188350968
b3785,BW25113_RS19655,3962391,3963437,3962914,,BW25113_3785,0,7.31772284399416
b3786,BW25113_RS19660,3963493,3964623,3964058,,BW25113_3786,0,24.3422801226335
b3787,BW25113_RS19665,3964620,3965882,3965251,,BW25113_3787,0,28.915756138531
b3788,BW25113_RS19670,3965882,3966949,3966415,,BW25113_3788,0,29.4326810519877
b3789,BW25113_RS19675,3966968,3967849,3967408,,BW25113_3789,0,10.2701475158505
b3790,BW25113_RS19680,3967827,3968501,3968164,,BW25113_3790,0,13.3649405332296
b3791,BW25113_RS19685,3968506,3969636,3969071,,BW25113_3791,0,10.2599982554117
b3792,BW25113_RS19690,3969638,3970888,3970263,,BW25113_3792,0,6.17603348554074
b3793,BW25113_RS19700,3971961,3973313,3972637,,BW25113_3793,0,22.998460288171
b3794,BW25113_RS19705,3973316,3974056,3973686,,BW25113_3794,0,12.2992988391048
b3795,BW25113_RS19710,3974247,3975632,3974939,,BW25113_3795,0,12.3229829757116
b3800,BW25113_RS19735,3976318,3977553,3976935,,BW25113_3800,0,1.16938951865551
b3801,BW25113_RS19740,3977712,3979367,3978539,,BW25113_3801,1,3.22697495212036
b3802,BW25113_RS19745,3980046,3981242,3980644,,BW25113_3802,1,73.6086675759711
b3803,BW25113_RS19750,3981245,3982426,3981835,,BW25113_3803,1,121.721036905917
b3804,BW25113_RS19755,3982448,3983188,3982818,,BW25113_3804,1,75.0264832759853
b3805,BW25113_RS19760,3983185,3984126,3983655,,BW25113_3805,1,142.696184702623
b3806,BW25113_RS19765,3984513,3987059,3985786,,BW25113_3806,0,113.803475210863
b3807,BW25113_RS19770,3987099,3987419,3987259,,BW25113_3807,1,7.92866900424762
b3809,BW25113_RS19780,3988122,3988946,3988534,,BW25113_3809,0,10.7603365057646
b3810,BW25113_RS19785,3988943,3989650,3989296,,BW25113_3810,0,40.1026047098506
b3811,BW25113_RS19790,3989647,3990543,3990095,,BW25113_3811,0,36.010856829818
b3812,BW25113_RS19795,3990543,3991259,3990901,,BW25113_3812,0,169.248917395754
b3813,BW25113_RS19800,3991343,3993505,3992424,,BW25113_3813,0,27.683514236531
b3816,BW25113_RS19815,3994786,3995736,3995261,,BW25113_3816,0,34.5591174800033
b3817,BW25113_RS19820,3995779,3996159,3995969,,BW25113_3817,1,0.525484417810559
b3818,BW25113_RS19825,3996173,3996589,3996381,,BW25113_3818,1,0.059955286306757
b3819,BW25113_RS19830,3996648,3997538,3997093,,BW25113_3819,1,8.45068554572347
b3820,BW25113_RS19835,3997590,3998057,3997823,,BW25113_3820,1,23.7080724252144
b3821,BW25113_RS19840,3998222,3999091,3998656,,BW25113_3821,0,66.7569456031874
b3822,BW25113_RS19845,3999224,4001053,4000138,,BW25113_3822,0,13.970488638964
b3823,BW25113_RS19850,4001117,4001737,4001427,,BW25113_3823,0,19.5850282786319
b3824,BW25113_RS19855,4001799,4002419,4002109,rhtB,BW25113_3824,1,85.7560828093532
b3825,BW25113_RS19860,4002530,4003552,4003041,,BW25113_3825,0,350.702352092107
b3826,BW25113_RS19865,4003560,4004360,4003960,,BW25113_3826,0,68.3031053598002
b3827,BW25113_RS19870,4004436,4005335,4004885,,BW25113_3827,0,16.2955706067237
b3828,BW25113_RS19875,4005223,4006176,4005699,,BW25113_3828,1,6.61370678961613
b3829,BW25113_RS19880,4006413,4008674,4007543,,BW25113_3829,0,911.183716735369
b3830,BW25113_RS19885,4008714,4009529,4009121,,BW25113_3830,1,275.186165244928
b3831,BW25113_RS19890,4009791,4010552,4010171,,BW25113_3831,0,1592.49516594568
b3832,BW25113_RS19895,4010693,4012120,4011406,,BW25113_3832,0,18.6162820608295
b3833,BW25113_RS19900,4012215,4012970,4012592,,BW25113_3833,0,117.699192357512
b3834,BW25113_RS19905,4012984,4013589,4013286,,BW25113_3834,0,20.6018118099639
b3835,BW25113_RS19910,4013586,4015226,4014406,ubiB,BW25113_3835,0,23.5966324869287
b3836,BW25113_RS19915,4015305,4015574,4015439,,BW25113_3836,0,312.26029142695
b3838,BW25113_RS19920,4015578,4016093,4015835,,BW25113_3838,0,217.264885700988
b3839,BW25113_RS19925,4016096,4016872,4016484,,BW25113_3839,0,19.606319788962
b3842,BW25113_RS19935,4017693,4018181,4017937,,BW25113_3842,1,23.3537223372742
b3843,BW25113_RS19940,4018348,4019841,4019094,,BW25113_3843,0,118.605716782478
b3844,BW25113_RS19945,4019887,4020588,4020237,,BW25113_3844,0,31.7688862138606
b3845,BW25113_RS19950,4020969,4022132,4021550,,BW25113_3845,1,9.95446216510057
b3846,BW25113_RS19955,4022142,4024331,4023236,,BW25113_3846,1,19.1713733453574
b3847,BW25113_RS19960,4024521,4025852,4025186,,BW25113_3847,0,187.092877281805
b3848,BW25113_RS19965,4025852,4026466,4026159,,BW25113_3848,0,17.3614103289949
b3849,BW25113_RS19970,4026505,4027956,4027230,,BW25113_3849,0,30.7445722224581
b3850,BW25113_RS19975,4027968,4028513,4028240,hemG,BW25113_3850,0,90.0212317755769
b3856,BW25113_RS20005,4034266,4034793,4034529,,BW25113_3856,1,25.7549225804335
b3857,BW25113_RS20010,4034775,4035359,4035067,mobA,BW25113_3857,1,37.3933310653791
b3858,BW25113_RS20015,4035429,4035698,4035563,,BW25113_3858,0,358.917848421873
b3859,BW25113_RS20020,4035775,4036761,4036268,,BW25113_3859,0,59.8011274238536
b3860,BW25113_RS20025,4036778,4037404,4037091,,BW25113_3860,0,58.4945593332202
b3861,BW25113_RS20030,4037559,4038989,4038274,,BW25113_3861,0,4.81079606934488
b3862,BW25113_RS20035,4039030,4039962,4039496,,BW25113_3862,1,4.38891502288028
b3863,BW25113_RS20045,4040326,4043112,4041719,,BW25113_3863,0,88.0473950064096
b3865,BW25113_RS20050,4043493,4044125,4043809,,BW25113_3865,1,52.2289274383772
b3866,BW25113_RS20055,4044707,4045216,4044961,,BW25113_3866,0,190.169639278279
b3867,BW25113_RS20060,4045405,4046778,4046091,,BW25113_3867,0,270.012907597728
b3868,BW25113_RS20070,4047229,4048638,4047933,,BW25113_3868,1,198.505822424438
b3869,BW25113_RS20075,4048650,4049699,4049174,,BW25113_3869,1,53.913300207161
b3870,BW25113_RS20080,4049985,4051394,4050689,,BW25113_3870,1,660.600740466208
b3871,BW25113_RS20090,4051767,4053590,4052678,,BW25113_3871,0,94.0206782824183
b3872,BW25113_RS20095,4053807,4054517,4054162,,BW25113_3872,0,8.43738530834581
b3873,BW25113_RS20100,4054525,4055505,4055015,,BW25113_3873,0,5.06349615197336
b3874,BW25113_RS20105,4055607,4056872,4056239,,BW25113_3874,0,0.566333500303402
b3875,BW25113_RS20110,4056963,4057655,4057309,ompL,BW25113_3875,1,0.0359731717840542
b3876,BW25113_RS20115,4057723,4059126,4058424,,BW25113_3876,1,2.12236221248866
b3877,BW25113_RS20120,4059169,4060554,4059861,,BW25113_3877,1,0.561457589594613
b3878,BW25113_RS20125,4060600,4062636,4061618,,BW25113_3878,1,2.17388401481034
b3879,BW25113_RS20130,4062835,4063761,4063298,,BW25113_3879,1,1.12291517918923
b3880,BW25113_RS20135,4063875,4065116,4064495,,BW25113_3880,1,5.8276968691299
b3881,BW25113_RS20140,4065133,4066011,4065572,,BW25113_3881,1,3.15290650686335
b3882,BW25113_RS20145,4066035,4066931,4066483,,BW25113_3882,1,1.11224245936038
b3883,BW25113_RS20150,4067099,4067995,4067547,,BW25113_3883,0,1.09833710883488
b3884,BW25113_RS20155,4068029,4068814,4068421,,BW25113_3884,0,7.3804659859547
b3885,BW25113_RS20160,4068913,4069512,4069212,,BW25113_3885,0,32.6004584455011
b3886,BW25113_RS20165,4069506,4070378,4069942,,BW25113_3886,0,92.6036782176927
b3887,BW25113_RS20170,4070375,4070812,4070593,,BW25113_3887,0,122.556290032895
b3888,BW25113_RS20175,4070809,4071798,4071303,,BW25113_3888,0,66.846562678982
b3889,BW25113_RS20180,4072657,4072869,4072763,,BW25113_3889,0,0.287785374272434
b3890,BW25113_RS20185,4073111,4073329,4073220,,BW25113_3890,0,7.68357450929057
b3891,BW25113_RS20195,4073659,4074588,4074123,,BW25113_3891,1,16.3979364674795
b3892,BW25113_RS20200,4074585,4075220,4074902,,BW25113_3892,1,13.1607945818708
b3893,BW25113_RS20205,4075217,4076119,4075668,,BW25113_3893,1,3.98475904337023
b3894,BW25113_RS20210,4076132,4079182,4077657,,,1,24.4994277193228
b3895,BW25113_RS20220,4079376,4080209,4079792,,BW25113_3895,0,12.2086888571214
b3896,BW25113_RS20225,4080362,4081417,4080889,,BW25113_3896,0,1.33875420989355
b3897,BW25113_RS20230,4081467,4083215,4082341,,BW25113_3897,1,0.118420683034395
b3898,BW25113_RS20235,4083215,4084285,4083750,,BW25113_3898,1,1.07139337686754
b3899,BW25113_RS20240,4084275,4085726,4085000,,BW25113_3899,1,0.597430761378667
b3900,BW25113_RS20245,4085737,4086183,4085960,,BW25113_3900,1,0.525484417810559
b3901,BW25113_RS20250,4086484,4086798,4086641,,BW25113_3901,1,0
b3902,BW25113_RS20255,4086808,>4087350,4087079,,,1,0.0359731717840542
b3905,BW25113_RS20265,4087664,4088500,4088082,,BW25113_3905,0,2.62742208905279
b3906,BW25113_RS20270,4088484,4089422,4088953,,BW25113_3906,0,0
b3907,BW25113_RS20275,4089419,4090453,4089936,,BW25113_3907,1,1.63640853973843
b3908,BW25113_RS20280,4090738,4091358,4091048,,BW25113_3908,0,2349.50210565475
b3909,BW25113_RS20290,4091618,4092601,4092109,,BW25113_3909,0,0.102122706232108
b3910,BW25113_RS20295,4092750,4093424,4093087,,BW25113_3910,0,26.6480657673187
b3911,BW25113_RS20300,4093530,4094903,4094216,,BW25113_3911,1,29.5929163536394
b3912,BW25113_RS20305,4094900,4095598,4095249,,BW25113_3912,1,98.0758513160818
b3915,BW25113_RS20315,4096397,4097299,4096848,,BW25113_3915,0,72.7848971209846
b3916,BW25113_RS20320,4097480,4098442,4097961,,BW25113_3916,0,371.186927154665
b3917,BW25113_RS20325,4098762,4099751,4099256,,BW25113_3917,0,7.30649723798561
b3918,BW25113_RS20330,4099858,4100613,4100235,,BW25113_3918,0,10.0971092100027
b3919,BW25113_RS20335,4100668,4101435,4101051,,BW25113_3919,1,339.605905694346
b3920,BW25113_RS20340,4101543,4102142,4101842,,BW25113_3920,1,106.267762970346
b3921,BW25113_RS20345,4102243,4102683,4102463,,BW25113_3921,0,2.80728794797306
b3922,BW25113_RS20350,4102895,4103194,4103044,,BW25113_3922,0,256.300767834563
b3923,BW25113_RS20355,4103221,4103649,4103435,,BW25113_3923,0,124.162459493806
b3924,BW25113_RS20360,4103654,4104400,4104027,,BW25113_3924,1,94.2985521541588
b3925,BW25113_RS20365,4104497,4105507,4105002,,BW25113_3925,1,50.5857123210814
b3926,BW25113_RS20370,4105642,4107150,4106396,,BW25113_3926,1,41.238432738777
b3927,BW25113_RS20375,4107173,4108018,4107595,,BW25113_3927,1,16.4219185820022
b3928,BW25113_RS20380,4108443,4108688,4108565,,BW25113_3928,0,2362.09982633168
b3929,BW25113_RS20385,4108773,4109258,4109015,,BW25113_3929,1,208.785188672451
b3930,BW25113_RS20390,4109351,4110277,4109814,,BW25113_3930,1,31.5903386923728
b3931,BW25113_RS20395,4110344,4111675,4111009,,BW25113_3931,1,245.87198951152
b3932,BW25113_RS20400,4111685,4112215,4111950,,BW25113_3932,1,175.068009295902
b3933,BW25113_RS20405,4112308,4113267,4112787,,BW25113_3933,1,25.5178455934186
b3934,BW25113_RS20410,4113359,4114384,4113871,,BW25113_3934,1,35.0309788538252
b3935,BW25113_RS20415,4114540,4116738,4115639,,BW25113_3935,1,11.3062454648216
b3936,BW25113_RS20420,4116941,4117153,4117047,,BW25113_3936,0,233.864548040221
