Locus_tag,gene_id,gbk_start,gbk_end,gbk_midpoint,gbk_gene_id,gbk_old_locus_tag,gbk_strand,norm_exp
b3907,rhaT,4099491,4100525,4100008,rhaT,,1,5.95191051429862
b3908,sodA,4100810,4101430,4101120,sodA,,0,258.6383408124
b3909,kdgT,4101690,4102673,4102181,kdgT,,0,12.0927850012128
b3910,yiiM,4102822,4103496,4103159,yiiM,,0,82.2103144581462
b3911,cpxA,4103602,4104975,4104288,cpxA,,1,213.466103956664
b3912,cpxR,4104972,4105670,4105321,cpxR,,1,158.151259313723
b3915,fieF,4106469,4107371,4106920,fieF,,0,117.647905532714
b3916,pfkA,4107552,4108514,4108033,pfkA,,0,553.674807840891
b3917,sbp,4108834,4109823,4109328,sbp,,0,91.3961369153911
b3918,cdh,4109930,4110685,4110307,cdh,,0,19.2783559050671
b3919,tpiA,4110740,4111507,4111123,tpiA,,1,1045.9897348988
b3920,yiiQ,4111615,4112214,4111914,yiiQ,,1,19.3967246618573
b3921,yiiR,4112315,4112755,4112535,yiiR,,0,12.9745812998095
b3922,yiiS,4112967,4113266,4113116,yiiS,,0,41.643584844989
b3923,uspD,4113293,4113721,4113507,uspD,,0,127.417246751644
b3924,fpr,4113726,4114472,4114099,fpr,,1,87.8030275674494
b3925,glpX,4114569,4115579,4115074,glpX,,1,185.862773770813
b3926,glpK,4115714,4117222,4116468,glpK,,1,1141.92901923661
b3927,glpF,4117245,4118090,4117667,glpF,,1,619.036711719305
b3928,zapB,4118515,4118760,4118637,zapB,,0,251.744093009468
b3929,rraA,4118845,4119330,4119087,rraA,,1,384.24515272352
b3930,menA,4119423,4120349,4119886,menA,,1,70.9878021659669
b3931,hslU,4120416,4121747,4121081,hslU,,1,320.065977587492
b3932,hslV,4121757,4122287,4122022,hslV,,1,126.829682347213
b3933,ftsN,4122380,4123339,4122859,ftsN,,1,136.08630406265
b3934,cytR,4123431,4124456,4123943,cytR,,1,116.092022428759
b3935,priA,4124612,4126810,4125711,priA,,1,61.1772648776862
b3936,rpmE,4127013,4127225,4127119,rpmE,,0,271.165674097331
b3937,yiiX,4127286,4127894,4127590,yiiX,,1,81.8025901097542
b3938,metJ,4128078,4128395,4128236,metJ,,1,111.395039881509
b3939,metB,4128672,4129832,4129252,metB,,0,142.378893777613
b3940,metL,4129835,4132267,4131051,metL,,0,278.599799386697
b3941,metF,4132616,4133506,4133061,metF,,0,104.048407560063
b3942,katG,4133835,4136015,4134925,katG,,0,2067.01837323725
b3943,yijE,4136108,4137013,4136560,yijE,,0,28.4518058384008
b3944,yijF,4137040,4137657,4137348,yijF,,1,2.09917423822203
b3945,gldA,4137932,4139035,4138483,gldA,,1,368.121019558867
b3946,fsaB,4139046,4139708,4139377,fsaB,,1,48.0357104694354
b3949,frwC,4142530,4143609,4143069,frwC,,0,4.75754069138792
b3950,frwB,4143624,4143944,4143784,frwB,,0,1.63638418318929
b3951,pflD,4143995,4146292,4145143,pflD,,0,17.0605395304138
b3952,pflC,4146258,4147136,4146697,pflC,,0,4.99431125220723
b3953,frwD,4147138,4147479,4147308,frwD,,0,2.759347253765
b3954,yijO,4147466,4148317,4147891,yijO,,1,27.729943780156
b3955,eptC,4148532,4150265,4149398,eptC,,1,117.026581141631
b3956,ppc,4150447,4153098,4151772,ppc,,1,660.613496765929
b3957,argE,4153696,4154847,4154271,argE,,1,140.522032066952
b3958,argC,4155001,4156005,4155503,argC,,0,102.24410177537
b3959,argB,4156013,4156789,4156401,argB,,0,83.5048173089718
b3960,argH,4156850,4158223,4157536,argH,,0,145.034637396988
b3961,oxyR,4158490,4159407,4158948,oxyR,,0,269.26347809696
b3962,sthA,4159390,4160790,4160090,sthA,,1,561.871424488834
b3963,fabR,4161124,4161771,4161447,fabR,,0,180.446447590686
b3964,yijD,4161771,4162130,4161950,yijD,,0,156.714091964172
b3965,trmA,4162170,4163270,4162720,trmA,,1,154.439031378296
b3966,btuB,4163639,4165483,4164561,btuB,,0,248.689260802324
b3967,murI,4165428,4166285,4165856,murI,,0,144.969210332852
b3972,murB,4172057,4173085,4172571,murB,,0,140.755073642234
b3973,birA,4173082,4174047,4173564,birA,,0,84.4792982082913
b3974,coaA,4174076,4175026,4174551,coaA,,1,84.7611356510523
b3980,tufB,4175944,4177128,4176536,tufB,,0,2183.78665371182
b3981,secE,4177358,4177741,4177549,secE,,0,267.896394515996
b3982,nusG,4177743,4178288,4178015,nusG,,0,279.865795557549
b3983,rplK,4178447,4178875,4178661,rplK,,0,1235.28728995036
b3984,rplA,4178879,4179583,4179231,rplA,,0,2363.77004472479
b3985,rplJ,4179996,4180493,4180244,rplJ,,0,2443.44379599634
b3986,rplL,4180560,4180925,4180742,rplL,,0,2263.19388557573
b3987,rpoB,4181245,4185273,4183259,rpoB,,0,2229.20126939036
b3988,rpoC,4185350,4189573,4187461,rpoC,,0,3597.32248828487
b3989,yjaZ,4189786,4190325,4190055,yjaZ,,0,15.0366977972084
b3990,thiH,4190735,4191868,4191301,thiH,,1,104.969337127201
b3991,thiG,4191865,4192635,4192250,thiG,,1,60.2428086750267
b3992,thiF,4192821,4193576,4193198,thiF,,1,62.5567598327111
b3993,thiE,4193569,4194204,4193886,thiE,,1,51.6296654150248
b3994,thiC,4194204,4196099,4195151,thiC,,1,158.839544108042
b3995,rsd,4196332,4196808,4196570,rsd,,1,72.693974751937
b3996,nudC,4196903,4197676,4197289,nudC,,0,66.4348013088842
b3997,hemE,4197716,4198780,4198248,hemE,,0,171.003549813967
b3998,nfi,4198790,4199461,4199125,nfi,,0,76.7313918067409
b3999,yjaG,4199504,4200094,4199799,yjaG,,0,107.691531084241
b4000,hupA,4200281,4200553,4200417,hupA,,0,709.642231265114
b4001,yjaH,4200566,4201261,4200913,yjaH,,0,87.3770497299884
b4002,zraP,4201263,4201688,4201475,zraP,,1,46.603304940324
b4003,zraS,4201926,4203323,4202624,zraS,,0,73.9600669262998
b4004,zraR,4203320,4204645,4203982,zraR,,0,57.1041979677832
b4005,purD,4204642,4205931,4205286,purD,,1,123.055836714164
b4006,purH,4205943,4207532,4206737,purH,,1,155.833382454879
b4011,yjaA,4213234,4213617,4213425,yjaA,,0,6.97367175114167
b4012,yjaB,4213680,4214123,4213901,yjaB,,1,13.5784744257247
b4013,metA,4214280,4215209,4214744,metA,,0,102.119510744706
b4014,aceB,4215478,4217079,4216278,aceB,,0,1540.29352560764
b4015,aceA,4217109,4218413,4217761,aceA,,0,562.626384003604
b4016,aceK,4218596,4220332,4219464,aceK,,0,221.092955276566
b4017,arpA,4220301,4222487,4221394,arpA,,1,13.0016854980634
b4018,iclR,4222804,4223628,4223216,iclR,,1,150.457576555884
b4019,metH,4223828,4227511,4225669,metH,,0,569.398910723146
b4020,yjbB,4227731,4229362,4228546,yjbB,,0,68.8110424027222
b4021,pepE,4229453,4230142,4229797,pepE,,1,104.863817338618
b4022,rluF,4230354,4231226,4230790,rluF,,0,72.8991260402409
b4023,yjbD,4231359,4231631,4231495,yjbD,,1,54.0329120193637
b4024,lysC,4231884,4233233,4232558,lysC,,1,143.794648069147
b4025,pgi,4233758,4235407,4234582,pgi,,0,675.644715162766
b4026,yjbE,4235906,4236148,4236027,yjbE,,0,2.09949961552565
b4027,yjbF,4236262,4236900,4236581,yjbF,,0,1.31553036556392
b4028,yjbG,4236897,4237634,4237265,yjbG,,0,0.561865018187575
b4029,yjbH,4237634,4239730,4238682,yjbH,,0,11.9857509257603
b4030,psiE,4240325,4240735,4240530,psiE,,0,11.0150178163279
b4031,xylE,4240779,4242254,4241516,xylE,,1,8.2319256071176
b4032,malG,4242626,4243516,4243071,malG,,1,39.2007822070158
b4033,malF,4243531,4245075,4244303,malF,,1,84.1554674675546
b4034,malE,4245229,4246419,4245824,malE,,1,322.469270977946
b4035,malK,4246784,4247899,4247341,malK,,0,90.1446355460399
b4036,lamB,4247971,4249311,4248641,lamB,,0,264.205652232865
b4037,malM,4249554,4250474,4250014,malM,,0,97.8138166434862
b4039,ubiC,4252506,4253003,4252754,ubiC,,0,88.0767560158465
b4040,ubiA,4253016,4253888,4253452,ubiA,,0,111.561925145923
b4041,plsB,4254043,4256466,4255254,plsB,,1,487.310164978105
b4042,dgkA,4256637,4257005,4256821,dgkA,,0,40.4266352344616
b4043,lexA,4257115,4257723,4257419,lexA,,0,504.055069196313
b4044,dinF,4257742,4259121,4258431,dinF,,0,48.138165650417
b4045,yjbJ,4259237,4259446,4259341,yjbJ,,0,53.8344014629328
b4046,zur,4259488,4260003,4259745,zur,,1,112.21954683372
b4047,yjbL,4260321,4260575,4260448,yjbL,,0,0
b4048,yjbM,4260599,4261306,4260952,yjbM,,0,0.797449693777002
b4049,dusA,4261669,4262706,4262187,dusA,,0,113.00493531432
b4050,pspG,4262840,4263082,4262961,pspG,,0,5.69867972105353
b4051,qorA,4263248,4264231,4263739,qorA,,1,183.743784850623
b4052,dnaB,4264314,4265729,4265021,dnaB,,0,248.409926198332
b4053,alr,4265782,4266861,4266321,alr,,0,95.4195672250298
b4054,tyrB,4267114,4268307,4267710,tyrB,,0,187.131877111548
b4055,aphA,4269414,4270127,4269770,aphA,,0,147.681646655088
b4056,yjbQ,4270238,4270654,4270446,yjbQ,,0,124.554432978917
b4057,yjbR,4270658,4271014,4270836,yjbR,,0,65.9870102118058
b4058,uvrA,4271049,4273871,4272460,uvrA,,1,468.30392310746
b4059,ssb,4274125,4274661,4274393,ssb,,0,191.197946654841
b4060,yjcB,4274760,4275041,4274900,yjcB,,1,13.9099534615537
b4061,yjcC,4275471,4277057,4276264,yjcC,,0,28.6037374427288
b4062,soxS,4277060,4277383,4277221,soxS,,1,71.9092027097338
b4063,soxR,4277469,4277933,4277701,soxR,,0,5.56403696671666
b4065,yjcE,4279980,4281629,4280804,yjcE,,0,129.565208343048
b4066,yjcF,4281783,4283075,4282429,yjcF,,1,1.75825529681205
b4067,actP,4283253,4284902,4284077,actP,,1,41.7056235731568
b4068,yjcH,4284899,4285213,4285056,yjcH,,1,9.65708593341052
b4069,acs,4285413,4287371,4286392,acs,,1,106.336783107813
b4070,nrfA,4287764,4289200,4288482,nrfA,,0,334.792364394894
b4071,nrfB,4289245,4289811,4289528,nrfB,,0,102.647837680698
b4072,nrfC,4289808,4290479,4290143,nrfC,,0,105.471120391655
b4073,nrfD,4290476,4291432,4290954,nrfD,,0,165.645617589178
b4074,nrfE,4291512,4293170,4292341,nrfE,,0,65.7784352799237
b4075,nrfF,4293163,4293546,4293354,nrfF,,0,7.78343532687355
b4076,nrfG,4293543,4294139,4293841,nrfG,,0,12.683292460359
b4077,gltP,4294481,4295794,4295137,gltP,,0,144.119718581596
b4078,yjcO,4296436,4297125,4296780,yjcO,,1,69.0035986371762
b4079,fdhF,4297219,4299366,4298292,fdhF,,1,479.581962091759
b4080,mdtP,4299564,4301030,4300297,mdtP,,1,3.74770857447486
b4081,mdtO,4301027,4303078,4302052,mdtO,,1,5.26875246042504
b4082,mdtN,4303078,4304109,4303593,mdtN,,1,3.89959522008569
b4083,yjcS,4304612,4306597,4305604,yjcS,,1,1.45419270437069
b4084,alsK,4306870,4307799,4307334,alsK,,1,12.2508688920491
b4085,alsE,4307783,4308478,4308130,alsE,,1,4.47494443224076
b4086,alsC,4308489,4309469,4308979,alsC,,1,7.08232334587381
b4087,alsA,4309448,4310980,4310214,alsA,,1,6.70864933924833
b4088,alsB,4311107,4312042,4311574,alsB,,1,19.9016270062371
b4090,rpiB,4313350,4313799,4313574,rpiB,,0,11.6139168351596
b4092,phnP,4314344,4315102,4314723,phnP,,1,10.6952916213609
b4093,phnO,4315104,4315538,4315321,phnO,,1,9.20288769855719
b4094,phnN,4315525,4316082,4315803,phnN,,1,2.91801846229878
b4095,phnM,4316082,4317218,4316650,phnM,,1,2.11270795499296
b4096,phnL,4317215,4317895,4317555,phnL,,1,9.14959641247622
b4097,phnK,4318006,4318764,4318385,phnK,,1,0.65776518278196
b4098,phnJ,4318761,4319606,4319183,phnJ,,1,0.855986384380963
b4099,phnI,4319599,4320663,4320131,phnI,,1,1.14771337227417
b4100,phnH,4320663,4321247,4320955,phnH,,1,1.39769019143829
b4101,phnG,4321244,4321696,4321470,phnG,,1,1.44677721364018
b4102,phnF,4321697,4322422,4322059,phnF,,1,1.08549600310556
b4105,phnD,4323336,4324352,4323844,phnD,,1,2.86246308131987
b4106,phnC,4324377,4325165,4324771,phnC,,1,0.561865018187575
b4107,yjdN,4325298,4325741,4325519,yjdN,,1,8.12224901436577
b4108,yjdM,4326399,4326734,4326566,yjdM,,1,87.1781723688621
b4110,yjcZ,4329360,4330238,4329799,yjcZ,,0,64.7675449317613
b4111,proP,4330502,4332004,4331253,proP,,0,413.153358604183
b4112,basS,4332181,4333272,4332726,basS,,1,53.8895372475614
b4113,basR,4333282,4333950,4333616,basR,,1,87.7284456887362
b4114,eptA,4333947,4335590,4334768,eptA,,1,30.5168522969573
b4115,adiC,4335694,4337031,4336362,adiC,,1,14.7084016688316
b4116,adiY,4337168,4337929,4337548,adiY,,1,40.1387041859639
b4117,adiA,4338254,4340521,4339387,adiA,,1,26.5806173171729
b4118,melR,4340720,4341628,4341174,melR,,1,49.1425777411885
b4119,melA,4341911,4343266,4342588,melA,,0,124.426373764515
b4120,melB,4343369,4344790,4344079,melB,,0,69.0594787388625
b4121,yjdF,4344929,4345558,4345243,yjdF,,1,15.0164217350899
b4122,fumB,4345680,4347326,4346503,fumB,,1,169.885140738653
b4123,dcuB,4347404,4348744,4348074,dcuB,,1,135.347635397521
b4124,dcuR,4349315,4350034,4349674,dcuR,,1,60.1308744866392
b4125,dcuS,4350031,4351662,4350846,dcuS,,1,118.708830355613
b4126,yjdI,4351843,4352073,4351958,yjdI,,0,15.6964487880307
b4127,yjdJ,4352085,4352357,4352221,yjdJ,,0,29.303473388924
b4129,lysU,4353200,4354717,4353958,lysU,,1,1197.69939978779
b4131,cadA,4356470,4358617,4357543,cadA,,1,78.3669645333593
b4132,cadB,4358697,4360031,4359364,cadB,,1,17.8960982204324
b4133,cadC,4360396,4361934,4361165,cadC,,1,16.3097340356643
b4135,yjdC,4362733,4363308,4363020,yjdC,,1,80.2902881391174
b4136,dsbD,4363345,4365042,4364193,dsbD,,1,120.862284297956
b4137,cutA,4365018,4365356,4365187,cutA,,1,28.9867138644806
b4138,dcuA,4365472,4366773,4366122,dcuA,,1,2250.45584785381
b4139,aspA,4366891,4368327,4367609,aspA,,1,6035.40682047429
b4140,fxsA,4368664,4369140,4368902,fxsA,,0,28.5990166230821
b4141,yjeH,4369156,4370412,4369784,yjeH,,1,54.1263585329915
b4142,groS,4370688,4370981,4370834,groS,,0,275.77574379117
b4143,groL,4371025,4372671,4371848,groL,,0,1199.17530268414
b4144,yjeI,4372809,4373162,4372985,yjeI,,0,194.638379151339
b4145,yjeJ,4373365,4374234,4373799,yjeJ,,1,21.0687023848312
b4146,epmB,4374629,4375657,4375143,epmB,,1,77.1352113152295
b4147,efp,4375699,4376265,4375982,efp,,0,388.419955752008
b4148,sugE,4376875,4377192,4377033,sugE,,0,45.2173562356683
b4149,blc,4377189,4377722,4377455,blc,,1,61.58506210783
b4150,ampC,4377811,4378944,4378377,ampC,,1,72.3344997607955
b4151,frdD,4379007,4379366,4379186,frdD,,1,450.406683823021
b4152,frdC,4379377,4379772,4379574,frdC,,1,392.617547575484
b4153,frdB,4379783,4380517,4380150,frdB,,1,912.006419034978
b4154,frdA,4380510,4382318,4381414,frdA,,1,2295.6426696435
b4155,epmA,4382643,4383620,4383131,epmA,,0,35.6252241227249
b4156,yjeM,4383839,4385341,4384590,yjeM,,0,22.9389945955657
b4157,yjeN,4385393,4385707,4385550,yjeN,,0,5.79996226374754
b4158,yjeO,4385704,4386018,4385861,yjeO,,0,6.63023290548895
b4159,mscM,4386047,4389370,4387708,mscM,,1,101.115327900704
b4160,psd,4389392,4390360,4389876,psd,,1,174.374106631854
b4161,rsgA,4390457,4391509,4390983,rsgA,,1,226.636613835809
b4162,orn,4391604,4392149,4391876,orn,,0,82.1589473617879
b4166,queG,4392928,4394067,4393497,queG,,1,153.395405402378
b4167,nnr,4394066,4395613,4394839,nnr,,0,128.366867750038
b4168,tsaE,4395585,4396046,4395815,tsaE,,0,29.9916308276965
b4169,amiB,4396065,4397402,4396733,amiB,,0,153.42231282319
b4170,mutL,4397412,4399259,4398335,mutL,,0,186.044433555307
b4171,miaA,4399252,4400202,4399727,miaA,,0,588.546247890457
b4172,hfq,4400288,4400596,4400442,hfq,,0,487.279701545541
b4173,hflX,4400672,4401952,4401312,hflX,,0,582.341108700752
b4174,hflK,4402038,4403297,4402667,hflK,,0,571.763601674308
b4175,hflC,4403300,4404304,4403802,hflC,,0,379.287546234146
b4176,yjeT,4404386,4404583,4404484,yjeT,,0,5.68026750467226
b4177,purA,4404687,4405985,4405336,purA,,0,2053.94879481485
b4178,nsrR,4406190,4406615,4406402,nsrR,,0,84.8221249782482
b4179,rnr,4406654,4409095,4407874,rnr,,0,690.887806396465
b4180,rlmB,4409275,4410006,4409640,rlmB,,0,139.60753111783
b4181,yjfI,4410133,4410534,4410333,yjfI,,0,0.501507160629296
b4182,yjfJ,4410553,4411251,4410902,yjfJ,,0,2.55984904316772
b4183,yjfK,4411302,4411961,4411631,yjfK,,0,1.15629737262083
b4184,yjfL,4411979,4412377,4412178,yjfL,,0,1.18369447344771
b4185,yjfM,4412387,4413025,4412706,yjfM,,0,0.79730501587319
b4186,yjfC,4413028,4414191,4413609,yjfC,,0,4.47422377845672
b4187,aidB,4414275,4415900,4415087,aidB,,0,136.352539649122
b4188,yjfN,4416017,4416292,4416154,yjfN,,1,120.260728197504
b4189,bsmA,4416441,4416770,4416605,bsmA,,1,275.97537573802
b4190,yjfP,4416952,4417701,4417326,yjfP,,0,34.154031725943
b4191,ulaR,4417698,4418453,4418075,ulaR,,1,25.6855506478193
b4192,ulaG,4418561,4419625,4419093,ulaG,,1,7.76489090323918
b4193,ulaA,4419980,4421377,4420678,ulaA,,0,6.5684905885218
b4194,ulaB,4421393,4421698,4421545,ulaB,,0,3.56680411153329
b4195,ulaC,4421708,4422172,4421940,ulaC,,0,7.76087713280616
b4196,ulaD,4422186,4422836,4422511,ulaD,,0,9.79963732054667
b4197,ulaE,4422846,4423700,4423273,ulaE,,0,12.895651991833
b4198,ulaF,4423700,4424386,4424043,ulaF,,0,11.2515078146113
b4199,yjfY,4424516,4424791,4424653,yjfY,,1,0.562887190375846
b4200,rpsF,4425118,4425513,4425315,rpsF,,0,1051.59768174934
b4201,priB,4425520,4425834,4425677,priB,,0,613.137620024831
b4202,rpsR,4425839,4426066,4425952,rpsR,,0,371.653244391738
b4203,rplI,4426108,4426557,4426332,rplI,,0,948.705839402093
b4204,yjfZ,4426628,4427422,4427025,yjfZ,,1,3.99146668095363
b4206,ytfB,4428079,4428717,4428398,ytfB,,1,131.150099885093
b4207,fklB,4428935,4429555,4429245,fklB,,0,155.980034841658
b4208,cycA,4429864,4431276,4430570,cycA,,0,244.55859682646
b4209,ytfE,4431321,4431983,4431652,ytfE,,1,31.2855639018537
b4210,ytfF,4432091,4433056,4432573,ytfF,,1,18.4462898981566
b4211,qorB,4433164,4434024,4433594,qorB,,1,22.5461294342237
b4212,ytfH,4434113,4434493,4434303,ytfH,,0,17.7104422636062
b4213,cpdB,4434622,4436565,4435593,cpdB,,1,186.193602676923
b4214,cysQ,4436755,4437495,4437125,cysQ,,0,114.3851237181
b4215,ytfI,4437707,4438645,4438176,ytfI,,0,5.38586934716589
b4216,ytfJ,4438708,4439262,4438985,ytfJ,,1,62.5075604064074
b4217,ytfK,4439587,4439793,4439690,ytfK,,0,136.638707230384
b4218,ytfL,4439872,4441215,4440543,ytfL,,1,87.4252538937311
b4219,msrA,4441538,4442176,4441857,msrA,,1,101.698204000327
b4220,tamA,4442382,4444115,4443248,tamA,,0,146.899634546573
b4221,tamB,4444112,4447891,4446001,tamB,,0,273.129359911654
b4222,ytfP,4447894,4448235,4448064,ytfP,,0,38.379107052938
b4224,chpS,4448447,4448698,4448572,chpS,,0,31.0224481200017
b4225,chpB,4448692,4449042,4448867,chpB,,0,22.1153859382562
b4226,ppa,4449122,4449652,4449387,ppa,,1,663.143319027947
b4227,ytfQ,4449962,4450918,4450440,ytfQ,,0,56.3444997775592
b4230,ytfT,4452571,4453596,4453083,ytfT,,0,17.1662566075195
b4231,yjfF,4453583,4454578,4454080,yjfF,,0,25.8344143645868
b4232,fbp,4454611,4455609,4455110,fbp,,1,382.884358909246
b4233,mpl,4455785,4457158,4456471,mpl,,0,302.353536156782
b4234,yjgA,4457314,4457865,4457589,yjgA,,1,166.736789315608
b4235,pmbA,4457959,4459311,4458635,pmbA,,0,247.159132047771
b4237,nrdG,4459900,4460364,4460132,nrdG,,1,58.0059336692965
b4238,nrdD,4460522,4462660,4461591,nrdD,,1,388.280198246217
b4239,treC,4463054,4464709,4463881,treC,,1,66.363010848251
b4240,treB,4464759,4466180,4465469,treB,,1,91.6523253904134
b4241,treR,4466299,4467246,4466772,treR,,1,22.8009742265543
b4242,mgtA,4467625,4470321,4468973,mgtA,,0,51.3124989419235
b4243,ridA,4470527,4470913,4470720,ridA,,1,481.391247299566
b4244,pyrI,4470986,4471447,4471216,pyrI,,1,56.5092691927983
b4245,pyrB,4471460,4472395,4471927,pyrB,,1,93.2395833913739
b4246,pyrL,4472399,4472533,4472466,pyrL,,1,0.295503739010278
b4248,yjgH,4472814,4473209,4473011,yjgH,,1,5.39356813810196
b4249,bdcA,4473340,4474053,4473696,bdcA,,1,12.1517260253805
b4251,bdcR,4474124,4474717,4474420,bdcR,,0,14.3121389767922
b4252,tabA,4474862,4475314,4475088,tabA,,0,68.968765265378
b4253,yjgL,4475437,4477251,4476344,yjgL,,0,8.57157722390442
b4254,argI,4477307,4478311,4477809,argI,,1,103.590444994355
b4255,rraB,4478473,4478889,4478681,rraB,,0,462.011618305266
b4256,yjgM,4479034,4479537,4479285,yjgM,,1,16.9870324411454
b4257,yjgN,4479730,4480926,4480328,yjgN,,0,1.69164114391793
b4258,valS,4480982,4483837,4482409,valS,,1,671.278852645466
b4259,holC,4483837,4484280,4484058,holC,,1,88.4377116311615
b4260,pepA,4484440,4485951,4485195,pepA,,1,435.870513243037
b4261,lptF,4486218,4487318,4486768,lptF,,0,191.502126615824
b4262,lptG,4487318,4488400,4487859,lptG,,0,144.483199547718
b4263,yjgR,4488561,4490063,4489312,yjgR,,1,86.9714397570741
b4264,idnR,4490141,4491139,4490640,idnR,,1,20.2313897481083
b4265,idnT,4491206,4492525,4491865,idnT,,1,15.8723087808153
b4266,idnO,4492587,4493351,4492969,idnO,,1,5.69936573568016
b4267,idnD,4493375,4494406,4493890,idnD,,1,6.21872388144025
b4268,idnK,4494623,4495186,4494904,idnK,,0,4.55602674399787
b4277,yjgZ,4501260,4501589,4501424,yjgZ,,0,1.27983669836989
b4278,insG,4502103,4503431,4502767,insG,,1,48.7135349170014
b4279,yjhB,4504058,4505275,4504666,yjhB,,0,9.00394478264158
b4280,yjhC,4505287,4506405,4505846,yjhC,,0,37.7633160787551
b4287,fecE,4510690,4511457,4511073,fecE,,1,13.4842965054564
b4288,fecD,4511458,4512414,4511936,fecD,,1,13.8131018841077
b4289,fecC,4512411,4513409,4512910,fecC,,1,13.439250779309
b4290,fecB,4513406,4514308,4513857,fecB,,1,30.3686394551702
b4291,fecA,4514353,4516677,4515515,fecA,,1,99.2185527461863
b4292,fecR,4516764,4517717,4517240,fecR,,1,24.3978539617639
b4293,fecI,4517714,4518235,4517974,fecI,,1,13.2281408337817
b4295,yjhU,4519338,4520324,4519831,yjhU,,1,187.708180046768
b4296,yjhF,4520671,4522020,4521345,yjhF,,1,12.0688244250837
b4297,yjhG,4522127,4524094,4523110,yjhG,,1,47.5570074450952
b4298,yjhH,4524105,4525010,4524557,yjhH,,1,20.5574719214594
b4299,yjhI,4525015,4525803,4525409,yjhI,,1,7.44616470115198
b4300,sgcR,4526106,4526888,4526497,sgcR,,1,15.8004706683394
b4301,sgcE,4526905,4527537,4527221,sgcE,,1,15.1555549525106
b4302,sgcA,4527549,4527980,4527764,sgcA,,1,10.6584362265936
b4303,sgcQ,4528111,4528917,4528514,sgcQ,,1,61.1089877379865
b4304,sgcC,4528930,4530243,4529586,sgcC,,1,18.6361733608131
b4305,sgcX,4530530,4531651,4531090,sgcX,,1,29.9174409564565
b4306,yjhP,4532437,4533183,4532810,yjhP,,1,24.3916589503302
b4307,yjhQ,4533239,4533784,4533511,yjhQ,,1,19.0511862404759
b4309,nanS,4536614,4537594,4537104,nanS,,1,4.26397336958193
b4310,nanM,4537659,4538765,4538212,nanM,,1,10.6074161671092
b4311,nanC,4538785,4539501,4539143,nanC,,1,2.81929554182943
b4312,fimB,4540957,4541559,4541258,fimB,,0,24.3914027793647
b4313,fimE,4542037,4542633,4542335,fimE,,0,4.28326300813886
b4314,fimA,4543115,4543663,4543389,fimA,,0,1424.04239832806
b4315,fimI,4543728,4544267,4543997,fimI,,0,64.4646503042428
b4316,fimC,4544304,4545029,4544666,fimC,,0,31.4402292999528
b4317,fimD,4545096,4547732,4546414,fimD,,0,37.4827659500501
b4318,fimF,4547742,4548272,4548007,fimF,,0,10.2326325831664
