locus_tag,gene_id,gbk_start,gbk_end,gbk_midpoint,gbk_gene_id,gbk_locus_tag,gbk_strand,norm_exp
ECDH10B_3609,gntU,3671489,3672829,3672159,gntU,ECDH10B_RS18345,1,14.2184298511218
ECDH10B_3610,gntK,3672833,3673360,3673096,gntK,ECDH10B_RS18350,1,10.2222570804916
ECDH10B_3611,gntR,3673499,3674494,3673996,,ECDH10B_RS18355,1,189.524819629875
ECDH10B_3612,yhhW,3674718,3675413,3675065,,ECDH10B_RS18360,1,60.1038333754232
ECDH10B_3613,yhhX,3675536,3676573,3676054,,ECDH10B_RS18365,1,173.438382470008
ECDH10B_3615,yhhY,3676906,3677394,3677150,yhhY,ECDH10B_RS18370,0,20.7915529508242
ECDH10B_3616,yhhZ,3677631,3678809,3678220,hcp,ECDH10B_RS18375,0,0.271532124083121
ECDH10B_3617,yrhA,3678806,3679222,3679014,,ECDH10B_RS18380,0,0.0678830310207802
ECDH10B_3619,insB-6,3679251,3679948,3679599,,ECDH10B_RS18385,0,0.283063033396367
ECDH10B_3620,yrhB,3680527,3680811,3680669,,ECDH10B_RS18390,0,2.30932547956523
ECDH10B_3621,ggt,3680849,3682591,3681720,ggt,ECDH10B_RS18395,1,56.2051175787338
ECDH10B_3622,yhhA,3682711,3683151,3682931,,ECDH10B_RS18400,0,44.334322295278
ECDH10B_3623,ugpQ,3683138,3683881,3683509,ugpQ,ECDH10B_RS18405,1,45.991786557838
ECDH10B_3624,ugpC,3683878,3684948,3684413,,ECDH10B_RS18410,1,26.17496028479
ECDH10B_3625,ugpE,3684950,3685795,3685372,ugpE,ECDH10B_RS18415,1,2.86392063704472
ECDH10B_3626,ugpA,3685792,3686679,3686235,ugpA,ECDH10B_RS18420,1,2.27603517648419
ECDH10B_3627,ugpB,3686777,3688093,3687435,ugpB,ECDH10B_RS18425,1,23.0253717646315
ECDH10B_3628,livF,3688492,3689205,3688848,livF,ECDH10B_RS18435,1,56.8199721324969
ECDH10B_3629,livG,3689207,3689974,3689590,livG,ECDH10B_RS18440,1,50.0277617558428
ECDH10B_3630,livM,3689971,3691248,3690609,,ECDH10B_RS18445,1,83.2088099948038
ECDH10B_3631,livH,3691245,3692171,3691708,livH,ECDH10B_RS18450,1,62.7425364400528
ECDH10B_3632,livK,3692219,3693328,3692773,livk,ECDH10B_RS18455,1,166.480293321193
ECDH10B_3633,yhhK,3693752,3694135,3693943,panM,ECDH10B_RS18460,0,48.2345314312412
ECDH10B_3634,livJ,3694323,3695426,3694874,,ECDH10B_RS18470,1,386.399049643602
ECDH10B_3635,rpoH,3695697,3696551,3696124,rpoH,ECDH10B_RS18475,1,1491.60491365568
ECDH10B_3636,ftsX,3696796,3697854,3697325,ftsX,ECDH10B_RS18480,1,265.126631961361
ECDH10B_3637,ftsE,3697847,3698515,3698181,ftsE,ECDH10B_RS18485,1,90.4031088581477
ECDH10B_3638,ftsY,3698518,3700011,3699264,ftsY,ECDH10B_RS18490,1,539.70352282247
ECDH10B_3639,rsmD,3700161,3700757,3700459,rsmD,ECDH10B_RS18495,0,53.3309684572345
ECDH10B_3640,yhhL,3700747,3701016,3700881,,ECDH10B_RS18500,0,9.05541221896636
ECDH10B_3641,yhhM,3701019,3701378,3701198,,ECDH10B_RS18505,1,40.5213416488011
ECDH10B_3642,yhhN,3701519,3702145,3701832,,ECDH10B_RS18510,0,140.672637880739
ECDH10B_3643,zntA,3702219,3704417,3703318,zntA,ECDH10B_RS18515,0,306.075346936365
ECDH10B_3644,sirA,3704519,3704764,3704641,tusA,ECDH10B_RS18520,1,47.6542696054178
ECDH10B_3645,yhhQ,3704985,3705650,3705317,,ECDH10B_RS18525,0,101.359245945696
ECDH10B_3646,dcrB,3705723,3706280,3706001,dcrB,ECDH10B_RS18530,0,665.36317564387
ECDH10B_3647,yhhS,3706284,3707501,3706892,,ECDH10B_RS18535,1,63.3674285638554
ECDH10B_3648,yhhT,3707633,3708682,3708157,,ECDH10B_RS18540,0,16.1883401755831
ECDH10B_3649,acpT,3708737,3709324,3709030,acpT,ECDH10B_RS18545,0,50.2146702401571
ECDH10B_3650,nikA,3709435,3711009,3710222,nikA,ECDH10B_RS18550,0,165.839390270256
ECDH10B_3651,nikB,3711009,3711953,3711481,nikB,ECDH10B_RS18555,0,33.2744070239106
ECDH10B_3652,nikC,3711950,3712783,3712366,nikC,ECDH10B_RS18560,0,16.4072365381197
ECDH10B_3653,nikD,3712783,3713547,3713165,nikD,ECDH10B_RS18565,0,24.8029729909287
ECDH10B_3654,nikE,3713544,3714350,3713947,nikE,ECDH10B_RS18570,0,20.4802183993665
ECDH10B_3655,nikR,3714356,3714757,3714556,nikR,ECDH10B_RS18575,0,9.00928858171337
ECDH10B_3656,rhsB,3714960,3719195,3717077,,ECDH10B_RS18580,0,12.8927571089285
ECDH10B_3657,yhhH,3719167,3719550,3719358,yhhH,ECDH10B_RS18585,0,0.554595157479488
ECDH10B_3658,yrhC,3719640,3719900,3719770,,ECDH10B_RS18590,0,0.283063033396367
ECDH10B_3659,yhhI,3720146,3721282,3720714,,ECDH10B_RS18595,0,4.52770610948318
ECDH10B_3660,yhhJ,3721447,3722571,3722009,,ECDH10B_RS18600,1,24.643033599817
ECDH10B_3661,rbbA,3722571,3725306,3723938,rbbA,ECDH10B_RS18605,1,88.731317922142
ECDH10B_3663,yhiJ,3726736,3728358,3727547,,ECDH10B_RS18615,1,7.77586311402608
ECDH10B_3666,yhiL,3728620,3730226,3729423,,ECDH10B_RS18620,1,4.27923580402655
ECDH10B_3667,yhiM,3730609,3731661,3731135,,ECDH10B_RS18635,0,6.89338371075594
ECDH10B_3668,yhiN,3731976,3733178,3732577,,ECDH10B_RS18640,1,107.144741766352
ECDH10B_3669,pitA,3733410,3734909,3734159,pitA,ECDH10B_RS18645,0,1043.23933495548
ECDH10B_3670,uspB,3735153,3735488,3735320,uspB,ECDH10B_RS18650,1,36.9413931238914
ECDH10B_3671,uspA,3735879,3736313,3736096,uspA,ECDH10B_RS18655,0,1320.66825474967
ECDH10B_3672,yhiP,3736630,3738099,3737364,dtpB,ECDH10B_RS18660,0,50.3017078152282
ECDH10B_3673,yhiQ,3738148,3738900,3738524,rsmJ,ECDH10B_RS18665,1,50.8127841851721
ECDH10B_3674,prlC,3738908,3740950,3739929,prlC,ECDH10B_RS18670,1,570.792614629082
ECDH10B_3675,yhiR,3741153,3741995,3741574,,ECDH10B_RS18675,0,216.502654463186
ECDH10B_3676,gor,3742067,3743419,3742743,gorA,ECDH10B_RS18680,0,411.195128681407
ECDH10B_3677,arsR,3744296,3744649,3744472,arsR,ECDH10B_RS18695,0,7.23279886585984
ECDH10B_3678,arsB,3744703,3745992,3745347,arsB,ECDH10B_RS18700,0,9.88153950052897
ECDH10B_3679,arsC,3746005,3746430,3746217,arsC,ECDH10B_RS18705,0,6.04549703542554
ECDH10B_3680,yhiS,3747059,3747841,3747450,,ECDH10B_RS18710,0,1.31283940802132
ECDH10B_3681,insH-11,3747950,3748966,3748458,,ECDH10B_RS18715,1,10.651314660384
ECDH10B_3682,slp,3749729,3750295,3750012,slp,ECDH10B_RS18725,0,25.6023220937037
ECDH10B_3683,yhiF,3750451,3750981,3750716,,ECDH10B_RS18730,0,0.905541221896636
ECDH10B_3684,yhiD,3751023,3751670,3751346,,ECDH10B_RS18735,1,1.96991032446133
ECDH10B_3685,hdeB,3751734,3752060,3751897,hdeB,ECDH10B_RS18740,1,14.8280747054501
ECDH10B_3686,hdeA,3752176,3752508,3752342,hdeA,ECDH10B_RS18745,1,60.3586248907583
ECDH10B_3687,hdeD,3752763,3753335,3753049,hdeD,ECDH10B_RS18750,0,26.0544414922227
ECDH10B_3688,gadE,3754134,3754661,3754397,gadE,ECDH10B_RS18755,0,57.8597860771613
ECDH10B_3689,mdtE,3755000,3756157,3755578,mdtE,ECDH10B_RS18765,0,13.0951037771321
ECDH10B_3690,mdtF,3756182,3759295,3757738,,ECDH10B_RS18770,0,32.0218270121729
ECDH10B_3691,gadW,3759658,3760386,3760022,gadW,ECDH10B_RS18775,1,32.088407618335
ECDH10B_3693,gadX,3760754,3761578,3761166,gadX,ECDH10B_RS18780,1,55.0457054375307
ECDH10B_3694,gadA,3761948,3763348,3762648,,ECDH10B_RS18785,1,9.83541586327598
ECDH10B_3695,yhjA,3763559,3764956,3764257,ccp,ECDH10B_RS18790,1,14.6102898533571
ECDH10B_3696,treF,3765360,3767009,3766184,treF,ECDH10B_RS18795,0,31.7170045850088
ECDH10B_3697,yhjB,3767060,3767662,3767361,,ECDH10B_RS18800,1,3.80275216202239
ECDH10B_3698,yhjC,3768110,3769081,3768595,,ECDH10B_RS18805,0,20.1011917313031
ECDH10B_3699,yhjD,3769130,3770143,3769636,yhjD,ECDH10B_RS18810,0,37.5331858590281
ECDH10B_3700,yhjE,3770554,3771876,3771215,,ECDH10B_RS18815,0,33.0772700551418
ECDH10B_3701,yhjG,3772058,3774118,3773088,,ECDH10B_RS18820,1,48.8006574980339
ECDH10B_3702,yhjH,3774188,3774955,3774571,pdeH,ECDH10B_RS18825,1,1.73166850345925
ECDH10B_3703,kdgK,3775187,3776116,3775651,,ECDH10B_RS18835,0,146.251879758615
ECDH10B_3704,yhjJ,3776212,3777708,3776960,,ECDH10B_RS18840,1,168.675612132485
ECDH10B_3706,yhjK,3779398,3781386,3780392,hmsP,ECDH10B_RS18850,1,125.528400753226
ECDH10B_3707,bcsC,3781468,3784941,3783204,bcsC,ECDH10B_RS18855,1,69.9163783344877
ECDH10B_3708,bcsZ,3784923,3786029,3785476,bcsZ,ECDH10B_RS18860,1,10.3016710208256
ECDH10B_3709,bcsB,3786036,3788375,3787205,bcsB,ECDH10B_RS18865,1,31.6388930695334
ECDH10B_3710,bcsA,3788386,3791004,3789695,bcsA,ECDH10B_RS18870,1,29.3782960769386
ECDH10B_3711,yhjQ,3791001,3791753,3791377,bcsQ,ECDH10B_RS18875,1,10.5155485983425
ECDH10B_3712,yhjR,3791765,3791953,3791859,,ECDH10B_RS18880,1,21.8585269031063
ECDH10B_3714,bcsF,3793794,3793985,3793889,bcsF,ECDH10B_RS18890,0,16.435508056181
ECDH10B_3715,bcsG,3793982,3795661,3794821,bcsG,ECDH10B_RS18895,0,90.6744500678158
ECDH10B_3716,ldrD,3795748,3795855,3795801,ldrD,ECDH10B_RS18900,1,2.25297335785769
ECDH10B_3718,yhjV,3796331,3797602,3796966,,ECDH10B_RS18910,0,40.8801022623704
ECDH10B_3719,dppF,3797632,3798636,3798134,dppF,ECDH10B_RS18915,1,418.100268191938
ECDH10B_3720,dppD,3798633,3799616,3799124,dppD,ECDH10B_RS18920,1,310.713186415593
ECDH10B_3721,dppC,3799627,3800529,3800078,dppC,ECDH10B_RS18925,1,244.243595393691
ECDH10B_3722,dppB,3800539,3801558,3801048,dppB,ECDH10B_RS18930,1,383.557652057985
ECDH10B_3723,dppA,3801866,3803473,3802669,dppA,ECDH10B_RS18940,1,4818.8146969256
ECDH10B_3724,proK,3804216,3804292,3804254,,ECDH10B_RS18950,1,0.701892128834295
ECDH10B_3725,eptB,3804384,3806075,3805229,eptB,ECDH10B_RS18955,1,163.4380084306
ECDH10B_3726,yhjX,3806399,3807607,3807003,,ECDH10B_RS18960,1,77.6866499202489
ECDH10B_3727,yhjY,3807836,3808534,3808185,,ECDH10B_RS18965,1,11.7822643691108
ECDH10B_3728,tag,3808692,3809255,3808973,tag,ECDH10B_RS18970,0,34.3093930979703
ECDH10B_3729,yiaC,3809252,3809692,3809472,,ECDH10B_RS18975,0,11.2853237581976
ECDH10B_3730,bisC,3809661,3811994,3810827,,ECDH10B_RS18980,1,154.825789550557
ECDH10B_3731,yiaD,3812147,3812806,3812476,,ECDH10B_RS18985,0,30.9587603344669
ECDH10B_3732,tiaE,3812910,3813884,3813397,ghrB,ECDH10B_RS18990,0,304.093714788176
ECDH10B_3733,yiaF,3813934,3814644,3814289,,ECDH10B_RS18995,1,376.921630736235
ECDH10B_3734,yiaG,3815078,3815368,3815223,,ECDH10B_RS19000,0,24.6506572345541
ECDH10B_3735,cspA,3815649,3815861,3815755,cspA,ECDH10B_RS19005,0,3847.53952916177
ECDH10B_3736,hokA,3816048,3816200,3816124,hokA,ECDH10B_RS19010,1,0.215180002375587
ECDH10B_3739,glyS,3817928,3819997,3818962,glyS,ECDH10B_RS19025,1,1946.51532290333
ECDH10B_3741,ysaB,3821013,3821312,3821162,,ECDH10B_RS19035,1,7.93338856983544
ECDH10B_3742,yiaH,3821487,3822482,3821984,,ECDH10B_RS19040,0,9.95072495640845
ECDH10B_3743,yiaA,3822524,3822961,3822742,,ECDH10B_RS19045,1,0.634009097813515
ECDH10B_3744,yiaB,3823007,3823348,3823177,,ECDH10B_RS19050,1,0.701892128834295
ECDH10B_3745,xylB,3823517,3824971,3824244,xylB,ECDH10B_RS19055,1,20.4765020392055
ECDH10B_3746,xylA,3825043,3826365,3825704,xylA,ECDH10B_RS19060,1,24.144790564045
ECDH10B_3747,xylF,3826731,3827723,3827227,,ECDH10B_RS19065,0,5.08230126696267
ECDH10B_3748,xylG,3827801,3829342,3828571,xylG,ECDH10B_RS19070,0,3.90522792098291
ECDH10B_3749,xylH,3829320,3830501,3829910,xylH,ECDH10B_RS19075,0,5.46653763446086
ECDH10B_3750,xylR,3830579,3831757,3831168,,ECDH10B_RS19080,0,23.1700638862689
ECDH10B_3751,bax,3831953,3832777,3832365,,ECDH10B_RS19085,1,93.9241004116325
ECDH10B_3752,malS,3833097,3835127,3834112,malS,ECDH10B_RS19090,0,25.4806917906928
ECDH10B_3753,avtA,3835305,3836558,3835931,avtA,ECDH10B_RS19095,0,341.247526126357
ECDH10B_3754,ysaA,3836709,3837182,3836945,,ECDH10B_RS19105,1,53.750718148701
ECDH10B_3755,yiaJ,3837284,3838132,3837708,yiaJ,ECDH10B_RS19110,1,70.3530595491174
ECDH10B_3756,yiaK,3838333,3839331,3838832,yiaK,ECDH10B_RS19115,0,3.51968912862602
ECDH10B_3757,yiaL,3839343,3839810,3839576,,ECDH10B_RS19120,0,0.418829095437928
ECDH10B_3758,yiaM,3839928,3840401,3840164,yiaM,ECDH10B_RS19125,0,0.350946064417148
ECDH10B_3759,yiaN,3840404,3841681,3841042,yiaN,ECDH10B_RS19130,0,1.46013637937612
ECDH10B_3760,yiaO,3841694,3842680,3842187,yiaO,ECDH10B_RS19135,0,1.85720608104626
ECDH10B_3761,lyxK,3842684,3844180,3843432,lyxK,ECDH10B_RS19140,0,3.33910185419018
ECDH10B_3762,sgbH,3844177,3844839,3844508,ulaD,ECDH10B_RS19145,0,2.03779335548211
ECDH10B_3763,sgbU,3844832,3845692,3845262,,ECDH10B_RS19150,0,1.09765940564573
ECDH10B_3764,sgbE,3845686,3846381,3846033,,ECDH10B_RS19155,0,2.2299115392312
ECDH10B_3765,yiaT,3846728,3847468,3847098,,ECDH10B_RS19160,1,3.81428307133564
ECDH10B_3766,yiaU,3847592,3848566,3848079,,ECDH10B_RS19165,0,21.8700578124195
ECDH10B_3767,yiaV,3848563,3849699,3849131,,ECDH10B_RS19170,1,2.63720972535588
ECDH10B_3768,yiaW,3849705,3850028,3849866,,ECDH10B_RS19175,1,0.13576606204156
ECDH10B_3769,aldB,3850573,3852111,3851342,,ECDH10B_RS19185,1,22.9792481273785
ECDH10B_3770,yiaY,3852276,3853427,3852851,yiaY,ECDH10B_RS19190,1,2.24144244854445
ECDH10B_3771,selB,3853617,3855461,3854539,selB,ECDH10B_RS19195,1,469.877673532753
ECDH10B_3773,yibF,3856947,3857555,3857251,,ECDH10B_RS19205,1,74.8322280860452
ECDH10B_3775,yibA,3861937,3862779,3862358,,ECDH10B_RS19215,0,10.8997849658407
ECDH10B_3776,yibJ,3862992,3863765,3863378,,ECDH10B_RS19220,0,12.1678031614677
ECDH10B_3777,yibG,3863777,3864238,3864007,,ECDH10B_RS19225,0,3.5875721596468
ECDH10B_3778,yibH,3865843,3866979,3866411,,ECDH10B_RS19235,1,10.3464922332199
ECDH10B_3779,yibI,3866982,3867344,3867163,,ECDH10B_RS19240,1,1.66378547243847
ECDH10B_3780,mtlA,3867881,3869794,3868837,,ECDH10B_RS19245,0,249.199213596576
ECDH10B_3781,mtlD,3870024,3871172,3870598,mtlD,ECDH10B_RS19250,0,106.094126593987
ECDH10B_3782,mtlR,3871172,3871759,3871465,mtlR,ECDH10B_RS19255,0,30.1787566901573
ECDH10B_3783,yibT,3871771,3871980,3871875,,ECDH10B_RS19260,1,100.713515024154
ECDH10B_3784,yibL,3872265,3872627,3872446,,ECDH10B_RS19265,0,214.75294292612
ECDH10B_3785,lldP,3872999,3874654,3873826,lldP,ECDH10B_RS19270,0,93.9832482974724
ECDH10B_3786,lldR,3874654,3875430,3875042,lldR,ECDH10B_RS19275,0,18.2953189869447
ECDH10B_3787,lldD,3875427,3876617,3876022,lldD,ECDH10B_RS19280,0,113.621901231387
ECDH10B_3788,yibK,3876815,3877288,3877051,trmL,ECDH10B_RS19285,0,49.60372296097
ECDH10B_3789,cysE,3877341,3878162,3877751,cysE,ECDH10B_RS19290,1,191.144895400363
ECDH10B_3790,gpsA,3878242,3879261,3878751,gpsA,ECDH10B_RS19295,1,543.496046500038
ECDH10B_3791,secB,3879261,3879728,3879494,secB,ECDH10B_RS19300,1,530.429753008166
ECDH10B_3792,grxC,3879791,3880042,3879916,grxC,ECDH10B_RS19305,1,75.1292359640572
ECDH10B_3793,yibN,3880184,3880615,3880399,,ECDH10B_RS19310,1,521.272246859069
ECDH10B_3794,gpmI,3880860,3882404,3881632,gpmM,ECDH10B_RS19315,0,3020.21938336696
ECDH10B_3795,envC,3882414,3883697,3883055,envC,ECDH10B_RS19320,0,162.441713273471
ECDH10B_3796,yibQ,3883701,3884660,3884180,,ECDH10B_RS19325,0,47.6581768799939
ECDH10B_3797,yibD,3884647,3885681,3885164,waaH,ECDH10B_RS19330,1,19.5274420297733
ECDH10B_3798,tdh,3885920,3886945,3886432,tdh,ECDH10B_RS19335,1,504.205300578745
ECDH10B_3799,kbl,3886955,3888151,3887553,kbl,ECDH10B_RS19340,1,832.233487775242
ECDH10B_3800,htrL,3888426,3889283,3888854,yibB,ECDH10B_RS19345,1,106.957833282037
ECDH10B_3801,rfaD,3889587,3890519,3890053,rfaD,ECDH10B_RS19350,0,469.962679001352
ECDH10B_3802,rfaF,3890529,3891575,3891052,rfaF,ECDH10B_RS19355,0,202.02943309673
ECDH10B_3803,rfaC,3891579,3892538,3892058,rfaC,ECDH10B_RS19360,0,84.626730011503
ECDH10B_3804,rfaL,3892548,3893807,3893177,,ECDH10B_RS19365,0,81.014793608371
ECDH10B_3805,rfaK,3893839,3894912,3894375,,ECDH10B_RS19370,1,95.905350730992
ECDH10B_3806,rfaZ,3894945,3895796,3895370,waaZ,ECDH10B_RS19375,1,50.7897223665457
ECDH10B_3807,rfaY,3895867,3896565,3896216,rfaY,ECDH10B_RS19380,1,45.3423392761352
ECDH10B_3808,rfaJ,3896583,3897599,3897091,rfaJ,ECDH10B_RS19385,1,90.6502767387457
ECDH10B_3809,rfaI,3897639,3898658,3898148,waaO,ECDH10B_RS19390,1,75.0639577827538
ECDH10B_3810,rfaB,3898658,3899737,3899197,waaB,ECDH10B_RS19395,1,86.4478500253358
ECDH10B_3811,rfaS,3899781,3900716,3900248,rfaS,ECDH10B_RS19400,1,44.9350410900105
ECDH10B_3812,rfaP,3900753,3901550,3901151,rfaP,ECDH10B_RS19405,1,76.3985565845429
ECDH10B_3813,rfaG,3901543,3902667,3902105,rfaG,ECDH10B_RS19410,1,108.800712689638
ECDH10B_3814,rfaQ,3902664,3903734,3903199,rfaQ,ECDH10B_RS19415,1,157.828272013776
ECDH10B_3815,kdtA,3904140,3905417,3904778,waaA,ECDH10B_RS19420,0,107.694318138811
ECDH10B_3816,coaD,3905425,3905904,3905664,coaD,ECDH10B_RS19425,0,33.3142094512851
ECDH10B_3817,mutM,3905943,3906752,3906347,mutM,ECDH10B_RS19430,1,81.8202730066095
ECDH10B_3818,rpmG,3906850,3907017,3906933,rpmG,ECDH10B_RS19435,1,142.759350637606
ECDH10B_3819,rpmB,3907038,3907274,3907156,rpmB,ECDH10B_RS19440,1,1055.18376173659
ECDH10B_3820,radC,3907491,3908159,3907825,,ECDH10B_RS19445,1,111.600657570238
ECDH10B_3821,dfp,3908331,3909551,3908941,coaBC,ECDH10B_RS19450,0,218.704294484356
ECDH10B_3822,dut,3909529,3909987,3909758,dut,ECDH10B_RS19455,0,88.0552833760667
ECDH10B_3823,slmA,3910094,3910690,3910392,slmA,ECDH10B_RS19460,0,148.982639183335
ECDH10B_3824,pyrE,3910727,3911368,3911047,pyrE,ECDH10B_RS19465,1,89.3476658151789
ECDH10B_3826,yicC,3912277,3913140,3912708,,ECDH10B_RS19475,0,439.269702324335
ECDH10B_3827,dinD,3913361,3914185,3913773,dinD,ECDH10B_RS19480,0,33.5165561194888
ECDH10B_3828,yicG,3914475,3915092,3914783,,ECDH10B_RS19485,0,25.0938505734772
ECDH10B_3829,ligB,3915089,3916771,3915930,ligB,ECDH10B_RS19490,1,17.3769444308761
ECDH10B_3830,gmk,3917029,3917652,3917340,gmk,ECDH10B_RS19495,0,276.777228457421
ECDH10B_3831,rpoZ,3917707,3917982,3917844,rpoZ,ECDH10B_RS19500,0,165.701592101743
ECDH10B_3832,spoT,3918001,3920115,3919058,spoT,ECDH10B_RS19505,0,470.768383290052
ECDH10B_3833,spoU,3920122,3920811,3920466,trmH,ECDH10B_RS19510,0,53.5487533093275
ECDH10B_3834,recG,3920817,3922898,3921857,recG,ECDH10B_RS19515,0,164.387641183278
ECDH10B_3835,gltS,3923067,3924272,3923669,gltS,ECDH10B_RS19520,1,218.069173876099
ECDH10B_3836,yicE,3924552,3925943,3925247,xanP,ECDH10B_RS19525,0,33.0043682391012
ECDH10B_3837,yicH,3926064,3927773,3926918,,ECDH10B_RS19530,0,165.275678138766
ECDH10B_3838,yicI,3927826,3930144,3928985,yicI,ECDH10B_RS19535,1,23.768177831284
ECDH10B_3839,yicJ,3930154,3931536,3930845,,ECDH10B_RS19540,1,2.59238851296159
ECDH10B_3840,selC,3931829,3931923,3931876,,ECDH10B_RS19545,0,3.47486791623174
ECDH10B_3841,setC,3932560,3933744,3933152,,ECDH10B_RS19555,0,3.93851822406395
ECDH10B_3842,yicL,3933855,3934778,3934316,,ECDH10B_RS19560,0,40.6623174102775
ECDH10B_3843,nlpA,3934782,3935600,3935191,nlpA,ECDH10B_RS19565,1,42.1838246963809
ECDH10B_3844,yicS,3935822,3936115,3935968,,ECDH10B_RS19575,0,2.58085760364835
ECDH10B_3845,nepI,3936156,3937346,3936751,nepI,ECDH10B_RS19580,1,36.8710961575683
ECDH10B_3846,yicN,3937557,3938009,3937783,,ECDH10B_RS19585,1,44.7685895746053
ECDH10B_3847,yicO,3938062,3939396,3938729,,ECDH10B_RS19590,1,3.87193761790187
ECDH10B_3848,ade,3939571,3941337,3940454,adeD,ECDH10B_RS19595,0,76.9812323456686
ECDH10B_3849,uhpT,3941383,3942774,3942078,uhpT,ECDH10B_RS19600,1,6.16973218815385
ECDH10B_3850,uhpC,3942912,3944231,3943571,uhpC,ECDH10B_RS19605,1,23.5018554066357
ECDH10B_3851,uhpB,3944241,3945743,3944992,uhpB,ECDH10B_RS19610,1,56.0271351540153
ECDH10B_3852,uhpA,3945743,3946333,3946038,uhpA,ECDH10B_RS19615,1,33.8150573367745
ECDH10B_3853,ilvN,3946409,3946699,3946554,ilvN,ECDH10B_RS19620,1,13.6292419657025
ECDH10B_3854,ilvB,3946703,3948391,3947547,ilvB,ECDH10B_RS19625,1,223.507630906914
ECDH10B_3855,ivbL,3948497,3948595,3948546,ivbL,ECDH10B_RS19630,1,9.11306676553259
ECDH10B_3856,emrD,3949529,3950713,3950121,emrD,ECDH10B_RS19650,0,62.1250770365723
ECDH10B_3857,yidF,3950721,3951218,3950969,,ECDH10B_RS19655,1,32.1626118592342
ECDH10B_3858,yidG,3951215,3951577,3951396,,ECDH10B_RS19660,1,0.690361219521049
ECDH10B_3859,yidH,3951567,3951914,3951740,,ECDH10B_RS19665,1,7.93469099469414
ECDH10B_3860,yidI,3952022,3952471,3952246,,ECDH10B_RS19670,0,17.9852868603457
ECDH10B_3861,yidJ,3952518,3954011,3953264,,ECDH10B_RS19675,1,6.10054673227437
ECDH10B_3862,yidK,3954008,3955723,3954865,,ECDH10B_RS19680,1,4.56229883742292
ECDH10B_3863,yidL,3955890,3956783,3956336,,ECDH10B_RS19685,0,7.28784856270868
ECDH10B_3868,glvG,3956780,3957594,3957187,,ECDH10B_RS19690,1,8.68270676078142
ECDH10B_3869,glvC,3957594,3959210,3958402,,ECDH10B_RS19700,1,3.22639761077511
ECDH10B_3870,yidP,3959506,3960222,3959864,,ECDH10B_RS19705,0,4.16522913575279
ECDH10B_3871,yidE,3960219,3961880,3961049,,ECDH10B_RS19710,1,298.774665039485
ECDH10B_3872,ibpB,3962076,3962504,3962290,ibpB,ECDH10B_RS19715,1,173.309858213873
ECDH10B_3873,ibpA,3962616,3963029,3962822,ibpA,ECDH10B_RS19720,1,584.994235919363
ECDH10B_3874,yidQ,3963335,3963667,3963501,,ECDH10B_RS19725,0,108.550939959323
ECDH10B_3875,yidR,3963669,3964919,3964294,,ECDH10B_RS19730,1,76.7110026464442
ECDH10B_3877,dgoT,3966045,3967382,3966713,,ECDH10B_RS19740,1,4.93500429560786
ECDH10B_3878,dgoD,3967457,3968605,3968031,dgoD,ECDH10B_RS19745,1,6.32725764396321
ECDH10B_3879,dgoA,3968602,3969219,3968910,,ECDH10B_RS19750,1,1.79955153448003
ECDH10B_3880,dgoK,3969203,3970081,3969642,,ECDH10B_RS19755,1,9.13482615930039
ECDH10B_3881,dgoR,3970078,3970767,3970422,dgoR,ECDH10B_RS19760,1,20.6109656763883
ECDH10B_3882,yidX,3971045,3971701,3971373,,ECDH10B_RS19765,0,11.4326207295524
ECDH10B_3883,yidA,3971747,3972559,3972153,yidA,ECDH10B_RS19770,1,164.7817242064
ECDH10B_3884,yidB,3972674,3973081,3972877,,ECDH10B_RS19775,1,17.4332965525836
ECDH10B_3886,recF,3975755,3976828,3976291,recF,ECDH10B_RS19790,1,207.48183497216
ECDH10B_3887,dnaN,3976828,3977928,3977378,dnaN,ECDH10B_RS19795,1,348.181251031686
ECDH10B_3889,rpmH,3979943,3980083,3980013,rpmH,ECDH10B_RS19805,0,259.88048402871
ECDH10B_3890,rnpA,3980100,3980459,3980279,rnpA,ECDH10B_RS19810,0,105.052089628436
ECDH10B_3891,yidD,3980423,3980680,3980551,yidD,ECDH10B_RS19815,0,1.41531516698184
ECDH10B_3892,yidC,3980683,3982329,3981506,yidC,ECDH10B_RS19820,0,2225.07558717695
ECDH10B_3893,trmE,3982435,3983799,3983117,mnmE,ECDH10B_RS19825,0,218.862201768996
ECDH10B_3894,tnaC,3984042,3984116,3984079,tnaC,ECDH10B_RS19830,0,7.0278473479388
ECDH10B_3895,tnaA,3984337,3985752,3985044,tnaA,ECDH10B_RS19835,0,84.2713039292646
ECDH10B_3896,tnaB,3985843,3987090,3986466,tnaB,ECDH10B_RS19840,0,5.38712369412683
ECDH10B_3897,mdtL,3987222,3988397,3987809,mdtL,ECDH10B_RS19845,0,11.7387455815752
ECDH10B_3898,yidZ,3988372,3989331,3988851,yidZ,ECDH10B_RS19850,0,19.9014499128169
ECDH10B_3899,yieE,3989488,3990237,3989862,,ECDH10B_RS19855,0,95.4084101200787
ECDH10B_3900,yieF,3990259,3990825,3990542,yieF,ECDH10B_RS19860,0,57.3678642512678
ECDH10B_3901,yieG,3990879,3992216,3991547,,ECDH10B_RS19865,1,227.582678850679
