gene_id,gbk_start,gbk_end,gbk_midpoint,gbk_gene_id,gbk_old_locus_tag,gbk_strand,GSE94978_1,GSE94978_2
DR76_RS20410,4085493,4086431,4085962,,DR76_3889,1,2179,2335
DR76_RS20415,4086665,4086752,4086708,,DR76_3890,0,10,6
DR76_RS20420,4086918,4087745,4087331,,DR76_3891,1,330,343
DR76_RS20425,4087830,4088027,4087928,,DR76_3892,1,267,280
DR76_RS20430,4088047,4088535,4088291,,DR76_3893,1,235,176
DR76_RS20435,4088532,4088909,4088720,,DR76_3894,1,16,20
DR76_RS20440,4088998,4089366,4089182,,DR76_3895,1,57,81
DR76_RS20445,4089416,4090060,4089738,,DR76_3896,1,119,191
DR76_RS20450,4090079,4090300,4090189,,DR76_3897,1,17,18
DR76_RS20455,4090363,4090839,4090601,,DR76_3898,1,27,40
DR76_RS20460,4090855,4091328,4091091,,DR76_3899,1,171,234
DR76_RS20465,4091591,4092412,4092001,,DR76_3901,1,505,581
DR76_RS20475,4092823,4093278,4093050,,DR76_3902,1,121,102
DR76_RS20480,4093354,4095870,4094612,,DR76_3903,1,363,432
DR76_RS20485,4095991,4099110,4097550,,DR76_3904,1,1194,1486
DR76_RS20490,4099441,4100352,4099896,,DR76_3905,1,47,62
DR76_RS20495,4100613,4100909,4100761,,DR76_3906,0,63,14
DR76_RS20510,4103283,4103825,4103554,,DR76_3908,1,283,140
DR76_RS20515,4103861,4104997,4104429,,DR76_3909,1,2590,1740
DR76_RS20520,4105659,4105841,4105750,,DR76_3910,0,27,30
DR76_RS20525,4105948,4107147,4106547,,DR76_3911,1,261,181
DR76_RS20530,4107411,4108202,4107806,,DR76_3912,1,994,887
DR76_RS20535,4108221,4110191,4109206,,DR76_3913,1,1693,1196
DR76_RS20540,4110537,4111900,4111218,,DR76_3914,0,1083,984
DR76_RS20550,4112179,4112255,4112217,,DR76_3917,1,490,395
DR76_RS20555,4112438,4113107,4112772,,,1,375,225
DR76_RS20560,4113781,4114134,4113957,,DR76_3919,0,428,366
DR76_RS20565,4114262,4114771,4114516,,DR76_3920,1,171,149
DR76_RS20570,4114898,4115197,4115047,,,1,125,107
DR76_RS20575,4115735,4116850,4116292,,DR76_3921,0,480,512
DR76_RS20580,4116990,4120649,4118819,,DR76_3922,0,2014,2649
DR76_RS20585,4120753,4121982,4121367,,DR76_3923,0,667,954
DR76_RS20590,4122067,4123023,4122545,,DR76_3924,0,432,440
DR76_RS20595,4123068,4125251,4124159,,DR76_3925,1,1898,1167
DR76_RS20600,4125475,4126512,4125993,,DR76_3926,0,1643,920
DR76_RS20605,4126838,4127389,4127113,,DR76_3927,1,305,324
DR76_RS20610,4127536,4128276,4127906,,DR76_3928,1,471,1065
DR76_RS20615,4128580,4129548,4129064,,DR76_3929,1,845,3731
DR76_RS20620,4129541,4130044,4129792,,DR76_3930,1,451,2367
DR76_RS20625,4130066,4130593,4130329,,DR76_3931,1,584,1786
DR76_RS20630,4130606,4133236,4131921,,DR76_3932,1,2498,7640
DR76_RS20635,4133306,4134001,4133653,,DR76_3933,1,841,1968
DR76_RS20640,4134042,4134566,4134304,,DR76_3934,1,940,1925
DR76_RS20645,4134652,4135194,4134923,fimA,DR76_3935,1,30277,92790
DR76_RS20650,4135566,4135895,4135730,,DR76_3937,1,806,1065
DR76_RS20655,4136314,4136535,4136424,,DR76_3938,0,173,479
DR76_RS20660,4136810,4137379,4137094,,DR76_3939,1,355,520
DR76_RS20665,4137621,4138133,4137877,,DR76_3940,1,216,201
DR76_RS20670,4138335,4138526,4138430,,DR76_3941,1,16,16
DR76_RS20680,4139149,4139835,4139492,,DR76_3943,0,111,63
DR76_RS20685,4140285,4140506,4140395,,DR76_3944,1,32,112
DR76_RS20690,4140542,4142638,4141590,,DR76_3945,1,193,263
DR76_RS20695,4142631,4143872,4143251,,DR76_3946,1,165,177
DR76_RS20700,4144058,4144510,4144284,,DR76_3947,1,121,157
DR76_RS20705,4144536,4146086,4145311,,DR76_3948,1,590,547
DR76_RS20710,4146602,4146811,4146706,,DR76_3950,1,414,404
DR76_RS20720,4147819,4148043,4147931,,,0,73,108
DR76_RS20725,4148027,4148968,4148497,,DR76_3954,0,170,221
DR76_RS20730,4149845,4150879,4150362,,DR76_3955,1,212,183
DR76_RS20745,4153130,4153438,4153284,,DR76_3958,0,214,213
DR76_RS20750,4153862,4154149,4154005,,DR76_3959,1,1171,847
DR76_RS20755,4154704,4154943,4154823,,DR76_3960,0,3197,4189
DR76_RS20760,4155020,4155475,4155247,,DR76_3961,1,2243,4562
DR76_RS20780,4157475,4157690,4157582,,DR76_3966,1,0,1
DR76_RS20785,4157703,4158080,4157891,,DR76_3967,1,38,27
DR76_RS20790,4158156,4158614,4158385,,DR76_3968,1,4,2
DR76_RS20795,4158601,4161408,4160004,,DR76_3969,1,308,533
DR76_RS20800,4161368,4163965,4162666,,DR76_3970,1,2121,3936
DR76_RS20805,4164659,4165048,4164853,,DR76_3971,0,3361,4376
DR76_RS20810,4165113,4166171,4165642,,DR76_3972,0,4753,2743
DR76_RS20815,4166188,4166934,4166561,,DR76_3973,0,2079,1184
DR76_RS20820,4166913,4167752,4167332,,DR76_3974,0,1640,1082
DR76_RS20825,4167727,4167984,4167855,,DR76_3975,0,1111,1103
DR76_RS20830,4167996,4168247,4168121,,DR76_3976,0,712,753
DR76_RS20835,4168252,4168833,4168542,,DR76_3977,0,923,899
DR76_RS20840,4168830,4170188,4169509,,DR76_3978,0,4785,4484
DR76_RS20845,4170175,4170528,4170351,,DR76_3979,0,568,507
DR76_RS20850,4170519,4172195,4171357,,DR76_3980,0,2319,2738
DR76_RS20855,4172199,4172621,4172410,,DR76_3981,0,464,844
DR76_RS20860,4172618,4173223,4172920,,DR76_3982,0,690,1166
DR76_RS20865,4173192,4175510,4174351,,DR76_3983,0,1315,2704
DR76_RS20870,4175507,4176091,4175799,,DR76_3984,0,355,1081
DR76_RS20875,4176093,4177262,4176677,,DR76_3985,0,550,1948
DR76_RS20880,4177259,4177723,4177491,,DR76_3986,0,236,1013
DR76_RS20885,4177723,4178454,4178088,,DR76_3987,0,353,2134
DR76_RS20890,4178451,4179680,4179065,,DR76_3988,0,1167,3869
DR76_RS20895,4179911,4180415,4180163,,DR76_3989,1,265,285
DR76_RS20925,4182843,4183466,4183154,,DR76_3995,0,502,740
DR76_RS20930,4183891,4185054,4184472,,DR76_3997,0,1067,1630
DR76_RS20935,4185080,4186969,4186024,,DR76_3998,0,2891,6963
DR76_RS20940,4187138,4187344,4187241,,DR76_3999,1,62,59
DR76_RS20945,4187446,4188039,4187742,,DR76_4000,1,21,28
DR76_RS20950,4189003,4190445,4189724,,DR76_4001,1,253,280
DR76_RS20955,4190664,4190861,4190762,,,1,28,12
DR76_RS20960,4191088,4191384,4191236,,,1,189,180
DR76_RS20970,4192498,4194315,4193406,,DR76_4002,0,3359,6659
DR76_RS20975,4194503,4195705,4195104,,DR76_4003,1,981,1591
DR76_RS20985,4195984,4197351,4196667,,DR76_4005,1,1339,1504
DR76_RS20990,4197939,4200362,4199150,,DR76_4006,0,2792,3879
DR76_RS20995,4200371,4202389,4201380,pgaB,DR76_4007,0,1029,2974
DR76_RS21000,4202382,4203707,4203044,,DR76_4008,0,455,1920
DR76_RS21005,4203709,4204122,4203915,,DR76_4009,0,238,1101
DR76_RS21010,4204172,4205095,4204633,,DR76_4010,1,14888,745
DR76_RS21015,4205586,4206857,4206221,,DR76_4012,1,403,253
DR76_RS21020,4206863,4207990,4207426,,DR76_4013,1,416,292
DR76_RS21025,4208048,4208878,4208463,,DR76_4014,1,205,145
DR76_RS21030,4209098,4210606,4209852,,DR76_4015,1,1574,1082
DR76_RS21035,4210765,4210974,4210869,,,1,35,30
DR76_RS21040,4211029,4214991,4213010,putA,DR76_4016,0,3681,2342
DR76_RS21045,4215031,4215669,4215350,,DR76_4017,1,1059,888
DR76_RS21050,4215900,4217048,4216474,,DR76_4018,0,132,110
DR76_RS21055,4217048,4217740,4217394,,DR76_4019,0,39,17
DR76_RS21060,4217752,4218138,4217945,,DR76_4020,0,21,19
DR76_RS21065,4218146,4218946,4218546,,DR76_4021,0,24,36
DR76_RS21070,4218956,4219546,4219251,,DR76_4022,0,42,23
DR76_RS21075,4219557,4220051,4219804,,DR76_4023,0,10,25
DR76_RS21080,4220072,4221400,4220736,,DR76_4024,0,107,156
DR76_RS21085,4221483,4221656,4221569,,DR76_4025,1,15,12
DR76_RS21090,4221589,4221825,4221707,,,1,14,16
DR76_RS21095,4222029,4222625,4222327,,DR76_4026,0,5472,2861
DR76_RS21100,4222646,4222873,4222759,,DR76_4027,0,3609,1632
DR76_RS21105,4222911,4224152,4223531,,DR76_4028,1,13995,19781
DR76_RS21110,4224687,4225607,4225147,,DR76_4029,0,4114,4473
DR76_RS21115,4225607,4225912,4225759,,DR76_4030,0,1054,1256
DR76_RS21120,4226268,4226867,4226567,,DR76_4031,1,210,189
DR76_RS21125,4226864,4229410,4228137,,DR76_4032,1,287,315
DR76_RS21130,4229410,4230582,4229996,,DR76_4033,1,93,75
DR76_RS21135,4230712,4231404,4231058,,DR76_4035,0,436,433
DR76_RS21140,4231377,4232405,4231891,,DR76_4034,1,642,549
DR76_RS21145,4232488,4235231,4233859,,DR76_4036,0,1226,949
DR76_RS21150,4235303,4236376,4235839,,DR76_4037,0,532,334
DR76_RS21155,4236425,4236598,4236511,,DR76_4038,1,387,224
DR76_RS21160,4236588,4236818,4236703,,,1,5011,1242
DR76_RS21165,4236992,4237204,4237098,,DR76_4039,1,53804,14198
DR76_RS21170,4237490,4237702,4237596,,,0,769,162
DR76_RS21175,4237690,4239000,4238345,,DR76_4040,1,1259,751
DR76_RS21180,4239080,4239172,4239126,,DR76_4041,1,35,38
DR76_RS21185,4239185,4240321,4239753,,DR76_4042,1,224,291
DR76_RS21190,4240333,4241877,4241105,,DR76_4043,1,348,473
DR76_RS21195,4242011,4242868,4242439,,DR76_4044,1,148,158
DR76_RS21200,4242865,4243263,4243064,,DR76_4045,1,67,88
DR76_RS21205,4243260,4243847,4243553,,DR76_4046,1,116,141
DR76_RS21210,4243844,4244551,4244197,,DR76_4047,1,114,113
DR76_RS21215,4244570,4246363,4245466,,DR76_4048,1,167,247
DR76_RS21220,4246360,4247478,4246919,,DR76_4049,1,139,148
DR76_RS21225,4247905,4247992,4247948,,DR76_4050,0,48,21
DR76_RS21230,4248199,4248858,4248528,,DR76_4051,0,19269,17314
DR76_RS21235,4248950,4249279,4249114,,DR76_4053,0,860,821
DR76_RS21240,4249276,4249554,4249415,,DR76_4052,1,351,339
DR76_RS21245,4249649,4250839,4250244,,DR76_4054,0,2188,2040
DR76_RS21250,4250897,4251214,4251055,,DR76_4055,0,3085,3204
DR76_RS21255,4251259,4251672,4251465,,DR76_4056,1,684,1338
DR76_RS21265,4251845,4252507,4252176,,DR76_4057,0,168,135
DR76_RS21270,4252603,4253061,4252832,,DR76_4058,0,3563,6388
DR76_RS21275,4253093,4255147,4254120,helD,DR76_4059,1,3835,3460
DR76_RS21280,4255270,4255716,4255493,,DR76_4060,0,325,303
DR76_RS21285,4255735,4257888,4256811,,DR76_4062,0,1386,1445
DR76_RS21290,4257851,4258480,4258165,,DR76_4061,1,1096,1549
DR76_RS21295,4258699,4259208,4258953,,DR76_4063,0,46576,47887
DR76_RS21300,4259192,4259410,4259301,,,1,6992,6923
DR76_RS21305,4259564,4260616,4260090,,DR76_4064,0,238094,260676
DR76_RS21310,4260694,4261146,4260920,,DR76_4065,1,1549,1491
DR76_RS21315,4261332,4263092,4262212,,DR76_4066,0,6696,6814
DR76_RS21320,4263161,4263679,4263420,,DR76_4067,0,3415,8820
DR76_RS21325,4263749,4263916,4263832,,DR76_4068,1,31298,20411
DR76_RS21330,4264171,4264734,4264452,,DR76_4069,1,642,858
DR76_RS21335,4264731,4266371,4265551,,DR76_4070,1,1406,2061
DR76_RS21340,4266376,4267629,4267002,,DR76_4071,1,892,950
DR76_RS21345,4267759,4269666,4268712,,DR76_4072,1,2969,3908
DR76_RS21350,4269678,4271786,4270732,,DR76_4073,1,3882,4575
DR76_RS21355,4271884,4272993,4272438,,DR76_4075,0,1885,1963
DR76_RS21360,4272990,4273532,4273261,,DR76_4074,1,1365,1113
DR76_RS21365,4273706,4274716,4274211,,DR76_4076,1,1316,1452
DR76_RS21370,4274953,4275528,4275240,,DR76_4077,0,54,80
DR76_RS21375,4275521,4276480,4276000,,DR76_4078,0,31,41
DR76_RS21380,4276477,4277622,4277049,,DR76_4079,0,46,79
DR76_RS21385,4277634,4278425,4278029,ssuC,DR76_4080,0,26,36
DR76_RS21390,4278422,4279189,4278805,,DR76_4081,0,208,202
DR76_RS21395,4279384,4281996,4280690,,DR76_4082,1,12004,15072
DR76_RS21400,4282262,4283464,4282863,,DR76_4083,0,4495,3351
DR76_RS21405,4283633,4285033,4284333,,DR76_4084,0,10099,12500
DR76_RS21410,4285636,4286724,4286180,,DR76_4085,0,30581,51652
DR76_RS21415,4286740,4286922,4286831,,,1,9,16
DR76_RS21420,4286909,4288099,4287504,,DR76_4086,0,19985,50050
DR76_RS21425,4288149,4288796,4288472,,DR76_4087,1,6351,6110
DR76_RS21430,4288823,4289371,4289097,,DR76_4088,1,6721,5944
DR76_RS21435,4289552,4291399,4290475,,DR76_4089,1,4551,4156
DR76_RS21440,4291660,4296120,4293890,,DR76_4090,1,7417,19086
DR76_RS21445,4296120,4296824,4296472,,DR76_4091,1,1636,3163
DR76_RS21450,4296805,4298127,4297466,,DR76_4092,1,2357,3466
DR76_RS21455,4298124,4298909,4298516,,DR76_4093,1,1526,1627
DR76_RS21460,4299045,4299824,4299434,,DR76_4095,0,1274,912
DR76_RS21465,4299801,4300694,4300247,,DR76_4094,1,9116,7036
DR76_RS21470,4300848,4301594,4301221,,DR76_4096,1,5287,5417
DR76_RS21475,4301591,4301773,4301682,,DR76_4097,1,1067,1173
DR76_RS21480,4301825,4303057,4302441,,DR76_4098,1,474,554
DR76_RS21485,4303094,4304080,4303587,,DR76_4099,1,1343,1499
DR76_RS21490,4304077,4305825,4304951,,DR76_4100,1,5447,5683
DR76_RS21495,4305862,4308126,4306994,,DR76_4101,1,715,746
DR76_RS21500,4308332,4308616,4308474,,DR76_4102,1,3866,3936
DR76_RS21505,4308776,4310449,4309612,,DR76_4103,1,95997,132112
DR76_RS21510,4310560,4311243,4310901,,DR76_4104,1,8727,4999
DR76_RS21515,4311416,4312180,4311798,,DR76_4105,1,301,323
DR76_RS21520,4312350,4313633,4312991,,DR76_4106,1,1930,3373
DR76_RS21525,4313704,4314792,4314248,,DR76_4107,1,5111,11302
DR76_RS21530,4314991,4315683,4315337,,DR76_4108,1,193,171
DR76_RS21535,4315813,4317573,4316693,,DR76_4109,0,5464,8190
DR76_RS21540,4317979,4318836,4318407,,DR76_4110,0,10164,10352
DR76_RS21545,4318891,4321173,4320032,,DR76_4111,0,76924,432822
DR76_RS21550,4321365,4322105,4321735,pflA,DR76_4112,0,10284,8383
DR76_RS21555,4322202,4323350,4322776,,DR76_4113,1,1880,923
DR76_RS21560,4323664,4324290,4323977,,DR76_4114,0,310,365
DR76_RS21565,4324326,4325189,4324757,,DR76_4115,1,5971,8054
DR76_RS21570,4325191,4325808,4325499,,DR76_4116,1,4673,6236
DR76_RS21575,4325819,4328263,4327041,,DR76_4117,1,18836,23614
DR76_RS21580,4328502,4329794,4329148,,DR76_4118,1,38643,51721
DR76_RS21585,4329885,4331228,4330556,,DR76_4119,1,6209,5349
DR76_RS21590,4331239,4331850,4331544,lolA,DR76_4120,1,8421,9915
DR76_RS21595,4332009,4336052,4334030,,DR76_4121,1,39162,39964
DR76_RS21600,4336187,4336681,4336434,,DR76_4122,1,5235,10746
DR76_RS21605,4337225,4338190,4337707,,DR76_4123,0,10638,16127
DR76_RS21610,4338313,4340079,4339196,,DR76_4124,0,4251,3366
DR76_RS21615,4340080,4341801,4340940,,DR76_4125,0,4292,4528
DR76_RS21620,4341843,4342547,4342195,,DR76_4126,0,839,726
DR76_RS21625,4342832,4343050,4342941,,DR76_4127,0,9057,5851
DR76_RS21630,4343304,4343391,4343347,,DR76_4128,0,139,125
DR76_RS21635,4343735,4346011,4344873,,DR76_4129,1,46600,32016
DR76_RS21640,4346042,4346362,4346202,,DR76_4130,1,2313,2353
DR76_RS21645,4346685,4346909,4346797,,DR76_4131,0,10074,6926
DR76_RS21650,4346982,4348928,4347955,,DR76_4132,1,1498,1847
DR76_RS21655,4348925,4350040,4349482,,DR76_4133,1,1318,1545
DR76_RS21660,4350155,4351147,4350651,,DR76_4135,0,6055,4608
DR76_RS21665,4351144,4352802,4351973,,DR76_4134,1,5785,5996
DR76_RS21675,4353228,4353923,4353575,,DR76_4136,0,1722,1186
DR76_RS21680,4354417,4355316,4354866,,DR76_4137,0,295,175
DR76_RS21685,4355460,4357112,4356286,,DR76_4138,0,391,11678
DR76_RS21690,4357124,4358092,4357608,,DR76_4139,0,146,4534
DR76_RS21695,4358225,4359943,4359084,,DR76_4140,0,202,507
DR76_RS21700,4359980,4360981,4360480,,DR76_4141,0,2182,6584
DR76_RS21705,4360992,4362422,4361707,,DR76_4142,0,1638,2616
DR76_RS21710,4362521,4363534,4363027,,DR76_4144,0,1687,1575
DR76_RS21715,4363531,4364361,4363946,,DR76_4143,1,1238,1235
DR76_RS21720,4364358,4364681,4364519,,DR76_4145,1,836,713
DR76_RS21725,4364807,4365322,4365064,,DR76_4146,0,975,1448
DR76_RS21730,4365540,4366268,4365904,,DR76_4147,0,820,700
DR76_RS21735,4366286,4367017,4366651,,DR76_4148,0,1091,1713
DR76_RS21740,4367024,4367740,4367382,,DR76_4149,0,364,421
DR76_RS21745,4367740,4368408,4368074,artM,DR76_4150,0,422,521
DR76_RS21750,4368634,4369365,4368999,,DR76_4151,0,605,200
DR76_RS21755,4369394,4370521,4369957,rumB,DR76_4152,1,1031,833
DR76_RS21760,4370562,4371050,4370806,,DR76_4153,1,344,282
DR76_RS21765,4371110,4371955,4371532,,DR76_4154,1,225,177
DR76_RS21770,4371952,4372896,4372424,,DR76_4155,1,187,118
DR76_RS21775,4372906,4374039,4373472,potG,DR76_4156,1,417,228
DR76_RS21780,4374134,4375246,4374690,,DR76_4157,1,809,361
DR76_RS21785,4375230,4375390,4375310,,,1,54,34
DR76_RS21790,4375595,4376071,4375833,,DR76_4158,1,1747,1731
DR76_RS21795,4376159,4377061,4376610,,DR76_4159,1,1189,896
DR76_RS21800,4377122,4377844,4377483,,DR76_4160,1,1031,983
DR76_RS21805,4377828,4378115,4377971,,DR76_4161,1,275,175
DR76_RS21810,4378275,4378532,4378403,,DR76_4162,0,199,100
DR76_RS21815,4378562,4378939,4378750,,DR76_4163,1,425,671
DR76_RS21820,4379209,4380894,4380051,,DR76_4164,0,4811,3544
DR76_RS21825,4381069,4381605,4381337,,DR76_4165,1,328,370
DR76_RS21830,4381689,4382897,4382293,,DR76_4166,0,738,848
DR76_RS21835,4382897,4383712,4383304,,DR76_4167,0,551,1300
DR76_RS21840,4383798,4384082,4383940,,DR76_4168,0,266,446
DR76_RS21845,4384123,4385355,4384739,,DR76_4169,1,1136,931
DR76_RS21850,4385640,4386236,4385938,,DR76_4170,0,1270,877
DR76_RS21855,4386294,4387052,4386673,,DR76_4171,0,1681,1488
DR76_RS21860,4387099,4388301,4387700,,DR76_4172,1,2488,2300
DR76_RS21865,4388548,4389174,4388861,,DR76_4174,0,1546,2743
DR76_RS21870,4389171,4390286,4389728,,DR76_4173,1,261,110
DR76_RS21875,4390397,4390780,4390588,bssR,DR76_4175,1,4970,427
DR76_RS21880,4390993,4392318,4391655,rimO,DR76_4176,0,2008,1256
DR76_RS21885,4392365,4393693,4393029,,DR76_4177,1,388,227
DR76_RS21890,4393701,4396049,4394875,,DR76_4178,1,505,267
DR76_RS21895,4396226,4397137,4396681,,DR76_4179,1,519,404
DR76_RS21900,4397140,4398060,4397600,,DR76_4180,1,867,777
DR76_RS21905,4398078,4399616,4398847,,DR76_4181,1,2881,3011
DR76_RS21910,4399636,4401507,4400571,,DR76_4182,1,3415,2524
DR76_RS21915,4401494,4402459,4401976,,DR76_4183,1,1470,1583
DR76_RS21920,4402663,4403898,4403280,,DR76_4184,0,2649,3088
DR76_RS21925,4403898,4404647,4404272,,DR76_4185,0,1311,1893
DR76_RS21930,4404723,4405385,4405054,,DR76_4186,1,277,346
DR76_RS21935,4405516,4406415,4405965,,DR76_4187,0,92,105
DR76_RS21940,4406421,4408853,4407637,,DR76_4188,0,592,1347
DR76_RS21945,4408999,4409814,4409406,,DR76_4189,0,957,923
DR76_RS21950,4410014,4411606,4410810,,DR76_4190,1,4428,4503
DR76_RS21955,4411825,4412745,4412285,,DR76_4191,0,8725,7438
DR76_RS21960,4412803,4413921,4413362,,DR76_4192,1,1409,1281
DR76_RS21965,4413918,4414385,4414151,,DR76_4193,1,1359,1231
DR76_RS21970,4414571,4414699,4414635,,DR76_4194,0,4605,2900
DR76_RS21975,4414971,4416554,4415762,,DR76_4195,0,1207,610
DR76_RS21980,4416604,4417119,4416861,ompX,DR76_4196,1,65055,58114
DR76_RS21985,4417472,4418359,4417915,,DR76_4197,0,402,369
DR76_RS21990,4418660,4419163,4418911,,DR76_4198,0,9518,14793
DR76_RS21995,4419228,4419521,4419374,,,0,771,537
DR76_RS22000,4419567,4420313,4419940,,DR76_4199,0,20078,12923
DR76_RS22005,4420452,4421111,4420781,,DR76_4200,0,4640,1966
DR76_RS22010,4421108,4421830,4421469,glnQ,DR76_4201,0,5312,2719
DR76_RS22020,4421947,4424172,4423059,,DR76_4203,0,289,251
DR76_RS22025,4424169,4425185,4424677,,DR76_4202,1,572,638
DR76_RS22035,4425896,4428178,4427037,,DR76_4205,0,182,260
DR76_RS22040,4428394,4429071,4428732,,DR76_4206,0,200,215
DR76_RS22045,4429145,4429411,4429278,,DR76_4207,0,145,107
DR76_RS22050,4429676,4429936,4429806,,DR76_4208,0,561,625
DR76_RS22055,4430164,4431249,4430706,,DR76_4209,1,3546,2906
DR76_RS22060,4431390,4432352,4431871,,DR76_4210,1,6114,7695
DR76_RS22065,4432380,4434530,4433455,dinG,DR76_4211,1,9891,9883
DR76_RS22070,4434529,4434834,4434681,,,0,250,233
DR76_RS22075,4435067,4436428,4435747,,DR76_4213,1,9196,5818
DR76_RS22080,4436657,4437328,4436992,,DR76_4214,0,4397,2122
DR76_RS22085,4437328,4438326,4437827,,DR76_4215,0,14877,6335
DR76_RS22090,4438319,4440055,4439187,,DR76_4216,0,15579,5718
DR76_RS22095,4440048,4441181,4440614,,DR76_4217,0,5043,1768
DR76_RS22100,4441192,4442298,4441745,,DR76_4219,0,3918,1620
DR76_RS22105,4442260,4442670,4442465,,DR76_4218,1,2174,2799
DR76_RS22110,4442803,4443564,4443183,,DR76_4220,0,99,51
DR76_RS22115,4443561,4444802,4444181,,DR76_4221,0,108,92
DR76_RS22120,4444802,4445758,4445280,,DR76_4222,0,78,93
DR76_RS22125,4445794,4446507,4446150,,DR76_4223,1,86,24
DR76_RS22130,4446713,4447417,4447065,,DR76_4224,1,2408,2431
DR76_RS22135,4447554,4448006,4447780,moaE,DR76_4225,1,1597,1280
DR76_RS22140,4448008,4448253,4448130,moaD,DR76_4226,1,496,429
DR76_RS22145,4448246,4448731,4448488,,DR76_4227,1,1955,1671
DR76_RS22150,4448734,4449246,4448990,,DR76_4228,1,3432,2670
DR76_RS22155,4449268,4450257,4449762,moaA,DR76_4229,1,4103,3019
DR76_RS22165,4450654,4451562,4451108,,DR76_4230,0,1568,1308
DR76_RS22170,4451600,4453621,4452610,,DR76_4231,1,18001,20155
DR76_RS22175,4454200,4454877,4454538,,DR76_4232,1,282,308
DR76_RS22180,4454870,4455625,4455247,,DR76_4233,1,189,213
DR76_RS22185,4455612,4456766,4456189,,DR76_4234,1,560,571
DR76_RS22190,4456763,4457803,4457283,,DR76_4235,1,960,961
DR76_RS22195,4457890,4459179,4458534,,DR76_4236,0,381,437
DR76_RS22200,4459290,4460420,4459855,,DR76_4237,1,3142,2756
DR76_RS22205,4460529,4461005,4460767,,DR76_4238,0,278,371
DR76_RS22210,4461157,4462440,4461798,,DR76_4239,0,2130,3647
DR76_RS22215,4462580,4464841,4463710,,DR76_4240,1,249,354
DR76_RS22220,4465024,4466457,4465740,,DR76_4241,1,46,100
DR76_RS22225,4466533,4467585,4467059,,DR76_4242,1,13,25
DR76_RS22230,4467769,4468722,4468245,,DR76_4243,0,79,103
DR76_RS22235,4468763,4469758,4469260,,DR76_4244,1,3343,7392
DR76_RS22240,4469913,4470731,4470322,,DR76_4245,0,779,1138
DR76_RS22245,4470732,4471790,4471261,,DR76_4246,1,967,962
DR76_RS22250,4471793,4472482,4472137,modB,DR76_4247,1,714,519
DR76_RS22255,4472482,4473255,4472868,,DR76_4248,1,1657,2014
DR76_RS22260,4473422,4473571,4473496,,DR76_4249,1,496,270
DR76_RS22265,4473700,4474488,4474094,,DR76_4250,0,1431,1471
DR76_RS22270,4474482,4474628,4474555,,,0,0,1
DR76_RS22275,4474556,4476028,4475292,,DR76_4251,0,1719,1895
DR76_RS22280,4476290,4477306,4476798,,DR76_4252,0,10920,35693
DR76_RS22285,4477316,4478362,4477839,,DR76_4253,0,9975,28117
DR76_RS22290,4478366,4479514,4478940,,DR76_4254,0,11167,35376
DR76_RS22295,4479508,4480548,4480028,galM,DR76_4255,0,10885,32945
DR76_RS22300,4480751,4481503,4481127,gpmA,DR76_4256,0,8710,11107
DR76_RS22305,4481669,4482721,4482195,,DR76_4257,1,13962,10176
DR76_RS22310,4482829,4482951,4482890,,,0,123,94
DR76_RS22315,4483037,4483417,4483227,,DR76_4258,0,287,203
DR76_RS22320,4483521,4483919,4483720,,DR76_4260,0,373,338
DR76_RS22325,4483916,4484635,4484275,,DR76_4259,1,1493,1911
DR76_RS22330,4484673,4485716,4485194,,DR76_4261,1,912,867
DR76_RS22335,4485994,4486069,4486031,,DR76_4262,1,12,10
DR76_RS22340,4486103,4486178,4486140,,DR76_4263,1,119,166
DR76_RS22345,4486227,4486302,4486264,,DR76_4264,1,35,37
DR76_RS22350,4486306,4486381,4486343,,DR76_4265,1,71,92
DR76_RS22355,4486433,4486508,4486470,,DR76_4266,1,148,142
DR76_RS22360,4486511,4486586,4486548,,DR76_4267,1,39,38
DR76_RS22365,4486622,4486697,4486659,,DR76_4268,1,1119,889
DR76_RS22370,4486862,4487653,4487257,,DR76_4269,1,5482,6874
DR76_RS22375,4487663,4488184,4487923,,DR76_4270,1,10465,14897
DR76_RS22380,4488219,4489511,4488865,,DR76_4271,1,12898,14345
DR76_RS22385,4489644,4490909,4490276,tolA,DR76_4272,1,4631,3567
DR76_RS22390,4490974,4491402,4491188,,DR76_4273,1,1459,1207
DR76_RS22395,4491406,4492098,4491752,,DR76_4274,1,3545,2392
DR76_RS22400,4492095,4492499,4492297,,DR76_4275,1,1712,869
DR76_RS22405,4492649,4492942,4492795,,DR76_4276,1,2452,3224
DR76_RS22410,4492942,4493055,4492998,,DR76_4277,1,735,1124
DR76_RS22415,4493070,4494209,4493639,,DR76_4278,1,40144,59830
DR76_RS22420,4494225,4495793,4495009,,DR76_4279,1,77687,99430
