Locus_tag,gene_id,GSE98890_1,GSE98890_2,gbk_start,gbk_end,gbk_midpoint,gbk_gene_id,gbk_locus_tag,gbk_strand
ECDH10B_3790,gpsA,1468,3353,3878242,3879261,3878751,gpsA,ECDH10B_RS19295,1
ECDH10B_3791,secB,1265,3804,3879261,3879728,3879494,secB,ECDH10B_RS19300,1
ECDH10B_3792,grxC,181,533,3879791,3880042,3879916,grxC,ECDH10B_RS19305,1
ECDH10B_3793,yibN,1348,3406,3880184,3880615,3880399,,ECDH10B_RS19310,1
ECDH10B_3794,gpmI,5219,27948,3880860,3882404,3881632,gpmM,ECDH10B_RS19315,0
ECDH10B_3795,envC,406,1106,3882414,3883697,3883055,envC,ECDH10B_RS19320,0
ECDH10B_3796,yibQ,124,309,3883701,3884660,3884180,,ECDH10B_RS19325,0
ECDH10B_3797,yibD,51,126,3884647,3885681,3885164,waaH,ECDH10B_RS19330,1
ECDH10B_3798,tdh,957,4394,3885920,3886945,3886432,tdh,ECDH10B_RS19335,1
ECDH10B_3799,kbl,1871,6329,3886955,3888151,3887553,kbl,ECDH10B_RS19340,1
ECDH10B_3800,htrL,298,631,3888426,3889283,3888854,yibB,ECDH10B_RS19345,1
ECDH10B_3801,rfaD,925,3991,3889587,3890519,3890053,rfaD,ECDH10B_RS19350,0
ECDH10B_3802,rfaF,513,1350,3890529,3891575,3891052,rfaF,ECDH10B_RS19355,0
ECDH10B_3803,rfaC,257,432,3891579,3892538,3892058,rfaC,ECDH10B_RS19360,0
ECDH10B_3804,rfaL,244,420,3892548,3893807,3893177,,ECDH10B_RS19365,0
ECDH10B_3805,rfaK,199,782,3893839,3894912,3894375,,ECDH10B_RS19370,1
ECDH10B_3806,rfaZ,113,390,3894945,3895796,3895370,waaZ,ECDH10B_RS19375,1
ECDH10B_3807,rfaY,88,389,3895867,3896565,3896216,rfaY,ECDH10B_RS19380,1
ECDH10B_3808,rfaJ,226,619,3896583,3897599,3897091,rfaJ,ECDH10B_RS19385,1
ECDH10B_3809,rfaI,193,494,3897639,3898658,3898148,waaO,ECDH10B_RS19390,1
ECDH10B_3810,rfaB,203,630,3898658,3899737,3899197,waaB,ECDH10B_RS19395,1
ECDH10B_3811,rfaS,88,383,3899781,3900716,3900248,rfaS,ECDH10B_RS19400,1
ECDH10B_3812,rfaP,191,520,3900753,3901550,3901151,rfaP,ECDH10B_RS19405,1
ECDH10B_3813,rfaG,240,842,3901543,3902667,3902105,rfaG,ECDH10B_RS19410,1
ECDH10B_3814,rfaQ,418,1000,3902664,3903734,3903199,rfaQ,ECDH10B_RS19415,1
ECDH10B_3815,kdtA,303,626,3904140,3905417,3904778,waaA,ECDH10B_RS19420,0
ECDH10B_3816,coaD,81,234,3905425,3905904,3905664,coaD,ECDH10B_RS19425,0
ECDH10B_3817,mutM,202,565,3905943,3906752,3906347,mutM,ECDH10B_RS19430,1
ECDH10B_3818,rpmG,371,927,3906850,3907017,3906933,rpmG,ECDH10B_RS19435,1
ECDH10B_3819,rpmB,2756,6808,3907038,3907274,3907156,rpmB,ECDH10B_RS19440,1
ECDH10B_3820,radC,265,804,3907491,3908159,3907825,,ECDH10B_RS19445,1
ECDH10B_3821,dfp,505,1621,3908331,3909551,3908941,coaBC,ECDH10B_RS19450,0
ECDH10B_3822,dut,207,641,3909529,3909987,3909758,dut,ECDH10B_RS19455,0
ECDH10B_3823,slmA,322,1174,3910094,3910690,3910392,slmA,ECDH10B_RS19460,0
ECDH10B_3824,pyrE,219,622,3910727,3911368,3911047,pyrE,ECDH10B_RS19465,1
ECDH10B_3826,yicC,1036,3187,3912277,3913140,3912708,,ECDH10B_RS19475,0
ECDH10B_3827,dinD,75,256,3913361,3914185,3913773,dinD,ECDH10B_RS19480,0
ECDH10B_3828,yicG,51,208,3914475,3915092,3914783,,ECDH10B_RS19485,0
ECDH10B_3829,ligB,47,107,3915089,3916771,3915930,ligB,ECDH10B_RS19490,1
ECDH10B_3830,gmk,761,1665,3917029,3917652,3917340,gmk,ECDH10B_RS19495,0
ECDH10B_3831,rpoZ,465,967,3917707,3917982,3917844,rpoZ,ECDH10B_RS19500,0
ECDH10B_3832,spoT,1301,2811,3918001,3920115,3919058,spoT,ECDH10B_RS19505,0
ECDH10B_3833,spoU,158,288,3920122,3920811,3920466,trmH,ECDH10B_RS19510,0
ECDH10B_3834,recG,510,805,3920817,3922898,3921857,recG,ECDH10B_RS19515,0
ECDH10B_3835,gltS,550,1469,3923067,3924272,3923669,gltS,ECDH10B_RS19520,1
ECDH10B_3836,yicE,113,128,3924552,3925943,3925247,xanP,ECDH10B_RS19525,0
ECDH10B_3837,yicH,275,1563,3926064,3927773,3926918,,ECDH10B_RS19530,0
ECDH10B_3838,yicI,42,217,3927826,3930144,3928985,yicI,ECDH10B_RS19535,1
ECDH10B_3839,yicJ,7,16,3930154,3931536,3930845,,ECDH10B_RS19540,1
ECDH10B_3840,selC,7,29,3931829,3931923,3931876,,ECDH10B_RS19545,0
ECDH10B_3841,setC,6,39,3932560,3933744,3933152,,ECDH10B_RS19555,0
ECDH10B_3842,yicL,106,263,3933855,3934778,3934316,,ECDH10B_RS19560,0
ECDH10B_3843,nlpA,79,371,3934782,3935600,3935191,nlpA,ECDH10B_RS19565,1
ECDH10B_3844,yicS,6,19,3935822,3936115,3935968,,ECDH10B_RS19575,0
ECDH10B_3845,nepI,101,223,3936156,3937346,3936751,nepI,ECDH10B_RS19580,1
ECDH10B_3846,yicN,103,333,3937557,3938009,3937783,,ECDH10B_RS19585,1
ECDH10B_3847,yicO,12,19,3938062,3939396,3938729,,ECDH10B_RS19590,1
ECDH10B_3848,ade,165,611,3939571,3941337,3940454,adeD,ECDH10B_RS19595,0
ECDH10B_3849,uhpT,17,37,3941383,3942774,3942078,uhpT,ECDH10B_RS19600,1
ECDH10B_3850,uhpC,66,137,3942912,3944231,3943571,uhpC,ECDH10B_RS19605,1
ECDH10B_3851,uhpB,161,315,3944241,3945743,3944992,uhpB,ECDH10B_RS19610,1
ECDH10B_3852,uhpA,95,197,3945743,3946333,3946038,uhpA,ECDH10B_RS19615,1
ECDH10B_3853,ilvN,34,93,3946409,3946699,3946554,ilvN,ECDH10B_RS19620,1
ECDH10B_3854,ilvB,586,1435,3946703,3948391,3947547,ilvB,ECDH10B_RS19625,1
ECDH10B_3855,ivbL,25,55,3948497,3948595,3948546,ivbL,ECDH10B_RS19630,1
ECDH10B_3856,emrD,160,408,3949529,3950713,3950121,emrD,ECDH10B_RS19650,0
ECDH10B_3857,yidF,40,347,3950721,3951218,3950969,,ECDH10B_RS19655,1
ECDH10B_3858,yidG,1,7,3951215,3951577,3951396,,ECDH10B_RS19660,1
ECDH10B_3859,yidH,17,63,3951567,3951914,3951740,,ECDH10B_RS19665,1
ECDH10B_3860,yidI,35,154,3952022,3952471,3952246,,ECDH10B_RS19670,0
ECDH10B_3861,yidJ,11,55,3952518,3954011,3953264,,ECDH10B_RS19675,1
ECDH10B_3862,yidK,13,26,3954008,3955723,3954865,,ECDH10B_RS19680,1
ECDH10B_3863,yidL,8,82,3955890,3956783,3956336,,ECDH10B_RS19685,0
ECDH10B_3868,glvG,23,55,3956780,3957594,3957187,,ECDH10B_RS19690,1
ECDH10B_3869,glvC,9,19,3957594,3959210,3958402,,ECDH10B_RS19700,1
ECDH10B_3870,yidP,8,36,3959506,3960222,3959864,,ECDH10B_RS19705,0
ECDH10B_3871,yidE,620,2436,3960219,3961880,3961049,,ECDH10B_RS19710,1
ECDH10B_3872,ibpB,177,1992,3962076,3962504,3962290,ibpB,ECDH10B_RS19715,1
ECDH10B_3873,ibpA,369,7448,3962616,3963029,3962822,ibpA,ECDH10B_RS19720,1
ECDH10B_3874,yidQ,236,851,3963335,3963667,3963501,,ECDH10B_RS19725,0
ECDH10B_3875,yidR,171,588,3963669,3964919,3964294,,ECDH10B_RS19730,1
ECDH10B_3877,dgoT,10,41,3966045,3967382,3966713,,ECDH10B_RS19740,1
ECDH10B_3878,dgoD,13,52,3967457,3968605,3968031,dgoD,ECDH10B_RS19745,1
ECDH10B_3879,dgoA,3,17,3968602,3969219,3968910,,ECDH10B_RS19750,1
ECDH10B_3880,dgoK,21,68,3969203,3970081,3969642,,ECDH10B_RS19755,1
ECDH10B_3881,dgoR,39,180,3970078,3970767,3970422,dgoR,ECDH10B_RS19760,1
ECDH10B_3882,yidX,26,86,3971045,3971701,3971373,,ECDH10B_RS19765,0
ECDH10B_3883,yidA,397,1169,3971747,3972559,3972153,yidA,ECDH10B_RS19770,1
ECDH10B_3884,yidB,46,111,3972674,3973081,3972877,,ECDH10B_RS19775,1
ECDH10B_3886,recF,509,1443,3975755,3976828,3976291,recF,ECDH10B_RS19790,1
ECDH10B_3887,dnaN,772,2682,3976828,3977928,3977378,dnaN,ECDH10B_RS19795,1
ECDH10B_3889,rpmH,685,1657,3979943,3980083,3980013,rpmH,ECDH10B_RS19805,0
ECDH10B_3890,rnpA,327,511,3980100,3980459,3980279,rnpA,ECDH10B_RS19810,0
ECDH10B_3891,yidD,5,5,3980423,3980680,3980551,yidD,ECDH10B_RS19815,0
ECDH10B_3892,yidC,6176,13201,3980683,3982329,3981506,yidC,ECDH10B_RS19820,0
ECDH10B_3893,trmE,607,1300,3982435,3983799,3983117,mnmE,ECDH10B_RS19825,0
ECDH10B_3894,tnaC,9,75,3984042,3984116,3984079,tnaC,ECDH10B_RS19830,0
ECDH10B_3895,tnaA,79,991,3984337,3985752,3985044,tnaA,ECDH10B_RS19835,0
ECDH10B_3896,tnaB,8,54,3985843,3987090,3986466,tnaB,ECDH10B_RS19840,0
ECDH10B_3897,mdtL,29,81,3987222,3988397,3987809,mdtL,ECDH10B_RS19845,0
ECDH10B_3898,yidZ,54,122,3988372,3989331,3988851,yidZ,ECDH10B_RS19850,0
ECDH10B_3899,yieE,203,762,3989488,3990237,3989862,,ECDH10B_RS19855,0
ECDH10B_3900,yieF,83,582,3990259,3990825,3990542,yieF,ECDH10B_RS19860,0
ECDH10B_3901,yieG,804,804,3990879,3992216,3991547,,ECDH10B_RS19865,1
ECDH10B_3902,yieH,47,174,3992381,3993046,3992713,yieH,ECDH10B_RS19870,0
ECDH10B_3903,yieI,7,49,3993113,3993580,3993346,,ECDH10B_RS19875,0
ECDH10B_3904,cbrC,16,112,3993629,3994216,3993922,,ECDH10B_RS19880,0
ECDH10B_3905,yieK,11,26,3994278,3995000,3994639,,ECDH10B_RS19885,1
ECDH10B_3906,yieL,4,15,3995015,3996184,3995599,,ECDH10B_RS19890,1
ECDH10B_3907,bglH,6,9,3996211,3997827,3997019,,ECDH10B_RS19895,1
ECDH10B_3908,bglB,1,17,3997896,3999308,3998602,,ECDH10B_RS19900,1
ECDH10B_3909,bglF,2,21,3999327,4001204,4000265,bglF,ECDH10B_RS19905,1
ECDH10B_3910,bglG,1,7,4001338,4002174,4001756,bglG,ECDH10B_RS19910,1
ECDH10B_3911,phoU,121,423,4002460,4003185,4002822,phoU,ECDH10B_RS19915,1
ECDH10B_3912,pstB,165,426,4003200,4003973,4003586,pstB,ECDH10B_RS19920,1
ECDH10B_3913,pstA,114,243,4004156,4005046,4004601,pstA,ECDH10B_RS19925,1
ECDH10B_3914,pstC,90,253,4005046,4006005,4005525,pstC,ECDH10B_RS19930,1
ECDH10B_3915,pstS,208,652,4006092,4007132,4006612,pstS,ECDH10B_RS19935,1
ECDH10B_3917,glmU,3506,9340,4009437,4010807,4010122,glmU,ECDH10B_RS19945,1
ECDH10B_3918,atpC,1839,5813,4011160,4011579,4011369,atpC,ECDH10B_RS19950,1
ECDH10B_3919,atpD,19993,60205,4011600,4012982,4012291,atpD,ECDH10B_RS19955,1
ECDH10B_3920,atpG,6230,19671,4013009,4013872,4013440,atpG,ECDH10B_RS19960,1
ECDH10B_3921,atpA,21812,72491,4013923,4015464,4014693,atpA,ECDH10B_RS19965,1
ECDH10B_3922,atpH,2666,6723,4015477,4016010,4015743,atpH,ECDH10B_RS19970,1
ECDH10B_3923,atpF,5204,12028,4016025,4016495,4016260,atpF,ECDH10B_RS19975,1
ECDH10B_3924,atpE,4279,9280,4016557,4016796,4016676,atpE,ECDH10B_RS19980,1
ECDH10B_3925,atpB,3416,7195,4016843,4017658,4017250,atpB,ECDH10B_RS19985,1
ECDH10B_3926,atpI,405,845,4017667,4018047,4017857,atpI,ECDH10B_RS19990,1
ECDH10B_3927,gidB,162,417,4018664,4019287,4018975,rsmG,ECDH10B_RS19995,1
ECDH10B_3928,gidA,1914,4866,4019351,4021240,4020295,mnmG,ECDH10B_RS20000,1
ECDH10B_3930,mioC,1020,2305,4021619,4022062,4021840,mioC,ECDH10B_RS20005,1
ECDH10B_3931,asnC,62,213,4022152,4022610,4022381,asnC,ECDH10B_RS20010,1
ECDH10B_3932,asnA,1710,4125,4022762,4023754,4023258,asnA,ECDH10B_RS20015,0
ECDH10B_3933,yieM,312,1273,4023759,4025210,4024484,viaA,ECDH10B_RS20020,1
ECDH10B_3935,trkD,252,641,4026923,4028791,4027857,kup,ECDH10B_RS20030,0
ECDH10B_3936,rbsD,1856,7506,4028958,4029377,4029167,rbsD,ECDH10B_RS20035,0
ECDH10B_3937,rbsA,2516,5448,4029385,4030890,4030137,rbsA,ECDH10B_RS20040,0
ECDH10B_3938,rbsC,1975,6724,4030895,4031860,4031377,rbsC,ECDH10B_RS20045,0
ECDH10B_3939,rbsB,3036,19034,4031885,4032775,4032330,rbsB,ECDH10B_RS20050,0
ECDH10B_3940,rbsK,1413,5966,4032901,4033830,4033365,rbsK,ECDH10B_RS20055,0
ECDH10B_3943,hsrA,149,574,4036128,4037555,4036841,,ECDH10B_RS20080,1
ECDH10B_3944,yieP,607,3721,4037578,4038270,4037924,,ECDH10B_RS20085,1
ECDH10B_3945,rrsC,570,1686,4038751,4040304,4039527,,ECDH10B_RS20090,0
ECDH10B_3946,gltU,53,67,4040378,4040453,4040415,,ECDH10B_RS20095,0
ECDH10B_3947,rrlC,2045,5683,4040638,4043562,4042100,,ECDH10B_RS20100,0
ECDH10B_3948,rrfC,1,0,4043645,4043760,4043702,rrf,ECDH10B_RS20105,0
ECDH10B_3949,aspT,2,3,4043815,4043891,4043853,,ECDH10B_RS20110,0
ECDH10B_3950,trpT,3,8,4043900,4043975,4043937,,ECDH10B_RS20115,0
ECDH10B_3951,hdfR,96,470,4044071,4044910,4044490,hdfR,ECDH10B_RS20120,1
ECDH10B_3952,yifE,527,2701,4045029,4045367,4045198,maoP,ECDH10B_RS20125,0
ECDH10B_3953,yifB,30,66,4045392,4046912,4046152,,ECDH10B_RS20130,1
ECDH10B_3954,ilvL,7,19,4047265,4047363,4047314,ilvL,ECDH10B_RS20135,0
ECDH10B_3958,ilvM,34,141,4049144,4049407,4049275,ilvM,ECDH10B_RS20145,0
ECDH10B_3959,ilvE,503,1870,4049427,4050356,4049891,ilvE,ECDH10B_RS20150,0
ECDH10B_3961,ilvA,450,1262,4052274,4053818,4053046,ilvA,ECDH10B_RS20160,0
ECDH10B_3962,ilvY,153,481,4053870,4054763,4054316,ilvY,ECDH10B_RS20165,1
ECDH10B_3963,ilvC,17016,54977,4054913,4056388,4055650,ilvC,ECDH10B_RS20170,0
ECDH10B_3964,ppiC,360,1012,4056475,4056756,4056615,ppiC,ECDH10B_RS20175,1
ECDH10B_3967,rep,402,929,4057620,4059641,4058630,,ECDH10B_RS20185,0
ECDH10B_3968,gpp,1110,2237,4059688,4061172,4060430,gppA,ECDH10B_RS20190,1
ECDH10B_3969,rhlB,2472,5624,4061308,4062573,4061940,rhlB,ECDH10B_RS20195,1
ECDH10B_3970,trxA,1278,4955,4062704,4063033,4062868,trxA,ECDH10B_RS20200,0
ECDH10B_3971,rhoL,34,147,4063174,4063275,4063224,rhoL,ECDH10B_RS20205,0
ECDH10B_3972,rho,5150,11236,4063360,4064619,4063989,rho,ECDH10B_RS20210,0
ECDH10B_3973,rfe,596,1695,4064859,4065962,4065410,wecA,ECDH10B_RS20220,0
ECDH10B_3974,wzzE,350,1009,4065974,4067020,4066497,wzzE,ECDH10B_RS20225,0
ECDH10B_3975,rffE,394,873,4067076,4068206,4067641,wecB,ECDH10B_RS20230,0
ECDH10B_3976,wecC,499,959,4068203,4069465,4068834,wecC,ECDH10B_RS20235,0
ECDH10B_3977,rffG,347,811,4069465,4070532,4069998,rffG,ECDH10B_RS20240,0
ECDH10B_3978,rffH,177,336,4070551,4071432,4070991,rfbA,ECDH10B_RS20245,0
ECDH10B_3979,rffC,83,155,4071410,4072084,4071747,,ECDH10B_RS20250,0
ECDH10B_3980,rffA,274,637,4072089,4073219,4072654,rffA,ECDH10B_RS20255,0
ECDH10B_3981,wzxE,230,372,4073221,4074471,4073846,wzxE,ECDH10B_RS20260,0
ECDH10B_3982,rffT,140,314,4074468,4075547,4075007,rffT,ECDH10B_RS20265,0
ECDH10B_3983,wzyE,88,132,4075544,4076896,4076220,wzyE,ECDH10B_RS20270,0
ECDH10B_3984,rffM,96,136,4076899,4077639,4077269,rffM,ECDH10B_RS20275,0
ECDH10B_3985,yifK,1266,1850,4077830,4079215,4078522,,ECDH10B_RS20280,0
ECDH10B_3986,argX,6,2,4079318,4079394,4079356,,ECDH10B_RS20285,0
ECDH10B_3987,hisR,0,0,4079453,4079528,4079490,,ECDH10B_RS20290,0
ECDH10B_3988,leuT,1,0,4079549,4079635,4079592,,ECDH10B_RS20295,0
ECDH10B_3989,proM,0,0,4079678,4079754,4079716,,ECDH10B_RS20300,0
ECDH10B_3990,aslB,75,227,4079901,4081136,4080518,,ECDH10B_RS20305,0
ECDH10B_3991,aslA,22,108,4081295,4082950,4082122,,ECDH10B_RS20310,1
ECDH10B_3993,hemY,833,2935,4083629,4084825,4084227,hemY,ECDH10B_RS20315,1
ECDH10B_3995,hemD,602,1541,4086031,4086771,4086401,hemD,ECDH10B_RS20325,1
ECDH10B_3996,hemC,1082,3476,4086768,4087709,4087238,hemC,ECDH10B_RS20330,1
ECDH10B_3998,cyaY,153,337,4090682,4091002,4090842,cyaY,ECDH10B_RS20340,1
ECDH10B_4000,yifL,78,287,4091465,4091668,4091566,,ECDH10B_RS20345,0
ECDH10B_4001,dapF,845,2910,4091705,4092529,4092117,dapF,ECDH10B_RS20350,0
ECDH10B_4003,xerC,143,470,4093230,4094126,4093678,xerC,ECDH10B_RS20360,0
ECDH10B_4004,yigB,41,151,4094126,4094842,4094484,yigB,ECDH10B_RS20365,0
ECDH10B_4005,uvrD,852,2070,4094926,4097088,4096007,uvrD,ECDH10B_RS20370,0
ECDH10B_4006,yigE,5,31,4097235,4097999,4097617,,ECDH10B_RS20375,1
ECDH10B_4007,corA,696,2611,4098369,4099319,4098844,corA,ECDH10B_RS20385,0
ECDH10B_4008,yigF,2,29,4099362,4099742,4099552,,ECDH10B_RS20390,1
ECDH10B_4009,yigG,0,2,4099756,4100172,4099964,,ECDH10B_RS20395,1
ECDH10B_4010,rarD,113,136,4100231,4101121,4100676,rarD,ECDH10B_RS20400,1
ECDH10B_4011,yigI,47,85,4101173,4101640,4101406,,ECDH10B_RS20405,1
ECDH10B_4012,pldA,200,894,4101805,4102674,4102239,pldA,ECDH10B_RS20410,0
ECDH10B_4013,recQ,289,567,4102807,4104636,4103721,recQ,ECDH10B_RS20415,0
ECDH10B_4014,rhtC,135,460,4104700,4105320,4105010,rhtC,ECDH10B_RS20420,0
ECDH10B_4015,rhtB,48,204,4105382,4106002,4105692,rhtB,ECDH10B_RS20425,1
ECDH10B_4016,pldB,392,1059,4106113,4107135,4106624,pldB,ECDH10B_RS20430,0
ECDH10B_4017,yigL,195,474,4107143,4107943,4107543,yigL,ECDH10B_RS20435,0
ECDH10B_4019,metR,96,434,4108806,4109759,4109282,metR,ECDH10B_RS20445,1
ECDH10B_4020,metE,354,1208,4109996,4112257,4111126,metE,ECDH10B_RS20450,0
ECDH10B_4021,ysgA,180,532,4112297,4113112,4112704,,ECDH10B_RS20455,1
ECDH10B_4022,udp,1678,9527,4113374,4114135,4113754,udp,ECDH10B_RS20460,0
ECDH10B_4023,rmuC,218,711,4114276,4115703,4114989,rmuC,ECDH10B_RS20465,0
ECDH10B_4024,ubiE,768,2301,4115798,4116553,4116175,ubiE,ECDH10B_RS20470,0
ECDH10B_4025,yigP,220,586,4116567,4117172,4116869,ubiJ,ECDH10B_RS20475,0
ECDH10B_4026,ubiB,557,1089,4117169,4118809,4117989,ubiB,ECDH10B_RS20480,0
ECDH10B_4027,tatA,123,490,4118888,4119157,4119022,tatA,ECDH10B_RS20485,0
ECDH10B_4028,tatB,297,697,4119161,4119676,4119418,tatB,ECDH10B_RS20490,0
ECDH10B_4029,tatC,537,1175,4119679,4120455,4120067,tatC,ECDH10B_RS20495,0
ECDH10B_4030,tatD,150,385,4120497,4121279,4120888,tatD,ECDH10B_RS20500,0
ECDH10B_4031,rfaH,125,359,4121276,4121764,4121520,rfaH,ECDH10B_RS20505,1
ECDH10B_4032,ubiD,1969,4589,4121931,4123424,4122677,ubiD,ECDH10B_RS20510,0
ECDH10B_4033,fre,869,1964,4123470,4124171,4123820,fre,ECDH10B_RS20515,0
ECDH10B_4034,fadA,108,198,4124552,4125715,4125133,fadA,ECDH10B_RS20520,1
ECDH10B_4035,fadB,156,216,4125725,4127914,4126819,fadB,ECDH10B_RS20525,1
ECDH10B_4036,pepQ,1328,5179,4128104,4129435,4128769,pepQ,ECDH10B_RS20530,0
ECDH10B_4037,yigZ,161,396,4129435,4130049,4129742,,ECDH10B_RS20535,0
ECDH10B_4038,trkH,291,899,4130088,4131539,4130813,trkH,ECDH10B_RS20540,0
ECDH10B_4039,hemG,138,442,4131551,4132096,4131823,hemG,ECDH10B_RS20545,0
ECDH10B_4040,rrsA,11,33,4132474,4134027,4133250,,ECDH10B_RS20550,0
ECDH10B_4041,ileT,4,5,4134084,4134160,4134122,,ECDH10B_RS20555,0
ECDH10B_4042,alaT,0,4,4134203,4134278,4134240,,ECDH10B_RS20560,0
ECDH10B_4043,rrlA,1623,4473,4134453,4137384,4135918,,ECDH10B_RS20565,0
ECDH10B_4044,rrfA,0,0,4137462,4137577,4137519,rrf,ECDH10B_RS20570,0
ECDH10B_4045,mobB,19,67,4137849,4138376,4138112,mobB,ECDH10B_RS20575,1
ECDH10B_4046,mobA,87,294,4138358,4138942,4138650,mobA,ECDH10B_RS20580,1
ECDH10B_4047,yihD,59,239,4139012,4139281,4139146,,ECDH10B_RS20585,0
ECDH10B_4048,yihE,584,1288,4139358,4140344,4139851,srkA,ECDH10B_RS20590,0
ECDH10B_4049,dsbA,752,2394,4140361,4140987,4140674,dsbA,ECDH10B_RS20595,0
ECDH10B_4050,yihF,24,76,4141142,4142572,4141857,,ECDH10B_RS20600,0
ECDH10B_4051,yihG,41,72,4142613,4143545,4143079,,ECDH10B_RS20605,1
ECDH10B_4052,polA,1510,6207,4143909,4146695,4145302,polA,ECDH10B_RS20615,0
ECDH10B_4054,engB,979,3016,4147076,4147708,4147392,,ECDH10B_RS20620,1
ECDH10B_4056,yihI,760,1420,4148290,4148799,4148544,yihI,ECDH10B_RS20625,0
ECDH10B_4057,hemN,638,2099,4148988,4150361,4149674,hemN,ECDH10B_RS20630,0
ECDH10B_4058,glnG,148,629,4150812,4152221,4151516,glnG,ECDH10B_RS20640,1
ECDH10B_4059,glnL,76,328,4152233,4153282,4152757,glnL,ECDH10B_RS20645,1
ECDH10B_4060,glnA,1727,9258,4153568,4154977,4154272,glnA,ECDH10B_RS20650,1
ECDH10B_4061,bipA,10197,21346,4155350,4157173,4156261,typA,ECDH10B_RS20660,0
ECDH10B_4062,yihL,45,137,4157390,4158100,4157745,,ECDH10B_RS20665,0
ECDH10B_4063,yihM,35,162,4158108,4159088,4158598,,ECDH10B_RS20670,0
ECDH10B_4064,yihN,14,93,4159190,4160455,4159822,,ECDH10B_RS20675,0
ECDH10B_4065,ompL,1,9,4160546,4161238,4160892,ompL,ECDH10B_RS20680,1
ECDH10B_4066,yihO,2,20,4161306,4162709,4162007,,ECDH10B_RS20685,1
ECDH10B_4067,yihP,7,15,4162752,4164137,4163444,,ECDH10B_RS20690,1
ECDH10B_4068,yihQ,25,36,4164183,4166219,4165201,yihQ,ECDH10B_RS20695,1
ECDH10B_4069,yihR,3,7,4167195,4168121,4167658,,ECDH10B_RS20705,1
ECDH10B_4070,yihS,13,45,4168235,4169476,4168855,yihS,ECDH10B_RS20710,1
ECDH10B_4071,yihT,6,26,4169493,4170371,4169932,yihT,ECDH10B_RS20715,1
ECDH10B_4072,yihU,3,21,4170395,4171291,4170843,yihU,ECDH10B_RS20720,1
ECDH10B_4073,yihV,19,77,4171459,4172355,4171907,yihV,ECDH10B_RS20725,0
ECDH10B_4074,yihW,108,654,4172389,4173174,4172781,,ECDH10B_RS20730,0
ECDH10B_4075,yihX,103,641,4173273,4173872,4173572,yihX,ECDH10B_RS20735,0
ECDH10B_4076,rbn,70,364,4173866,4174738,4174302,,ECDH10B_RS20740,0
ECDH10B_4077,dtd,40,100,4174735,4175172,4174953,dtd,ECDH10B_RS20745,0
ECDH10B_4078,yiiD,283,1013,4175217,4176158,4175687,fabY,ECDH10B_RS20750,0
ECDH10B_4079,yiiE,3,5,4177011,4177229,4177120,,ECDH10B_RS20755,0
ECDH10B_4080,yiiF,8,48,4177447,4177689,4177568,,ECDH10B_RS20760,0
ECDH10B_4081,fdhE,602,1432,4178019,4178948,4178483,fdhE,ECDH10B_RS20770,1
ECDH10B_4082,fdoI,179,295,4178945,4179580,4179262,fdoI,ECDH10B_RS20775,1
ECDH10B_4083,fdoH,578,869,4179577,4180479,4180028,fdxH,ECDH10B_RS20780,1
ECDH10B_4084,fdoG,4049,9320,4180492,4183542,4182017,fdnG,ECDH10B_RS20785,1
ECDH10B_4085,fdhD,137,264,4183736,4184569,4184152,fdhD,ECDH10B_RS20795,0
ECDH10B_4086,yiiG,7,28,4184722,4185777,4185249,,ECDH10B_RS20800,0
ECDH10B_4087,frvR,13,18,4185827,4187575,4186701,,ECDH10B_RS20805,1
ECDH10B_4088,frvX,10,34,4187575,4188645,4188110,,ECDH10B_RS20810,1
ECDH10B_4089,frvB,6,19,4188635,4190086,4189360,,ECDH10B_RS20815,1
ECDH10B_4091,yiiL,0,3,4190844,4191158,4191001,rhaM,ECDH10B_RS20825,1
ECDH10B_4092,rhaD,5,16,4191168,4191992,4191580,rhaD,ECDH10B_RS20830,1
ECDH10B_4093,rhaA,5,27,4192443,4193702,4193072,rhaA,ECDH10B_RS20835,1
ECDH10B_4094,rhaB,3,15,4193699,4195168,4194433,rhaB,ECDH10B_RS20840,1
ECDH10B_4095,rhaS,11,30,4195456,4196292,4195874,rhaS,ECDH10B_RS20850,0
ECDH10B_4096,rhaR,19,166,4196276,4197214,4196745,rhaR,ECDH10B_RS20855,0
ECDH10B_4097,rhaT,25,73,4197211,4198245,4197728,rhaT,ECDH10B_RS20860,1
ECDH10B_4098,sodA,5046,16182,4198530,4199150,4198840,sodA,ECDH10B_RS20865,0
ECDH10B_4099,kdgT,25,71,4199410,4200393,4199901,kdgT,ECDH10B_RS20875,0
ECDH10B_4100,yiiM,115,412,4200542,4201216,4200879,yiiM,ECDH10B_RS20880,0
ECDH10B_4101,cpxA,1002,1942,4201322,4202695,4202008,cpxA,ECDH10B_RS20885,1
ECDH10B_4102,cpxR,497,2312,4202692,4203390,4203041,cpxR,ECDH10B_RS20890,1
ECDH10B_4103,cpxP,2220,8183,4203540,4204040,4203790,cpxP,ECDH10B_RS20895,0
ECDH10B_4104,fieF,498,1350,4204189,4205091,4204640,fieF,ECDH10B_RS20900,0
ECDH10B_4105,pfkA,3831,24139,4205272,4206234,4205753,pfkA,ECDH10B_RS20905,0
ECDH10B_4106,sbp,105,415,4206554,4207543,4207048,,ECDH10B_RS20910,0
