gene_id,gbk_start,gbk_end,gbk_midpoint,gbk_gene_id,gbk_old_locus_tag,norm_exp
DR76_RS22250,4471793,4472482,4472137,modB,DR76_4247,27.4665491024159
DR76_RS22255,4472482,4473255,4472868,,DR76_4248,77.9847030800007
DR76_RS22260,4473422,4473571,4473496,,DR76_4249,17.4875684071644
DR76_RS22265,4473700,4474488,4474094,,DR76_4250,62.6279257676201
DR76_RS22270,4474482,4474628,4474555,,,0.0175930405309523
DR76_RS22275,4474556,4476028,4475292,,DR76_4251,77.4833121897932
DR76_RS22280,4476290,4477306,4476798,,DR76_4252,908.377682576071
DR76_RS22285,4477316,4478362,4477839,,DR76_4253,750.824888454508
DR76_RS22290,4478366,4479514,4478940,,DR76_4254,909.143732122034
DR76_RS22295,4479508,4480548,4480028,galM,DR76_4255,859.133195380012
DR76_RS22300,4480751,4481503,4481127,gpmA,DR76_4256,419.081641922775
DR76_RS22305,4481669,4482721,4482195,,DR76_4257,537.575654414095
DR76_RS22310,4482829,4482951,4482890,,,4.8124273382327
DR76_RS22315,4483037,4483417,4483227,,DR76_4258,10.9416441272041
DR76_RS22320,4483521,4483919,4483720,,DR76_4260,15.525213634946
DR76_RS22325,4483916,4484635,4484275,,DR76_4259,71.961044534215
DR76_RS22330,4484673,4485716,4485194,,DR76_4261,38.6736340576588
DR76_RS22335,4485994,4486069,4486031,,DR76_4262,0.484094456853248
DR76_RS22340,4486103,4486178,4486140,,DR76_4263,5.97640490594669
DR76_RS22345,4486227,4486302,4486264,,DR76_4264,1.54975431664777
DR76_RS22350,4486306,4486381,4486343,,DR76_4265,3.44186370048132
DR76_RS22355,4486433,4486508,4486470,,DR76_4266,6.2989017244345
DR76_RS22360,4486511,4486586,4486548,,DR76_4267,1.67006870769329
DR76_RS22365,4486622,4486697,4486659,,DR76_4268,44.376510838469
DR76_RS22370,4486862,4487653,4487257,,DR76_4269,261.714171489991
DR76_RS22375,4487663,4488184,4487923,,DR76_4270,530.828258073354
DR76_RS22380,4488219,4489511,4488865,,DR76_4271,583.597161150758
DR76_RS22385,4489644,4490909,4490276,tolA,DR76_4272,181.680019132156
DR76_RS22390,4490974,4491402,4491188,,DR76_4273,58.7024125210507
DR76_RS22395,4491406,4492098,4491752,,DR76_4274,133.11934984358
DR76_RS22400,4492095,4492499,4492297,,DR76_4275,59.2530902416356
DR76_RS22405,4492649,4492942,4492795,,DR76_4276,119.688150537225
DR76_RS22410,4492942,4493055,4492998,,DR76_4277,38.6496257138436
DR76_RS22415,4493070,4494209,4493639,,DR76_4278,2083.50308873115
DR76_RS22420,4494225,4495793,4495009,,DR76_4279,3744.30440934904
DR76_RS22425,4496897,4497193,4497045,,,0.197355403931458
DR76_RS22430,4497279,4498238,4497758,,DR76_4281,3.4642837645231
DR76_RS22435,4498478,4499347,4498912,,DR76_4282,529.92580337456
DR76_RS22440,4499347,4500513,4499930,,DR76_4283,719.515139289425
DR76_RS22445,4500607,4501824,4501215,,DR76_4284,1152.42974771447
DR76_RS22450,4501839,4504640,4503239,,DR76_4285,1559.29925781179
DR76_RS22460,4505191,4505907,4505549,sdhB,DR76_4286,399.263994377901
DR76_RS22465,4505923,4507689,4506806,,DR76_4287,549.752504654399
DR76_RS22470,4507689,4508036,4507862,,DR76_4288,66.4939503874933
DR76_RS22475,4508030,4508419,4508224,sdhC,DR76_4289,264.855688169415
DR76_RS22480,4508955,4509140,4509047,,,189.917712195759
DR76_RS22485,4509128,4510411,4509769,,DR76_4291,1001.82988092269
DR76_RS22495,4511085,4512131,4511608,,DR76_4294,29.355546516251
DR76_RS22500,4512128,4512919,4512523,,DR76_4293,34.6625475903406
DR76_RS22505,4512955,4513689,4513322,,DR76_4295,57.7516468144373
DR76_RS22510,4513679,4514611,4514145,,DR76_4296,102.311158760044
DR76_RS22515,4514605,4515261,4514933,,DR76_4297,75.778184174777
DR76_RS22520,4515284,4516027,4515655,,DR76_4298,110.175671258296
DR76_RS22525,4516298,4517779,4517038,,DR76_4299,28.9683297911322
DR76_RS22530,4517821,4519239,4518530,,DR76_4300,29.2373490297841
DR76_RS22535,4519236,4519745,4519490,,DR76_4301,29.9962848142199
DR76_RS22540,4519846,4520052,4519949,,DR76_4302,259.361004862907
DR76_RS22545,4520365,4520454,4520409,,,0.335262835507938
DR76_RS22550,4520454,4522127,4521290,,DR76_4303,11.0185368365016
DR76_RS22555,4522150,4524198,4523174,,DR76_4304,10.925744610336
DR76_RS22560,4524207,4524779,4524493,,DR76_4305,3.80422531995347
DR76_RS22565,4524772,4527456,4526114,,DR76_4306,45.757553755224
DR76_RS22570,4527453,4528130,4527791,,DR76_4307,11.3224455490386
DR76_RS22580,4528819,4531017,4529918,,DR76_4308,6105.8588258295
DR76_RS22585,4531014,4532333,4531673,,DR76_4309,3996.50737544823
DR76_RS22590,4532390,4534030,4533210,,DR76_4310,696.678595081941
DR76_RS22595,4534056,4534601,4534328,,DR76_4311,247.897157185719
DR76_RS22600,4534786,4535550,4535168,,DR76_4312,64.5013202717639
DR76_RS22605,4535690,4535983,4535836,,DR76_4313,35.465455211179
DR76_RS22610,4536123,4536653,4536388,,DR76_4314,216.279305916542
DR76_RS22620,4536863,4536949,4536906,,,0.13790743157648
DR76_RS22625,4536942,4537388,4537165,,DR76_4315,387.596875872379
DR76_RS22630,4537472,4537798,4537635,,DR76_4316,8.01182042937167
DR76_RS22635,4537848,4539254,4538551,chiP,DR76_4317,23.1946574672824
DR76_RS22640,4539696,4541360,4540528,,DR76_4318,477.486151967433
DR76_RS22645,4541580,4542341,4541960,,DR76_4319,46.4781484289005
DR76_RS22650,4542343,4543329,4542836,,DR76_4320,8.20887922612634
DR76_RS22655,4543322,4544557,4543939,,DR76_4321,7.11768733229157
DR76_RS22660,4544727,4545884,4545305,,DR76_4322,11.1518923218946
DR76_RS22665,4545888,4546775,4546331,,DR76_4323,4.86222126356602
DR76_RS22670,4546835,4547593,4547214,,DR76_4324,0.760332700921933
DR76_RS22675,4547629,4548798,4548213,,DR76_4325,2.82312208563846
DR76_RS22680,4548795,4549265,4549030,,DR76_4326,1.04423486117258
DR76_RS22685,4549279,4550559,4549919,,DR76_4327,9.11308975114382
DR76_RS22690,4550648,4552594,4551621,,DR76_4328,376.791780509249
DR76_RS22695,4552927,4553727,4553327,,DR76_4329,88.4783693072849
DR76_RS22700,4553787,4554935,4554361,,DR76_4330,90.3015680350291
DR76_RS22705,4554944,4556164,4555554,,DR76_4331,152.302729480257
DR76_RS22710,4556212,4556964,4556588,,DR76_4332,76.1341520208143
DR76_RS22715,4557220,4558884,4558052,asnB,DR76_4333,161.447551270231
DR76_RS22720,4559265,4559341,4559303,,DR76_4334,1.19264310160217
DR76_RS22725,4559352,4559436,4559394,,DR76_4335,2.48275714929236
DR76_RS22730,4559460,4559534,4559497,,DR76_4336,8.25613286596531
DR76_RS22735,4559569,4559643,4559606,,DR76_4337,8.7430642154897
DR76_RS22740,4559659,4559735,4559697,,DR76_4338,0.870717967618474
DR76_RS22745,4559784,4559858,4559821,,DR76_4339,3.06148565956249
DR76_RS22750,4559896,4559970,4559933,,DR76_4340,1.59827809923392
DR76_RS22755,4560124,4561299,4560711,ubiF,DR76_4341,63.3181613837455
DR76_RS22760,4561445,4562869,4562157,,DR76_4342,120.293745813831
DR76_RS22765,4563022,4564062,4563542,,DR76_4343,194.142134892559
DR76_RS22770,4564059,4564526,4564292,,DR76_4344,93.488766793652
DR76_RS22775,4564616,4565494,4565055,,DR76_4345,269.28396528747
DR76_RS22780,4565519,4567057,4566288,,DR76_4346,112.823032772062
DR76_RS22785,4567135,4569012,4568073,,DR76_4347,21.660252512848
DR76_RS22790,4569466,4570374,4569920,,DR76_4348,254.8522159706
DR76_RS22795,4570544,4571284,4570914,,DR76_4349,39.2019132440514
DR76_RS22800,4571284,4571958,4571621,,DR76_4350,32.272202345997
DR76_RS22805,4571958,4572683,4572320,artP,DR76_4351,47.9746380588491
DR76_RS22810,4572801,4573736,4573268,,DR76_4352,444.916243319046
DR76_RS22815,4573781,4574263,4574022,,DR76_4353,299.384705630209
DR76_RS22820,4574498,4577080,4575789,,DR76_4354,934.166731190611
DR76_RS22825,4577095,4577676,4577385,,DR76_4355,155.827327103458
DR76_RS22830,4577676,4578707,4578191,,DR76_4356,106.322541834539
DR76_RS22835,4578709,4579350,4579029,,DR76_4357,58.5636152679438
DR76_RS22840,4579374,4579985,4579679,,DR76_4358,31.8097433755446
DR76_RS22845,4580245,4580562,4580403,,DR76_4359,97.7891756590853
DR76_RS22850,4580566,4581033,4580799,,DR76_4360,50.1336904310971
DR76_RS22855,4581064,4582965,4582014,,DR76_4361,95.2574713462911
DR76_RS22860,4582968,4584080,4583524,,DR76_4362,62.830785123456
DR76_RS22865,4584091,4585179,4584635,,DR76_4363,147.077149126441
DR76_RS22870,4585319,4586530,4585924,,DR76_4364,255.126858718822
DR76_RS22875,4586640,4586903,4586771,,DR76_4365,145.53082251146
DR76_RS22880,4587004,4587645,4587324,,DR76_4366,36.5400491299027
DR76_RS22885,4587697,4587845,4587771,,,0.174511958973954
DR76_RS22895,4588465,4589430,4588947,,DR76_4368,378.582675513659
DR76_RS22900,4589530,4589733,4589631,tatE,DR76_4369,259.939771622161
DR76_RS22905,4589862,4590650,4590256,,DR76_4370,14.3467549966995
DR76_RS22910,4590743,4591126,4590934,,DR76_4371,16.9573636794804
DR76_RS22915,4591180,4591389,4591284,,DR76_4372,6386.31046336012
DR76_RS22920,4591564,4592124,4591844,pagP,DR76_4373,12.9383166888035
DR76_RS22925,4592711,4594096,4593403,,DR76_4374,271.314120785038
DR76_RS22930,4594137,4594817,4594477,dpiA,DR76_4375,34.642222901028
DR76_RS22935,4594786,4596444,4595615,dpiB,DR76_4376,40.9631643682874
DR76_RS22940,4596824,4597882,4597353,,DR76_4377,9.51588785610442
DR76_RS22945,4597897,4598193,4598045,,DR76_4378,3.11212634672727
DR76_RS22950,4598190,4599098,4598644,,DR76_4379,15.1023659180001
DR76_RS22955,4599109,4600641,4599875,,DR76_4380,31.7289325887583
DR76_RS22960,4600645,4601196,4600920,,DR76_4381,7.33119580056896
DR76_RS22965,4601171,4602049,4601610,citG,DR76_4382,2.16834762790224
DR76_RS22970,4602100,4603563,4602831,,DR76_4383,9.90206645610447
DR76_RS22975,4603677,4604483,4604080,,DR76_4384,77.3308184437948
DR76_RS22980,4604713,4605123,4604918,,DR76_4385,73.8119974444676
DR76_RS22985,4605480,4605908,4605694,,DR76_4386,1164.75927332426
DR76_RS22990,4606029,4607594,4606811,,DR76_4387,616.786653365103
DR76_RS22995,4607765,4608328,4608046,,DR76_4388,1705.84510864383
DR76_RS23000,4608700,4609446,4609073,,DR76_4389,25.7991259241064
DR76_RS23005,4609651,4610553,4610102,,DR76_4390,3.57651085847093
DR76_RS23010,4610700,4611920,4611310,,DR76_4391,4.37260132495889
DR76_RS23015,4611893,4612522,4612207,,DR76_4392,5.82772158818977
DR76_RS23020,4612523,4613683,4613103,,DR76_4393,8.17043287147757
DR76_RS23025,4613792,4614880,4614336,,DR76_4394,20.6307737995353
DR76_RS23030,4614890,4615087,4614988,,DR76_4395,21.4810618339517
DR76_RS23035,4615200,4617305,4616252,,DR76_4396,637.73871614294
DR76_RS23040,4617486,4617899,4617692,,DR76_4397,3.21357755449467
DR76_RS23045,4617902,4618648,4618275,,DR76_4398,5.61503835189438
DR76_RS23050,4618648,4619505,4619076,,DR76_4399,4.25880748108709
DR76_RS23055,4619519,4621129,4620324,entE,DR76_4400,3.70916788562086
DR76_RS23060,4621139,4622314,4621726,,DR76_4401,2.77332816030513
DR76_RS23065,4622503,4623459,4622981,,DR76_4402,7.18437583991279
DR76_RS23070,4623463,4624713,4624088,,DR76_4403,2.58264160713579
DR76_RS23075,4624824,4625828,4625326,,DR76_4404,6.87436996111777
DR76_RS23080,4625825,4626817,4626321,,DR76_4405,6.07643766737852
DR76_RS23085,4626814,4627629,4627221,,DR76_4407,6.87436996111777
DR76_RS23090,4627626,4628759,4628192,,DR76_4406,541.493104298774
DR76_RS23095,4629006,4632887,4630946,entF,DR76_4408,39.0487401643016
DR76_RS23100,4632884,4633102,4632993,,DR76_4409,0.692374050553537
DR76_RS23105,4633105,4634307,4633706,,DR76_4410,2.34343127138031
DR76_RS23110,4634550,4636790,4635670,,DR76_4411,13.4723533745785
DR76_RS23120,4636965,4637585,4637275,,DR76_4412,12.498067294614
DR76_RS23125,4637707,4637859,4637783,,DR76_4413,17.5777772881368
DR76_RS23130,4637858,4638097,4637977,,,16.8165978253834
DR76_RS23140,4638311,4639429,4638870,,DR76_4414,17.1026384200621
DR76_RS23145,4639495,4639743,4639619,,DR76_4415,14.1450174800224
DR76_RS23150,4639808,4640191,4639999,,DR76_4416,21.4268427361738
DR76_RS23155,4640270,4640923,4640596,,DR76_4417,110.323082027948
DR76_RS23160,4641031,4642278,4641654,,DR76_4418,137.905058719065
DR76_RS23165,4642435,4643817,4643126,,DR76_4419,47.5389812651842
DR76_RS23170,4643919,4647062,4645490,,DR76_4420,11.5146773222825
DR76_RS23175,4647074,4648297,4647685,,DR76_4421,3.40185059590859
DR76_RS23180,4648313,4648645,4648479,,DR76_4422,0.78700810397042
DR76_RS23185,4648669,4650051,4649360,,DR76_4423,3.51308262443658
DR76_RS23190,4650208,4650891,4650549,,DR76_4424,16.717285052044
DR76_RS23195,4650881,4652323,4651602,,DR76_4425,20.0936036139124
DR76_RS23200,4652473,4654710,4653591,nfrB,DR76_4426,13.7409277024652
DR76_RS23205,4654697,4657669,4656183,,DR76_4427,32.5842820696717
DR76_RS23210,4657670,4658560,4658115,,DR76_4428,9.0569020523757
DR76_RS23215,4659219,4660172,4659695,,DR76_4429,16.7073559276951
DR76_RS23220,4660488,4661072,4660780,,DR76_4430,8.44214069921222
DR76_RS23225,4661127,4661483,4661305,,,4.06670248158219
DR76_RS23240,4662125,4662201,4662163,,DR76_4432,0.052779121592857
DR76_RS23245,4662234,4662431,4662332,,,0.874973306625182
DR76_RS23250,4662472,4663338,4662905,,DR76_4433,343.083512446586
DR76_RS23255,4663340,4663552,4663446,,DR76_4434,43.9921094761719
DR76_RS23260,4663660,4664181,4663920,,,8.40227589822787
DR76_RS23265,4664217,4665602,4664909,,DR76_4436,165.830294612675
DR76_RS23270,4665776,4666270,4666023,,DR76_4437,387.849775484953
DR76_RS23275,4666273,4666995,4666634,,DR76_4438,23.4775645621132
DR76_RS23280,4667106,4667435,4667270,,DR76_4439,3.34496443889741
DR76_RS23285,4667531,4668040,4667785,,DR76_4440,27.2237603560473
DR76_RS23290,4668037,4669104,4668570,,DR76_4441,67.9043548910218
DR76_RS23295,4669237,4670130,4669683,,DR76_4442,3.98724795694084
DR76_RS23300,4670127,4670942,4670534,,DR76_4443,2.43139647403507
DR76_RS23305,4670953,4672212,4671582,,DR76_4444,3.83231916933753
DR76_RS23310,4672222,4673889,4673055,,DR76_4445,3.18931566320159
DR76_RS23315,4674206,4675255,4674730,,DR76_4446,12.869044835989
DR76_RS23320,4675277,4676512,4675894,,DR76_4447,25.7250485776306
DR76_RS23325,4676523,4677308,4676915,,DR76_4448,26.9969979002857
DR76_RS23330,4677437,4678582,4678009,,DR76_4449,3.24450829654986
DR76_RS23335,4678604,4679905,4679254,,DR76_4450,2.26539519307453
DR76_RS23340,4679961,4681322,4680641,,DR76_4451,19.782707913587
DR76_RS23345,4681382,4682836,4682109,,DR76_4452,1.61388100892518
DR76_RS23350,4683006,4683884,4683445,,DR76_4453,2.21871323773968
DR76_RS23355,4683984,4684760,4684372,,DR76_4454,0.968612294622222
DR76_RS23360,4684773,4686554,4685663,,DR76_4455,6.43367565616306
DR76_RS23365,4686644,4687459,4687051,,DR76_4456,138.952446204578
DR76_RS23370,4687537,4688019,4687778,,DR76_4457,6.63911835719221
DR76_RS23375,4688249,4689175,4688712,,DR76_4458,7.37931773208883
DR76_RS23380,4689244,4690338,4689791,,DR76_4459,28.8352493830665
DR76_RS23385,4690479,4692893,4691686,,DR76_4460,66.388136191472
DR76_RS23390,4692890,4693576,4693233,,DR76_4461,28.2492803375301
DR76_RS23395,4693544,4694170,4693857,,DR76_4462,73.6822203696877
DR76_RS23400,4694160,4694969,4694564,,DR76_4463,57.4110068007639
DR76_RS23405,4695030,4695884,4695457,,DR76_4464,141.678814926863
DR76_RS23410,4695947,4696726,4696336,,DR76_4465,36.4591761589258
DR76_RS23415,4696713,4697390,4697051,,DR76_4466,45.6605277199012
DR76_RS23420,4697536,4698453,4697994,,DR76_4467,249.632139568688
DR76_RS23425,4698450,4698908,4698679,,DR76_4468,98.8677091851472
DR76_RS23430,4699027,4700250,4699638,,DR76_4470,82.5428266731001
DR76_RS23435,4700251,4700658,4700454,,DR76_4469,30.4021733593295
DR76_RS23440,4700783,4702075,4701429,,DR76_4471,11.9218790698382
DR76_RS23445,4702078,4703010,4702544,,DR76_4472,2.26965053208124
DR76_RS23450,4703273,4705777,4704525,copA,DR76_4473,394.418758508365
DR76_RS23455,4705835,4706176,4706005,,DR76_4474,57.0688000371665
DR76_RS23460,4706646,4707440,4707043,,DR76_4475,67.02396375189
DR76_RS23465,4707644,4708123,4707883,,DR76_4476,29.015011746467
DR76_RS23470,4708160,4709812,4708986,ushA,DR76_4477,191.404839575147
DR76_RS23475,4710030,4711250,4710640,,DR76_4478,11.0703208926746
DR76_RS23480,4711488,4713164,4712326,,DR76_4479,113.273782975105
DR76_RS23485,4713294,4714598,4713946,,DR76_4480,158.865569872355
DR76_RS23490,4714750,4715709,4715229,,DR76_4482,36.4794147288406
DR76_RS23495,4715706,4716668,4716187,,DR76_4481,67.2275430958184
DR76_RS23500,4716800,4717444,4717122,,DR76_4483,323.593659876671
DR76_RS23505,4717625,4719499,4718562,,DR76_4484,581.860779327575
DR76_RS23510,4719609,4720214,4719911,,DR76_4485,74.2627476475102
DR76_RS23515,4720214,4720543,4720378,,DR76_4486,93.7547362464961
DR76_RS23520,4720596,4722527,4721561,,DR76_4487,185.829520126007
DR76_RS23525,4722656,4723207,4722931,,DR76_4488,78.9710351888928
DR76_RS23530,4723360,4723737,4723548,,DR76_4489,10.554025551019
DR76_RS23535,4723807,4724334,4724070,,DR76_4490,30.4912819309925
DR76_RS23540,4724348,4724509,4724428,,DR76_4491,4.59407031659503
DR76_RS23550,4724721,4728083,4726402,,DR76_4492,279.564335939614
DR76_RS23555,4728211,4728858,4728534,,DR76_4493,57.1618888705088
DR76_RS23560,4729000,4730193,4729596,,DR76_4494,283.735281056578
DR76_RS23565,4730216,4733365,4731790,,DR76_4495,531.604717498056
DR76_RS23570,4733910,4734284,4734097,,DR76_4496,118.237500911495
DR76_RS23575,4734310,4734528,4734419,,DR76_4497,92.2554145345918
DR76_RS23580,4734701,4735252,4734976,,DR76_4498,70.6359788284491
DR76_RS23585,4735368,4735838,4735603,,DR76_4499,81.1142550391788
DR76_RS23590,4736002,4737552,4736777,,DR76_4500,45.4776533865022
DR76_RS23595,4737594,4737947,4737770,,DR76_4501,7.13542867641092
DR76_RS23600,4738248,4738637,4738442,,DR76_4502,38.1469862107384
DR76_RS23605,4738668,4739240,4738954,,DR76_4503,43.874526733908
DR76_RS23610,4739458,4740318,4739888,,DR76_4504,70.5558880297553
DR76_RS23615,4740367,4741653,4741010,,DR76_4505,49.0443618943631
DR76_RS23620,4741683,4742021,4741852,,DR76_4506,6.29394792718473
DR76_RS23625,4742202,4743983,4743092,,DR76_4507,67.6192471775724
DR76_RS23630,4743976,4745748,4744862,,DR76_4508,83.481587005127
DR76_RS23635,4745778,4746236,4746007,,DR76_4509,42.1272687097404
DR76_RS23640,4746389,4747207,4746798,,DR76_4510,15.6716317445359
DR76_RS23645,4747307,4749007,4748157,,,75.3900800334856
DR76_RS23650,4749072,4749767,4749419,,DR76_4513,70.7218462510169
DR76_RS23655,4749819,4750217,4750018,,DR76_4514,9.34095251621475
DR76_RS23660,4750323,4750694,4750508,,DR76_4515,37.7726407465293
DR76_RS23665,4750845,4752716,4751780,,DR76_4516,697.624540981117
DR76_RS23670,4752908,4753180,4753044,,DR76_4517,745.063391338683
DR76_RS23675,4753389,4755743,4754566,,DR76_4518,913.787280632294
DR76_RS23680,4755931,4757205,4756568,,DR76_4519,859.617498037657
DR76_RS23685,4757331,4757954,4757642,,DR76_4520,530.416631153353
DR76_RS23690,4758200,4759498,4758849,,DR76_4521,1233.77761797065
DR76_RS23695,4759645,4759908,4759776,,,34.7767432852786
DR76_RS23700,4759842,4760159,4760000,,DR76_4522,61.2311316375854
DR76_RS23705,4760365,4761042,4760703,,DR76_4523,142.882640576427
DR76_RS23710,4761086,4762561,4761823,,DR76_4524,56.7393808204386
DR76_RS23715,4763020,4763967,4763493,,DR76_4525,910.542322851004
DR76_RS23720,4763989,4765980,4764984,,DR76_4526,1044.87259057583
DR76_RS23725,4765970,4766584,4766277,,DR76_4527,179.719805199723
DR76_RS23730,4766584,4766913,4766748,,DR76_4528,99.2732389388894
DR76_RS23735,4766925,4767815,4767370,,DR76_4529,255.280799657078
DR76_RS23740,4767964,4769328,4768646,,DR76_4530,52.8299991083657
DR76_RS23745,4769456,4769947,4769701,,DR76_4531,96.1648344956481
DR76_RS23750,4770115,4771026,4770570,,DR76_4532,82.0252181289984
DR76_RS23755,4770989,4771579,4771284,,DR76_4533,61.2902614729141
DR76_RS23760,4771633,4773081,4772357,,DR76_4534,146.837644588867
DR76_RS23765,4773287,4773529,4773408,,DR76_4535,68.1371092691519
DR76_RS23770,4773529,4774428,4773978,,DR76_4536,220.219596840821
DR76_RS23775,4774453,4776315,4775384,,DR76_4537,322.249793171817
DR76_RS23780,4776370,4777344,4776857,,DR76_4538,144.30638278148
DR76_RS23785,4777398,4777916,4777657,,DR76_4539,23.8244715754825
DR76_RS23790,4777894,4778871,4778382,,DR76_4540,34.4914442085419
DR76_RS23795,4778949,4779368,4779158,nusB,DR76_4541,248.300354736388
DR76_RS23800,4779388,4779858,4779623,,DR76_4542,272.805429410824
DR76_RS23805,4779947,4781050,4780498,,DR76_4543,237.003190079269
DR76_RS23810,4781054,4781503,4781278,,DR76_4544,94.5121914004057
DR76_RS23815,4781654,4782193,4781923,,DR76_4545,2.63967606773536
DR76_RS23820,4782492,4783376,4782934,,DR76_4546,397.958695872349
DR76_RS23825,4783414,4783761,4783587,,DR76_4547,105.506719893092
DR76_RS23830,4783891,4784862,4784376,,DR76_4548,217.316826461896
DR76_RS23835,4784873,4786720,4785796,,DR76_4549,506.73375066395
DR76_RS23840,4786748,4787080,4786914,,DR76_4550,147.620500192362
DR76_RS23845,4787103,4788230,4787666,,DR76_4551,213.312222292768
DR76_RS23850,4788285,4789355,4788820,,DR76_4552,62.5858172883182
DR76_RS23855,4789574,4790155,4789864,,DR76_4553,39.310815474864
DR76_RS23860,4790160,4791974,4791067,,DR76_4554,32.8955580912139
DR76_RS23865,4792133,4793506,4792819,,DR76_4555,106.119407401376
DR76_RS23870,4793582,4794901,4794241,,DR76_4556,167.448581669553
