block,start,end,rev_comp,inversion,strain,gene_name,gbk_start,gbk_midpoint,gbk_strand,gbk_end,norm_exp,block_length,log_exp
Block349,3705534,3713224,1,1.0,ATCC,DR76_RS18145,3707442,3707695,0,3707948,1091.9730111597698,7690,6.996656795428646
Block349,3705534,3713224,1,1.0,ATCC,DR76_RS18150,3707992,3708762,1,3709533,253.853639253419,7690,5.540689416666117
Block349,3705534,3713224,1,1.0,ATCC,DR76_RS18155,3709681,3710211,1,3710742,64.4818829986239,7690,4.1817735089407755
Block349,3705534,3713224,1,1.0,ATCC,DR76_RS18160,3710739,3711437,1,3712136,86.0564139871347,7690,4.46655634514412
Block347,3714414,3726153,1,1.0,ATCC,DR76_RS18180,3715387,3715716,1,3716046,0.37612270191212105,11739,0.3192699084367358
Block347,3714414,3726153,1,1.0,ATCC,DR76_RS18185,3716043,3717176,1,3718310,5.974563078695401,11739,1.9422696846981427
Block347,3714414,3726153,1,1.0,ATCC,DR76_RS18190,3718307,3718834,1,3719362,2.58206992263168,11739,1.275940824004021
Block347,3714414,3726153,1,1.0,ATCC,DR76_RS18195,3719372,3719766,1,3720160,2.5535526923318903,11739,1.2679478614658246
Block347,3714414,3726153,1,1.0,ATCC,DR76_RS18200,3720179,3720705,1,3721231,1.8126548591922096,11739,1.0341288270608537
Block347,3714414,3726153,1,1.0,ATCC,DR76_RS18205,3721262,3721683,1,3722104,1.51641006283716,11739,0.9228333076078084
Block347,3714414,3726153,1,1.0,ATCC,DR76_RS18210,3722091,3722531,1,3722972,1.55542810199005,11739,0.9382197642148961
Block347,3714414,3726153,1,1.0,ATCC,DR76_RS18215,3722993,3723639,1,3724285,3.45278789025015,11739,1.493530392204887
Block347,3714414,3726153,1,1.0,ATCC,DR76_RS18220,3724299,3725138,1,3725978,2.864130255631029,11739,1.3517366258315389
Block346,3726185,3729348,1,1.0,ATCC,DR76_RS18225,3726192,3726349,1,3726506,626.775182745117,3163,6.442182113115379
Block346,3726185,3729348,1,1.0,ATCC,DR76_RS18230,3726581,3726691,1,3726802,5.80303631598097,3163,1.9173690295790105
Block346,3726185,3729348,1,1.0,ATCC,DR76_RS18235,3726811,3726990,1,3727170,13.066294996031,3163,2.643781509941683
Block346,3726185,3729348,1,1.0,ATCC,DR76_RS18240,3727170,3727282,1,3727394,8.269047186573829,3163,2.2266805896751953
Block346,3726185,3729348,1,1.0,ATCC,DR76_RS18245,3727448,3727782,1,3728116,78.1651639016442,3163,4.3715363523313995
Block346,3726185,3729348,1,1.0,ATCC,DR76_RS18250,3728282,3728770,0,3729259,77.3595055075324,3163,4.361307282534892
Block342,3729448,3735515,1,1.0,ATCC,DR76_RS18260,3729686,3729808,0,3729931,25.1775904762913,6067,3.264903719435232
Block342,3729448,3735515,1,1.0,ATCC,DR76_RS18270,3730244,3731065,0,3731887,79.7244885512736,6067,4.391041980932396
Block342,3729448,3735515,1,1.0,ATCC,DR76_RS18275,3731884,3732366,0,3732849,26.191317976324505,6067,3.3028977303024343
Block342,3729448,3735515,1,1.0,ATCC,DR76_RS18280,3732836,3733281,0,3733726,24.5946066270145,6067,3.24238165065741
Block342,3729448,3735515,1,1.0,ATCC,DR76_RS18285,3733726,3734222,0,3734718,40.4024307496145,6067,3.7233395928664876
Block340,3743435,3744347,1,1.0,ATCC,DR76_RS18320,3743544,3743938,0,3744332,864.917698676529,912,6.763789867875922
Block339,3744351,3747748,1,1.0,ATCC,DR76_RS18325,3744477,3745040,0,3745604,73.701949439289,3397,4.313506188709752
Block339,3744351,3747748,1,1.0,ATCC,DR76_RS18330,3745672,3746639,0,3747606,327.518878921421,3397,5.794594306353752
Block338,3747755,3750200,1,1.0,ATCC,DR76_RS18340,3747840,3748832,0,3749825,38.7301183636037,2445,3.68210954902176
Block338,3747755,3750200,1,1.0,ATCC,DR76_RS18345,3749973,3750059,0,3750146,28.850725519018802,2445,3.3962091450380045
Block337,3750205,3752845,1,1.0,ATCC,DR76_RS18350,3750235,3750609,0,3750984,102.630290061056,2640,4.640829662198828
Block337,3750205,3752845,1,1.0,ATCC,DR76_RS18355,3751253,3751362,0,3751471,1573.95211732893,2640,7.361980149101675
Block337,3750205,3752845,1,1.0,ATCC,DR76_RS18360,3751597,3751760,1,3751923,10.561837770789401,2640,2.447709827320659
Block337,3750205,3752845,1,1.0,ATCC,DR76_RS18365,3751923,3752291,1,3752660,33.7055794735797,2640,3.5469004657730188
Block336,3752846,3758868,1,1.0,ATCC,DR76_RS18370,3752851,3753435,1,3754020,146.48853695687902,6022,4.993750457213282
Block336,3752846,3758868,1,1.0,ATCC,DR76_RS18375,3754027,3754181,1,3754335,113.476305069423,6022,4.740367858953588
Block336,3752846,3758868,1,1.0,ATCC,DR76_RS18380,3754484,3754866,1,3755248,132.78829928738,6022,4.89625869459802
Block336,3752846,3758868,1,1.0,ATCC,DR76_RS18385,3755418,3755713,0,3756008,160.854260380746,6022,5.086696303045556
Block336,3752846,3758868,1,1.0,ATCC,DR76_RS18390,3756072,3757409,1,3758747,187.267430075281,6022,5.237863452435143
Block335,3758893,3767830,1,1.0,ATCC,DR76_RS18405,3759106,3759189,1,3759273,19.663008266744498,8937,3.0283450613561347
Block335,3758893,3767830,1,1.0,ATCC,DR76_RS18410,3759276,3759358,1,3759440,20.408584819806602,8937,3.0637920013887716
Block335,3758893,3767830,1,1.0,ATCC,DR76_RS18415,3759735,3760222,1,3760709,412.660225188676,8937,6.025044924752105
Block335,3758893,3767830,1,1.0,ATCC,DR76_RS18420,3760919,3762217,1,3763516,408.20882233226195,8937,6.014225593796823
Block335,3758893,3767830,1,1.0,ATCC,DR76_RS18425,3763639,3763745,1,3763851,29.9449026091131,8937,3.4322082879610725
Block335,3758893,3767830,1,1.0,ATCC,DR76_RS18430,3763896,3764021,0,3764147,338.318403337741,8937,5.826938909452043
Block335,3758893,3767830,1,1.0,ATCC,DR76_RS18435,3764183,3764707,1,3765232,205.559511102191,8937,5.330588560239368
Block335,3758893,3767830,1,1.0,ATCC,DR76_RS18445,3765452,3765831,0,3766210,82.71513560809771,8937,4.427419792785325
Block335,3758893,3767830,1,1.0,ATCC,DR76_RS18450,3766207,3766502,0,3766797,56.6702142115137,8937,4.054740822056242
Block335,3758893,3767830,1,1.0,ATCC,DR76_RS18455,3766837,3767274,1,3767712,162.84363022288798,8937,5.098912498727796
Block334,3767852,3778498,1,1.0,ATCC,DR76_RS18460,3767925,3768869,1,3769814,78.7990443909215,10646,4.3795115293329525
Block334,3767852,3778498,1,1.0,ATCC,DR76_RS18465,3769842,3770152,1,3770462,123.20555309021601,10646,4.821937879371181
Block334,3767852,3778498,1,1.0,ATCC,DR76_RS18470,3770459,3770899,1,3771340,64.4755131603963,10646,4.181676227864343
Block334,3767852,3778498,1,1.0,ATCC,DR76_RS18475,3771614,3772395,0,3773176,605.841311387991,10646,6.408267325888682
Block334,3767852,3778498,1,1.0,ATCC,DR76_RS18480,3773176,3773973,0,3774771,461.734776425522,10646,6.1371540528584765
Block334,3767852,3778498,1,1.0,ATCC,DR76_RS18485,3774772,3775452,0,3776133,238.621462822371,10646,5.4790604399522005
Block334,3767852,3778498,1,1.0,ATCC,DR76_RS18490,3776145,3776741,0,3777338,247.245968354669,10646,5.514420062530242
Block334,3767852,3778498,1,1.0,ATCC,DR76_RS18495,3777338,3777741,0,3778144,132.277871499712,10646,4.892436208150793
Block333,3778521,3782830,1,1.0,ATCC,DR76_RS18505,3779017,3779270,0,3779523,57.828010898929605,4309,4.074618117305773
Block333,3778521,3782830,1,1.0,ATCC,DR76_RS18510,3779582,3779901,1,3780220,1259.1447061660401,4309,7.138981839514732
Block333,3778521,3782830,1,1.0,ATCC,DR76_RS18515,3780577,3780948,0,3781320,111.754347061667,4309,4.725211532510229
Block333,3778521,3782830,1,1.0,ATCC,DR76_RS18520,3781350,3781619,0,3781889,114.87824435999501,4309,4.752540022285819
Block333,3778521,3782830,1,1.0,ATCC,DR76_RS18525,3781994,3782193,0,3782392,24.329440876303,4309,3.231967390193291
Block332,3782831,3783672,1,1.0,ATCC,DR76_RS18535,3783372,3783520,0,3783668,199.69907912888598,841,5.301806667495234
Block331,3784432,3793177,1,1.0,ATCC,DR76_RS18545,3785276,3785418,1,3785560,31.676662967479,8745,3.486661152399735
Block331,3784432,3793177,1,1.0,ATCC,DR76_RS18550,3785592,3786322,0,3787052,98.4767442159774,8745,4.599923890373669
Block331,3784432,3793177,1,1.0,ATCC,DR76_RS18555,3787087,3787251,0,3787416,35.1436568509343,8745,3.587501465737859
Block331,3784432,3793177,1,1.0,ATCC,DR76_RS18560,3787469,3787971,1,3788473,272.751968550122,8745,5.612222472155529
Block331,3784432,3793177,1,1.0,ATCC,DR76_RS18565,3788470,3788976,1,3789483,244.68016624333302,8745,5.5040305527984605
Block331,3784432,3793177,1,1.0,ATCC,DR76_RS18570,3789495,3789949,1,3790403,188.81550758740002,8745,5.246052587724361
Block331,3784432,3793177,1,1.0,ATCC,DR76_RS18575,3790418,3790878,1,3791338,123.680923975919,8745,4.825757865650623
Block331,3784432,3793177,1,1.0,ATCC,DR76_RS18580,3791424,3792239,1,3793055,1426.4965632181604,8745,7.263677533974315
Block329,3793539,3797624,1,1.0,ATCC,DR76_RS18585,3793793,3794116,1,3794440,37.9893688340524,4085,3.6632890149704926
Block329,3793539,3797624,1,1.0,ATCC,DR76_RS18590,3794917,3796254,0,3797592,1062.43072227166,4085,6.969255491260078
Block327,3799756,3805433,1,1.0,ATCC,DR76_RS18605,3800271,3800477,0,3800684,2494.62479013993,5677,7.8222943937262945
Block327,3799756,3805433,1,1.0,ATCC,DR76_RS18610,3800828,3801282,1,3801736,396.930205126753,5677,5.98627662590324
Block327,3799756,3805433,1,1.0,ATCC,DR76_RS18615,3801938,3802444,1,3802951,134.798374140052,5677,4.9111712425938086
Block327,3799756,3805433,1,1.0,ATCC,DR76_RS18620,3803043,3803495,1,3803948,142.793278457286,5677,4.968376701894671
Block327,3799756,3805433,1,1.0,ATCC,DR76_RS18625,3804061,3804290,0,3804519,102.27123177486901,5677,4.63735884532467
Block327,3799756,3805433,1,1.0,ATCC,DR76_RS18630,3804569,3804990,0,3805411,213.87227898304798,5677,5.370043800367676
Block323,3813029,3820009,1,1.0,ATCC,DR76_RS18685,3813638,3813993,1,3814348,66.513617272904,6980,4.212329314908591
Block323,3813029,3820009,1,1.0,ATCC,DR76_RS18690,3814345,3815114,1,3815883,171.631216429435,6980,5.151157622258101
Block323,3813029,3820009,1,1.0,ATCC,DR76_RS18695,3815880,3817751,1,3819623,408.172626872004,6980,6.0141371375877615
Block322,3820014,3826974,1,1.0,ATCC,DR76_RS18700,3820016,3820711,1,3821407,37.292251474028,6960,3.645247564335811
Block322,3820014,3826974,1,1.0,ATCC,DR76_RS18705,3821502,3821611,1,3821720,4.69027111993588,6960,1.7387578954979683
Block322,3820014,3826974,1,1.0,ATCC,DR76_RS18710,3821746,3822644,0,3823542,114.75763336177201,6960,4.75149863776189
Block322,3820014,3826974,1,1.0,ATCC,DR76_RS18715,3823535,3823860,0,3824185,90.5492675189485,6960,4.516877270203188
Block322,3820014,3826974,1,1.0,ATCC,DR76_RS18720,3824186,3824883,1,3825580,17.9737797685963,6960,2.9430580138935363
Block322,3820014,3826974,1,1.0,ATCC,DR76_RS18725,3825765,3825941,0,3826118,215.95180983574798,6960,5.379675254388628
Block322,3820014,3826974,1,1.0,ATCC,DR76_RS18730,3826162,3826509,1,3826857,24.8133870295679,6960,3.2508932344724246
Block321,3826995,3828532,1,1.0,ATCC,DR76_RS18735,3827003,3827118,1,3827233,7.0446265810850095,1537,2.0850043630942388
Block317,3829110,3841553,1,1.0,ATCC,DR76_RS18750,3829269,3829696,1,3830123,439.085665713694,12443,6.086969402765583
Block317,3829110,3841553,1,1.0,ATCC,DR76_RS18755,3830159,3830563,1,3830968,135.858360214504,12443,4.918946523971527
Block317,3829110,3841553,1,1.0,ATCC,DR76_RS18760,3830972,3831168,1,3831364,28.7219219798093,12443,3.3918848873349274
Block317,3829110,3841553,1,1.0,ATCC,DR76_RS18765,3831361,3831777,1,3832194,113.45009610698901,12443,4.740138886127267
Block317,3829110,3841553,1,1.0,ATCC,DR76_RS18770,3832194,3832735,1,3833276,329.647514862643,12443,5.801052898177239
Block317,3829110,3841553,1,1.0,ATCC,DR76_RS18775,3833318,3833946,1,3834574,405.89044715124703,12443,6.008543977590855
Block317,3829110,3841553,1,1.0,ATCC,DR76_RS18780,3834788,3835099,0,3835411,130.09749456201598,12443,4.875941279694712
Block317,3829110,3841553,1,1.0,ATCC,DR76_RS18785,3835411,3835836,0,3836262,596.922096539611,12443,6.39346047211919
Block317,3829110,3841553,1,1.0,ATCC,DR76_RS18790,3836413,3836886,0,3837360,984.549726104534,12443,6.893199583061616
Block317,3829110,3841553,1,1.0,ATCC,DR76_RS18795,3837485,3838324,0,3839164,148.540949901123,12443,5.007570267705687
Block317,3829110,3841553,1,1.0,ATCC,DR76_RS18800,3839219,3839358,1,3839497,459.353857902917,12443,6.131995450067844
Block317,3829110,3841553,1,1.0,ATCC,DR76_RS18805,3839775,3840067,0,3840359,60.07665981330461,12443,4.112129793414798
Block316,3841978,3849218,1,1.0,ATCC,DR76_RS18825,3844119,3844654,0,3845189,50.5807354497877,7240,3.943148258780934
Block316,3841978,3849218,1,1.0,ATCC,DR76_RS18830,3845200,3845516,0,3845832,28.8045937183387,7240,3.3946625332533222
Block316,3841978,3849218,1,1.0,ATCC,DR76_RS18835,3845843,3846552,0,3847261,56.4588441776643,7240,4.051068938097599
Block315,3856017,3860696,1,1.0,ATCC,DR76_RS18875,3856084,3856211,1,3856338,0.869299521282904,4679,0.6255637731418049
Block315,3856017,3860696,1,1.0,ATCC,DR76_RS18880,3856539,3856906,0,3857273,37.3886651705056,4679,3.6477622381687076
Block315,3856017,3860696,1,1.0,ATCC,DR76_RS18885,3857275,3857580,1,3857886,34.1601401048639,4679,3.559913057589011
Block315,3856017,3860696,1,1.0,ATCC,DR76_RS18890,3857986,3858443,0,3858900,54.790892374549706,4679,4.021610636971488
Block314,3860781,3865008,1,1.0,ATCC,DR76_RS18900,3860788,3861323,1,3861858,88.3013840577227,4227,4.492016986729006
Block314,3860781,3865008,1,1.0,ATCC,DR76_RS18905,3861868,3862517,1,3863166,141.21157920867202,4227,4.957315943088238
Block312,3865994,3870203,1,1.0,ATCC,DR76_RS18920,3866132,3866902,0,3867673,210.04010571194095,4209,5.35204818987838
Block312,3865994,3870203,1,1.0,ATCC,DR76_RS18925,3867819,3868084,0,3868349,76.3218749075736,4209,4.347976902721428
Block312,3865994,3870203,1,1.0,ATCC,DR76_RS18930,3868394,3869028,1,3869662,177.12941115165,4209,5.182510315076423
Block312,3865994,3870203,1,1.0,ATCC,DR76_RS18935,3869662,3869871,1,3870081,115.903699751929,4209,4.761350516838876
Block310,3870342,3873117,1,1.0,ATCC,DR76_RS18940,3870344,3870505,0,3870667,1.4142603968267,2775,0.8813929862972454
Block310,3870342,3873117,1,1.0,ATCC,DR76_RS18945,3870874,3871104,1,3871335,24.3206335911128,2775,3.231619620308584
Block310,3870342,3873117,1,1.0,ATCC,DR76_RS18950,3871412,3871741,1,3872071,101.51019821034599,2775,4.629962288364273
Block310,3870342,3873117,1,1.0,ATCC,DR76_RS18955,3872143,3872289,1,3872436,57.831376416406,2775,4.0746753251079575
Block310,3870342,3873117,1,1.0,ATCC,DR76_RS18960,3872678,3872878,0,3873079,73.1517836243753,2775,4.306114122568078
Block309,3873171,3876175,1,1.0,ATCC,DR76_RS18965,3873199,3873383,1,3873567,14.685278105794303,3004,2.75272257217046
Block309,3873171,3876175,1,1.0,ATCC,DR76_RS18970,3874087,3874434,0,3874782,228.63533961967,3004,5.436492570805357
Block309,3873171,3876175,1,1.0,ATCC,DR76_RS18975,3874806,3875212,0,3875618,475.15223125020105,3004,6.16573761665281
Block309,3873171,3876175,1,1.0,ATCC,DR76_RS18980,3875622,3875755,0,3875888,149.94502762612302,3004,5.01691571507451
Block307,3876516,3877874,1,1.0,ATCC,DR76_RS18990,3877005,3877091,0,3877178,0.6962060086445201,1358,0.5283939973543045
Block307,3876516,3877874,1,1.0,ATCC,DR76_RS18995,3877180,3877352,0,3877524,43.4795408487177,1358,3.795029327243313
Block307,3876516,3877874,1,1.0,ATCC,DR76_RS19000,3877534,3877698,0,3877863,36.5749386037878,1358,3.6263373016733067
Block301,3879124,3881079,1,1.0,ATCC,DR76_RS19015,3879260,3879349,1,3879439,1.1968984406088798,1955,0.7870465659384065
Block301,3879124,3881079,1,1.0,ATCC,DR76_RS19025,3879837,3879946,1,3880055,2.9278335669927205,1955,1.368088018666013
Block301,3879124,3881079,1,1.0,ATCC,DR76_RS19030,3880187,3880611,1,3881035,3.26834680692721,1955,1.451226587618899
Block299,3881294,3885779,1,1.0,ATCC,DR76_RS19035,3881378,3881502,1,3881626,2.9083986992104705,4485,1.3631277502690597
Block299,3881294,3885779,1,1.0,ATCC,DR76_RS19040,3881739,3881872,1,3882005,3.37731362728818,4485,1.4764352091231912
Block299,3881294,3885779,1,1.0,ATCC,DR76_RS19045,3882034,3882170,1,3882306,5.70173341180197,4485,1.902366211114542
Block299,3881294,3885779,1,1.0,ATCC,DR76_RS19050,3882349,3882467,1,3882585,10.3599304206744,4485,2.430092288333614
Block299,3881294,3885779,1,1.0,ATCC,DR76_RS19055,3882899,3883504,0,3884110,53.01814537604071,4485,3.9893200156025914
Block299,3881294,3885779,1,1.0,ATCC,DR76_RS19060,3884315,3884680,0,3885046,116.567154721117,4485,4.767009699864829
Block299,3881294,3885779,1,1.0,ATCC,DR76_RS19065,3885267,3885469,0,3885671,5.32745253714114,4485,1.844897712364543
Block164,3918224,3919396,1,1.0,ATCC,DR76_RS19270,3918354,3918545,1,3918737,47.2969770964565,1172,3.8773689727052525
Block164,3918224,3919396,1,1.0,ATCC,DR76_RS19275,3918823,3918893,1,3918963,9.147429070374267,1172,2.3172203798443793
Block164,3918224,3919396,1,1.0,ATCC,DR76_RS19280,3918960,3919141,1,3919322,30.3228671382766,1172,3.4443484103004716
Block296,3938529,3944092,1,1.0,ATCC,DR76_RS19500,3939798,3940124,0,3940451,139.90207094754,5563,4.948065116791936
Block296,3938529,3944092,1,1.0,ATCC,DR76_RS19505,3940461,3940691,0,3940922,129.71574113446002,5563,4.87302505052021
Block296,3938529,3944092,1,1.0,ATCC,DR76_RS19510,3940976,3941529,0,3942082,423.62160560155405,5563,6.051198432575506
Block296,3938529,3944092,1,1.0,ATCC,DR76_RS19515,3942118,3942438,0,3942759,195.90165424414903,5563,5.282704387052902
Block295,3944218,3951102,1,1.0,ATCC,DR76_RS19525,3944303,3944638,0,3944974,202.83851955807202,6884,5.317328109592864
Block295,3944218,3951102,1,1.0,ATCC,DR76_RS19530,3944974,3945704,0,3946434,246.872316537987,6884,5.51291376091343
Block295,3944218,3951102,1,1.0,ATCC,DR76_RS19535,3946510,3947070,0,3947631,365.105684073499,6884,5.902922046019045
Block295,3944218,3951102,1,1.0,ATCC,DR76_RS19540,3947680,3948293,1,3948906,493.07853967510596,6884,6.202694491747368
Block295,3944218,3951102,1,1.0,ATCC,DR76_RS19545,3948926,3949051,0,3949177,5.99456963098176,6884,1.9451340809897733
Block295,3944218,3951102,1,1.0,ATCC,DR76_RS19550,3949156,3949724,0,3950292,124.69374252993099,6884,4.833848333370063
Block457,3986991,3987166,0,0.0,ATCC,DR76_RS19800,3986998,3987075,1,3987153,1078.82858903695,175,6.984557593667213
Block294,4000662,4003913,1,1.0,ATCC,DR76_RS19940,4000685,4001082,0,4001479,59.635838734611,3251,4.1048861165291415
Block294,4000662,4003913,1,1.0,ATCC,DR76_RS19945,4001476,4001999,0,4002522,230.04686355699903,3251,5.442620562487064
Block294,4000662,4003913,1,1.0,ATCC,DR76_RS19950,4002580,4002810,0,4003041,9.29810251897088,3251,2.331959656805595
Block294,4000662,4003913,1,1.0,ATCC,DR76_RS19955,4003038,4003432,0,4003826,18.534766934747104,3251,2.9721957977855995
Block293,4003966,4013919,1,1.0,ATCC,DR76_RS19965,4004801,4005256,1,4005712,135.152835014998,9953,4.913778041635244
Block293,4003966,4013919,1,1.0,ATCC,DR76_RS19970,4005741,4006363,1,4006985,163.920085093355,9953,5.105461023806035
Block293,4003966,4013919,1,1.0,ATCC,DR76_RS19975,4006985,4007335,1,4007686,87.5512316232699,9953,4.483581272921161
Block293,4003966,4013919,1,1.0,ATCC,DR76_RS19980,4007679,4008278,1,4008878,137.542972176921,9953,4.9311805459295215
Block293,4003966,4013919,1,1.0,ATCC,DR76_RS19985,4009139,4009675,0,4010212,35.321154006167795,9953,3.5924003265259037
Block293,4003966,4013919,1,1.0,ATCC,DR76_RS19990,4010340,4012063,0,4013786,335.62154210046003,9953,5.8189592788189515
Block292,4013924,4016805,1,1.0,ATCC,DR76_RS19995,4013929,4014410,0,4014891,38.6920953898706,2881,3.6811520593009113
Block292,4013924,4016805,1,1.0,ATCC,DR76_RS20000,4014973,4015101,1,4015230,39.249843812284006,2881,3.6951061234168945
Block292,4013924,4016805,1,1.0,ATCC,DR76_RS20005,4015471,4015787,0,4016103,54.3570367537949,2881,4.013803783030611
Block292,4013924,4016805,1,1.0,ATCC,DR76_RS20010,4016165,4016434,1,4016704,362.96105539830893,2881,5.897046871248845
Block291,4016949,4031893,1,1.0,ATCC,DR76_RS20020,4018634,4018905,1,4019176,341.509347935057,14944,5.8362989505708684
Block291,4016949,4031893,1,1.0,ATCC,DR76_RS20025,4019199,4019711,1,4020224,137.275158491467,14944,4.9292456020848725
Block291,4016949,4031893,1,1.0,ATCC,DR76_RS20030,4020235,4020647,1,4021059,37.652517718771,14944,3.6546119144065377
Block291,4016949,4031893,1,1.0,ATCC,DR76_RS20035,4021040,4021360,1,4021681,97.60693519438101,14944,4.591141595792092
Block291,4016949,4031893,1,1.0,ATCC,DR76_RS20040,4021695,4021883,1,4022072,74.3559632545915,14944,4.322223062678819
Block291,4016949,4031893,1,1.0,ATCC,DR76_RS20045,4022075,4022254,1,4022434,116.351251865576,14944,4.765171590033707
Block291,4016949,4031893,1,1.0,ATCC,DR76_RS20050,4022768,4023862,0,4024957,18.0303908482801,14944,2.9460372196299933
Block291,4016949,4031893,1,1.0,ATCC,DR76_RS20055,4025017,4025733,1,4026450,110.73310154368299,14944,4.716113005447956
Block291,4016949,4031893,1,1.0,ATCC,DR76_RS20060,4026745,4027143,1,4027542,91.42132021886248,14944,4.526357690331029
Block291,4016949,4031893,1,1.0,ATCC,DR76_RS20065,4027553,4028055,1,4028557,91.0969815731234,14944,4.522842169359636
Block291,4016949,4031893,1,1.0,ATCC,DR76_RS20070,4028554,4028874,1,4029195,69.223220591998,14944,4.251679034000684
