ATCC_names,BW_names,DH_names,MG_names,ATCC_GSE94978_1,ATCC_GSE94978_2,BW25113_GSE73673_6,BW25113_GSE73673_7,BW25113_GSE73673_8,BW25113_GSE85914,K12DH_GSE98890_1,K12DH_GSE98890_2,K12MG_GSE114917_LP1,K12MG_GSE114917_LP2,K12MG_GSE114917_LP3,K12MG_GSE114917_LP4,K12MG_GSE40313_1,K12MG_GSE40313_2,K12MG_GSE54199_DNA,K12MG_GSE54199_RNA,K12MG_GSE60522_1,K12MG_GSE60522_2,K12MG_GSE60522_3
DR76_RS09520,BW25113_RS14590,ECDH10B_RS15115,b2805,1373.0,1716.0,4.0,0.0,1.0,42.0,143.0,817.0,336.0,404.0,283.0,179.0,107.0,131.0,101801.0,36490.5,503.0,411.0,429.0
DR76_RS09515,BW25113_RS14595,ECDH10B_RS15120,b2806,1462.0,1564.0,20.0,7.0,13.0,76.0,338.0,943.0,172.0,163.0,115.0,230.0,57.0,60.0,118948.0,80063.5,579.0,488.0,553.0
DR76_RS09510,BW25113_RS14600,ECDH10B_RS15125,b2807,251.0,211.0,7.0,2.0,4.0,82.0,27.0,42.0,46.0,37.0,30.0,66.0,15.0,16.0,38361.5,26718.0,128.0,64.0,90.0
DR76_RS09505,BW25113_RS14605,ECDH10B_RS15130,b2808,949.0,783.0,36.0,13.0,11.0,30.0,135.0,429.0,36.0,46.0,45.0,53.0,37.0,46.0,120594.0,63848.0,116.0,101.0,107.0
DR76_RS09500,BW25113_RS14610,ECDH10B_RS15135,b2809,756.0,568.0,11.0,9.0,8.0,114.0,35.0,219.0,20.0,24.0,22.0,22.0,72.0,59.0,34193.0,247424.0,35.0,26.0,20.0
DR76_RS09495,BW25113_RS14615,ECDH10B_RS15140,b2810,5234.0,4281.0,34.0,29.0,21.0,29.0,261.0,706.0,344.0,323.0,272.0,267.0,113.0,154.0,106264.0,103216.5,134.0,103.0,100.0
DR76_RS09490,BW25113_RS14620,ECDH10B_RS15145,b2811,1392.0,1133.0,33.0,17.0,19.0,20.0,99.0,264.0,144.0,135.0,108.0,124.0,54.0,71.0,50181.0,62163.0,89.0,66.0,49.0
DR76_RS09320,BW25113_RS14655,ECDH10B_RS15180,b2818,518.0,484.0,55.0,29.0,28.0,57.0,44.0,193.0,54.0,61.0,53.0,44.0,21.0,21.0,150296.5,27824.0,4262.0,5198.0,3194.0
DR76_RS09315,BW25113_RS14660,ECDH10B_RS15185,b2819,873.0,2309.0,64.0,59.0,42.0,15.0,256.0,424.0,212.0,224.0,161.0,188.0,61.0,79.0,191452.0,47663.0,242.0,186.0,135.0
DR76_RS09310,BW25113_RS14665,ECDH10B_RS15190,b2820,3516.0,6619.0,72.0,51.0,53.0,37.0,492.0,785.0,636.0,602.0,539.0,595.0,144.0,210.0,385825.0,105044.0,443.0,452.0,405.0
DR76_RS09305,BW25113_RS14670,ECDH10B_RS15195,b2821,3147.0,4246.0,70.0,51.0,35.0,35.0,399.0,717.0,347.0,321.0,254.0,336.0,85.0,142.0,358346.5,111019.5,336.0,344.0,317.0
DR76_RS09300,BW25113_RS14675,ECDH10B_RS15200,b2822,4089.0,4975.0,70.0,46.0,40.0,44.0,411.0,1144.0,471.0,510.0,405.0,467.0,119.0,210.0,362510.5,101761.5,519.0,370.0,444.0
DR76_RS09295,BW25113_RS14680,ECDH10B_RS15205,b2823,195.0,184.0,4.0,2.0,3.0,5.0,0.0,0.0,12.0,7.0,12.0,4.0,8.0,8.0,34810.5,7318.0,17.0,5.0,9.0
DR76_RS09290,BW25113_RS14685,ECDH10B_RS15210,b2824,197.0,202.0,11.0,6.0,7.0,2.0,3.0,11.0,8.0,14.0,14.0,16.0,5.0,10.0,45808.0,10674.0,0.0,3.0,2.0
DR76_RS09285,BW25113_RS14690,ECDH10B_RS15215,b2825,227.0,224.0,12.0,5.0,5.0,2.0,18.0,27.0,14.0,15.0,16.0,8.0,9.0,11.0,67927.5,19478.5,26.0,13.0,12.0
DR76_RS09280,BW25113_RS14695,ECDH10B_RS15220,b2826,176.0,186.0,22.0,5.0,11.0,0.0,6.0,20.0,9.0,8.0,10.0,5.0,8.0,5.0,42111.0,10209.5,0.0,1.0,0.0
DR76_RS09275,BW25113_RS14700,ECDH10B_RS15225,b2827,3118.0,4919.0,8.0,2.0,1.0,126.0,523.0,1087.0,457.0,421.0,351.0,544.0,93.0,173.0,85099.5,84528.0,368.0,273.0,306.0
DR76_RS09270,BW25113_RS14705,ECDH10B_RS15230,b2828,2119.0,2490.0,9.0,3.0,0.0,119.0,208.0,481.0,524.0,490.0,328.0,650.0,97.0,125.0,77560.5,57450.0,1637.0,1204.0,1610.0
DR76_RS09265,BW25113_RS14710,ECDH10B_RS15235,b2829,9740.0,8787.0,142.0,77.0,92.0,175.0,847.0,2461.0,1751.0,1616.0,1285.0,1536.0,618.0,945.0,226179.5,138946.0,1001.0,978.0,903.0
DR76_RS09260,BW25113_RS14715,ECDH10B_RS15240,b2830,7369.0,6713.0,46.0,36.0,34.0,417.0,614.0,1297.0,718.0,778.0,592.0,548.0,326.0,559.0,69481.5,205946.5,215.0,199.0,224.0
DR76_RS09245,BW25113_RS14730,ECDH10B_RS15255,b2831,1863.0,1409.0,60.0,37.0,39.0,28.0,34.0,117.0,62.0,42.0,40.0,49.0,35.0,42.0,78196.5,21574.0,56.0,41.0,41.0
DR76_RS09240,BW25113_RS14735,ECDH10B_RS15260,b2832,977.0,573.0,112.0,46.0,60.0,25.0,77.0,189.0,180.0,132.0,82.0,209.0,21.0,44.0,84717.5,65738.0,192.0,97.0,195.0
DR76_RS09235,BW25113_RS14740,ECDH10B_RS15265,b2833,3819.0,2864.0,1.0,2.0,1.0,48.0,63.0,319.0,78.0,86.0,83.0,34.0,100.0,86.0,33460.5,21953.5,25.0,12.0,27.0
DR76_RS09230,BW25113_RS14745,ECDH10B_RS15270,b2834,3546.0,6906.0,9.0,19.0,12.0,363.0,592.0,3212.0,754.0,770.0,639.0,514.0,147.0,180.0,94398.5,58713.5,657.0,543.0,873.0
DR76_RS09225,BW25113_RS14750,ECDH10B_RS15275,b2835,602.0,973.0,96.0,34.0,34.0,22.0,89.0,179.0,79.0,108.0,61.0,89.0,66.0,94.0,113179.5,43640.5,49.0,32.0,52.0
DR76_RS09220,BW25113_RS14755,ECDH10B_RS15280,b2836,2235.0,3433.0,88.0,33.0,53.0,15.0,255.0,850.0,323.0,320.0,240.0,309.0,106.0,146.0,238836.5,92901.5,263.0,194.0,264.0
DR76_RS09215,BW25113_RS14760,ECDH10B_RS15285,b2837,2335.0,1343.0,19.0,11.0,9.0,98.0,94.0,449.0,310.0,334.0,212.0,182.0,128.0,214.0,113002.0,53513.0,251.0,259.0,236.0
DR76_RS09210,BW25113_RS14765,ECDH10B_RS15290,b2838,2076.0,1459.0,28.0,9.0,10.0,17.0,196.0,431.0,36.0,28.0,22.0,22.0,23.0,33.0,114203.0,79814.5,702.0,579.0,589.0
DR76_RS09205,BW25113_RS14770,ECDH10B_RS15295,b2839,463.0,614.0,38.0,13.0,25.0,12.0,37.0,182.0,57.0,72.0,39.0,44.0,16.0,33.0,96430.0,24921.5,44.0,30.0,40.0
DR76_RS09200,BW25113_RS14775,ECDH10B_RS15300,b2840,468.0,1128.0,22.0,13.0,11.0,44.0,147.0,481.0,74.0,88.0,69.0,52.0,19.0,34.0,66027.5,21851.5,338.0,308.0,376.0
DR76_RS09195,BW25113_RS14780,ECDH10B_RS15305,b2841,303.0,239.0,19.0,11.0,8.0,4.0,127.0,558.0,56.0,51.0,45.0,36.0,33.0,41.0,173070.0,49080.0,157.0,151.0,137.0
DR76_RS09190,BW25113_RS14785,ECDH10B_RS15310,b2842,327.0,383.0,8.0,5.0,3.0,17.0,36.0,88.0,29.0,37.0,36.0,29.0,7.0,15.0,76919.5,35861.5,43.0,34.0,57.0
DR76_RS09185,BW25113_RS14790,ECDH10B_RS15315,b2843,296.0,223.0,5.0,7.0,2.0,8.0,20.0,102.0,25.0,23.0,13.0,26.0,9.0,10.0,101181.0,29109.0,11.0,14.0,17.0
DR76_RS09180,BW25113_RS14795,ECDH10B_RS15320,b2844,1831.0,1162.0,6.0,7.0,3.0,11.0,198.0,504.0,236.0,210.0,151.0,214.0,135.0,169.0,102340.0,73202.5,420.0,462.0,344.0
DR76_RS09175,BW25113_RS14800,ECDH10B_RS15325,b2845,880.0,592.0,7.0,3.0,0.0,6.0,134.0,209.0,123.0,127.0,60.0,272.0,25.0,45.0,179757.0,115900.0,9.0,12.0,12.0
DR76_RS09165,BW25113_RS14900,ECDH10B_RS15425,b2865,1501.0,1197.0,2.0,1.0,0.0,197.0,154.0,625.0,255.0,253.0,184.0,163.0,131.0,211.0,90847.0,55061.0,72.0,45.0,42.0
DR76_RS09160,BW25113_RS14905,ECDH10B_RS15430,b2866,22908.0,2865.0,57.0,17.0,34.0,10.0,45.0,216.0,285.0,340.0,270.0,177.0,1165.0,1537.0,224164.0,37727.0,19.0,14.0,34.0
DR76_RS09155,BW25113_RS14910,ECDH10B_RS15435,b2867,6692.0,968.0,3.0,1.0,2.0,40.0,17.0,53.0,58.0,80.0,63.0,52.0,273.0,434.0,75113.0,13629.0,10.0,12.0,20.0
DR76_RS09150,BW25113_RS14915,ECDH10B_RS15440,b2868,3131.0,819.0,1.0,0.0,0.0,1.0,0.0,16.0,40.0,34.0,31.0,27.0,126.0,215.0,45139.0,11603.5,0.0,5.0,5.0
DR76_RS09145,BW25113_RS14920,ECDH10B_RS15445,b2869,27116.0,6557.0,10.0,4.0,4.0,30.0,324.0,1031.0,2610.0,2613.0,1954.0,1210.0,830.0,1297.0,232317.5,86973.0,19.0,10.0,20.0
DR76_RS09140,BW25113_RS14925,ECDH10B_RS15450,b2870,145850.0,1730.0,7.0,4.0,5.0,0.0,9.0,4.0,213.0,255.0,226.0,155.0,2329.0,3758.0,151671.5,33545.5,0.0,3.0,5.0
DR76_RS09135,BW25113_RS14930,ECDH10B_RS15455,b2871,93002.0,1256.0,5.0,3.0,2.0,1.0,1.0,10.0,175.0,206.0,155.0,99.0,1994.0,2694.0,119302.0,21127.0,7.0,3.0,2.0
DR76_RS09130,BW25113_RS14935,ECDH10B_RS15460,b2872,131939.0,1588.0,3.0,1.0,2.0,2.0,7.0,43.0,133.0,169.0,157.0,102.0,1120.0,1806.0,137156.0,26063.0,49.0,29.0,32.0
DR76_RS09125,BW25113_RS14940,ECDH10B_RS15465,b2873,32279.0,304.0,5.0,3.0,1.0,9.0,3.0,21.0,55.0,61.0,42.0,29.0,581.0,851.0,137089.0,17742.0,10.0,12.0,13.0
DR76_RS09120,BW25113_RS14945,ECDH10B_RS15470,b2874,42540.0,796.0,4.0,1.0,0.0,5.0,34.0,95.0,64.0,51.0,54.0,34.0,239.0,455.0,131986.0,24704.0,20.0,11.0,14.0
DR76_RS09115,BW25113_RS14950,ECDH10B_RS15475,b2875,42393.0,2072.0,6.0,3.0,2.0,2.0,88.0,584.0,1476.0,1442.0,1143.0,717.0,1058.0,1564.0,167192.5,68047.5,60.0,43.0,51.0
DR76_RS09105,BW25113_RS14960,ECDH10B_RS15485,b2877,1879.0,848.0,0.0,1.0,3.0,44.0,51.0,376.0,353.0,349.0,233.0,148.0,84.0,134.0,86539.5,28640.0,7.0,2.0,6.0
DR76_RS09100,BW25113_RS14965,ECDH10B_RS15490,b2878,185614.0,3230.0,18.0,12.0,6.0,2.0,15.0,71.0,1107.0,1197.0,952.0,681.0,3403.0,4964.0,341124.5,57442.0,16.0,11.0,8.0
DR76_RS09095,BW25113_RS14970,ECDH10B_RS15495,b2879,55134.0,878.0,2.0,0.0,1.0,1.0,7.0,13.0,214.0,240.0,185.0,163.0,1188.0,1746.0,129331.0,18709.5,5.0,4.0,2.0
DR76_RS09090,BW25113_RS14975,ECDH10B_RS15500,b2880,43013.0,894.0,3.0,1.0,0.0,4.0,5.0,7.0,129.0,110.0,125.0,89.0,615.0,921.0,70319.0,12128.5,18.0,11.0,14.0
DR76_RS09085,BW25113_RS14980,ECDH10B_RS15505,b2881,141914.0,3731.0,7.0,2.0,5.0,12.0,37.0,128.0,264.0,356.0,264.0,271.0,1594.0,2827.0,276530.0,46552.0,59.0,48.0,52.0
DR76_RS09080,BW25113_RS14985,ECDH10B_RS15510,b2882,14043.0,249.0,8.0,2.0,1.0,4.0,9.0,9.0,19.0,16.0,12.0,20.0,56.0,136.0,194187.5,33658.0,5.0,9.0,4.0
DR76_RS09075,BW25113_RS14990,ECDH10B_RS15515,b2883,14570.0,556.0,4.0,4.0,2.0,23.0,11.0,51.0,54.0,39.0,40.0,30.0,45.0,127.0,183650.0,25920.5,130.0,88.0,77.0
DR76_RS09060,BW25113_RS15005,ECDH10B_RS15530,b2887,12550.0,317.0,11.0,2.0,2.0,0.0,19.0,43.0,39.0,50.0,42.0,27.0,498.0,672.0,192785.0,35936.5,25.0,33.0,23.0
DR76_RS09050,BW25113_RS15015,ECDH10B_RS15540,b2888,16163.0,112.0,6.0,1.0,1.0,0.0,1.0,6.0,63.0,49.0,38.0,32.0,180.0,263.0,195692.0,29368.0,0.0,4.0,2.0
DR76_RS09040,BW25113_RS15025,ECDH10B_RS15550,b2889,1482.0,221.0,1.0,0.0,0.0,234.0,17.0,158.0,92.0,83.0,56.0,58.0,37.0,44.0,57494.5,20538.0,26.0,33.0,38.0
DR76_RS09035,BW25113_RS15030,ECDH10B_RS15555,b2890,10320.0,20694.0,6.0,5.0,4.0,180.0,3864.0,9935.0,1318.0,1466.0,1176.0,2400.0,280.0,529.0,170732.5,379472.0,3191.0,2813.0,2675.0
DR76_RS09025,BW25113_RS15040,ECDH10B_RS15565,b2892,3741.0,4805.0,438.0,233.0,274.0,30.0,679.0,1282.0,742.0,700.0,609.0,809.0,149.0,184.0,161609.0,117781.5,464.0,475.0,425.0
DR76_RS09020,BW25113_RS15045,ECDH10B_RS15570,b2893,2543.0,3479.0,41.0,19.0,18.0,155.0,231.0,751.0,356.0,354.0,278.0,385.0,81.0,146.0,91420.0,143255.0,264.0,202.0,228.0
DR76_RS09015,BW25113_RS15050,ECDH10B_RS15575,b2894,2153.0,2160.0,43.0,22.0,18.0,85.0,245.0,650.0,369.0,303.0,275.0,290.0,77.0,115.0,97130.0,166910.0,144.0,150.0,136.0
DR76_RS09010,BW25113_RS15055,ECDH10B_RS15580,b2895,3707.0,3514.0,50.0,24.0,33.0,50.0,456.0,1461.0,385.0,312.0,261.0,343.0,106.0,181.0,73116.5,61822.5,279.0,346.0,292.0
DR76_RS09005,BW25113_RS15060,ECDH10B_RS15585,b2896,2891.0,3089.0,21.0,15.0,14.0,50.0,286.0,792.0,327.0,278.0,225.0,252.0,111.0,172.0,44081.5,70165.5,142.0,97.0,98.0
DR76_RS08995,BW25113_RS15070,ECDH10B_RS15595,b2898,5000.0,4994.0,48.0,23.0,22.0,180.0,1174.0,3919.0,1527.0,1591.0,1331.0,1251.0,276.0,332.0,97157.5,98083.5,2864.0,2135.0,2653.0
DR76_RS08985,BW25113_RS15080,ECDH10B_RS15605,b2900,660.0,851.0,37.0,24.0,23.0,46.0,60.0,376.0,93.0,109.0,68.0,79.0,25.0,27.0,45638.5,44659.5,251.0,137.0,169.0
DR76_RS08975,BW25113_RS15095,ECDH10B_RS15620,b2903,27650.0,68302.0,118.0,50.0,65.0,113.0,2015.0,4770.0,3517.0,4086.0,3037.0,2962.0,1904.0,2761.0,266242.0,189932.0,4535.0,4010.0,3886.0
DR76_RS08970,BW25113_RS15100,ECDH10B_RS15625,b2904,10861.0,32554.0,9.0,7.0,4.0,43.0,892.0,2499.0,1797.0,2130.0,1583.0,1318.0,540.0,769.0,45115.5,122776.5,1284.0,1198.0,1016.0
DR76_RS08955,BW25113_RS15115,ECDH10B_RS15640,b2907,4027.0,4605.0,26.0,11.0,10.0,32.0,486.0,1300.0,1143.0,1154.0,941.0,952.0,398.0,551.0,112657.0,64498.0,687.0,496.0,594.0
DR76_RS08950,BW25113_RS15120,ECDH10B_RS15645,b2908,10848.0,14394.0,80.0,36.0,40.0,431.0,1091.0,3863.0,2033.0,2174.0,1652.0,1532.0,585.0,927.0,131665.5,150818.0,1035.0,749.0,905.0
DR76_RS08945,BW25113_RS15125,ECDH10B_RS15650,b2909,5824.0,6628.0,34.0,31.0,28.0,600.0,550.0,1642.0,900.0,920.0,748.0,806.0,294.0,387.0,67510.0,121128.0,1790.0,856.0,1452.0
DR76_RS08940,BW25113_RS15130,ECDH10B_RS15655,b2910,15354.0,13385.0,49.0,24.0,37.0,300.0,263.0,910.0,814.0,676.0,570.0,517.0,666.0,702.0,48653.5,76697.0,1528.0,1439.0,1630.0
DR76_RS08930,BW25113_RS15140,ECDH10B_RS15665,b2913,1409.0,1503.0,734.0,756.0,401.0,1905.0,1804.0,5658.0,308.0,314.0,220.0,262.0,226.0,297.0,136183.5,70679.5,18947.0,18179.0,18377.0
DR76_RS08925,BW25113_RS15145,ECDH10B_RS15670,b2914,3226.0,10092.0,287.0,147.0,156.0,835.0,814.0,3209.0,1070.0,1136.0,941.0,821.0,124.0,203.0,71686.5,54076.0,3236.0,3287.0,2867.0
DR76_RS08915,BW25113_RS15155,ECDH10B_RS15680,b2916,2037.0,2110.0,677.0,359.0,332.0,200.0,338.0,1398.0,275.0,282.0,263.0,159.0,72.0,102.0,105528.5,42850.5,191.0,199.0,219.0
DR76_RS08905,BW25113_RS15180,ECDH10B_RS15705,b2921,1389.0,465.0,2.0,0.0,0.0,5.0,9.0,64.0,29.0,36.0,24.0,22.0,7.0,12.0,141407.5,63801.5,31.0,13.0,24.0
DR76_RS08900,BW25113_RS15185,ECDH10B_RS15710,b2922,9498.0,5666.0,2.0,2.0,2.0,776.0,347.0,1405.0,509.0,503.0,405.0,344.0,144.0,211.0,81362.5,79094.5,246.0,131.0,239.0
DR76_RS08895,BW25113_RS15190,ECDH10B_RS15715,b2923,2957.0,365.0,5.0,2.0,1.0,27.0,182.0,444.0,93.0,86.0,71.0,47.0,54.0,68.0,73278.0,60444.0,100.0,60.0,81.0
DR76_RS08890,BW25113_RS15195,ECDH10B_RS15720,b2924,1470.0,1494.0,63.0,39.0,43.0,4484.0,305.0,1379.0,408.0,418.0,357.0,607.0,78.0,151.0,104760.5,50109.5,1621.0,858.0,1665.0
DR76_RS08880,BW25113_RS15205,ECDH10B_RS15730,b2926,22439.0,53234.0,1149.0,633.0,721.0,776.0,10590.0,50044.0,6131.0,6565.0,4721.0,5771.0,1001.0,1740.0,147832.5,892927.5,12521.0,12256.0,10408.0
DR76_RS08875,BW25113_RS15210,ECDH10B_RS15735,b2927,6645.0,7693.0,1636.0,888.0,1046.0,241.0,1893.0,5883.0,1436.0,1161.0,888.0,1002.0,378.0,538.0,103832.5,204669.5,2572.0,2807.0,2539.0
DR76_RS08840,BW25113_RS15220,ECDH10B_RS15745,b2929,791.0,757.0,194.0,71.0,88.0,72.0,28.0,88.0,112.0,102.0,90.0,88.0,39.0,75.0,78864.5,33450.5,44.0,35.0,50.0
DR76_RS08830,BW25113_RS15230,ECDH10B_RS15755,b4465,46.0,105.0,26.0,21.0,15.0,3.0,11.0,20.0,4.0,3.0,5.0,6.0,3.0,2.0,147089.5,24171.5,3.0,9.0,3.0
DR76_RS08805,BW25113_RS15250,ECDH10B_RS15785,b2936,4591.0,2954.0,173.0,66.0,61.0,23.0,392.0,1456.0,610.0,684.0,572.0,328.0,190.0,277.0,96301.5,64624.5,135.0,136.0,133.0
DR76_RS08800,BW25113_RS15255,ECDH10B_RS15790,b2937,4032.0,7391.0,172.0,91.0,102.0,61.0,1104.0,3469.0,659.0,672.0,552.0,708.0,139.0,222.0,88753.0,109040.5,2017.0,1782.0,1972.0
DR76_RS08785,BW25113_RS15265,ECDH10B_RS15800,b2939,310.0,261.0,5.0,4.0,5.0,417.0,127.0,413.0,64.0,63.0,32.0,130.0,5.0,16.0,21566.5,47491.5,25.0,15.0,32.0
DR76_RS08770,BW25113_RS15280,ECDH10B_RS15815,b2942,2121.0,3373.0,140.0,62.0,66.0,143.0,955.0,3806.0,374.0,345.0,282.0,951.0,242.0,439.0,122824.5,99546.5,13299.0,10560.0,12059.0
DR76_RS08760,BW25113_RS15290,ECDH10B_RS15825,b2944,183.0,221.0,24.0,26.0,11.0,17.0,29.0,59.0,23.0,19.0,16.0,17.0,2.0,10.0,51743.5,30719.5,5.0,5.0,9.0
DR76_RS08750,BW25113_RS15300,ECDH10B_RS15835,b2946,1550.0,1603.0,28.0,5.0,2.0,189.0,190.0,457.0,219.0,185.0,148.0,162.0,68.0,89.0,77146.0,61127.5,641.0,483.0,534.0
DR76_RS08745,BW25113_RS15305,ECDH10B_RS15840,b2947,5015.0,6374.0,5.0,1.0,0.0,454.0,405.0,1736.0,593.0,590.0,435.0,497.0,179.0,260.0,127421.0,93948.5,572.0,445.0,485.0
DR76_RS08740,BW25113_RS15310,ECDH10B_RS15845,b2948,3446.0,3077.0,3.0,6.0,3.0,734.0,255.0,772.0,321.0,281.0,203.0,339.0,105.0,140.0,82646.5,76577.0,463.0,374.0,417.0
DR76_RS08725,BW25113_RS15325,ECDH10B_RS15860,b2951,1275.0,1306.0,88.0,43.0,40.0,59.0,147.0,415.0,195.0,190.0,126.0,209.0,38.0,54.0,79094.5,33708.5,688.0,642.0,667.0
DR76_RS08720,BW25113_RS15330,ECDH10B_RS15865,b2952,1287.0,1339.0,14.0,6.0,3.0,130.0,95.0,209.0,140.0,125.0,96.0,173.0,24.0,50.0,68275.5,36703.0,183.0,209.0,152.0
DR76_RS08715,BW25113_RS15335,ECDH10B_RS15870,b2953,271.0,230.0,2.0,0.0,0.0,120.0,5.0,4.0,49.0,58.0,46.0,78.0,11.0,14.0,34585.0,16684.5,37.0,35.0,17.0
DR76_RS08710,BW25113_RS15340,ECDH10B_RS15875,b2954,883.0,1468.0,0.0,3.0,2.0,69.0,107.0,287.0,175.0,167.0,116.0,261.0,32.0,37.0,66710.0,28933.5,362.0,326.0,293.0
DR76_RS08695,BW25113_RS15355,ECDH10B_RS15890,b2957,106327.0,257790.0,14.0,9.0,8.0,13.0,265.0,7486.0,24616.0,29235.0,23280.0,14613.0,3068.0,4004.0,131043.5,1094948.0,28.0,6.0,17.0
DR76_RS08690,BW25113_RS15360,ECDH10B_RS15895,b2958,1570.0,2301.0,1.0,2.0,1.0,22.0,296.0,704.0,74.0,68.0,41.0,71.0,25.0,78.0,101779.5,86849.5,153.0,89.0,128.0
DR76_RS08675,BW25113_RS15375,ECDH10B_RS15910,b2960,1322.0,1824.0,10.0,7.0,4.0,46.0,264.0,536.0,201.0,199.0,133.0,304.0,70.0,84.0,83896.0,245581.0,1668.0,1409.0,1519.0
DR76_RS08670,BW25113_RS15380,ECDH10B_RS15915,b2961,1359.0,1516.0,148.0,77.0,73.0,156.0,263.0,670.0,235.0,201.0,153.0,328.0,42.0,68.0,106086.0,106480.0,305.0,225.0,271.0
DR76_RS08665,BW25113_RS15385,ECDH10B_RS15920,b2962,719.0,1083.0,60.0,28.0,25.0,656.0,106.0,444.0,91.0,103.0,82.0,90.0,12.0,26.0,44545.5,140802.5,156.0,142.0,132.0
DR76_RS08660,BW25113_RS15390,ECDH10B_RS15925,b2963,908.0,1025.0,22.0,14.0,19.0,37.0,205.0,488.0,97.0,98.0,78.0,141.0,21.0,46.0,120930.5,68314.0,149.0,163.0,194.0
DR76_RS08650,BW25113_RS15400,ECDH10B_RS15980,b2965,1785.0,1268.0,26.0,20.0,13.0,20.0,366.0,1069.0,164.0,154.0,132.0,263.0,47.0,87.0,239426.5,96332.0,1233.0,1097.0,1257.0
DR76_RS08645,BW25113_RS15405,ECDH10B_RS15975,b2966,2339.0,1322.0,18.0,3.0,12.0,21.0,92.0,590.0,305.0,335.0,292.0,150.0,28.0,50.0,87132.5,18865.5,8.0,8.0,6.0
DR76_RS07930,BW25113_RS15455,ECDH10B_RS16010,b2976,2181.0,4729.0,16.0,2.0,2.0,35.0,168.0,553.0,423.0,459.0,383.0,331.0,1996.0,2866.0,252921.5,63769.0,457.0,332.0,524.0
DR76_RS07925,BW25113_RS15460,ECDH10B_RS16015,b2977,460.0,828.0,10.0,9.0,4.0,35.0,7.0,44.0,95.0,76.0,65.0,72.0,372.0,688.0,46569.5,29763.0,121.0,98.0,136.0
DR76_RS07920,BW25113_RS15465,ECDH10B_RS16020,b4467,661.0,608.0,18.0,10.0,8.0,19.0,43.0,149.0,100.0,87.0,78.0,57.0,629.0,1031.0,137094.5,21554.5,88.0,88.0,97.0
DR76_RS07915,BW25113_RS15470,ECDH10B_RS16025,b4468,298.0,285.0,28.0,11.0,16.0,2.0,2.0,18.0,5.0,5.0,2.0,7.0,729.0,1080.0,100869.5,11286.0,9.0,6.0,13.0
DR76_RS07910,BW25113_RS15475,ECDH10B_RS16030,b2979,766.0,1357.0,9.0,5.0,2.0,16.0,19.0,75.0,5.0,5.0,4.0,3.0,1434.0,2069.0,158379.0,18849.5,40.0,21.0,36.0
DR76_RS07905,BW25113_RS15480,ECDH10B_RS16035,b2980,1622.0,1011.0,3.0,0.0,0.0,54.0,74.0,274.0,67.0,86.0,65.0,83.0,38.0,64.0,92409.5,24459.5,55.0,36.0,44.0
DR76_RS07850,BW25113_RS15500,ECDH10B_RS16055,b2984,19.0,75.0,0.0,0.0,0.0,1.0,2.0,4.0,3.0,3.0,4.0,0.0,3.0,2.0,83307.0,12808.5,0.0,0.0,3.0
DR76_RS07845,BW25113_RS15505,ECDH10B_RS16060,b2985,33.0,44.0,10.0,1.0,5.0,1.0,3.0,14.0,4.0,0.0,0.0,3.0,1.0,0.0,89282.5,11891.5,4.0,1.0,2.0
DR76_RS07840,BW25113_RS15510,ECDH10B_RS16065,b2986,55.0,47.0,1.0,1.0,0.0,0.0,3.0,7.0,2.0,1.0,1.0,2.0,1.0,0.0,101939.5,13270.5,2.0,1.0,0.0
DR76_RS07830,BW25113_RS15520,ECDH10B_RS16075,b2988,3689.0,5270.0,6.0,1.0,3.0,219.0,616.0,2310.0,554.0,554.0,447.0,443.0,131.0,205.0,200725.0,121045.0,670.0,524.0,660.0
DR76_RS07825,BW25113_RS15525,ECDH10B_RS16080,b2989,2526.0,5349.0,85.0,49.0,44.0,269.0,286.0,912.0,432.0,436.0,397.0,268.0,79.0,131.0,85033.5,38880.5,384.0,275.0,393.0
DR76_RS07820,BW25113_RS15530,ECDH10B_RS16085,b2990,1759.0,3064.0,38.0,16.0,19.0,24.0,9.0,55.0,74.0,70.0,63.0,55.0,55.0,58.0,25980.5,26869.0,11.0,9.0,11.0
DR76_RS07815,BW25113_RS15535,ECDH10B_RS16090,b2991,1307.0,2097.0,38.0,15.0,21.0,7.0,5.0,18.0,118.0,104.0,101.0,97.0,54.0,79.0,31291.0,56121.0,14.0,4.0,11.0
DR76_RS07810,BW25113_RS15540,ECDH10B_RS16095,b2992,3775.0,8553.0,40.0,13.0,10.0,9.0,9.0,64.0,429.0,348.0,264.0,285.0,147.0,216.0,50848.0,68837.5,49.0,57.0,62.0
DR76_RS07805,BW25113_RS15545,ECDH10B_RS16100,b2993,4509.0,9756.0,47.0,21.0,22.0,3.0,22.0,88.0,850.0,880.0,646.0,618.0,236.0,321.0,50131.5,145041.0,29.0,19.0,26.0
DR76_RS07800,BW25113_RS15550,ECDH10B_RS16105,b2994,21377.0,44099.0,100.0,51.0,48.0,7.0,147.0,746.0,2255.0,2170.0,1722.0,1823.0,792.0,1257.0,197603.0,426828.0,129.0,120.0,96.0
DR76_RS07795,BW25113_RS15555,ECDH10B_RS16110,b2995,13187.0,21712.0,51.0,24.0,26.0,2.0,66.0,598.0,2273.0,2327.0,1915.0,1350.0,413.0,527.0,119314.5,184343.0,36.0,60.0,46.0
