locus_tag,gene_id,gbk_start,gbk_end,gbk_midpoint,gbk_gene_id,gbk_locus_tag,gbk_strand,norm_exp,block,taxa,start,end,rev_comp,inversion,strain,gbk_old_locus_tag
b1233,ychJ,1288674,1289132,1288903,ychJ,,1,91.8393577620943,Block327,U00096000,1287758,1293435,0,1,K12MG,
b1234,rssA,1289245,1290150,1289697,rssA,,0,192.948011236074,Block327,U00096000,1287758,1293435,0,1,K12MG,
b1235,rssB,1290242,1291255,1290748,rssB,,0,143.020096560542,Block327,U00096000,1287758,1293435,0,1,K12MG,
b1236,galU,1291457,1292365,1291911,galU,,0,242.919545540809,Block327,U00096000,1287758,1293435,0,1,K12MG,
b1237,hns,1292509,1292922,1292715,hns,,1,2008.88781476788,Block327,U00096000,1287758,1293435,0,1,K12MG,
b1241,adhE,1295446,1298121,1296783,adhE,,1,2268.64201667995,Block329,U00096000,1295412,1299497,0,1,K12MG,
b1242,ychE,1298598,1299245,1298921,ychE,,0,31.0067724116163,Block329,U00096000,1295412,1299497,0,1,K12MG,
b1243,oppA,1301182,1302813,1301997,oppA,,0,2714.51509214495,Block331,U00096000,1301058,1309803,0,1,K12MG,
b1244,oppB,1302899,1303819,1303359,oppB,,0,292.757507566244,Block331,U00096000,1301058,1309803,0,1,K12MG,
b1245,oppC,1303834,1304742,1304288,oppC,,0,416.27776536378195,Block331,U00096000,1301058,1309803,0,1,K12MG,
b1246,oppD,1304754,1305767,1305260,oppD,,0,641.7990771155,Block331,U00096000,1301058,1309803,0,1,K12MG,
b1247,oppF,1305764,1306768,1306266,oppF,,0,445.094334757674,Block331,U00096000,1301058,1309803,0,1,K12MG,
b1248,yciU,1306821,1307150,1306985,yciU,,1,44.900520115441,Block331,U00096000,1301058,1309803,0,1,K12MG,
b1251,yciI,1310569,1310865,1310717,yciI,,1,47.7809200973156,Block332,U00096000,1310563,1311404,0,1,K12MG,
b1253,yciA,1311848,1312246,1312047,yciA,,1,31.2889720315752,Block333,U00096000,1311408,1315718,0,1,K12MG,
b1254,yciB,1312351,1312890,1312620,yciB,,1,51.8907175121605,Block333,U00096000,1311408,1315718,0,1,K12MG,
b1255,yciC,1312920,1313663,1313291,yciC,,1,78.40036895594349,Block333,U00096000,1311408,1315718,0,1,K12MG,
b1256,ompW,1314020,1314658,1314339,ompW,,0,202.291990009723,Block333,U00096000,1311408,1315718,0,1,K12MG,
b1257,yciE,1314718,1315224,1314971,yciE,,1,56.7897544879982,Block333,U00096000,1311408,1315718,0,1,K12MG,
b1260,trpA,1316416,1317222,1316819,trpA,,1,59.392506450561896,Block334,U00096000,1316060,1326712,0,1,K12MG,
b1261,trpB,1317222,1318415,1317818,trpB,,1,163.163703153653,Block334,U00096000,1316060,1326712,0,1,K12MG,
b1264,trpE,1321384,1322946,1322165,trpE,,1,100.290813487982,Block334,U00096000,1316060,1326712,0,1,K12MG,
b1265,trpL,1323038,1323082,1323060,trpL,,1,3.45350260510506,Block334,U00096000,1316060,1326712,0,1,K12MG,
b1266,yciV,1323220,1324101,1323660,yciV,,0,97.81068350334392,Block334,U00096000,1316060,1326712,0,1,K12MG,
b1267,yciO,1324098,1324718,1324408,yciO,,0,145.60821864736099,Block334,U00096000,1316060,1326712,0,1,K12MG,
b1268,yciQ,1324746,1326641,1325693,yciQ,,0,52.042261075884,Block334,U00096000,1316060,1326712,0,1,K12MG,
b1269,rluB,1326852,1327727,1327289,rluB,,0,127.68143792632401,Block335,U00096000,1326732,1335669,0,1,K12MG,
b1271,yciK,1328354,1329112,1328733,yciK,,1,54.7847806097877,Block335,U00096000,1326732,1335669,0,1,K12MG,
b1272,sohB,1329332,1330381,1329856,sohB,,0,188.661038435462,Block335,U00096000,1326732,1335669,0,1,K12MG,
b1273,yciN,1330417,1330668,1330542,yciN,,1,58.5352414153374,Block335,U00096000,1326732,1335669,0,1,K12MG,
b1274,topA,1331048,1333645,1332346,topA,,0,552.789176970943,Block335,U00096000,1326732,1335669,0,1,K12MG,
b1275,cysB,1333855,1334829,1334342,cysB,,0,164.731766792688,Block335,U00096000,1326732,1335669,0,1,K12MG,
b1276,acnA,1335831,1338506,1337168,acnA,,0,295.86044120053396,Block336,U00096000,1335708,1341730,0,1,K12MG,
b1277,ribA,1338570,1339160,1338865,ribA,,1,131.62889621585302,Block336,U00096000,1335708,1341730,0,1,K12MG,
b1278,pgpB,1339330,1340094,1339712,pgpB,,0,76.603313611883,Block336,U00096000,1335708,1341730,0,1,K12MG,
b1279,yciS,1340243,1340551,1340397,yciS,,0,70.080602969765,Block336,U00096000,1335708,1341730,0,1,K12MG,
b1280,yciM,1340558,1341727,1341142,yciM,,0,103.512454627227,Block336,U00096000,1335708,1341730,0,1,K12MG,
b1281,pyrF,1341921,1342658,1342289,pyrF,,0,76.30459442394091,Block337,U00096000,1341733,1344374,0,1,K12MG,
b1282,yciH,1342658,1342984,1342821,yciH,,0,29.4789135480935,Block337,U00096000,1341733,1344374,0,1,K12MG,
b1283,osmB,1343110,1343328,1343219,osmB,,1,15.3349040438349,Block337,U00096000,1341733,1344374,0,1,K12MG,
b1284,yciT,1343597,1344346,1343971,yciT,,1,93.03565951282506,Block337,U00096000,1341733,1344374,0,1,K12MG,
b1285,gmr,1344757,1346742,1345749,gmr,,1,64.9191978043768,Block338,U00096000,1344380,1346825,0,1,K12MG,
b1286,rnb,1346978,1348912,1347945,rnb,,1,258.74913947843703,Block339,U00096000,1346833,1350231,0,1,K12MG,
b1287,yciW,1348980,1350107,1349543,yciW,,1,90.70908013574561,Block339,U00096000,1346833,1350231,0,1,K12MG,
b1288,fabI,1350251,1351039,1350645,fabI,,1,627.321113449672,Block340,U00096000,1350234,1351146,0,1,K12MG,
b1291,sapD,1352636,1353628,1353132,sapD,,1,64.1412303108434,Block342,U00096000,1351837,1357904,0,1,K12MG,
b1292,sapC,1353628,1354518,1354073,sapC,,1,41.3304957489939,Block342,U00096000,1351837,1357904,0,1,K12MG,
b1293,sapB,1354505,1355470,1354987,sapB,,1,42.4775852424462,Block342,U00096000,1351837,1357904,0,1,K12MG,
b1294,sapA,1355467,1357110,1356288,sapA,,1,94.14824638649229,Block342,U00096000,1351837,1357904,0,1,K12MG,
b1295,ymjA,1357423,1357668,1357545,ymjA,,1,14.9651046080183,Block342,U00096000,1351837,1357904,0,1,K12MG,
b1303,pspF,1366935,1367912,1367423,pspF,,1,26.2672143789205,Block346,U00096000,1366844,1370008,0,1,K12MG,
b1304,pspA,1368079,1368747,1368413,pspA,,0,120.539582696745,Block346,U00096000,1366844,1370008,0,1,K12MG,
b1305,pspB,1368801,1369025,1368913,pspB,,0,14.8570630292392,Block346,U00096000,1366844,1370008,0,1,K12MG,
b1306,pspC,1369025,1369384,1369204,pspC,,0,17.4894944278281,Block346,U00096000,1366844,1370008,0,1,K12MG,
b1307,pspD,1369393,1369614,1369503,pspD,,0,7.37960369710956,Block346,U00096000,1366844,1370008,0,1,K12MG,
b1308,pspE,1369689,1370003,1369846,pspE,,0,189.95834991316798,Block346,U00096000,1366844,1370008,0,1,K12MG,
b1309,ycjM,1370216,1371895,1371055,ycjM,,0,7.22942926622268,Block347,U00096000,1370039,1381778,0,1,K12MG,
b1310,ycjN,1371909,1373201,1372555,ycjN,,0,3.7975922072141097,Block347,U00096000,1370039,1381778,0,1,K12MG,
b1311,ycjO,1373222,1374103,1373662,ycjO,,0,3.33342401253594,Block347,U00096000,1370039,1381778,0,1,K12MG,
b1312,ycjP,1374090,1374932,1374511,ycjP,,0,2.0097026807992,Block347,U00096000,1370039,1381778,0,1,K12MG,
b1313,ycjQ,1374963,1376015,1375489,ycjQ,,0,4.00729080416838,Block347,U00096000,1370039,1381778,0,1,K12MG,
b1314,ycjR,1376034,1376822,1376428,ycjR,,0,2.97611821358895,Block347,U00096000,1370039,1381778,0,1,K12MG,
b1315,ycjS,1376832,1377887,1377359,ycjS,,0,5.84633835147416,Block347,U00096000,1370039,1381778,0,1,K12MG,
b1316,ycjT,1377884,1380151,1379017,ycjT,,0,10.977863308734904,Block347,U00096000,1370039,1381778,0,1,K12MG,
b1321,ycjX,1384117,1385514,1384815,ycjX,,0,57.2803313549381,Block349,U00096000,1383027,1390717,0,1,K12MG,
b1322,ycjF,1385511,1386572,1386041,ycjF,,0,56.7476267704016,Block349,U00096000,1383027,1390717,0,1,K12MG,
b1323,tyrR,1386720,1388261,1387490,tyrR,,0,285.76868833561,Block349,U00096000,1383027,1390717,0,1,K12MG,
b1324,tpx,1388305,1388811,1388558,tpx,,1,794.063847830078,Block349,U00096000,1383027,1390717,0,1,K12MG,
b1325,ycjG,1388930,1389895,1389412,ycjG,,0,97.65880025741819,Block349,U00096000,1383027,1390717,0,1,K12MG,
b1326,mpaA,1389870,1390598,1390234,mpaA,,1,96.33761645894822,Block349,U00096000,1383027,1390717,0,1,K12MG,
b1327,ycjY,1390933,1391853,1391393,ycjY,,1,10.7700941041379,Block350,U00096000,1390723,1396042,0,1,K12MG,
b1329,mppA,1393227,1394840,1394033,mppA,,0,159.28460123310498,Block350,U00096000,1390723,1396042,0,1,K12MG,
b1330,ynaI,1394891,1395922,1395406,ynaI,,1,34.2405373462339,Block350,U00096000,1390723,1396042,0,1,K12MG,
b1332,ynaJ,1397365,1397622,1397493,ynaJ,,0,102.207032007628,Block351,U00096000,1397304,1400335,0,1,K12MG,
b1333,uspE,1397672,1398622,1398147,uspE,,1,1056.66394733672,Block351,U00096000,1397304,1400335,0,1,K12MG,
b1334,fnr,1398774,1399526,1399150,fnr,,1,327.533468671592,Block351,U00096000,1397304,1400335,0,1,K12MG,
b1335,ogt,1399721,1400236,1399978,ogt,,1,21.5916566217433,Block351,U00096000,1397304,1400335,0,1,K12MG,
b1340,smrA,1405979,1406542,1406260,smrA,,0,25.095047062135,Block353,U00096000,1405976,1412217,0,1,K12MG,
b1341,ydaM,1406563,1407795,1407179,ydaM,,1,54.4743409014938,Block353,U00096000,1405976,1412217,0,1,K12MG,
b1342,ydaN,1408050,1409033,1408541,ydaN,,0,73.230587956782,Block353,U00096000,1405976,1412217,0,1,K12MG,
b1343,dbpA,1409511,1410884,1410197,dbpA,,0,46.86058941171501,Block353,U00096000,1405976,1412217,0,1,K12MG,
b1344,ttcA,1411013,1411948,1411480,ttcA,,1,95.0180972905435,Block353,U00096000,1405976,1412217,0,1,K12MG,
b1374,pinR,1433084,1433674,1433379,pinR,,1,4.86058614334616,Block383,U00096000,1432896,1434071,0,0,K12MG,
b1376,uspF,1435185,1435619,1435402,uspF,,1,197.428577429422,Block386,U00096000,1435112,1446244,0,1,K12MG,
b1377,ompN,1435760,1436893,1436326,ompN,,1,0.8542438738603709,Block386,U00096000,1435112,1446244,0,1,K12MG,
b1379,hslJ,1441321,1441743,1441532,hslJ,,1,66.0294885247303,Block386,U00096000,1435112,1446244,0,1,K12MG,
b1380,ldhA,1441854,1442843,1442348,ldhA,,1,110.211452964189,Block386,U00096000,1435112,1446244,0,1,K12MG,
b1381,ydbH,1443051,1445690,1444370,ydbH,,0,97.3273691393157,Block386,U00096000,1435112,1446244,0,1,K12MG,
b1382,ynbE,1445687,1445872,1445779,ynbE,,0,5.82594381123431,Block386,U00096000,1435112,1446244,0,1,K12MG,
b1383,ydbL,1445880,1446206,1446043,ydbL,,0,17.3442669868641,Block386,U00096000,1435112,1446244,0,1,K12MG,
b1406,ydbC,1474221,1475081,1474651,ydbC,,0,84.4227852092818,Block393,U00096000,1474172,1475115,0,1,K12MG,
b1408,ynbA,1477621,1478226,1477923,ynbA,,0,0.133053658903037,Block395,U00096000,1477619,1487032,0,1,K12MG,
b1409,ynbB,1478226,1479122,1478674,ynbB,,0,0.0681820165295026,Block395,U00096000,1477619,1487032,0,1,K12MG,
b1410,ynbC,1479138,1480895,1480016,ynbC,,0,9.78758145504323,Block395,U00096000,1477619,1487032,0,1,K12MG,
b1411,ynbD,1480909,1482201,1481555,ynbD,,0,16.073240503454098,Block395,U00096000,1477619,1487032,0,1,K12MG,
b1412,azoR,1482255,1482860,1482557,azoR,,1,33.3470721023351,Block395,U00096000,1477619,1487032,0,1,K12MG,
b1413,hrpA,1483061,1486963,1485012,hrpA,,0,358.90908345222397,Block395,U00096000,1477619,1487032,0,1,K12MG,
b1414,ydcF,1487235,1488035,1487635,ydcF,,0,29.9190995789449,Block396,U00096000,1487056,1489969,0,1,K12MG,
b1415,aldA,1488232,1489671,1488951,aldA,,0,234.912420087798,Block396,U00096000,1487056,1489969,0,1,K12MG,
b1418,cybB,1490902,1491432,1491167,cybB,,0,105.220200096732,Block397,U00096000,1489982,1492004,0,1,K12MG,
b1419,ydcA,1491677,1491850,1491763,ydcA,,0,25.7951666495207,Block397,U00096000,1489982,1492004,0,1,K12MG,
b1422,ydcI,1494148,1495071,1494609,ydcI,,1,108.57609707794701,Block399,U00096000,1493674,1502273,0,1,K12MG,
b1423,ydcJ,1495288,1496631,1495959,ydcJ,,0,81.55311105390359,Block399,U00096000,1493674,1502273,0,1,K12MG,
b1426,ydcH,1498651,1498875,1498763,ydcH,,0,93.8673837504253,Block399,U00096000,1493674,1502273,0,1,K12MG,
b1427,rimL,1498938,1499477,1499207,rimL,,0,58.236122981453505,Block399,U00096000,1493674,1502273,0,1,K12MG,
b1428,ydcK,1499469,1500449,1499959,ydcK,,1,30.7005551892232,Block399,U00096000,1493674,1502273,0,1,K12MG,
b1429,tehA,1500573,1501565,1501069,tehA,,0,48.9068825899504,Block399,U00096000,1493674,1502273,0,1,K12MG,
b1430,tehB,1501562,1502155,1501858,tehB,,0,52.1015836999321,Block399,U00096000,1493674,1502273,0,1,K12MG,
b1431,ydcL,1502457,1503125,1502791,ydcL,,0,52.5950396996233,Block400,U00096000,1502300,1503159,0,1,K12MG,
b1434,ydcN,1506172,1506708,1506440,ydcN,,0,15.4133973339252,Block401,U00096000,1504922,1509220,0,1,K12MG,
b1435,ydcP,1506781,1508742,1507761,ydcP,,0,177.86822520706295,Block401,U00096000,1504922,1509220,0,1,K12MG,
b1436,yncJ,1508834,1509064,1508949,yncJ,,1,7.779484322291,Block401,U00096000,1504922,1509220,0,1,K12MG,
b1439,ydcR,1510003,1511409,1510706,ydcR,,0,55.3582713259626,Block402,U00096000,1509685,1519038,0,1,K12MG,
b1440,ydcS,1511654,1512799,1512226,ydcS,,0,73.7648645913433,Block402,U00096000,1509685,1519038,0,1,K12MG,
b1441,ydcT,1512817,1513830,1513323,ydcT,,0,47.3423697039962,Block402,U00096000,1509685,1519038,0,1,K12MG,
b1442,ydcU,1513831,1514772,1514301,ydcU,,0,30.8034464246838,Block402,U00096000,1509685,1519038,0,1,K12MG,
b1443,ydcV,1514762,1515556,1515159,ydcV,,0,27.318664680178,Block402,U00096000,1509685,1519038,0,1,K12MG,
b1444,patD,1515578,1517002,1516290,patD,,0,74.4908201208094,Block402,U00096000,1509685,1519038,0,1,K12MG,
b1445,ydcX,1517389,1517562,1517475,ydcX,,0,5.40861437779554,Block402,U00096000,1509685,1519038,0,1,K12MG,
b1446,ydcY,1517648,1517881,1517764,ydcY,,0,43.4731752134622,Block402,U00096000,1509685,1519038,0,1,K12MG,
b1447,ydcZ,1517882,1518331,1518106,ydcZ,,1,28.064077515167604,Block402,U00096000,1509685,1519038,0,1,K12MG,
b1452,yncE,1523307,1524368,1523837,yncE,,0,86.2418554637961,Block404,U00096000,1520987,1526415,0,1,K12MG,
b1453,ansP,1524481,1525980,1525230,ansP,,1,21.91122331392,Block404,U00096000,1520987,1526415,0,1,K12MG,
b1463,nhoA,1534024,1534869,1534446,nhoA,,0,18.499707070302698,Block408,U00096000,1533889,1534889,0,1,K12MG,
b1466,narW,1536614,1537309,1536961,narW,,1,11.180481572099,Block411,U00096000,1535964,1542640,0,1,K12MG,
b1468,narZ,1538850,1542590,1540720,narZ,,1,62.27759804718511,Block411,U00096000,1535964,1542640,0,1,K12MG,
b1469,narU,1542672,1544060,1543366,narU,,1,13.8585378460252,Block412,U00096000,1542656,1544245,0,1,K12MG,
b1473,yddG,1546288,1547169,1546728,yddG,,1,16.897245917107902,Block413,U00096000,1546209,1547227,0,1,K12MG,
b1475,fdnH,1550461,1551345,1550903,fdnH,,0,48.028642433997604,Block416,U00096000,1548648,1552200,0,1,K12MG,
b1476,fdnI,1551338,1551991,1551664,fdnI,,0,43.933011793594,Block416,U00096000,1548648,1552200,0,1,K12MG,
b1478,adhP,1552828,1553838,1553333,adhP,,1,59.719932248975,Block418,U00096000,1552790,1557058,0,1,K12MG,
b1479,maeA,1553972,1555669,1554820,maeA,,1,364.921733017186,Block418,U00096000,1552790,1557058,0,1,K12MG,
b1480,sra,1555826,1555963,1555894,sra,,1,36.4233865069202,Block418,U00096000,1552790,1557058,0,1,K12MG,
b1481,bdm,1556065,1556280,1556172,bdm,,1,1.54916696391662,Block418,U00096000,1552790,1557058,0,1,K12MG,
b1482,osmC,1556625,1557056,1556840,osmC,,0,75.99759946016859,Block418,U00096000,1552790,1557058,0,1,K12MG,
b1489,dosP,1563334,1565733,1564533,dosP,,1,23.5279660246619,Block419,U00096000,1563264,1565903,0,1,K12MG,
b1492,gadC,1568954,1570489,1569721,gadC,,1,112.24060422883,Block423,U00096000,1567462,1570994,0,1,K12MG,
b1494,pqqL,1572407,1575202,1573804,pqqL,,1,113.47151149580799,Block425,U00096000,1572331,1583756,0,1,K12MG,
b1495,yddB,1575247,1577619,1576433,yddB,,1,46.92661469075979,Block425,U00096000,1572331,1583756,0,1,K12MG,
b1496,yddA,1577657,1579342,1578499,yddA,,1,17.497703012734494,Block425,U00096000,1572331,1583756,0,1,K12MG,
b1497,ydeM,1579633,1580790,1580211,ydeM,,1,23.6761209808282,Block425,U00096000,1572331,1583756,0,1,K12MG,
b1498,ydeN,1580842,1582524,1581683,ydeN,,1,153.56931340581102,Block425,U00096000,1572331,1583756,0,1,K12MG,
b1499,ydeO,1582926,1583687,1583306,ydeO,,1,0.340363173246357,Block425,U00096000,1572331,1583756,0,1,K12MG,
b1501,ydeP,1584207,1586486,1585346,ydeP,,1,17.243045384207598,Block426,U00096000,1583766,1586598,0,1,K12MG,
b1502,ydeQ,1586820,1587734,1587277,ydeQ,,1,0.6844623766126221,Block427,U00096000,1586633,1587754,0,1,K12MG,
b1508,hipB,1592176,1592442,1592309,hipB,,1,9.139235634876213,Block432,U00096000,1590906,1592509,0,1,K12MG,
b1519,tam,1607346,1608104,1607725,tam,,0,46.569320471113606,Block433,U00096000,1607248,1609214,0,1,K12MG,
b1520,yneE,1608108,1609022,1608565,yneE,,1,32.865187829048,Block433,U00096000,1607248,1609214,0,1,K12MG,
b1522,yneF,1610907,1611854,1611380,yneF,,1,34.012099183245695,Block434,U00096000,1609241,1611891,0,1,K12MG,
b1524,glsB,1612325,1613251,1612788,glsB,,1,37.9142591265813,Block435,U00096000,1612053,1613820,0,1,K12MG,
b1526,yneJ,1614804,1615685,1615244,yneJ,,0,16.6729334803319,Block436,U00096000,1613821,1615817,0,1,K12MG,
b1528,ydeA,1617028,1618218,1617623,ydeA,,0,17.7016163416125,Block437,U00096000,1616937,1619555,0,1,K12MG,
b1529,marC,1618243,1618908,1618575,marC,,1,36.0733623979174,Block437,U00096000,1616937,1619555,0,1,K12MG,
b1530,marR,1619120,1619554,1619337,marR,,0,28.906029247072894,Block437,U00096000,1616937,1619555,0,1,K12MG,
b1531,marA,1619574,1619957,1619765,marA,,0,26.1333238703561,Block438,U00096000,1619556,1620208,0,1,K12MG,
b1532,marB,1619989,1620207,1620098,marB,,0,5.94094686946025,Block438,U00096000,1619556,1620208,0,1,K12MG,
b1534,ydeE,1621332,1622519,1621925,ydeE,,0,22.1017514214435,Block439,U00096000,1620247,1622823,0,1,K12MG,
b1538,dcp,1625335,1627380,1626357,dcp,,1,168.79335100103,Block442,U00096000,1625313,1629453,0,1,K12MG,
b1539,ydfG,1627517,1628263,1627890,ydfG,,0,221.312385375085,Block442,U00096000,1625313,1629453,0,1,K12MG,
b1541,ydfZ,1629215,1629418,1629316,ydfZ,,0,16.0648462504193,Block442,U00096000,1625313,1629453,0,1,K12MG,
b1550,gnsB,1637609,1637782,1637695,gnsB,,1,13.4757272649851,Block450,U00096000,1637112,1638166,0,1,K12MG,
b1551,ynfN,1637954,1638109,1638031,ynfN,,1,6.4299278476725,Block450,U00096000,1637112,1638166,0,1,K12MG,
b1552,cspI,1638455,1638667,1638561,cspI,,1,128.942909293311,Block451,U00096000,1638220,1640627,0,1,K12MG,
b1553,rzpQ,1639030,1639527,1639278,rzpQ,,1,2.64204924752398,Block451,U00096000,1638220,1640627,0,1,K12MG,
b1554,rrrQ,1639524,1640057,1639790,rrrQ,,1,1.27199854771684,Block451,U00096000,1638220,1640627,0,1,K12MG,
b1555,ydfR,1640054,1640365,1640209,ydfR,,1,0.62458403418893,Block451,U00096000,1638220,1640627,0,1,K12MG,
b1556,essQ,1640370,1640585,1640477,essQ,,1,1.18369447344771,Block451,U00096000,1638220,1640627,0,1,K12MG,
b1557,cspB,1641339,1641554,1641446,cspB,,1,370.984376796034,Block452,U00096000,1640707,1641772,0,1,K12MG,
b1559,quuQ,1642489,1643241,1642865,quuQ,,1,7.38524111384128,Block454,U00096000,1642440,1643949,0,1,K12MG,
b1561,rem,1644651,1644902,1644776,rem,,1,4.24633140540253,Block456,U00096000,1643998,1645105,0,1,K12MG,
b1562,hokD,1645119,1645274,1645196,hokD,,1,39.0645492415444,Block457,U00096000,1645112,1645287,0,0,K12MG,
b1580,rspB,1652896,1653915,1653405,rspB,,1,8.30645237966638,Block464,U00096000,1651855,1665153,0,1,K12MG,
b1581,rspA,1653927,1655141,1654534,rspA,,1,8.68786420033484,Block464,U00096000,1651855,1665153,0,1,K12MG,
b1582,ynfA,1655347,1655673,1655510,ynfA,,1,12.3637705077123,Block464,U00096000,1651855,1665153,0,1,K12MG,
b1583,ynfB,1655808,1656149,1655978,ynfB,,0,92.5961196827781,Block464,U00096000,1651855,1665153,0,1,K12MG,
b1584,speG,1656184,1656744,1656464,speG,,0,114.717125801539,Block464,U00096000,1651855,1665153,0,1,K12MG,
b1585,ynfC,1656747,1657457,1657102,ynfC,,1,39.812426196023296,Block464,U00096000,1651855,1665153,0,1,K12MG,
b1586,ynfD,1657565,1657870,1657717,ynfD,,0,33.7524866991848,Block464,U00096000,1651855,1665153,0,1,K12MG,
b1587,ynfE,1658069,1660495,1659282,ynfE,,0,180.776252452823,Block464,U00096000,1651855,1665153,0,1,K12MG,
b1588,ynfF,1660556,1662979,1661767,ynfF,,0,280.888742542857,Block464,U00096000,1651855,1665153,0,1,K12MG,
b1590,ynfH,1663609,1664463,1664036,ynfH,,0,108.99656562360799,Block464,U00096000,1651855,1665153,0,1,K12MG,
b1591,dmsD,1664506,1665120,1664813,dmsD,,0,59.1691729852138,Block464,U00096000,1651855,1665153,0,1,K12MG,
b1592,clcB,1665315,1666571,1665943,clcB,,0,50.438000994893706,Block465,U00096000,1665168,1670934,0,1,K12MG,
b1594,mlc,1667344,1668564,1667954,mlc,,1,82.8569592121339,Block465,U00096000,1665168,1670934,0,1,K12MG,
b1595,ynfL,1668699,1669592,1669145,ynfL,,1,11.5209652753638,Block465,U00096000,1665168,1670934,0,1,K12MG,
b1597,asr,1671376,1671684,1671530,asr,,0,3.88264039721216,Block467,U00096000,1671061,1691268,0,1,K12MG,
b1598,ydgD,1671960,1672781,1672370,ydgD,,0,55.7027066411606,Block467,U00096000,1671061,1691268,0,1,K12MG,
b1599,mdtI,1672820,1673149,1672984,mdtI,,1,10.455572390015499,Block467,U00096000,1671061,1691268,0,1,K12MG,
b1600,mdtJ,1673136,1673501,1673318,mdtJ,,1,12.877748078982401,Block467,U00096000,1671061,1691268,0,1,K12MG,
b1601,tqsA,1673913,1674947,1674430,tqsA,,0,28.3712745949932,Block467,U00096000,1671061,1691268,0,1,K12MG,
b1602,pntB,1674972,1676360,1675666,pntB,,1,309.543080597022,Block467,U00096000,1671061,1691268,0,1,K12MG,
b1603,pntA,1676371,1677903,1677137,pntA,,1,385.93385753346,Block467,U00096000,1671061,1691268,0,1,K12MG,
b1604,ydgH,1678427,1679371,1678899,ydgH,,0,159.12330556528,Block467,U00096000,1671061,1691268,0,1,K12MG,
b1605,ydgI,1679557,1680939,1680248,ydgI,,0,21.0086551779557,Block467,U00096000,1671061,1691268,0,1,K12MG,
b1606,folM,1680976,1681698,1681337,folM,,0,31.8596875795402,Block467,U00096000,1671061,1691268,0,1,K12MG,
b1607,ydgC,1681695,1682030,1681862,ydgC,,1,16.7624680649345,Block467,U00096000,1671061,1691268,0,1,K12MG,
b1608,rstA,1682159,1682878,1682518,rstA,,0,57.297704165252505,Block467,U00096000,1671061,1691268,0,1,K12MG,
b1609,rstB,1682882,1684183,1683532,rstB,,0,53.8100943282414,Block467,U00096000,1671061,1691268,0,1,K12MG,
b1610,tus,1684259,1685188,1684723,tus,,0,28.334058962986003,Block467,U00096000,1671061,1691268,0,1,K12MG,
b1611,fumC,1685185,1686588,1685886,fumC,,1,108.82752175178499,Block467,U00096000,1671061,1691268,0,1,K12MG,
