block	taxa	start	end	rev_comp	inversion
Block93	NZ_CP009273	321183	328071	0	1
Block93	NC_010473	300246	307134	0	1
Block93	U00096	325472	332360	0	1
Block940NZ_CP009072	1025227	1025512	1	1
Block940	NZ_CP009273	3713706	3713991	0	1
Block940	NC_010473	3815946	3816231	0	1
Block940	U00096	3720346	3720631	0	1
Block941NZ_CP009072	1011093	1025187	1	1
Block941	NZ_CP009273	3715436	3729530	0	1
Block941	NC_010473	3817676	3831770	0	1
Block941	U00096	3722076	3736170	0	1
Block942NZ_CP009072	1006333	1011010	1	1
Block942	NZ_CP009273	3729701	3734378	0	1
Block942	NC_010473	3831941	3836618	0	1
Block942	U00096	3736341	3741018	0	1
Block943NZ_CP009072	1003253	1006250	1	1
Block943	NZ_CP009273	3734460	3737457	0	1
Block943	NC_010473	3836700	3839697	0	1
Block943	U00096	3741100	3744097	0	1
Block944NZ_CP009072	995641	1000276	1	1
Block944	NZ_CP009273	3739504	3744139	0	1
Block944	NC_010473	3841744	3846379	0	1
Block944	U00096	3746144	3750779	0	1
Block945NZ_CP009072	993974	995594	1	1
Block945	NZ_CP009273	3748331	3749951	0	1
Block945	NC_010473	3850571	3852191	0	1
Block945	U00096	3754971	3756591	0	1
Block946NZ_CP009072	991317	992530	1	1
Block946	NZ_CP009273	3750027	3751240	0	1
Block946	NC_010473	3852267	3853480	0	1
Block946	U00096	3756667	3757880	0	1
Block947NZ_CP009072	987205	991194	1	1
Block947	NZ_CP009273	3751362	3755351	0	1
Block947	NC_010473	3853602	3857591	0	1
Block947	U00096	3758002	3761991	0	1
Block948NZ_CP009072	983216	987172	1	1
Block948	NZ_CP009273	3763601	3767557	0	1
Block948	NC_010473	3865841	3869797	0	1
Block948	U00096	3770241	3774197	0	1
Block949NZ_CP009072	3865131	3865164	1	1
Block949	NZ_CP009273	3767590	3767623	0	1
Block949	NC_010473	3869830	3869863	0	1
Block949	U00096	3774230	3774263	0	1
Block94NZ_CP009072	4860025	4866687	1	1
Block94	NZ_CP009273	328246	334908	0	1
Block94	NC_010473	307309	313971	0	1
Block94	U00096	332535	339197	0	1
Block950NZ_CP009072	980233	982886	1	1
Block950	NZ_CP009273	3767697	3770352	0	1
Block950	NC_010473	3869937	3872592	0	1
Block950	U00096	3774337	3776992	0	1
Block951NZ_CP009072	969572	973478	1	1
Block951	NZ_CP009273	3770439	3774351	0	1
Block951	NC_010473	3872679	3876591	0	1
Block951	U00096	3777079	3780991	0	1
Block952NZ_CP009072	969105	969532	1	1
Block952	NZ_CP009273	3774541	3774968	0	1
Block952	NC_010473	3876781	3877208	0	1
Block952	U00096	3781181	3781608	0	1
Block953NZ_CP009072	966553	968847	1	1
Block953	NZ_CP009273	3775224	3777518	0	1
Block953	NC_010473	3877464	3879758	0	1
Block953	U00096	3781864	3784158	0	1
Block954NZ_CP009072	958057	966459	1	1
Block954	NZ_CP009273	3777611	3786014	0	1
Block954	NC_010473	3879851	3888254	0	1
Block954	U00096	3784251	3792654	0	1
Block955NZ_CP009072	955069	957995	1	1
Block955	NZ_CP009273	3787298	3790224	0	1
Block955	NC_010473	3889538	3892464	0	1
Block955	U00096	3793938	3796864	0	1
Block956NZ_CP009072	947259	947284	1	1
Block956	NZ_CP009273	3799969	3799994	0	1
Block956	NC_010473	3902209	3902234	0	1
Block956	U00096	3806609	3806634	0	1
Block957NZ_CP009072	946839	946861	1	1
Block957	NZ_CP009273	3800392	3800414	0	1
Block957	NC_010473	3902632	3902654	0	1
Block957	U00096	3807032	3807054	0	1
Block958NZ_CP009072	945816	945914	1	1
Block958	NZ_CP009273	3801351	3801449	0	1
Block958	NC_010473	3903591	3903689	0	1
Block958	U00096	3807991	3808089	0	1
Block959NZ_CP009072	945681	945728	1	1
Block959	NZ_CP009273	3801535	3801582	0	1
Block959	NC_010473	3903775	3903822	0	1
Block959	U00096	3808175	3808222	0	1
Block95NZ_CP009072	2221263	2221300	1	1
Block95NZ_CP009273	504035	504072	1	1
Block95	NC_010473	447134	447171	1	1
Block95	U00096	339754	339791	0	1
Block960NZ_CP009072	936341	945511	1	1
Block960	NZ_CP009273	3801747	3810916	0	1
Block960	NC_010473	3903987	3913157	0	1
Block960	U00096	3808387	3817556	0	1
Block961NZ_CP009072	935281	936315	1	1
Block961	NZ_CP009273	3810941	3811975	0	1
Block961	NC_010473	3913182	3914216	0	1
Block961	U00096	3817581	3818615	0	1
Block962NZ_CP009072	931278	935203	1	1
Block962	NZ_CP009273	3812051	3815976	0	1
Block962	NC_010473	3914292	3918217	0	1
Block962	U00096	3818691	3822616	0	1
Block963NZ_CP009072	926596	931243	1	1
Block963	NZ_CP009273	3816011	3820658	0	1
Block963	NC_010473	3918258	3922905	0	1
Block963	U00096	3822651	3827298	0	1
Block964NZ_CP009072	921913	926561	1	1
Block964	NZ_CP009273	3820828	3825476	0	1
Block964	NC_010473	3923075	3927723	0	1
Block964	U00096	3827468	3832116	0	1
Block965NZ_CP009072	910487	914602	1	1
Block965	NZ_CP009273	3825570	3829685	0	1
Block965	NC_010473	3927817	3931932	0	1
Block965	U00096	3832210	3836325	0	1
Block966NZ_CP009072	888599	890998	1	1
Block966	NZ_CP009273	3831582	3833981	0	1
Block966	NC_010473	3933829	3936228	0	1
Block966	U00096	3838222	3840621	0	1
Block967NZ_CP009072	883483	888279	1	1
Block967	NZ_CP009273	3834301	3839097	0	1
Block967	NC_010473	3936548	3941344	0	1
Block967	U00096	3840941	3845737	0	1
Block968NZ_CP009072	878474	883386	1	1
Block968	NZ_CP009273	3839193	3844105	0	1
Block968	NC_010473	3941440	3946352	0	1
Block968	U00096	3845833	3850745	0	1
Block969NZ_CP009072	878410	878469	1	1
Block969	NZ_CP009273	3844113	3844172	0	1
Block969	NC_010473	3946360	3946419	0	1
Block969	U00096	3850753	3850812	0	1
Block96	NZ_CP009072	1147977	1148009	0	1
Block96NZ_CP009273	3591755	3591787	1	1
Block96	NC_010473	3694163	3694195	1	1
Block96	U00096	340082	340114	0	1
Block970NZ_CP009072	876891	877009	1	1
Block970	NZ_CP009273	3844180	3844298	0	1
Block970	NC_010473	3946427	3946545	0	1
Block970	U00096	3850820	3850938	0	1
Block972NZ_CP009072	874765	876856	1	1
Block972	NZ_CP009273	3844333	3846424	0	1
Block972	NC_010473	3946580	3948671	0	1
Block972	U00096	3850973	3853064	0	1
Block973NZ_CP009072	2441146	2441179	1	1
Block973	NZ_CP009273	3847073	3847106	0	1
Block973	NC_010473	3949320	3949353	0	1
Block973	U00096	3853713	3853746	0	1
Block974NZ_CP009072	872045	874609	1	1
Block974	NZ_CP009273	3847113	3849677	0	1
Block974	NC_010473	3949360	3951924	0	1
Block974	U00096	3853753	3856317	0	1
Block975NZ_CP009072	867783	871974	1	1
Block975	NZ_CP009273	3850292	3854483	0	1
Block975	NC_010473	3952539	3956730	0	1
Block975	U00096	3856932	3861123	0	1
Block976NZ_CP009072	865888	867704	1	1
Block976	NZ_CP009273	3857935	3859751	0	1
Block976	NC_010473	3960182	3961998	0	1
Block976	U00096	3864575	3866391	0	1
Block977NZ_CP009072	856864	865853	1	1
Block977	NZ_CP009273	3859785	3868774	0	1
Block977	NC_010473	3962032	3971021	0	1
Block977	U00096	3866425	3875414	0	1
Block978NZ_CP009072	856829	856856	1	1
Block978	NZ_CP009273	3868781	3868808	0	1
Block978	NC_010473	3971028	3971055	0	1
Block978	U00096	3875421	3875448	0	1
Block979NZ_CP009072	854769	856142	1	1
Block979	NZ_CP009273	3869497	3870870	0	1
Block979	NC_010473	3971744	3973117	0	1
Block979	U00096	3876137	3877510	0	1
Block97NZ_CP009072	4845735	4845762	1	1
Block97NZ_CP009273	1938486	1938513	1	1
Block97	NC_010473	2032824	2032851	1	1
Block97	U00096	354681	354708	0	1
Block981NZ_CP009072	842149	854627	1	1
Block981	NZ_CP009273	3871012	3883491	0	1
Block981	NC_010473	3973259	3985738	0	1
Block981	U00096	3877652	3890131	0	1
Block982NZ_CP009072	835619	842125	1	1
Block982	NZ_CP009273	3883514	3890020	0	1
Block982	NC_010473	3985761	3992267	0	1
Block982	U00096	3890154	3896660	0	1
Block983NZ_CP009072	835455	835496	1	1
Block983	NZ_CP009273	3890141	3890182	0	1
Block983	NC_010473	3992388	3992429	0	1
Block983	U00096	3896781	3896822	0	1
Block984NZ_CP009072	834662	835066	1	1
Block984	NZ_CP009273	3890571	3890975	0	1
Block984	NC_010473	3992818	3993222	0	1
Block984	U00096	3897211	3897615	0	1
Block985NZ_CP009072	834303	834624	1	1
Block985	NZ_CP009273	3891007	3891328	0	1
Block985	NC_010473	3993254	3993575	0	1
Block985	U00096	3897647	3897968	0	1
Block986NZ_CP009072	824465	834264	1	1
Block986	NZ_CP009273	3891982	3901786	0	1
Block986	NC_010473	3994229	4004033	0	1
Block986	U00096	3898622	3908426	0	1
Block987NZ_CP009072	817552	824433	1	1
Block987	NZ_CP009273	3901910	3908792	0	1
Block987	NC_010473	4004157	4011039	0	1
Block987	U00096	3908550	3915432	0	1
Block988NZ_CP009072	793997	817463	1	1
Block988	NZ_CP009273	3908880	3932346	0	1
Block988	NC_010473	4011127	4034593	0	1
Block988	U00096	3915520	3938986	0	1
Block989NZ_CP009072	791531	793996	1	1
Block989	NZ_CP009273	3932347	3934812	0	1
Block989	NC_010473	4035930	4038395	0	1
Block989	U00096	3938987	3941452	0	1
Block98NZ_CP009072	4839797	4842830	1	1
Block98	NZ_CP009273	356999	360032	0	1
Block98	NC_010473	1380048	1383081	0	1
Block98	U00096	361288	364321	0	1
Block990NZ_CP009072	786318	786664	1	1
Block990	NZ_CP009273	3939676	3940022	0	1
Block990	NC_010473	4043259	4043605	0	1
Block990	U00096	3946316	3946662	0	1
Block991NZ_CP009072	667930	667954	1	1
Block991	NZ_CP009273	3940046	3940070	0	1
Block991	NC_010473	4043629	4043653	0	1
Block991	U00096	3946686	3946710	0	1
Block992NZ_CP009072	781444	786136	1	1
Block992	NZ_CP009273	3940204	3944896	0	1
Block992	NC_010473	4043787	4048479	0	1
Block992	U00096	3946844	3951536	0	1
Block993NZ_CP009072	776105	781439	1	1
Block993	NZ_CP009273	3944899	3950233	0	1
Block993	NC_010473	4048482	4053816	0	1
Block993	U00096	3951539	3956873	0	1
Block994NZ_CP009072	773592	776103	1	1
Block994	NZ_CP009273	3950293	3952804	0	1
Block994	NC_010473	4053876	4056387	0	1
Block994	U00096	3956933	3959444	0	1
Block995NZ_CP009072	773249	773485	1	1
Block995	NZ_CP009273	3952952	3953188	0	1
Block995	NC_010473	4056535	4056771	0	1
Block995	U00096	3959592	3959828	0	1
Block996NZ_CP009072	745917	773181	1	1
Block996	NZ_CP009273	3954033	3981298	0	1
Block996	NC_010473	4057616	4084881	0	1
Block996	U00096	3960673	3987938	0	1
Block997NZ_CP009072	739654	745868	1	1
Block997	NZ_CP009273	3981317	3987531	0	1
Block997	NC_010473	4084900	4091114	0	1
Block997	U00096	3987957	3994171	0	1
Block998NZ_CP009072	731147	736959	1	1
Block998	NZ_CP009273	3987667	3993479	0	1
Block998	NC_010473	4091250	4097062	0	1
Block998	U00096	3994307	4000119	0	1
Block999NZ_CP009072	727998	730071	1	1
Block999	NZ_CP009273	3993662	3995735	0	1
Block999	NC_010473	4097245	4099318	0	1
Block999	U00096	4000302	4002375	0	1
Block99NZ_CP009072	4836539	4837698	1	1
Block99	NZ_CP009273	360653	361812	0	1
Block99	NC_010473	1385087	1386246	0	1
Block99	U00096	366420	367579	0	1
