qseqid	sseqid	A_gene	B_gene	A_start	B_start	A_end	B_end	A_alt_name	B_alt_name
sp|P76291|CMOB_ECOLI	sp|Q8FGQ5|CMOB_ECOL6	cmoB	cmoB	1953441.0	2104994.0	1954413.0	2105966.0	b1871	c2285
sp|P76297|FLHE_ECOLI	tr|A0A0H2V873|A0A0H2V873_ECOL6	flhE	flhE	1962579.0		1962972.0		b1878	c2292
sp|P76298|FLHA_ECOLI	tr|A0A0H2VAB6|A0A0H2VAB6_ECOL6	flhA	flhA	1962971.0	3135029.0	1965050.0	3137108.0	b1879	c2293
sp|P76299|FLHB_ECOLI	tr|A0A0H2V826|A0A0H2V826_ECOL6	flhB	flhB	1965042.0	2115863.0	1966191.0	2117012.0	b1880	c2294
sp|P76308|YECR_ECOLI	tr|A0A0H2VAD1|A0A0H2VAD1_ECOL6	yecR	yecR	1988221.0		1988545.0		b1904	c2319
sp|P76316|DCYD_ECOLI	sp|P59329|DCYD_ECOL6	dcyD	dcyD	1998493.0	2147169.0	1999480.0	2148156.0	b1919	c2333
sp|P76318|YEDK_ECOLI	tr|A0A0H2V877|A0A0H2V877_ECOL6	yedK	yedK	2009820.0		2010489.0		b1931	c2346
sp|P76329|MPGP_ECOLI	sp|P59286|MPGP_ECOL6	yedP	yedP	2025510.0		2026326.0		b1955	c2373
sp|P76330|DGCQ_ECOLI	sp|Q8FGJ7|DGCQ_ECOL6	dgcQ	dgcQ					b1956	c2374
sp|P76334|YEDR_ECOLI	tr|A0A0H2V880|A0A0H2V880_ECOL6	yedR	yedR	2033118.0		2033484.0		b1963	c2382
sp|P76339|HPRS_ECOLI	tr|A0A0H2V8A8|A0A0H2V8A8_ECOL6	hprS	yedV					b1968	c2386
sp|P76341|HIUH_ECOLI	tr|A0A0H2V886|A0A0H2V886_ECOL6	hiuH	c2388	2038955.0		2039369.0		b1970	
sp|P76342|MSRP_ECOLI	sp|Q8FGI7|MSRP_ECOL6	msrP	msrP		2191115.0		2192120.0	b1971	c2389
sp|P76343|MSRQ_ECOLI	sp|Q8FGI6|MSRQ_ECOL6	msrQ	msrQ		2192120.0		2192756.0	b1972	c2390
sp|P76344|ZINT_ECOLI	tr|A0A0H2V8G2|A0A0H2V8G2_ECOL6	zinT	yodA	2041374.0		2042025.0		b1973	c2391
sp|P76346|MTFA_ECOLI	sp|Q8FGG0|MTFA_ECOL6	mtfA	mtfA	2043650.0	2217023.0	2044448.0	2217821.0	b1976	c2417
sp|P76350|SHIA_ECOLI	tr|A0A0H2VAP7|A0A0H2VAP7_ECOL6	shiA	shiA	2053642.0	2254130.0	2054959.0	2255447.0	b1981	c2443
sp|P76352|YEEO_ECOLI	tr|A0A0H2V8L0|A0A0H2V8L0_ECOL6	yeeO	yeeO	2058202.0	2261004.0	2059690.0	2262648.0	b1985	c2448
sp|P76364|CBEA_ECOLI	tr|A0A0H2V8S8|A0A0H2V8S8_ECOL6	cbeA	c2531	2077111.0		2077480.0		b2004	
sp|P76369|YEEY_ECOLI	tr|A0A0H2V8K4|A0A0H2V8K4_ECOL6	yeeY	yeeY	2087328.0		2088258.0		b2015	c2542
sp|P76372|WZZB_ECOLI	tr|A0A0H2VAY8|A0A0H2VAY8_ECOL6	wzzB	wzzB	2097320.0	2385468.0	2098301.0	2386446.0	b2027	c2554
sp|P76373|UDG_ECOLI	sp|Q8FG45|UDG_ECOL6	ugd	ugd	2098446.0	2386588.0	2099613.0	2387755.0	b2028	c2555
sp|P76387|WZC_ECOLI	tr|A0A0H2VB13|A0A0H2VB13_ECOL6	wzc	c2586	2133489.0		2135652.0		b2060	
sp|P76389|YEGH_ECOLI	tr|A0A0H2V8X0|A0A0H2V8X0_ECOL6	yegH	yegH	2137901.0		2139485.0		b2063	c2590
sp|P76393|YEGI_ECOLI	tr|A0A0H2V8X4|A0A0H2V8X4_ECOL6	yegI	yegI	2149038.0	2436366.0	2150985.0	2438307.0	b2070	c2597
sp|P76395|PRP3_ECOLI	tr|A0A0H2VB21|A0A0H2VB21_ECOL6	pphC	yegK					b2072	c2598
sp|P76396|YEGL_ECOLI	tr|A0A0H2V8S9|A0A0H2V8S9_ECOL6	yegL	yegL	2152468.0		2153128.0		b2073	c2599
sp|P76397|MDTA_ECOLI	sp|Q8CVX8|MDTA_ECOL6	mdtA	mdtA	2154015.0	2440601.0	2155263.0	2441849.0	b2074	c2600
sp|P76398|MDTB_ECOLI	sp|Q8FG04|MDTB_ECOL6	mdtB	mdtB	2155262.0	2441848.0	2158385.0	2444971.0	b2075	c2601
sp|P76399|MDTC_ECOLI	sp|Q8FG03|MDTC_ECOL6	mdtC	mdtC	2158385.0	2444971.0	2161463.0	2448049.0	b2076	c2602
sp|P76402|YEGP_ECOLI	sp|Q8FG00|YEGP_ECOL6	yegP	yegP	2165188.0		2165521.0		b2080	c2606
sp|P76403|YEGQ_ECOLI	tr|A0A0H2VA75|A0A0H2VA75_ECOL6	yegQ	yegQ	2165667.0		2167029.0		b2081	c2611
sp|P76406|YEGR_ECOLI	tr|A0A0H2V8Y3|A0A0H2V8Y3_ECOL6	yegR	yegR	2167988.0		2168306.0		b2085	c2613
sp|P76407|YEGS_ECOLI	sp|Q8FFZ2|YEGS_ECOL6	yegS	yegS	2168711.0	2460016.0	2169611.0	2460916.0	b2086	c2614
sp|P76417|YEGT_ECOLI	tr|A0A0H2VB34|A0A0H2VB34_ECOL6	yegT	yegT	2178820.0		2180098.0		b2098	c2625
sp|P76418|YEGU_ECOLI	tr|A0A0H2V8U4|A0A0H2V8U4_ECOL6	yegU	yegU	2180094.0		2181099.0		b2099	c2626
sp|P76419|YEGV_ECOLI	tr|A0A0H2VA83|A0A0H2VA83_ECOL6	yegV	yegV	2181095.0		2182061.0		b2100	c2627
sp|P76421|YEGX_ECOLI	sp|Q8FFY2|YEGX_ECOL6	yegX	yegX	2182832.0		2183651.0		b2102	c2629
sp|P76422|THID_ECOLI	tr|A0A0H2V8Q2|A0A0H2V8Q2_ECOL6	thiD	thiD	2183715.0	2474387.0	2184516.0	2475188.0	b2103	c2630
sp|P76423|THIM_ECOLI	sp|Q8FFY0|THIM_ECOL6	thiM	thiM	2184512.0	2475184.0	2185301.0	2475973.0	b2104	c2631
sp|P76425|RCNA_ECOLI	sp|Q8FFX9|RCNA_ECOL6	rcnA	rcnA	2185916.0	2476588.0	2186741.0	2477413.0	b2106	c2633
sp|P76440|PRET_ECOLI	tr|A0A0H2VAB5|A0A0H2VAB5_ECOL6	preT	yeiT	2234032.0		2235271.0		b2146	c2679
sp|P76445|LPXT_ECOLI	tr|A0A0H2V8Z7|A0A0H2V8Z7_ECOL6	lpxT	yeiU	2268853.0		2269567.0		b2174	c2711
sp|P76446|PDEN_ECOLI	tr|A0A0H2VAD5|A0A0H2VAD5_ECOL6	pdeN	rtn					b2176	c2713
sp|P76458|ATOD_ECOLI	tr|A0A0H2V8Y9|A0A0H2V8Y9_ECOL6	atoD	atoD	2323446.0	2610299.0	2324109.0	2610962.0	b2221	c2764
sp|P76459|ATOA_ECOLI	tr|A0A0H2V968|A0A0H2V968_ECOL6	atoA	atoA	2324108.0		2324759.0		b2222	c2765
sp|P76460|ATOE_ECOLI	tr|A0A0H2VBD0|A0A0H2VBD0_ECOL6	atoE	atoE	2324755.0		2326078.0		b2223	c2766
sp|P76461|ATOB_ECOLI	tr|A0A0H2V923|A0A0H2V923_ECOL6	atoB	atoB	2326108.0	2612961.0	2327293.0	2614146.0	b2224	c2767
sp|P76462|YFAP_ECOLI	tr|A0A0H2VAG6|A0A0H2VAG6_ECOL6	yfaP	yfaP	2327366.0		2328143.0		b2225	c2768
sp|P76463|YFAQ_ECOLI	tr|A0A0H2V8Z4|A0A0H2V8Z4_ECOL6	yfaQ	yfaQ	2328147.0		2329797.0		b2226	c2769
sp|P76466|YFAT_ECOLI	tr|A0A0H2VBD6|A0A0H2VBD6_ECOL6	yfaT	yfaT	2334335.0		2334959.0		b2229	c2771
sp|P76469|RHMA_ECOLI	sp|Q8FFN0|RHMA_ECOL6	rhmA	rhmA	2358041.0		2358845.0		b2245	c2787
sp|P76470|RHMT_ECOLI	tr|A0A0H2V906|A0A0H2V906_ECOL6	rhmT	yfaV	2358862.0		2360152.0		b2246	c2788
sp|P76471|YFAZ_ECOLI	tr|A0A0H2V943|A0A0H2V943_ECOL6	yfaZ	yfaZ	2363732.0		2364275.0		b2250	c2792
sp|P76472|ARND_ECOLI	sp|Q8FFM0|ARND_ECOL6	arnD	arnD	2370017.0		2370908.0		b2256	c2798
sp|P76473|ARNT_ECOLI	sp|Q8FFL9|ARNT_ECOL6	arnT	arnT	2370907.0	2657289.0	2372560.0	2658942.0	b2257	c2799
sp|P76474|ARNF_ECOLI	sp|Q8FFL7|ARNF_ECOL6	arnF	arnF	2372891.0	2659273.0	2373278.0	2659660.0	b2258	c2801
sp|P76481|YFBK_ECOLI	tr|A0A0H2VAJ3|A0A0H2VAJ3_ECOL6	yfbK	yfbK	2383994.0		2385722.0		b2270	c2813
sp|P76483|YFBM_ECOLI	tr|A0A0H2VBG6|A0A0H2VBG6_ECOL6	yfbM	yfbM	2386933.0		2387437.0		b2272	c2816
sp|P76491|5DNU_ECOLI	sp|Q8FFJ5|5DNU_ECOL6	yfbR	yfbR	2408861.0	2691365.0	2409461.0	2691965.0	b2291	c2832
sp|P76498|YFCO_ECOLI	tr|A0A0H2V9C9|A0A0H2V9C9_ECOL6	yfcO	yfcO	2449227.0		2450049.0		b2332	c2878
sp|P76500|YFCQ_ECOLI	tr|A0A0H2V982|A0A0H2V982_ECOL6	yfcQ	yfcQ	2450586.0		2451075.0		b2334	c2880
sp|P76501|YFCR_ECOLI	tr|A0A0H2VAN2|A0A0H2VAN2_ECOL6	yfcR	yfcR	2451071.0		2451584.0		b2335	c2881
sp|P76502|SIXA_ECOLI	tr|A0A0H2V988|A0A0H2V988_ECOL6	sixA	c2885	2456326.0		2456812.0		b2340	
sp|P76503|FADI_ECOLI	sp|Q8FFG3|FADI_ECOL6	fadI	fadI	2459158.0	2741119.0	2460469.0	2742430.0	b2342	c2887
sp|P76506|MLAA_ECOLI	tr|A0A0H2VAN9|A0A0H2VAN9_ECOL6	mlaA	vacJ	2464251.0		2465007.0		b2346	c2890
sp|P76510|YFDN_ECOLI	tr|A0A0H2VBA5|A0A0H2VBA5_ECOL6	yfdN	yfdN	2472386.0		2472881.0		b2357	c3191
sp|P76513|YFDQ_ECOLI	tr|A0A0H2V9U3|A0A0H2V9U3_ECOL6	yfdQ	yfdQ	2474031.0		2474856.0		b2360	c3201
sp|P76518|ACOCT_ECOLI	tr|A0A0H2VAQ4|A0A0H2VAQ4_ECOL6	yfdE	yfdE	2488022.0	2770410.0	2489168.0	2771556.0	b2371	c2907
sp|P76520|YFDX_ECOLI	tr|A0A0H2V9F3|A0A0H2V9F3_ECOL6	yfdX	c2911	2493766.0		2494402.0		b2375	
sp|P76521|YFDY_ECOLI	tr|A0A0H2VAQ9|A0A0H2VAQ9_ECOL6	yfdY	yfdY	2495049.0		2495292.0		b2377	c2914
sp|P76524|YPDF_ECOLI	tr|A0A0H2VBN9|A0A0H2VBN9_ECOL6	ypdF	c2924	2505546.0		2506632.0		b2385	
sp|P76535|MURQ_ECOLI	sp|Q8FFB0|MURQ_ECOL6	murQ	murQ	2545772.0	2824691.0	2546669.0	2825588.0	b2428	c2961
sp|P76536|YFEX_ECOLI	tr|A0A0H2V9A4|A0A0H2V9A4_ECOL6	yfeX	yfeX	2549645.0	2827193.0	2550545.0	2828093.0	b2431	c2965
sp|P76537|YFEY_ECOLI	tr|A0A0H2V9I1|A0A0H2V9I1_ECOL6	yfeY	yfeY	2550640.0		2551216.0		b2432	c2966
sp|P76538|YFEZ_ECOLI	tr|A0A0H2VBR7|A0A0H2VBR7_ECOL6	yfeZ	yfeZ	2551276.0		2551726.0		b2433	c2967
sp|P76539|YPEA_ECOLI	sp|P63420|YPEA_ECOL6	ypeA	ypeA	2551712.0		2552138.0		b2434	c2968
sp|P76540|EUTK_ECOLI	tr|A0A0H2V9A7|A0A0H2V9A7_ECOL6	eutK	c2972	2555227.0		2555728.0		b2438	
sp|P76541|EUTL_ECOLI	tr|A0A0H2V9I5|A0A0H2V9I5_ECOL6	eutL	c2973	2555740.0		2556400.0		b2439	
sp|P76551|EUTA_ECOLI	tr|A0A0H2V9E1|A0A0H2V9E1_ECOL6	eutA	c2976	2565480.0		2566884.0		b2451	
sp|P76552|EUTH_ECOLI	tr|A0A0H2VAV0|A0A0H2VAV0_ECOL6	eutH	eutH	2566880.0	2837638.0	2568107.0	2838865.0	b2452	c2977
sp|P76553|EUTG_ECOLI	tr|A0A0H2V9B2|A0A0H2V9B2_ECOL6	eutG	eutG	2568323.0	2839081.0	2569511.0	2840269.0	b2453	c2978
sp|P76555|EUTQ_ECOLI	tr|A0A0H2VAV5|A0A0H2VAV5_ECOL6	eutQ	c2985	2574301.0		2575003.0		b2460	
sp|P76556|EUTP_ECOLI	tr|A0A0H2V9B7|A0A0H2V9B7_ECOL6	eutP	c2986	2574977.0		2575457.0		b2461	
sp|P76558|MAO2_ECOLI	tr|A0A0H2V9J3|A0A0H2V9J3_ECOL6	maeB	c2988	2576097.0		2578377.0		b2463	
sp|P76559|YPFG_ECOLI	tr|A0A0H2V9F2|A0A0H2V9F2_ECOL6	ypfG	ypfG	2581733.0		2582777.0		b2466	c2991
sp|P76561|YPFH_ECOLI	tr|A0A0H2V9C6|A0A0H2V9C6_ECOL6	ypfH	ypfH	2593071.0	2863808.0	2593770.0	2864507.0	b2473	c3001
sp|P76562|TMCA_ECOLI	tr|A0A0H2V9K2|A0A0H2V9K2_ECOL6	tmcA	ypfI	2593843.0		2595859.0		b2474	c3002
sp|P76569|YFGD_ECOLI	tr|A0A0H2VBV0|A0A0H2VBV0_ECOL6	yfgD	c3012	2617577.0		2617937.0		b2495	
sp|P76573|YFGI_ECOLI	tr|A0A0H2V9E3|A0A0H2V9E3_ECOL6	yfgI	yfgI	2630325.0		2630865.0		b2506	c3025
sp|P76575|YFGJ_ECOLI	tr|A0A0H2V9E8|A0A0H2V9E8_ECOL6	yfgJ	yfgJ	2635598.0		2635814.0		b2510	c3032
sp|P76576|YFGM_ECOLI	tr|A0A0H2VBW4|A0A0H2VBW4_ECOL6	yfgM	yfgM	2638662.0	2907288.0	2639283.0	2907909.0	b2513	c3035
sp|P76577|PBPC_ECOLI	tr|A0A0H2VAY7|A0A0H2VAY7_ECOL6	pbpC	pbpC	2645012.0	2913632.0	2647325.0	2915945.0	b2519	c3042
sp|P76578|A2MG_ECOLI	tr|A0A0H2V9F4|A0A0H2V9F4_ECOL6	yfhM	yfhM	2647325.0	2915945.0	2652287.0	2920907.0	b2520	c3043
sp|P76584|YPHB_ECOLI	tr|A0A0H2V9L2|A0A0H2V9L2_ECOL6	yphB	yphB	2673815.0		2674688.0		b2544	c3066
sp|P76585|YPHG_ECOLI	tr|A0A0H2V9L6|A0A0H2V9L6_ECOL6	yphG	yphG	2679463.0		2682745.0		b2549	c3071
sp|P76586|YPHH_ECOLI	tr|A0A0H2VB31|A0A0H2VB31_ECOL6	yphH	yphH	2682862.0		2684056.0		b2550	c3072
sp|P76594|LYSAC_ECOLI	tr|A0A0H2V9T6|A0A0H2V9T6_ECOL6	patZ	yfiQ					b2584	c3109
sp|P76621|GLAH_ECOLI	sp|Q8FES6|GLAH_ECOL6	glaH	glaH					b2659	c3207
sp|P76628|YGAY_ECOLI	tr|A0A0H2V9X2|A0A0H2V9X2_ECOL6	ygaY	c3234	2808315.0		2809493.0		b2681	
sp|P76630|YGAZ_ECOLI	tr|A0A0H2VBE2|A0A0H2VBE2_ECOL6	ygaZ	ygaZ	2809616.0	3090163.0	2810354.0	3090901.0	b2682	c3235
sp|P76655|YQIG_ECOLI	tr|A0A0H2VDL7|A0A0H2VDL7_ECOL6	yqiG	yqiG	3186060.0		3189865.0		b3046	c3792
sp|P76657|YQIJ_ECOLI	tr|A0A0H2VB91|A0A0H2VB91_ECOL6	yqiJ	yqiJ	3192207.0		3192837.0		b3050	c3798
sp|P76658|HLDE_ECOLI	sp|Q8FDH5|HLDE_ECOL6	hldE	hldE	3195319.0	3634172.0	3196753.0	3635606.0	b3052	c3800
sp|P76909|YNJD_ECOLI	tr|A0A0H2V938|A0A0H2V938_ECOL6	ynjD	ynjD	1838746.0		1839400.0		b1756	c2157
sp|P76938|EPMC_ECOLI	tr|A0A0H2VAM6|A0A0H2VAM6_ECOL6	epmC	yfcM	2444202.0		2444751.0		b2326	c2872
sp|P77031|YQCE_ECOLI	tr|A0A0H2VBL1|A0A0H2VBL1_ECOL6	yqcE	yqcE	2900591.0		2901869.0		b2775	c3333
sp|P77129|YLBE_ECOLI	tr|A0A0H2V734|A0A0H2V734_ECOL6	ylbE	ylbE	548356.0		549616.0		b4572	c0633
sp|P77147|YDHT_ECOLI	tr|A0A0H2V7L0|A0A0H2V7L0_ECOL6	ydhT	ydhT	1748746.0		1749559.0		b1669	c2062
sp|P77148|YDHS_ECOLI	tr|A0A0H2V7M7|A0A0H2V7M7_ECOL6	ydhS	ydhS	1747130.0		1748735.0		b1668	c2060
sp|P77150|PDXY_ECOLI	sp|Q8FH89|PDXY_ECOL6	pdxY	pdxY	1715025.0	1875554.0	1715889.0	1876415.0	b1636	c2028
sp|P77154|KOJP_ECOLI	tr|A0A0H2V8A1|A0A0H2V8A1_ECOL6	ycjT	ycjT	1377883.0	1620563.0	1380151.0	1622831.0	b1316	c1788
sp|P77156|YDCU_ECOLI	tr|A0A0H2V7I2|A0A0H2V7I2_ECOL6	ydcU	ydcU	1513830.0		1514772.0		b1442	c1866
sp|P77161|GLXR_ECOLI	tr|A0A0H2V5L8|A0A0H2V5L8_ECOL6	glxR	ybbQ	536585.0		537464.0		b0509	c0624
sp|P77172|PDEF_ECOLI	tr|A0A0H2V9L0|A0A0H2V9L0_ECOL6	pdeF	yfgF					b2503	c3021
sp|P77173|ZIPA_ECOLI	sp|Q8FFC0|ZIPA_ECOL6	zipA	zipA	2530246.0	2811125.0	2531233.0	2812124.0	b2412	c2946
sp|P77174|YBDM_ECOLI	tr|A0A0H2V557|A0A0H2V557_ECOL6	ybdM	c0689	634746.0		635376.0		b0601	
sp|P77179|RSXE_ECOLI	sp|Q8FH92|RSXE_ECOL6	rsxE	rsxE	1710827.0	1871356.0	1711523.0	1872052.0	b1632	c2024
sp|P77180|YKGH_ECOLI	tr|A0A0H2V4L8|A0A0H2V4L8_ECOL6	ykgH	ykgH	324695.0		325364.0		b0310	c0425
sp|P77182|MNMC_ECOLI	sp|Q8FFH0|MNMC_ECOL6	mnmC	mnmC	2441763.0	2723561.0	2443770.0	2725568.0	b2324	c2870
sp|P77187|YAHF_ECOLI	tr|A0A0H2V4Q0|A0A0H2V4Q0_ECOL6	yahF	c0441	336777.0		338325.0		b0320	
sp|P77188|ECPB_ECOLI	sp|Q8CWC0|ECPB_ECOL6	ecpB	ecpB	309357.0		310026.0		b0292	c0403
sp|P77196|YFCU_ECOLI	tr|A0A0H2V9D4|A0A0H2V9D4_ECOL6	yfcU	yfcU	2452355.0		2455001.0		b4661	c2883
sp|P77199|YAIT_ECOLI	tr|A0A0H2V5E5|A0A0H2V5E5_ECOL6	yaiT	c0478	390250.0		394418.0		b4580	
sp|P77206|YAFZ_ECOLI	tr|A0A0H2VAR0|A0A0H2VAR0_ECOL6	yafZ	c3668	267183.0		268005.0		b0252	
sp|P77211|CUSC_ECOLI	sp|Q8CWA4|CUSC_ECOL6	cusC	cusC	595599.0	639220.0	596973.0	640603.0	b0572	c0658
sp|P77212|RCLA_ECOLI	tr|A0A0H2V4L2|A0A0H2V4L2_ECOL6	rclA	ykgC	318675.0		320001.0		b0304	c0420
sp|P77213|GCS2_ECOLI	sp|Q8FK30|GCS2_ECOL6	ybdK	ybdK	606264.0		607383.0		b0581	c0667
sp|P77214|CUSF_ECOLI	sp|Q8CWA3|CUSF_ECOL6	cusF	cusF	597130.0	640626.0	597463.0	640959.0	b0573	c0659
sp|P77215|RHMD_ECOLI	sp|Q8FFM8|RHMD_ECOL6	rhmD	rhmD	2360208.0	2646590.0	2361414.0	2647796.0	b2247	c2789
sp|P77216|YBDN_ECOLI	tr|A0A0H2V775|A0A0H2V775_ECOL6	ybdN	c0690	635348.0		636569.0		b0602	
sp|P77218|EUTD_ECOLI	tr|A0A0H2V9E6|A0A0H2V9E6_ECOL6	eutD	eutI	2572488.0		2573505.0		b2458	c2983
sp|P77219|YAHC_ECOLI	tr|A0A0H2V6P8|A0A0H2V6P8_ECOL6	yahC	yahC	334524.0		335022.0		b0317	c0437
sp|P77223|RSXB_ECOLI	sp|Q8FH96|RSXB_ECOL6	rsxB	rsxB	1706347.0	1866870.0	1706926.0	1867449.0	b1628	c2020
sp|P77231|CITG_ECOLI	sp|Q8FK04|CITG_ECOL6	citG	citG	646630.0	687222.0	647509.0	688101.0	b0613	c0701
sp|P77237|ESSQ_ECOLI	tr|A0A0H2V9Z0|A0A0H2V9Z0_ECOL6	essQ	c3182	1640369.0		1640585.0		b1556	
sp|P77239|CUSB_ECOLI	sp|Q8CWA2|CUSB_ECOL6	cusB	cusB	597478.0	640974.0	598702.0	642198.0	b0574	c0660
sp|P77243|PRPD_ECOLI	tr|A0A0H2V4Q7|A0A0H2V4Q7_ECOL6	prpD	prpD	351214.0	440586.0	352666.0	442038.0	b0334	c0453
sp|P77247|HXPB_ECOLI	tr|A0A0H2V7Q6|A0A0H2V7Q6_ECOL6	hxpB	yniC					b1727	c2126
sp|P77252|YKGE_ECOLI	tr|A0A0H2V4N2|A0A0H2V4N2_ECOL6	ykgE	ykgE	321607.0		322327.0		b0306	c0422
sp|P77256|AKRMG_ECOLI	tr|A0A0H2V819|A0A0H2V819_ECOL6	ydjG	ydjG	1854990.0	2012220.0	1855971.0	2013201.0	b1771	c2175
sp|P77258|NEMA_ECOLI	tr|A0A0H2V9V3|A0A0H2V9V3_ECOL6	nemA	nemA	1726658.0	1887187.0	1727756.0	1888285.0	b1650	c2043
sp|P77260|YDFI_ECOLI	tr|A0A0H2V7F2|A0A0H2V7F2_ECOL6	ydfI	c1968	1629452.0		1630913.0		b1542	
sp|P77263|ECPE_ECOLI	sp|Q8CWC2|ECPE_ECOL6	ecpE	ecpE	304494.0		305205.0		b0289	c0400
sp|P77265|MDLA_ECOLI	tr|A0A0H2V4W0|A0A0H2V4W0_ECOL6	mdlA	mdlA	468870.0		470643.0		b0448	c0565
sp|P77269|YPHF_ECOLI	tr|A0A0H2VC11|A0A0H2VC11_ECOL6	yphF	yphF	2678383.0		2679367.0		b2548	c3070
sp|P77272|PTYBC_ECOLI	sp|Q8FFA9|PTYBC_ECOL6	murP	murP	2546672.0	2825591.0	2548097.0	2827016.0	b2429	c2962
sp|P77277|EUTJ_ECOLI	tr|A0A0H2V9I8|A0A0H2V9I8_ECOL6	eutJ	eutJ	2569500.0	4308027.0	2570337.0	4308786.0	b2454	c2979
sp|P77279|FETA_ECOLI	tr|A0A0H2V4Y5|A0A0H2V4Y5_ECOL6	fetA	ybbL	515918.0		516596.0		b0490	c0611
sp|P77280|YDJJ_ECOLI	tr|A0A0H2V963|A0A0H2V963_ECOL6	ydjJ	ydjJ	1857789.0		1858833.0		b1774	c2178
sp|P77285|RSXG_ECOLI	tr|A0A0H2V9U1|A0A0H2V9U1_ECOL6	rsxG	rsxG	1710203.0	1870732.0	1710824.0	1871353.0	b1631	c2023
sp|P77288|YFCV_ECOLI	tr|A0A0H2VBL0|A0A0H2VBL0_ECOL6	yfcV	yfcV	2455082.0		2455646.0		b2339	c2884
sp|P77294|YDER_ECOLI	tr|A0A0H2V8M6|A0A0H2V8M6_ECOL6	ydeR	ydeR	1587792.0		1588296.0		b1503	c1932
sp|P77295|YGAV_ECOLI	tr|A0A0H2V9S3|A0A0H2V9S3_ECOL6	ygaV	ygaV	2797210.0		2797510.0		b2667	c3216
sp|P77297|YAHE_ECOLI	tr|A0A0H2V4P3|A0A0H2V4P3_ECOL6	yahE	yahE	335924.0		336788.0		b0319	c0440
sp|P77301|YBAP_ECOLI	tr|A0A0H2V4Y0|A0A0H2V4Y0_ECOL6	ybaP	ybaP	507285.0		508080.0		b0482	c0602
sp|P77302|DGCM_ECOLI	tr|A0A0H2V766|A0A0H2V766_ECOL6	dgcM	ydaM					b1341	c1815
sp|P77304|DTPA_ECOLI	sp|Q8FH91|DTPA_ECOL6	dtpA	dtpA	1712768.0	1873297.0	1714271.0	1874800.0	b1634	c2026
sp|P77306|YQIK_ECOLI	tr|A0A0H2VDM1|A0A0H2VDM1_ECOL6	yqiK	yqiK	3192863.0		3194525.0		b3051	c3799
sp|P77309|YNEJ_ECOLI	tr|A0A0H2V7N1|A0A0H2V7N1_ECOL6	yneJ	yneJ	1614803.0		1615685.0		b1526	c1949
sp|P77315|YPHD_ECOLI	tr|A0A0H2V9I4|A0A0H2V9I4_ECOL6	yphD	yphD	2675826.0		2676825.0		b2546	c3068
sp|P77318|YDEN_ECOLI	tr|A0A0H2V9M9|A0A0H2V9M9_ECOL6	ydeN	ydeN	1580841.0		1582524.0		b1498	c1927
sp|P77319|HSCC_ECOLI	tr|A0A0H2V807|A0A0H2V807_ECOL6	hscC	ybeW	681722.0		683393.0		b0650	c2164
sp|P77328|YBBY_ECOLI	tr|A0A0H2V515|A0A0H2V515_ECOL6	ybbY	ybbY	540564.0		541866.0		b0513	c0627
sp|P77333|PGRR_ECOLI	tr|A0A0H2V757|A0A0H2V757_ECOL6	pgrR	c1802	1391990.0		1392890.0		b1328	
sp|P77334|PDER_ECOLI	tr|A0A0H2V722|A0A0H2V722_ECOL6	pdeR	yciR					b1285	c1756
sp|P77337|YDIS_ECOLI	tr|A0A0H2V7W5|A0A0H2V7W5_ECOL6	ydiS	ydiS	1781394.0		1782684.0		b1699	c2095
sp|P77338|MSCK_ECOLI	tr|A0A0H2V4W8|A0A0H2V4W8_ECOL6	mscK	aefA	486535.0		489898.0		b0465	c0584
sp|P77348|MPPA_ECOLI	tr|A0A0H2V8B1|A0A0H2V8B1_ECOL6	mppA	mppA	1393226.0	1636512.0	1394840.0	1638126.0	b1329	c1803
sp|P77357|ABGA_ECOLI	tr|A0A0H2VCV5|A0A0H2VCV5_ECOL6	abgA	c4924	1403254.0		1404565.0		b1338	
sp|P77360|YPHC_ECOLI	tr|A0A0H2VB26|A0A0H2VB26_ECOL6	yphC	yphC	2674699.0		2675761.0		b2545	c3067
sp|P77364|GLXK2_ECOLI	tr|A0A0H2V726|A0A0H2V726_ECOL6	glxK	ybbZ	541887.0		543033.0		b0514	c0628
sp|P77366|PGMB_ECOLI	tr|A0A0H2V719|A0A0H2V719_ECOL6	ycjU	ycjU	1380147.0		1380807.0		b1317	c1789
sp|P77368|YBCL_ECOLI	tr|A0A0H2VAH6|A0A0H2VAH6_ECOL6	ybcL	ybcL	570892.0	2163070.0	571444.0	2163622.0	b0545	c2350
sp|P77376|YDGJ_ECOLI	tr|A0A0H2V7I3|A0A0H2V7I3_ECOL6	ydgJ	ydgJ	1703267.0		1704308.0		b1624	c2016
sp|P77377|WZXC_ECOLI	tr|A0A0H2V8Q9|A0A0H2V8Q9_ECOL6	wzxC	wzxC	2118679.0	2406126.0	2120158.0	2407605.0	b2046	c2571
sp|P77378|YDIR_ECOLI	tr|A0A0H2V7N5|A0A0H2V7N5_ECOL6	ydiR	ydiR	1780400.0		1781339.0		b1698	c2094
sp|P77389|YDHP_ECOLI	tr|A0A0H2V9V7|A0A0H2V9V7_ECOL6	ydhP	ydhP	1736120.0		1737290.0		b1657	c2051
sp|P77390|CITC_ECOLI	tr|A0A0H2V554|A0A0H2V554_ECOL6	citC	citC	650797.0	691389.0	651856.0	692448.0	b0618	c0709
