qseqid	sseqid	A_gene	B_gene	A_start	B_start	A_end	B_end
sp|P76299|FLHB_ECOLI	sp|P76299|FLHB_ECOLI	flhB	flhB	1965042.0	1966756.0	1966191.0	1967905.0
sp|P76308|YECR_ECOLI	sp|P76308|YECR_ECOLI	yecR	yecR	1988221.0		1988545.0	
sp|P76316|DCYD_ECOLI	sp|P76316|DCYD_ECOLI	dcyD	dcyD	1998493.0	2000630.0	1999480.0	2001617.0
sp|P76318|YEDK_ECOLI	sp|P76318|YEDK_ECOLI	yedK	yedK	2009820.0		2010489.0	
sp|P76319|YEDL_ECOLI	sp|P76319|YEDL_ECOLI	yedL	yedL	2010599.0		2011079.0	
sp|P76322|YEDM_ECOLI	sp|P76322|YEDM_ECOLI	yedM	yedM				
sp|P76329|MPGP_ECOLI	sp|P76329|MPGP_ECOLI	yedP	yedP	2025510.0		2026326.0	
sp|P76330|DGCQ_ECOLI	sp|P76330|DGCQ_ECOLI	dgcQ	dgcQ				
sp|P76334|YEDR_ECOLI	sp|P76334|YEDR_ECOLI	yedR	yedR	2033118.0		2033484.0	
sp|P76335|YEDS_ECOLI	sp|P76335|YEDS_ECOLI	yedS	yedS	2034050.0		2035243.0	
sp|P76339|HPRS_ECOLI	sp|P76339|HPRS_ECOLI	hprS	hprS		2038930.0		2040289.0
sp|P76340|HPRR_ECOLI	sp|P76340|HPRR_ECOLI	hprR	hprR		2040288.0		2040960.0
sp|P76341|HIUH_ECOLI	sp|P76341|HIUH_ECOLI	hiuH	hiuH	2038955.0	2041092.0	2039369.0	2041506.0
sp|P76342|MSRP_ECOLI	sp|P76342|MSRP_ECOLI	msrP	msrP		2041614.0		2042619.0
sp|P76343|MSRQ_ECOLI	sp|P76343|MSRQ_ECOLI	msrQ	msrQ		2042619.0		2043255.0
sp|P76344|ZINT_ECOLI	sp|P76344|ZINT_ECOLI	zinT	zinT	2041374.0	2043511.0	2042025.0	2044162.0
sp|P76345|C56H_ECOLI	sp|P76345|C56H_ECOLI	yodB	yodB	2042367.0		2042898.0	
sp|P76346|MTFA_ECOLI	sp|P76346|MTFA_ECOLI	mtfA	mtfA	2043650.0	2045787.0	2044448.0	2046585.0
sp|P76347|YEEJ_ECOLI	sp|P76347|YEEJ_ECOLI	yeeJ	yeeJ	2044937.0	2047074.0	2052014.0	2054151.0
sp|P76352|YEEO_ECOLI	sp|P76352|YEEO_ECOLI	yeeO	yeeO	2058202.0	2060339.0	2059690.0	2061983.0
sp|P76356|YOEA_ECOLI	sp|P76356|YOEA_ECOLI	yoeA	yoeA	2068634.0		2070474.0	
sp|P76359|YEEP_ECOLI	sp|P76359|YEEP_ECOLI	yeeP	yeeP	2070659.0		2071211.0	
sp|P76361|YEER_ECOLI	sp|P76361|YEER_ECOLI	yeeR	yeeR	2074778.0		2076311.0	
sp|P76362|YEES_ECOLI	sp|P76362|YEES_ECOLI	yeeS	yeeS	2076307.0		2076754.0	
sp|P76364|CBEA_ECOLI	sp|P76364|CBEA_ECOLI	cbeA	cbeA	2077111.0		2077480.0	
sp|P76369|YEEY_ECOLI	sp|P76369|YEEY_ECOLI	yeeY	yeeY	2087328.0		2088258.0	
sp|P76372|WZZB_ECOLI	sp|P76372|WZZB_ECOLI	wzzB	wzzB	2097320.0	2099457.0	2098301.0	2100438.0
sp|P76373|UDG_ECOLI	sp|P76373|UDG_ECOLI	ugd	ugd	2098446.0	2100583.0	2099613.0	2101750.0
sp|P76387|WZC_ECOLI	sp|P76387|WZC_ECOLI	wzc	wzc	2133489.0	2135626.0	2135652.0	2137789.0
sp|P76389|YEGH_ECOLI	sp|P76389|YEGH_ECOLI	yegH	yegH	2137901.0		2139485.0	
sp|P76393|YEGI_ECOLI	sp|P76393|YEGI_ECOLI	yegI	yegI	2149038.0	2151175.0	2150985.0	2153122.0
sp|P76394|YEGJ_ECOLI	sp|P76394|YEGJ_ECOLI	yegJ	yegJ	2151184.0		2151646.0	
sp|P76395|PRP3_ECOLI	sp|P76395|PRP3_ECOLI	pphC	pphC		2153847.0		2154609.0
sp|P76396|YEGL_ECOLI	sp|P76396|YEGL_ECOLI	yegL	yegL	2152468.0		2153128.0	
sp|P76397|MDTA_ECOLI	sp|P76397|MDTA_ECOLI	mdtA	mdtA	2154015.0	2156152.0	2155263.0	2157400.0
sp|P76398|MDTB_ECOLI	sp|P76399|MDTC_ECOLI	mdtB	mdtC	2155262.0	2160522.0	2158385.0	2163600.0
sp|P76399|MDTC_ECOLI	sp|P76399|MDTC_ECOLI	mdtC	mdtC	2158385.0	2160522.0	2161463.0	2163600.0
sp|P76402|YEGP_ECOLI	sp|P76402|YEGP_ECOLI	yegP	yegP	2165188.0		2165521.0	
sp|P76403|YEGQ_ECOLI	sp|P76403|YEGQ_ECOLI	yegQ	yegQ	2165667.0		2167029.0	
sp|P76406|YEGR_ECOLI	sp|P76406|YEGR_ECOLI	yegR	yegR	2167988.0		2168306.0	
sp|P76407|YEGS_ECOLI	sp|P76407|YEGS_ECOLI	yegS	yegS	2168711.0	2170848.0	2169611.0	2171748.0
sp|P76418|YEGU_ECOLI	sp|P76418|YEGU_ECOLI	yegU	yegU	2180094.0		2181099.0	
sp|P76419|YEGV_ECOLI	sp|P76419|YEGV_ECOLI	yegV	yegV	2181095.0		2182061.0	
sp|P76421|YEGX_ECOLI	sp|P76421|YEGX_ECOLI	yegX	yegX	2182832.0		2183651.0	
sp|P76422|THID_ECOLI	sp|P76422|THID_ECOLI	thiD	thiD	2183715.0	2187049.0	2184516.0	2187850.0
sp|P76423|THIM_ECOLI	sp|P76423|THIM_ECOLI	thiM	thiM	2184512.0	2187846.0	2185301.0	2188635.0
sp|P76425|RCNA_ECOLI	sp|P76425|RCNA_ECOLI	rcnA	rcnA	2185916.0	2189250.0	2186741.0	2190075.0
sp|P76440|PRET_ECOLI	sp|P76440|PRET_ECOLI	preT	preT	2234032.0	2237366.0	2235271.0	2238605.0
sp|P76445|LPXT_ECOLI	sp|P76445|LPXT_ECOLI	lpxT	lpxT	2268853.0	2272187.0	2269567.0	2272901.0
sp|P76446|PDEN_ECOLI	sp|P76446|PDEN_ECOLI	pdeN	pdeN				
sp|P76458|ATOD_ECOLI	sp|P76458|ATOD_ECOLI	atoD	atoD	2323446.0	2328116.0	2324109.0	2328779.0
sp|P76459|ATOA_ECOLI	sp|P76459|ATOA_ECOLI	atoA	atoA	2324108.0	2328778.0	2324759.0	2329429.0
sp|P76460|ATOE_ECOLI	sp|P76460|ATOE_ECOLI	atoE	atoE	2324755.0		2326078.0	
sp|P76461|ATOB_ECOLI	sp|P76461|ATOB_ECOLI	atoB	atoB	2326108.0	2330778.0	2327293.0	2331963.0
sp|P76462|YFAP_ECOLI	sp|P76462|YFAP_ECOLI	yfaP	yfaP	2327366.0		2328143.0	
sp|P76463|YFAQ_ECOLI	sp|P76463|YFAQ_ECOLI	yfaQ	yfaQ	2328147.0		2329797.0	
sp|P76464|A2MGH_ECOLI	sp|P76464|A2MGH_ECOLI	yfaS	yfaS	2329797.0		2334402.0	
sp|P76466|YFAT_ECOLI	sp|P76466|YFAT_ECOLI	yfaT	yfaT	2334335.0		2334959.0	
sp|P76469|RHMA_ECOLI	sp|P76469|RHMA_ECOLI	rhmA	rhmA	2358041.0		2358845.0	
sp|P76470|RHMT_ECOLI	sp|P76470|RHMT_ECOLI	rhmT	rhmT	2358862.0		2360152.0	
sp|P76471|YFAZ_ECOLI	sp|P76471|YFAZ_ECOLI	yfaZ	yfaZ	2363732.0		2364275.0	
sp|P76472|ARND_ECOLI	sp|P76472|ARND_ECOLI	arnD	arnD	2370017.0		2370908.0	
sp|P76473|ARNT_ECOLI	sp|P76473|ARNT_ECOLI	arnT	arnT	2370907.0	2375577.0	2372560.0	2377230.0
sp|P76474|ARNF_ECOLI	sp|P76474|ARNF_ECOLI	arnF	arnF	2372891.0	2377561.0	2373278.0	2377948.0
sp|P76481|YFBK_ECOLI	sp|P76481|YFBK_ECOLI	yfbK	yfbK	2383994.0		2385722.0	
sp|P76482|YFBL_ECOLI	sp|P76482|YFBL_ECOLI	yfbL	yfbL	2385859.0		2386831.0	
sp|P76483|YFBM_ECOLI	sp|P76483|YFBM_ECOLI	yfbM	yfbM	2386933.0		2387437.0	
sp|P76484|YFBN_ECOLI	sp|P76484|YFBN_ECOLI	yfbN	yfbN	2387709.0		2388426.0	
sp|P76485|YFBO_ECOLI	sp|P76485|YFBO_ECOLI	yfbO	yfbO	2388634.0		2389057.0	
sp|P76486|YFBP_ECOLI	sp|P76486|YFBP_ECOLI	yfbP	yfbP	2389115.0		2389964.0	
sp|P76491|5DNU_ECOLI	sp|P76491|5DNU_ECOLI	yfbR	yfbR	2408861.0	2414307.0	2409461.0	2414907.0
sp|P76498|YFCO_ECOLI	sp|P76498|YFCO_ECOLI	yfcO	yfcO	2449227.0		2450049.0	
sp|P76499|YFCP_ECOLI	sp|P76499|YFCP_ECOLI	yfcP	yfcP	2450050.0		2450590.0	
sp|P76500|YFCQ_ECOLI	sp|P76500|YFCQ_ECOLI	yfcQ	yfcQ	2450586.0		2451075.0	
sp|P76501|YFCR_ECOLI	sp|P76501|YFCR_ECOLI	yfcR	yfcR	2451071.0		2451584.0	
sp|P76502|SIXA_ECOLI	sp|P76502|SIXA_ECOLI	sixA	sixA	2456326.0	2461772.0	2456812.0	2462258.0
sp|P76503|FADI_ECOLI	sp|P76503|FADI_ECOLI	fadI	fadI	2459158.0	2464604.0	2460469.0	2465915.0
sp|P76505|YFDF_ECOLI	sp|P76505|YFDF_ECOLI	yfdF	yfdF	2463011.0		2464070.0	
sp|P76506|MLAA_ECOLI	sp|P76506|MLAA_ECOLI	mlaA	mlaA	2464251.0	2469697.0	2465007.0	2470453.0
sp|P76507|YFDI_ECOLI	sp|P76507|YFDI_ECOLI	yfdI	yfdI				
sp|P76508|YFDL_ECOLI	sp|P76508|YFDL_ECOLI	yfdL	yfdL	2471543.0		2472122.0	
sp|P76509|YFDM_ECOLI	sp|P76509|YFDM_ECOLI	yfdM	yfdM	2472117.0		2472387.0	
sp|P76510|YFDN_ECOLI	sp|P76510|YFDN_ECOLI	yfdN	yfdN	2472386.0		2472881.0	
sp|P76512|YFDP_ECOLI	sp|P76512|YFDP_ECOLI	yfdP	yfdP	2473603.0		2473966.0	
sp|P76513|YFDQ_ECOLI	sp|P76513|YFDQ_ECOLI	yfdQ	yfdQ	2474031.0		2474856.0	
sp|P76514|YFDR_ECOLI	sp|P76514|YFDR_ECOLI	yfdR	yfdR	2474983.0	2480429.0	2475520.0	2480966.0
sp|P76515|YFDS_ECOLI	sp|P76515|YFDS_ECOLI	yfdS	yfdS	2475510.0		2475873.0	
sp|P76516|YFDT_ECOLI	sp|P76516|YFDT_ECOLI	yfdT	yfdT	2475872.0		2476178.0	
sp|P76518|ACOCT_ECOLI	sp|P76518|ACOCT_ECOLI	yfdE	yfdE	2488022.0	2493468.0	2489168.0	2494614.0
sp|P76520|YFDX_ECOLI	sp|P76520|YFDX_ECOLI	yfdX	yfdX	2493766.0		2494402.0	
sp|P76521|YFDY_ECOLI	sp|P76521|YFDY_ECOLI	yfdY	yfdY	2495049.0		2495292.0	
sp|P76524|YPDF_ECOLI	sp|P76524|YPDF_ECOLI	ypdF	ypdF	2505546.0	2510992.0	2506632.0	2512078.0
sp|P76535|MURQ_ECOLI	sp|P76535|MURQ_ECOLI	murQ	murQ	2545772.0	2551218.0	2546669.0	2552115.0
sp|P76536|YFEX_ECOLI	sp|P76536|YFEX_ECOLI	yfeX	yfeX	2549645.0	2555091.0	2550545.0	2555991.0
sp|P76537|YFEY_ECOLI	sp|P76537|YFEY_ECOLI	yfeY	yfeY	2550640.0		2551216.0	
sp|P76538|YFEZ_ECOLI	sp|P76538|YFEZ_ECOLI	yfeZ	yfeZ	2551276.0		2551726.0	
sp|P76539|YPEA_ECOLI	sp|P76539|YPEA_ECOLI	ypeA	ypeA	2551712.0		2552138.0	
sp|P76540|EUTK_ECOLI	sp|P76540|EUTK_ECOLI	eutK	eutK	2555227.0	2560673.0	2555728.0	2561174.0
sp|P76541|EUTL_ECOLI	sp|P76541|EUTL_ECOLI	eutL	eutL	2555740.0	2561186.0	2556400.0	2561846.0
sp|P76551|EUTA_ECOLI	sp|P76551|EUTA_ECOLI	eutA	eutA	2565480.0	2564136.0	2566884.0	2565540.0
sp|P76552|EUTH_ECOLI	sp|P76552|EUTH_ECOLI	eutH	eutH	2566880.0	2565536.0	2568107.0	2566763.0
sp|P76553|EUTG_ECOLI	sp|P76553|EUTG_ECOLI	eutG	eutG	2568323.0	2566979.0	2569511.0	2568167.0
sp|P76555|EUTQ_ECOLI	sp|P76555|EUTQ_ECOLI	eutQ	eutQ	2574301.0	2572957.0	2575003.0	2573659.0
sp|P76556|EUTP_ECOLI	sp|P76556|EUTP_ECOLI	eutP	eutP	2574977.0	2573633.0	2575457.0	2574113.0
sp|P76559|YPFG_ECOLI	sp|P76559|YPFG_ECOLI	ypfG	ypfG	2581733.0		2582777.0	
sp|P76561|YPFH_ECOLI	sp|P76561|YPFH_ECOLI	ypfH	ypfH	2593071.0	2591727.0	2593770.0	2592426.0
sp|P76562|TMCA_ECOLI	sp|P76562|TMCA_ECOLI	tmcA	tmcA	2593843.0	2592499.0	2595859.0	2594515.0
sp|P76569|YFGD_ECOLI	sp|P76569|YFGD_ECOLI	yfgD	yfgD	2617577.0		2617937.0	
sp|P76573|YFGI_ECOLI	sp|P76573|YFGI_ECOLI	yfgI	yfgI	2630325.0		2630865.0	
sp|P76575|YFGJ_ECOLI	sp|P76575|YFGJ_ECOLI	yfgJ	yfgJ	2635598.0		2635814.0	
sp|P76576|YFGM_ECOLI	sp|P76576|YFGM_ECOLI	yfgM	yfgM	2638662.0	2637318.0	2639283.0	2637939.0
sp|P76577|PBPC_ECOLI	sp|P76577|PBPC_ECOLI	pbpC	pbpC	2645012.0	2643668.0	2647325.0	2645981.0
sp|P76578|A2MG_ECOLI	sp|P76578|A2MG_ECOLI	yfhM	yfhM	2647325.0	2645981.0	2652287.0	2650943.0
sp|P76584|YPHB_ECOLI	sp|P76584|YPHB_ECOLI	yphB	yphB	2673815.0		2674688.0	
sp|P76585|YPHG_ECOLI	sp|P76585|YPHG_ECOLI	yphG	yphG	2679463.0		2682745.0	
sp|P76586|YPHH_ECOLI	sp|P76586|YPHH_ECOLI	yphH	yphH	2682862.0		2684056.0	
sp|P76594|LYSAC_ECOLI	sp|P76594|LYSAC_ECOLI	patZ	patZ				
sp|P76611|PINH_ECOLI	sp|P76611|PINH_ECOLI	pinH	pinH	2783064.0		2783304.0	
sp|P76612|YPJB_ECOLI	sp|P76612|YPJB_ECOLI	ypjB	ypjB				
sp|P76613|YPJC_ECOLI	sp|P76613|YPJC_ECOLI	ypjC	ypjC	2783637.0		2785011.0	
sp|P76616|YGAQ_ECOLI	sp|P76616|YGAQ_ECOLI	ygaQ	ygaQ	2786396.0		2788649.0	
sp|P76628|YGAY_ECOLI	sp|P76628|YGAY_ECOLI	ygaY	ygaY	2808315.0		2809493.0	
sp|P76630|YGAZ_ECOLI	sp|P76630|YGAZ_ECOLI	ygaZ	ygaZ	2809616.0	2808272.0	2810354.0	2809010.0
sp|P76632|CSE2_ECOLI	sp|P76632|CSE2_ECOLI	casB	casB	2882154.0	2880810.0	2882637.0	2881293.0
sp|P76633|YGCW_ECOLI	sp|P76633|YGCW_ECOLI	ygcW	ygcW	2899487.0		2900273.0	
sp|P76639|YGEH_ECOLI	sp|P76639|YGEH_ECOLI	ygeH	ygeH	2992093.0	2990749.0	2993470.0	2992126.0
sp|P76641|GUAD_ECOLI	sp|P76641|GUAD_ECOLI	guaD	guaD	3025765.0	3024424.0	3027085.0	3025741.0
sp|P76655|YQIG_ECOLI	sp|P75750|YBGQ_ECOLI	yqiG	ybgQ	3186060.0		3189865.0	
sp|P76656|YQII_ECOLI	sp|P76656|YQII_ECOLI	yqiI	yqiI	3190631.0		3191696.0	
sp|P76657|YQIJ_ECOLI	sp|P76657|YQIJ_ECOLI	yqiJ	yqiJ	3192207.0		3192837.0	
sp|P76658|HLDE_ECOLI	sp|P76658|HLDE_ECOLI	hldE	hldE	3195319.0	3193975.0	3196753.0	3195409.0
sp|P76692|YZGL_ECOLI	sp|P76692|YZGL_ECOLI	yzgL	yzgL	3563786.0		3564005.0	
sp|P76773|OMPL_ECOLI	sp|P76773|OMPL_ECOLI	ompL	ompL	4063602.0	3572385.0	4064295.0	3573078.0
sp|P76909|YNJD_ECOLI	sp|P76909|YNJD_ECOLI	ynjD	ynjD	1838746.0		1839400.0	
sp|P76938|EPMC_ECOLI	sp|P76938|EPMC_ECOLI	epmC	epmC	2444202.0	2449648.0	2444751.0	2450197.0
sp|P77031|YQCE_ECOLI	sp|P77031|YQCE_ECOLI	yqcE	yqcE	2900591.0		2901869.0	
sp|P77044|MHPC_ECOLI	sp|P77044|MHPC_ECOLI	mhpC	mhpC	371238.0	370462.0	372105.0	371329.0
sp|P77087|TFAX_ECOLI	sp|P77087|TFAX_ECOLI	tfaX	tfaX	582952.0		583135.0	
sp|P77091|HOKE_ECOLI	sp|P77091|HOKE_ECOLI	hokE	hokE	607835.0	607058.0	607988.0	607211.0
sp|P77136|YQEK_ECOLI	sp|P77136|YQEK_ECOLI	yqeK	yqeK	2989934.0		2990360.0	
sp|P77147|YDHT_ECOLI	sp|P77147|YDHT_ECOLI	ydhT	ydhT	1748746.0		1749559.0	
sp|P77148|YDHS_ECOLI	sp|P77148|YDHS_ECOLI	ydhS	ydhS	1747130.0		1748735.0	
sp|P77150|PDXY_ECOLI	sp|P77150|PDXY_ECOLI	pdxY	pdxY	1715025.0	1716739.0	1715889.0	1717603.0
sp|P77154|KOJP_ECOLI	sp|P77154|KOJP_ECOLI	ycjT	ycjT	1377883.0	1379597.0	1380151.0	1381865.0
sp|P77156|YDCU_ECOLI	sp|P77156|YDCU_ECOLI	ydcU	ydcU	1513830.0		1514772.0	
sp|P77161|GLXR_ECOLI	sp|P77161|GLXR_ECOLI	glxR	glxR	536585.0	535809.0	537464.0	536688.0
sp|P77162|YKFB_ECOLI	sp|P77162|YKFB_ECOLI	ykfB	ykfB	265619.0		266087.0	
sp|P77163|TFAR_ECOLI	sp|P77163|TFAR_ECOLI	tfaR	tfaR	1432410.0		1432986.0	
sp|P77165|PAOA_ECOLI	sp|P77165|PAOA_ECOLI	paoA	paoA	301883.0	301107.0	302573.0	301797.0
sp|P77169|YAGJ_ECOLI	sp|P77169|YAGJ_ECOLI	yagJ	yagJ	291403.0		292231.0	
sp|P77170|PINQ_ECOLI	sp|P77170|PINQ_ECOLI	pinQ	pinQ	1633621.0		1634212.0	
sp|P77171|YDCI_ECOLI	sp|P77171|YDCI_ECOLI	ydcI	ydcI	1494147.0		1495071.0	
sp|P77172|PDEF_ECOLI	sp|P77172|PDEF_ECOLI	pdeF	pdeF		2625350.0		2627594.0
sp|P77173|ZIPA_ECOLI	sp|P77173|ZIPA_ECOLI	zipA	zipA	2530246.0	2535692.0	2531233.0	2536679.0
sp|P77174|YBDM_ECOLI	sp|P77174|YBDM_ECOLI	ybdM	ybdM	634746.0		635376.0	
sp|P77179|RSXE_ECOLI	sp|P77179|RSXE_ECOLI	rsxE	rsxE	1710827.0	1712541.0	1711523.0	1713237.0
sp|P77180|YKGH_ECOLI	sp|P77180|YKGH_ECOLI	ykgH	ykgH	324695.0		325364.0	
sp|P77181|PAAY_ECOLI	sp|P77181|PAAY_ECOLI	paaY	paaY	1464470.0	1466184.0	1465061.0	1466775.0
sp|P77182|MNMC_ECOLI	sp|P77182|MNMC_ECOLI	mnmC	mnmC	2441763.0	2447209.0	2443770.0	2449216.0
sp|P77183|PAOD_ECOLI	sp|P77183|PAOD_ECOLI	paoD	paoD	297769.0	296993.0	298726.0	297950.0
sp|P77184|LOMR_ECOLI	sp|P77184|LOMR_ECOLI	lomR	lomR	1427388.0		1428984.0	
sp|P77188|ECPB_ECOLI	sp|P77188|ECPB_ECOLI	ecpB	ecpB	309357.0	308581.0	310026.0	309250.0
sp|P77196|YFCU_ECOLI	sp|P77196|YFCU_ECOLI	yfcU	yfcU	2452355.0	2457801.0	2455001.0	2460447.0
sp|P77199|YAIT_ECOLI	sp|P77199|YAIT_ECOLI	yaiT	yaiT	390250.0		394418.0	
sp|P77202|DSBG_ECOLI	sp|P77202|DSBG_ECOLI	dsbG	dsbG	637826.0	637049.0	638573.0	637796.0
sp|P77211|CUSC_ECOLI	sp|P77211|CUSC_ECOLI	cusC	cusC	595599.0	594822.0	596973.0	596196.0
sp|P77212|RCLA_ECOLI	sp|P77212|RCLA_ECOLI	rclA	rclA	318675.0		320001.0	
sp|P77213|GCS2_ECOLI	sp|P77213|GCS2_ECOLI	ybdK	ybdK	606264.0		607383.0	
sp|P77214|CUSF_ECOLI	sp|P77214|CUSF_ECOLI	cusF	cusF	597130.0	596353.0	597463.0	596686.0
sp|P77215|RHMD_ECOLI	sp|P77215|RHMD_ECOLI	rhmD	rhmD	2360208.0	2364878.0	2361414.0	2366084.0
sp|P77216|YBDN_ECOLI	sp|P77216|YBDN_ECOLI	ybdN	ybdN	635348.0		636569.0	
sp|P77218|EUTD_ECOLI	sp|P77218|EUTD_ECOLI	eutD	eutD	2572488.0		2573505.0	
sp|P77219|YAHC_ECOLI	sp|P77219|YAHC_ECOLI	yahC	yahC	334524.0		335022.0	
sp|P77221|YAHG_ECOLI	sp|P77221|YAHG_ECOLI	yahG	yahG	338324.0		339743.0	
sp|P77223|RSXB_ECOLI	sp|P77223|RSXB_ECOLI	rsxB	rsxB	1706347.0	1708061.0	1706926.0	1708640.0
sp|P77234|YBEQ_ECOLI	sp|P77234|YBEQ_ECOLI	ybeQ	ybeQ	675569.0		676547.0	
sp|P77237|ESSQ_ECOLI	sp|P77237|ESSQ_ECOLI	essQ	essQ	1640369.0		1640585.0	
sp|P77245|MURR_ECOLI	sp|P77245|MURR_ECOLI	murR	murR	2544751.0	2550197.0	2545609.0	2551055.0
sp|P77247|HXPB_ECOLI	sp|P77247|HXPB_ECOLI	hxpB	hxpB		1811093.0		1811762.0
sp|P77249|SFMC_ECOLI	sp|P77249|SFMC_ECOLI	sfmC	sfmC	558973.0		559666.0	
sp|P77252|YKGE_ECOLI	sp|P77252|YKGE_ECOLI	ykgE	ykgE	321607.0		322327.0	
sp|P77256|AKRMG_ECOLI	sp|P77256|AKRMG_ECOLI	ydjG	ydjG	1854990.0	1856704.0	1855971.0	1857685.0
sp|P77258|NEMA_ECOLI	sp|P77258|NEMA_ECOLI	nemA	nemA	1726658.0	1728372.0	1727756.0	1729470.0
sp|P77263|ECPE_ECOLI	sp|P77263|ECPE_ECOLI	ecpE	ecpE	304494.0	303718.0	305205.0	304429.0
sp|P77265|MDLA_ECOLI	sp|P77265|MDLA_ECOLI	mdlA	mdlA	468870.0		470643.0	
sp|P77268|DDPD_ECOLI	sp|P77268|DDPD_ECOLI	ddpD	ddpD	1558030.0		1559017.0	
sp|P77269|YPHF_ECOLI	sp|P77269|YPHF_ECOLI	yphF	yphF	2678383.0		2679367.0	
sp|P77272|PTYBC_ECOLI	sp|P77272|PTYBC_ECOLI	murP	murP	2546672.0	2552118.0	2548097.0	2553543.0
sp|P77277|EUTJ_ECOLI	sp|P77277|EUTJ_ECOLI	eutJ	eutJ	2569500.0	2568156.0	2570337.0	2568993.0
sp|P77279|FETA_ECOLI	sp|P77279|FETA_ECOLI	fetA	fetA	515918.0	515142.0	516596.0	515820.0
sp|P77280|YDJJ_ECOLI	sp|P77280|YDJJ_ECOLI	ydjJ	ydjJ	1857789.0		1858833.0	
sp|P77285|RSXG_ECOLI	sp|P77285|RSXG_ECOLI	rsxG	rsxG	1710203.0	1711917.0	1710824.0	1712538.0
sp|P77286|YDEU_ECOLI	sp|P77286|YDEU_ECOLI	ydeU	ydeU				
sp|P77288|YFCV_ECOLI	sp|P77288|YFCV_ECOLI	yfcV	yfcV	2455082.0		2455646.0	
sp|P77293|GTRB_ECOLI	sp|P77293|GTRB_ECOLI	yfdH	yfdH				
sp|P77294|YDER_ECOLI	sp|P77294|YDER_ECOLI	ydeR	ydeR	1587792.0		1588296.0	
sp|P77295|YGAV_ECOLI	sp|P77295|YGAV_ECOLI	ygaV	ygaV	2797210.0		2797510.0	
sp|P77296|YBET_ECOLI	sp|P77296|YBET_ECOLI	ybeT	ybeT	678851.0		679406.0	
sp|P77297|YAHE_ECOLI	sp|P77297|YAHE_ECOLI	yahE	yahE	335924.0		336788.0	
sp|P77300|XYNR_ECOLI	sp|P77300|XYNR_ECOLI	xynR	xynR		287627.0		288386.0
sp|P77301|YBAP_ECOLI	sp|P77301|YBAP_ECOLI	ybaP	ybaP	507285.0		508080.0	
sp|P77302|DGCM_ECOLI	sp|P77302|DGCM_ECOLI	dgcM	dgcM		1408276.0		1409509.0
sp|P77304|DTPA_ECOLI	sp|P77304|DTPA_ECOLI	dtpA	dtpA	1712768.0	1714482.0	1714271.0	1715985.0
sp|P77306|YQIK_ECOLI	sp|P77306|YQIK_ECOLI	yqiK	yqiK	3192863.0		3194525.0	
sp|P77307|FETB_ECOLI	sp|P77307|FETB_ECOLI	fetB	fetB	516582.0	515806.0	517362.0	516586.0
sp|P77308|DDPB_ECOLI	sp|P77308|DDPB_ECOLI	ddpB	ddpB	1559906.0		1560929.0	
sp|P77309|YNEJ_ECOLI	sp|P77309|YNEJ_ECOLI	yneJ	yneJ	1614803.0		1615685.0	
sp|P77315|YPHD_ECOLI	sp|P77315|YPHD_ECOLI	yphD	yphD	2675826.0		2676825.0	
sp|P77316|YBDR_ECOLI	sp|P77316|YBDR_ECOLI	ybdR	ybdR	642087.0		643326.0	
sp|P77318|YDEN_ECOLI	sp|P77318|YDEN_ECOLI	ydeN	ydeN	1580841.0		1582524.0	
sp|P77319|HSCC_ECOLI	sp|P77319|HSCC_ECOLI	hscC	hscC	681722.0	682144.0	683393.0	683815.0
sp|P77324|PAOB_ECOLI	sp|P77324|PAOB_ECOLI	paoB	paoB	300930.0	300154.0	301887.0	301111.0
sp|P77326|TFAS_ECOLI	sp|P77326|TFAS_ECOLI	tfaS	tfaS	2470814.0		2471105.0	
sp|P77328|YBBY_ECOLI	sp|P77328|YBBY_ECOLI	ybbY	ybbY	540564.0		541866.0	
sp|P77329|HYFG_ECOLI	sp|P77329|HYFG_ECOLI	hyfG	hyfG	2608486.0	2607142.0	2610154.0	2608810.0
sp|P77330|BORD_ECOLI	sp|P77330|BORD_ECOLI	borD	borD	578599.0		578893.0	
sp|P77333|PGRR_ECOLI	sp|P77333|PGRR_ECOLI	pgrR	pgrR	1391990.0	1393704.0	1392890.0	1394604.0
sp|P77334|PDER_ECOLI	sp|P77334|PDER_ECOLI	pdeR	pdeR		1346470.0		1348456.0
sp|P77335|HLYE_ECOLI	sp|P77335|HLYE_ECOLI	hlyE	hlyE	1229482.0	1231059.0	1230394.0	1231971.0
sp|P77338|MSCK_ECOLI	sp|P77338|MSCK_ECOLI	mscK	mscK	486535.0	485759.0	489898.0	489122.0
sp|P77339|YAFT_ECOLI	sp|P77339|YAFT_ECOLI	yafT	yafT	237334.0		238120.0	
sp|P77348|MPPA_ECOLI	sp|P77348|MPPA_ECOLI	mppA	mppA	1393226.0	1394940.0	1394840.0	1396554.0
sp|P77354|YAFU_ECOLI	sp|P77354|YAFU_ECOLI	yafU	yafU	238745.0		239102.0	
sp|P77357|ABGA_ECOLI	sp|P77357|ABGA_ECOLI	abgA	abgA	1403254.0	1404968.0	1404565.0	1406279.0
sp|P77359|DJLC_ECOLI	sp|P77359|DJLC_ECOLI	djlC	djlC	680211.0	680633.0	681663.0	682085.0
sp|P77360|YPHC_ECOLI	sp|P77360|YPHC_ECOLI	yphC	yphC	2674699.0		2675761.0	
