gene_id,Locus_tag,gbk_start,gbk_end,gbk_midpoint,gbk_gene_id,gbk_locus_tag,norm_exp
yiiQ,b3920,4101543,4102142,4101842,,BW25113_RS20340,106.267762970346
yiiR,b3921,4102243,4102683,4102463,,BW25113_RS20345,2.80728794797306
yiiS,b3922,4102895,4103194,4103044,,BW25113_RS20350,256.300767834563
uspD,b3923,4103221,4103649,4103435,,BW25113_RS20355,124.162459493806
fpr,b3924,4103654,4104400,4104027,,BW25113_RS20360,94.2985521541588
glpX,b3925,4104497,4105507,4105002,,BW25113_RS20365,50.5857123210814
glpK,b3926,4105642,4107150,4106396,,BW25113_RS20370,41.238432738777
glpF,b3927,4107173,4108018,4107595,,BW25113_RS20375,16.4219185820022
zapB,b3928,4108443,4108688,4108565,,BW25113_RS20380,2362.09982633168
rraA,b3929,4108773,4109258,4109015,,BW25113_RS20385,208.785188672451
menA,b3930,4109351,4110277,4109814,,BW25113_RS20390,31.5903386923728
hslU,b3931,4110344,4111675,4111009,,BW25113_RS20395,245.87198951152
hslV,b3932,4111685,4112215,4111950,,BW25113_RS20400,175.068009295902
ftsN,b3933,4112308,4113267,4112787,,BW25113_RS20405,25.5178455934186
cytR,b3934,4113359,4114384,4113871,,BW25113_RS20410,35.0309788538252
priA,b3935,4114540,4116738,4115639,,BW25113_RS20415,11.3062454648216
rpmE,b3936,4116941,4117153,4117047,,BW25113_RS20420,233.864548040221
yiiX,b3937,4117214,4117822,4117518,,BW25113_RS20425,9.02797164920701
metJ,b3938,4118006,4118323,4118164,,BW25113_RS20430,19.4666075955976
metB,b3939,4118600,4119760,4119180,,BW25113_RS20435,12.5632497900461
metL,b3940,4119763,4122195,4120979,metL,BW25113_RS20440,19.4972539931028
metF,b3941,4122544,4123434,4122989,,BW25113_RS20450,18.1932628655017
katG,b3942,4123763,4125943,4124853,,BW25113_RS20455,47.4537255507257
yijE,b3943,4126036,4126941,4126488,,BW25113_RS20460,11.5088555061593
yijF,b3944,4126968,4127585,4127276,,BW25113_RS20465,1.39818603681028
gldA,b3945,4127860,4128963,4128411,gldA,BW25113_RS20475,10.1760608545822
fsaB,b3946,4128974,4129636,4129305,,BW25113_RS20480,7.36877290660917
frwA,b3947,4129648,4132149,4130898,,BW25113_RS20485,1.73780879722061
frwC,b3949,4132458,4133537,4132997,,BW25113_RS20490,0.0473682732137578
frwB,b3950,4133552,4133872,4133712,,BW25113_RS20495,2.10193767124223
pflD,b3951,4133923,4136220,4135071,,BW25113_RS20500,3.21286179317011
pflC,b3952,4136186,4137064,4136625,,BW25113_RS20505,1.09893306466652
frwD,b3953,4137066,4137407,4137236,,BW25113_RS20510,0
yijO,b3954,4137394,4138245,4137819,,BW25113_RS20515,33.1414914938493
eptC,b3955,4138460,4140193,4139326,,BW25113_RS20520,67.4254018097229
ppc,b3956,4140375,4143026,4141700,,BW25113_RS20525,862.404608580828
argE,b3957,4143624,4144775,4144199,,BW25113_RS20535,154.09485189739
argC,b3958,4144929,4145933,4145431,,BW25113_RS20540,35.6172740418823
argB,b3959,4145941,4146717,4146329,,BW25113_RS20545,12.4843385195006
argH,b3960,4146778,4148151,4147464,,BW25113_RS20550,15.9854389105702
oxyR,b3961,4148418,4149335,4148876,,BW25113_RS20555,92.0934276735191
sthA,b3962,4149318,4150718,4150018,,BW25113_RS20560,236.757895490713
fabR,b3963,4151052,4151699,4151375,,BW25113_RS20565,142.105462762561
yijD,b3964,4151699,4152058,4151878,,BW25113_RS20570,89.8818175601283
trmA,b3965,4152098,4153198,4152648,,BW25113_RS20575,40.1973412562781
btuB,b3966,4153567,4155411,4154489,,BW25113_RS20580,25.2994426018527
murI,b3967,4155356,4156213,4155784,,BW25113_RS20585,27.1673470507741
murB,b3972,4161985,4163013,4162499,,BW25113_RS20610,27.7751883216797
birA,b3973,4163010,4163975,4163492,,BW25113_RS20615,1653.68113591611
coaA,b3974,4164004,4164954,4164479,,BW25113_RS20620,16.5224249057369
tufB,b3980,4165872,4167056,4166464,,BW25113_RS20650,3591.63027576603
secE,b3981,4167286,4167669,4167477,,BW25113_RS20655,152.121198551401
nusG,b3982,4167671,4168216,4167943,nusG,BW25113_RS20660,1618.30621248499
rplK,b3983,4168375,4168803,4168589,,BW25113_RS20665,200.174267757926
rplA,b3984,4168807,4169511,4169159,,BW25113_RS20670,110.741057825157
rplJ,b3985,4169924,4170421,4170172,,BW25113_RS20675,1258.35870351681
rplL,b3986,4170488,4170853,4170670,,BW25113_RS20680,1233.07220433784
rpoB,b3987,4171173,4175201,4173187,,BW25113_RS20685,362.381015657406
rpoC,b3988,4175278,4179501,4177389,,BW25113_RS20690,222.640689675361
yjaZ,b3989,4179714,4180253,4179983,,BW25113_RS20695,14.0273123371649
thiH,b3990,4180663,4181796,4181229,,BW25113_RS20700,217.396660990863
thiG,b3991,4181793,4182563,4182178,,BW25113_RS20705,240.738482354597
thiF,b3992,4182749,4183504,4183126,,BW25113_RS20715,140.329063222814
thiE,b3993,4183497,4184132,4183814,,BW25113_RS20720,89.2375720532985
thiC,b3994,4184132,4186027,4185079,,BW25113_RS20725,279.906534130367
rsd,b3995,4186260,4186736,4186498,,BW25113_RS20730,92.4721767251475
nudC,b3996,4186831,4187604,4187217,nudC,BW25113_RS20735,165.321372697544
hemE,b3997,4187644,4188708,4188176,,BW25113_RS20740,77.7659567581874
nfi,b3998,4188718,4189389,4189053,,BW25113_RS20745,50.5133313881493
yjaG,b3999,4189432,4190022,4189727,,BW25113_RS20750,41.9626089144554
hupA,b4000,4190209,4190481,4190345,,BW25113_RS20755,794.840333505454
yjaH,b4001,4190494,4191189,4190841,,BW25113_RS20760,22.1606486820118
zraP,b4002,4191191,4191616,4191403,zraP,BW25113_RS20765,3.84417988092206
zraS,b4003,4191854,4193251,4192552,,BW25113_RS20770,6.524515698992
zraR,b4004,4193248,4194573,4193910,,BW25113_RS20775,0.0947365464275156
purD,b4005,4194570,4195859,4195214,,BW25113_RS20780,91.5568359465157
purH,b4006,4195871,4197460,4196665,,BW25113_RS20785,97.7660799086068
yjaA,b4011,4203162,4203545,4203353,,BW25113_RS20810,7382.85604747028
yjaB,b4012,4203608,4204051,4203829,,BW25113_RS20815,3.2958782955883
metA,b4013,4204208,4205137,4204672,,BW25113_RS20820,32.6821566104867
aceB,b4014,4205406,4207007,4206206,,BW25113_RS20825,6392.72774173251
aceA,b4015,4207037,4208341,4207689,,BW25113_RS20830,1237.86462779902
aceK,b4016,4208524,4210260,4209392,,BW25113_RS20835,133.162543581371
arpA,b4017,4210229,4212415,4211322,,BW25113_RS20840,2.65989261033111
iclR,b4018,4212732,4213556,4213144,,BW25113_RS20845,209.715650979627
metH,b4019,4213756,4217439,4215597,,BW25113_RS20850,113.913215056168
yjbB,b4020,4217659,4219290,4218474,,BW25113_RS20855,13.525068481005
pepE,b4021,4219381,4220070,4219725,,BW25113_RS20860,9.11705597399729
rluF,b4022,4220282,4221154,4220718,,BW25113_RS20865,63.2002349569083
yjbD,b4023,4221287,4221559,4221423,,BW25113_RS20870,115.129051729558
lysC,b4024,4221812,4223161,4222486,,BW25113_RS20875,710.8506377695
pgi,b4025,4223686,4225335,4224510,,BW25113_RS20880,269.57134941332
yjbE,b4026,4225834,4226076,4225955,,BW25113_RS20885,14.0282408114069
yjbF,b4027,4226190,4226828,4226509,,BW25113_RS20890,4.99290529618047
yjbG,b4028,4226825,4227562,4227193,,BW25113_RS20895,5.6928933531552
yjbH,b4029,4227562,4229658,4228610,,BW25113_RS20900,3.29679919399957
psiE,b4030,4230253,4230663,4230458,,BW25113_RS20920,495.018312634808
xylE,b4031,4230707,4232182,4231444,,BW25113_RS20925,1.15888835097328
malG,b4032,4232554,4233444,4232999,malG,BW25113_RS20930,9.05578235025803
malF,b4033,4233459,4235003,4234231,,BW25113_RS20935,6.35318128694046
malE,b4034,4235157,4236347,4235752,,BW25113_RS20940,43.6356312195228
malK,b4035,4236712,4237827,4237269,,BW25113_RS20950,7.92963454037214
lamB,b4036,4237899,4239239,4238569,lamB,BW25113_RS20955,15.28641638972
malM,b4037,4239482,4240402,4239942,,BW25113_RS20960,16.8391855065448
ubiC,b4039,4242434,4242931,4242682,,BW25113_RS20975,55.1758638701087
ubiA,b4040,4242944,4243816,4243380,,BW25113_RS20980,31.0155717080843
plsB,b4041,4243971,4246394,4245182,,BW25113_RS20985,69.0708666867928
dgkA,b4042,4246565,4246933,4246749,,BW25113_RS20990,136.853778718711
lexA,b4043,4247043,4247651,4247347,,BW25113_RS20995,15.1635622942263
dinF,b4044,4247670,4249049,4248359,,BW25113_RS21000,4.09243540419874
yjbJ,b4045,4249165,4249374,4249269,,BW25113_RS21005,36.546210203201
zur,b4046,4249416,4249931,4249673,,BW25113_RS21010,105.874180182411
yjbL,b4047,4250249,4250503,4250376,,BW25113_RS21015,0.0119910572613514
yjbM,b4048,4250527,4251234,4250880,,BW25113_RS21020,0.781576508027004
dusA,b4049,4251597,4252634,4252115,,BW25113_RS21025,15.4432935289704
pspG,b4050,4252768,4253010,4252889,,BW25113_RS21030,30.4780962330124
qorA,b4051,4253176,4254159,4253667,,BW25113_RS21035,148.877879196636
dnaB,b4052,4254242,4255657,4254949,,BW25113_RS21040,111.313134422814
alr,b4053,4255710,4256789,4256249,,BW25113_RS21045,19.4651380773763
tyrB,b4054,4257042,4258235,4257638,,BW25113_RS21050,58.6786331392401
aphA,b4055,4259342,4260055,4259698,,BW25113_RS21060,7.5423927977048
yjbQ,b4056,4260166,4260582,4260374,,BW25113_RS21065,948.139678686496
yjbR,b4057,4260586,4260942,4260764,,BW25113_RS21070,14.7135636986956
uvrA,b4058,4260977,4263799,4262388,,BW25113_RS21075,52.7915627756949
ssb,b4059,4264053,4264589,4264321,,BW25113_RS21080,14.0822818672218
yjcB,b4060,4264688,4264969,4264828,,BW25113_RS21085,3.82228361181013
yjcC,b4061,4265399,4266985,4266192,,BW25113_RS21090,25.6020011065352
soxS,b4062,4266988,4267311,4267149,,BW25113_RS21095,5.82117767840899
soxR,b4063,4267397,4267861,4267629,,BW25113_RS21100,3.24764305329087
yjcD,b4064,4268407,4269756,4269081,,BW25113_RS21105,3.98628470056334
yjcE,b4065,4269908,4271557,4270732,,BW25113_RS21110,25.0449848382854
yjcF,b4066,4271711,4273003,4272357,,BW25113_RS21115,0.331577912496305
actP,b4067,4273181,4274830,4274005,,BW25113_RS21120,2.87251658400985
yjcH,b4068,4274827,4275141,4274984,,BW25113_RS21125,2.10193767124223
acs,b4069,4275341,4277299,4276320,,BW25113_RS21130,95.1600478969249
nrfA,b4070,4277692,4279128,4278410,,BW25113_RS21135,12.1808781560704
nrfB,b4071,4279173,4279739,4279456,,BW25113_RS21140,1.61730233592452
nrfC,b4072,4279736,4280407,4280071,,BW25113_RS21145,0.609421818640018
nrfD,b4073,4280404,4281360,4280882,,BW25113_RS21150,0.059955286306757
nrfE,b4074,4281440,4283098,4282269,,BW25113_RS21155,0.566333500303402
nrfF,b4075,4283091,4283474,4283282,,BW25113_RS21160,1.5968777946781
nrfG,b4076,4283471,4284067,4283769,,BW25113_RS21165,0.525484417810559
gltP,b4077,4284409,4285722,4285065,,BW25113_RS21170,28.4472109715908
yjcO,b4078,4286253,4286942,4286597,,BW25113_RS21175,39.7429092482882
mdtP,b4080,4289381,4290847,4290114,,BW25113_RS21190,0.872701618999725
mdtO,b4081,4290844,4292895,4291869,,BW25113_RS21195,0.667589237451832
mdtN,b4082,4292895,4293926,4293410,,BW25113_RS21200,0
yjcS,b4083,4294429,4296414,4295421,,BW25113_RS21210,0.549466532333262
alsK,b4084,4296687,4297616,4297151,,BW25113_RS21215,5.27526871935201
alsE,b4085,4297600,4298295,4297947,,BW25113_RS21220,1.06295989288247
alsC,b4086,4298306,4299286,4298796,,BW25113_RS21225,0.596536827631195
alsA,b4087,4299265,4300797,4300031,,BW25113_RS21230,0.0236841366068789
alsB,b4088,4300924,4301859,4301391,,BW25113_RS21235,1.09833710883488
alsR,b4089,4301918,4302808,4302363,,BW25113_RS21240,13.1607945818708
rpiB,b4090,4303167,4303616,4303391,,BW25113_RS21245,1.62382152664543
phnP,b4092,4304161,4304919,4304540,,BW25113_RS21255,13.2392331514961
phnO,b4093,4304921,4305355,4305138,,BW25113_RS21260,19.4666075955976
phnN,b4094,4305342,4305899,4305620,,BW25113_RS21265,12.1571940194635
phnM,b4095,4305899,4307035,4306467,,BW25113_RS21270,0.738641647272469
phnL,b4096,4307032,4307712,4307372,,BW25113_RS21275,2.1632112949815
phnK,b4097,4307823,4308581,4308202,,BW25113_RS21280,0
phnJ,b4098,4308578,4309423,4309000,,BW25113_RS21285,0.0236841366068789
phnI,b4099,4309416,4310480,4309948,,BW25113_RS21290,0.0479642290454056
phnH,b4100,4310480,4311064,4310772,,BW25113_RS21295,0.0119910572613514
phnG,b4101,4311061,4311513,4311287,,BW25113_RS21300,0
phnF,b4102,4311514,4312239,4311876,,BW25113_RS21305,0
phnD,b4105,4313153,4314169,4313661,,BW25113_RS21315,0.54590895905698
phnC,b4106,4314194,4314982,4314588,,BW25113_RS21320,0
yjdN,b4107,4315115,4315558,4315336,,BW25113_RS21325,150.28854349382
yjdM,b4108,4316216,4316551,4316383,,BW25113_RS21330,45.7171443495186
crfC,b4109,4316952,4319180,4318066,,BW25113_RS21335,26.8189560324861
yjcZ,b4110,4319177,4320055,4319616,,BW25113_RS21340,5.82117767840899
proP,b4111,4320319,4321821,4321070,,BW25113_RS21345,183.011549186799
basS,b4112,4321998,4323089,4322543,,BW25113_RS21355,12.4606543828937
basR,b4113,4323099,4323767,4323433,,BW25113_RS21360,64.8433072077014
eptA,b4114,4323764,4325407,4324585,,BW25113_RS21365,4.17575779341837
adiC,b4115,4325511,4326848,4326179,,BW25113_RS21370,1.20685258001869
adiY,b4116,4326985,4327746,4327365,,BW25113_RS21375,16.9339220529723
adiA,b4117,4328071,4330338,4329204,,BW25113_RS21380,8.50580124474865
melR,b4118,4330537,4331445,4330991,,BW25113_RS21385,93.0924401174546
melA,b4119,4331728,4333083,4332405,,BW25113_RS21395,3.8622117958917
melB,b4120,4333186,4334607,4333896,,BW25113_RS21400,3.28480813673822
yjdF,b4121,4334746,4335375,4335060,,BW25113_RS21405,7.94222155346514
fumB,b4122,4335497,4337143,4336320,,BW25113_RS21410,2.24490945996719
dcuB,b4123,4337221,4338561,4337891,,BW25113_RS21415,4.77672803350879
dcuR,b4124,4339132,4339851,4339491,,BW25113_RS21425,23.1686826568783
dcuS,b4125,4339848,4341479,4340663,,BW25113_RS21430,18.0343450072179
yjdI,b4126,4341660,4341890,4341775,,BW25113_RS21435,55.2706004165362
yjdJ,b4127,4341902,4342174,4342038,,BW25113_RS21440,55.2232321433224
lysU,b4129,4343017,4344534,4343775,,BW25113_RS21455,48.0130610386314
dtpC,b4130,4344771,4346228,4345499,,BW25113_RS21460,6.85727562738009
cadA,b4131,4346287,4348434,4347360,,BW25113_RS21465,1.16938951865551
cadB,b4132,4348514,4349848,4349181,cadB,BW25113_RS21470,0.0479642290454056
cadC,b4133,4350213,4351751,4350982,,BW25113_RS21475,11.0351727740217
yjdC,b4135,4352550,4353125,4352837,,BW25113_RS21485,702.149304901138
dsbD,b4136,4353162,4354859,4354010,dipZ,BW25113_RS21490,36.2147048032609
cutA,b4137,4354835,4355173,4355004,,BW25113_RS21495,35.4679814959831
dcuA,b4138,4355289,4356590,4355939,,BW25113_RS21500,63.460760459584
aspA,b4139,4356708,4358144,4357426,,BW25113_RS21505,34.1731481214755
fxsA,b4140,4358481,4358957,4358719,,BW25113_RS21510,2.59212666115635
yjeH,b4141,4358973,4360229,4359601,,BW25113_RS21515,36.7980224056894
groS,b4142,4360505,4360798,4360651,groES,BW25113_RS21520,846.221769591181
groL,b4143,4360842,4362488,4361665,,BW25113_RS21525,437.63195098456
yjeI,b4144,4362626,4362979,4362802,,BW25113_RS21530,34.8136526318502
yjeJ,b4145,4363182,4364051,4363616,,BW25113_RS21535,9.41392343746114
epmB,b4146,4364446,4365474,4364960,,BW25113_RS21540,26.8516617000241
efp,b4147,4365516,4366082,4365799,,BW25113_RS21545,101.418492637438
sugE,b4148,4366692,4367009,4366850,,BW25113_RS21560,8.55164337210516
blc,b4149,4367006,4367539,4367272,,BW25113_RS21565,241.027125406339
ampC,b4150,4367628,4368761,4368194,,BW25113_RS21570,16.9806877770484
frdD,b4151,4368824,4369183,4369003,,BW25113_RS21575,43.3535255202155
frdC,b4152,4369194,4369589,4369391,,BW25113_RS21580,16.9584731586628
frdB,b4153,4369600,4370334,4369967,,BW25113_RS21585,38.9577932615495
frdA,b4154,4370327,4372135,4371231,,BW25113_RS21590,55.9552825920965
epmA,b4155,4372460,4373437,4372948,,BW25113_RS21595,9.66744333759274
yjeM,b4156,4373656,4375158,4374407,,BW25113_RS21600,1.09390369637565
yjeN,b4157,4375210,4375524,4375367,,BW25113_RS21605,3.73834621098067
yjeO,b4158,4375521,4375835,4375678,,BW25113_RS21610,0
mscM,b4159,4375864,4379187,4377525,,BW25113_RS21615,11.3193824133043
psd,b4160,4379209,4380177,4379693,,BW25113_RS21620,98.8858070948125
rsgA,b4161,4380274,4381326,4380800,,BW25113_RS21625,89.1186340987796
orn,b4162,4381421,4381966,4381693,,BW25113_RS21630,22.2553852284393
queG,b4166,4382745,4383884,4383314,,BW25113_RS21650,58.2725352788398
nnr,b4167,4383883,4385430,4384656,,BW25113_RS21655,71.1364975239849
tsaE,b4168,4385402,4385863,4385632,,BW25113_RS21660,18.3362346542267
amiB,b4169,4385882,4387219,4386550,,BW25113_RS21665,65.2266868058707
mutL,b4170,4387229,4389076,4388152,,BW25113_RS21670,32.3684390769281
miaA,b4171,4389069,4390019,4389544,,BW25113_RS21675,318.971163712698
hfq,b4172,4390105,4390413,4390259,,BW25113_RS21680,641.748375776567
hflX,b4173,4390489,4391769,4391129,,BW25113_RS21685,116.939701376022
hflK,b4174,4391855,4393114,4392484,,BW25113_RS21690,107.40766286083
hflC,b4175,4393117,4394121,4393619,,BW25113_RS21695,48.4082690977844
yjeT,b4176,4394203,4394400,4394301,,BW25113_RS21700,12.6038791735699
purA,b4177,4394504,4395802,4395153,,BW25113_RS21705,124.12378904126
nsrR,b4178,4396007,4396432,4396219,,BW25113_RS21710,34.5354333433964
rnr,b4179,4396471,4398912,4397691,,BW25113_RS21715,316.289296283913
rlmB,b4180,4399092,4399823,4399457,,BW25113_RS21720,17.2154504629403
yjfI,b4181,4399950,4400351,4400150,,BW25113_RS21725,0.995248866478254
yjfJ,b4182,4400370,4401068,4400719,,BW25113_RS21730,0.898679814842547
yjfK,b4183,4401119,4401778,4401448,,BW25113_RS21735,0.371722775101893
yjfL,b4184,4401796,4402194,4401995,,BW25113_RS21740,0.0119910572613514
yjfM,b4185,4402204,4402842,4402523,,BW25113_RS21745,1.57645325343168
yjfC,b4186,4402845,4404008,4403426,,BW25113_RS21750,1.60013739003856
aidB,b4187,4404092,4405717,4404904,,BW25113_RS21755,7.88226626715838
yjfN,b4188,4405834,4406109,4405971,,BW25113_RS21760,57.4097031712258
bsmA,b4189,4406258,4406587,4406422,,BW25113_RS21765,628.750436392228
yjfP,b4190,4406769,4407518,4407143,,BW25113_RS21770,14.8267937141206
ulaR,b4191,4407515,4408270,4407892,,BW25113_RS21775,15.7837832584644
ulaG,b4192,4408378,4409442,4408910,,BW25113_RS21780,2.35374987373061
ulaA,b4193,4409797,4411194,4410495,,BW25113_RS21785,5.3747547507191
ulaB,b4194,4411210,4411515,4411362,,BW25113_RS21790,1.05096883562112
ulaC,b4195,4411525,4411989,4411757,,BW25113_RS21795,2.62742208905279
ulaD,b4196,4412003,4412653,4412328,ulaD,BW25113_RS21800,1.074652972228
ulaE,b4197,4412663,4413517,4413090,,BW25113_RS21805,1.60043536795438
ulaF,b4198,4413517,4414203,4413860,araD,BW25113_RS21810,1.074652972228
yjfY,b4199,4414333,4414608,4414470,,BW25113_RS21815,41.554118089527
rpsF,b4200,4414935,4415330,4415132,,BW25113_RS21825,413.568227874171
priB,b4201,4415337,4415651,4415494,,BW25113_RS21830,199.194567521986
rpsR,b4202,4415656,4415883,4415769,,BW25113_RS21835,310.047797565491
rplI,b4203,4415925,4416374,4416149,,BW25113_RS21840,100.48743437443
yjfZ,b4204,4416445,4417239,4416842,,BW25113_RS21845,4.55178764097997
ytfB,b4206,4417896,4418534,4418215,,BW25113_RS21855,107.104042258857
fklB,b4207,4418752,4419372,4419062,,BW25113_RS21860,565.441658105408
cycA,b4208,4419681,4421093,4420387,,BW25113_RS21865,62.7684229823599
ytfE,b4209,4421138,4421800,4421469,,BW25113_RS21870,5.66254012499153
ytfF,b4210,4421908,4422873,4422390,,BW25113_RS21875,5.86758041549823
qorB,b4211,4422981,4423841,4423411,,BW25113_RS21880,7.50067453648404
ytfH,b4212,4423930,4424310,4424120,,BW25113_RS21885,3.1648975641247
cpdB,b4213,4424439,4426382,4425410,,BW25113_RS21890,27.0155443390428
cysQ,b4214,4426572,4427312,4426942,,BW25113_RS21895,34.3403080289041
ytfI,b4215,4427524,4428462,4427993,,BW25113_RS21900,0.21315722946191
ytfJ,b4216,4428525,4429079,4428802,,BW25113_RS21905,21.632112949815
ytfK,b4217,4429404,4429610,4429507,,BW25113_RS21910,13.1491015025253
ytfL,b4218,4429689,4431032,4430360,,BW25113_RS21915,8.4916880857984
msrA,b4219,4431355,4431993,4431674,,BW25113_RS21920,241.590967713325
tamA,b4220,4432199,4433932,4433065,,BW25113_RS21930,68.0865168485331
tamB,b4221,4433929,4437708,4435818,,BW25113_RS21935,21.7550754087426
ytfP,b4222,4437711,4438052,4437881,,BW25113_RS21940,10.5807407660318
chpS,b4224,4438264,4438515,4438389,,BW25113_RS21945,17.3883540609622
chpB,b4225,4438509,4438859,4438684,,BW25113_RS21950,9.0353578090116
ppa,b4226,4438939,4439469,4439204,,BW25113_RS21955,1742.71948668927
ytfQ,b4227,4439779,4440735,4440257,,BW25113_RS21960,32.2847730947511
ytfT,b4230,4442388,4443413,4442900,,BW25113_RS21970,1.69900050091021
yjfF,b4231,4443400,4444395,4443897,,BW25113_RS21975,2.65110622565967
fbp,b4232,4444428,4445426,4444927,,BW25113_RS21980,324.773054343532
mpl,b4233,4445602,4446975,4446288,,BW25113_RS21985,18.3820856677971
yjgA,b4234,4447131,4447682,4447406,,BW25113_RS21990,86.4245390158887
pmbA,b4235,4447776,4449128,4448452,,BW25113_RS21995,188.367486924785
nrdG,b4237,4449717,4450181,4449949,,BW25113_RS22005,27.8408051883872
nrdD,b4238,4450339,4452477,4451408,,BW25113_RS22010,83.1035409106589
treC,b4239,4452871,4454526,4453698,,BW25113_RS22015,2.85388211990261
treB,b4240,4454576,4455997,4455286,,BW25113_RS22020,3.20027478007711
treR,b4241,4456116,4457063,4456589,,BW25113_RS22025,24.721749751619
mgtA,b4242,4457442,4460138,4458790,,BW25113_RS22030,6.09209608471128
ridA,b4243,4460344,4460730,4460537,,BW25113_RS22035,239.115834645051
pyrI,b4244,4460803,4461264,4461033,,BW25113_RS22040,406.240304050055
pyrB,b4245,4461277,4462212,4461744,,BW25113_RS22045,1205.60514714456
pyrL,b4246,4462216,4462350,4462283,,BW25113_RS22050,159.509563970872
yjgH,b4248,4462631,4463026,4462828,,BW25113_RS22060,311.97613792664
